"feature id","feature label","shid","geoid","Employment Occupation Management (2020-2024)","Employment Occupation Business and Finance (2020-2024)","Employment Occupation Computer and Mathematical (2020-2024)","Employment Occupation Architecture and Engineering (2020-2024)","Employment Occupation Life, Physical, and Social Science (2020-2024)","Employment Occupation Community and Social Service (2020-2024)","Employment Occupation Legal (2020-2024)","Employment Occupation Education, Training and Library (2020-2024)","Employment Occupation Arts, Design, Entertainment, Sports and Media (2020-2024)","Employment Occupation Health Diagnosis and Treating Practitioners (2020-2024)","Employment Occupation Health Technologist and Technicians (2020-2024)","Employment Occupation Healthcare Support (2020-2024)","Employment Occupation Fire Fighting and Prevention (2020-2024)","Employment Occupation Law Enforcement (2020-2024)","Employment Occupation Food Preparation and Serving (2020-2024)","Employment Occupation Building, Grounds Cleaning, and Maintenance (2020-2024)","Employment Occupation Personal Care and Service (2020-2024)","Employment Occupation Sales (2020-2024)","Employment Occupation Office and Administrative Support (2020-2024)","Employment Occupation Farming, Fishing and Forestry (2020-2024)","Employment Occupation Construction and Extraction (2020-2024)","Employment Occupation Installation, Maintenance, and Repair (2020-2024)","Employment Occupation Production (2020-2024)","Employment Occupation Transportation (2020-2024)","Employment Occupation Material Moving (2020-2024)"
"publicpolygonfeature:5:63545","ZIP Code 94010","country:us/state:ca/zip:94010","94010","4704","2690","1497","637","793","321","781","974","497","1175","169","400","170","41","934","318","335","1495","1329","16","700","195","363","460","325"
"publicpolygonfeature:5:63546","ZIP Code 94019","country:us/state:ca/zip:94019","94019","1367","269","318","164","101","133","225","495","295","262","37","251","99","27","481","412","270","520","516","137","267","6","47","230","56"
"publicpolygonfeature:5:63547","ZIP Code 94020","country:us/state:ca/zip:94020","94020","254","78","203","36","56","28","11","76","30","86","0","7","0","0","0","0","28","20","75","0","26","0","0","0","0"
"publicpolygonfeature:5:63550","ZIP Code 94025","country:us/state:ca/zip:94025","94025","4195","1631","1974","967","1638","295","571","1674","648","1367","166","188","105","174","392","582","666","1488","716","28","215","327","143","167","382"
"publicpolygonfeature:5:63551","ZIP Code 94028","country:us/state:ca/zip:94028","94028","702","348","209","55","81","3","154","115","165","250","25","16","2","0","15","54","62","111","70","219","66","0","22","0","0"
"publicpolygonfeature:5:63552","ZIP Code 94030","country:us/state:ca/zip:94030","94030","1582","1196","1207","412","432","158","137","575","179","605","203","351","80","42","536","219","234","789","1187","0","356","291","203","486","197"
"publicpolygonfeature:5:63553","ZIP Code 94037","country:us/state:ca/zip:94037","94037","165","295","29","45","28","70","0","191","57","68","33","0","0","15","17","0","22","137","140","56","51","19","0","63","15"
"publicpolygonfeature:5:63554","ZIP Code 94038","country:us/state:ca/zip:94038","94038","151","50","211","71","0","2","0","157","39","45","12","18","0","0","65","73","131","57","45","0","58","55","56","0","0"
"publicpolygonfeature:5:63557","ZIP Code 94044","country:us/state:ca/zip:94044","94044","2799","1250","1314","755","594","443","465","1539","623","844","576","525","264","144","903","342","711","1124","2383","17","783","376","544","753","268"
"publicpolygonfeature:5:63558","ZIP Code 94060","country:us/state:ca/zip:94060","94060","23","21","0","0","0","0","32","51","100","17","19","32","0","0","90","110","19","60","70","83","82","0","0","0","0"
"publicpolygonfeature:5:63559","ZIP Code 94061","country:us/state:ca/zip:94061","94061","2915","1071","1553","602","611","236","307","1331","749","1229","189","415","51","67","552","1283","419","1271","1732","45","1156","320","367","169","511"
"publicpolygonfeature:5:63560","ZIP Code 94121","country:us/state:ca/zip:94121","94121","4220","2315","1783","524","608","411","571","1715","856","1275","223","832","58","33","888","318","471","1762","2057","5","301","245","384","427","275"
"publicpolygonfeature:5:63561","ZIP Code 94062","country:us/state:ca/zip:94062","94062","3342","1319","825","468","439","196","394","669","661","660","176","136","44","23","182","238","313","1054","894","15","421","127","241","162","52"
"publicpolygonfeature:5:63562","ZIP Code 94122","country:us/state:ca/zip:94122","94122","4494","2589","2584","914","1247","321","570","1768","1665","2343","484","870","224","74","881","316","1093","2098","2408","59","801","266","870","770","347"
"publicpolygonfeature:5:63563","ZIP Code 94070","country:us/state:ca/zip:94070","94070","3199","1553","1919","755","804","199","710","985","303","821","134","362","41","59","415","145","441","1045","1157","18","292","287","90","87","234"
"publicpolygonfeature:5:63564","ZIP Code 94074","country:us/state:ca/zip:94074","94074","37","0","0","0","0","8","0","8","0","0","0","11","0","10","0","0","0","0","0","0","0","12","0","0","0"
"publicpolygonfeature:5:63565","ZIP Code 94080","country:us/state:ca/zip:94080","94080","3612","2685","1705","981","845","500","456","1346","491","2070","529","1293","345","320","1907","1347","1027","2810","5042","88","1034","1206","1232","1533","1347"
"publicpolygonfeature:5:63570","ZIP Code 94102","country:us/state:ca/zip:94102","94102","2191","1498","1952","500","450","245","201","927","983","354","314","639","642","13","1955","725","588","1505","1771","108","444","660","330","521","220"
"publicpolygonfeature:5:63571","ZIP Code 94103","country:us/state:ca/zip:94103","94103","3627","1697","3365","808","474","265","512","616","998","596","167","609","365","101","1413","877","517","1363","1587","9","461","190","476","312","277"
"publicpolygonfeature:5:63572","ZIP Code 94104","country:us/state:ca/zip:94104","94104","39","5","0","0","0","0","0","8","0","0","0","0","0","0","11","0","0","49","51","0","0","0","13","0","0"
"publicpolygonfeature:5:63573","ZIP Code 94105","country:us/state:ca/zip:94105","94105","2002","2265","1988","294","207","68","419","469","310","499","103","166","25","82","67","170","44","640","567","0","62","62","103","21","84"
"publicpolygonfeature:5:63574","ZIP Code 94107","country:us/state:ca/zip:94107","94107","4294","2140","4322","1134","1122","135","505","961","1178","1112","160","629","124","39","363","89","168","1133","914","0","108","76","113","272","75"
"publicpolygonfeature:5:63575","ZIP Code 94108","country:us/state:ca/zip:94108","94108","939","506","665","61","117","82","180","229","240","175","37","248","59","0","608","219","119","450","528","0","80","23","170","43","107"
"publicpolygonfeature:5:63576","ZIP Code 94109","country:us/state:ca/zip:94109","94109","6443","5196","2916","928","1151","263","1028","1327","1759","1315","411","691","576","23","1146","649","1081","3627","2438","35","173","77","579","310","327"
"publicpolygonfeature:5:63577","ZIP Code 94110","country:us/state:ca/zip:94110","94110","7062","3458","4281","1359","1138","885","1007","2972","2244","2120","379","656","332","121","2038","1071","713","2244","2330","134","1280","352","665","806","547"
"publicpolygonfeature:5:63578","ZIP Code 94123","country:us/state:ca/zip:94123","94123","3901","2891","1367","622","311","28","749","348","638","582","57","131","31","18","151","38","53","2411","765","10","23","307","192","17","114"
"publicpolygonfeature:5:63579","ZIP Code 94124","country:us/state:ca/zip:94124","94124","1553","882","493","192","169","135","317","761","498","308","166","772","313","92","1505","1073","490","1168","1951","17","603","475","305","823","393"
"publicpolygonfeature:5:63580","ZIP Code 94127","country:us/state:ca/zip:94127","94127","2246","835","1156","553","224","265","378","621","279","688","95","290","67","37","113","69","179","633","643","0","89","121","97","268","35"
"publicpolygonfeature:5:63581","ZIP Code 94128","country:us/state:ca/zip:94128","94128","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:63582","ZIP Code 94129","country:us/state:ca/zip:94129","94129","429","258","149","19","44","11","45","298","150","62","0","22","10","9","130","0","66","84","175","0","19","11","54","73","0"
"publicpolygonfeature:5:63583","ZIP Code 94130","country:us/state:ca/zip:94130","94130","93","122","86","16","11","13","25","58","13","27","10","101","17","0","102","37","30","204","136","0","50","21","13","90","12"
"publicpolygonfeature:5:63584","ZIP Code 94131","country:us/state:ca/zip:94131","94131","3754","1764","1780","674","988","246","629","1347","966","1032","59","355","88","2","300","48","559","807","780","30","141","49","173","141","76"
"publicpolygonfeature:5:63585","ZIP Code 94132","country:us/state:ca/zip:94132","94132","1467","1405","899","316","467","247","219","1007","290","767","289","366","82","255","699","340","429","1139","1320","56","154","155","194","337","246"
"publicpolygonfeature:5:63586","ZIP Code 94303","country:us/state:ca/zip:94303","94303","3301","1507","2255","1716","702","152","413","1211","443","525","337","705","292","22","1811","1638","735","1592","1462","105","996","327","477","738","548"
"publicpolygonfeature:5:63590","ZIP Code 94401","country:us/state:ca/zip:94401","94401","2417","1302","1757","478","531","97","177","565","620","827","321","688","193","23","825","1373","385","1531","1539","152","1064","649","333","461","798"
"publicpolygonfeature:5:63592","ZIP Code 94402","country:us/state:ca/zip:94402","94402","2752","1454","1367","408","491","129","307","663","393","717","134","234","58","72","310","383","367","1253","678","4","242","92","139","265","111"
"publicpolygonfeature:5:63593","ZIP Code 94403","country:us/state:ca/zip:94403","94403","4235","1831","2506","823","954","267","364","1220","792","1480","315","726","67","109","827","572","637","1820","1770","153","715","170","465","706","353"
"publicpolygonfeature:5:63594","ZIP Code 94404","country:us/state:ca/zip:94404","94404","3704","1687","3848","1064","1325","162","388","618","429","649","169","335","69","39","224","121","395","1112","1235","0","198","258","209","348","61"
"publicpolygonfeature:5:63595","ZIP Code 94501","country:us/state:ca/zip:94501","94501","4986","2713","2657","1345","970","546","1004","2320","1766","1194","761","943","258","208","1327","447","757","2439","2616","114","553","401","667","715","495"
"publicpolygonfeature:5:63596","ZIP Code 94502","country:us/state:ca/zip:94502","94502","1547","892","357","366","193","38","260","451","291","316","51","91","15","0","73","44","103","265","617","0","71","84","196","34","19"
"publicpolygonfeature:5:63598","ZIP Code 94509","country:us/state:ca/zip:94509","94509","3183","1292","595","376","230","452","357","1349","489","767","805","2403","724","136","1839","2307","882","3002","3669","95","2611","1063","1587","1534","1340"
"publicpolygonfeature:5:63599","ZIP Code 94505","country:us/state:ca/zip:94505","94505","1366","455","82","292","25","230","79","248","96","308","133","168","111","130","282","147","175","509","995","0","418","275","89","114","169"
"publicpolygonfeature:5:63600","ZIP Code 94506","country:us/state:ca/zip:94506","94506","3363","1605","1046","402","212","213","220","684","238","756","126","117","217","52","296","10","189","1435","672","0","147","140","53","41","82"
"publicpolygonfeature:5:63601","ZIP Code 94507","country:us/state:ca/zip:94507","94507","1594","1022","153","201","54","71","156","338","120","572","89","38","18","0","49","109","177","873","401","0","84","28","88","27","215"
"publicpolygonfeature:5:63605","ZIP Code 94511","country:us/state:ca/zip:94511","94511","60","0","0","0","0","0","0","0","0","27","20","0","0","0","21","0","0","47","0","0","243","0","0","0","0"
"publicpolygonfeature:5:63607","ZIP Code 94518","country:us/state:ca/zip:94518","94518","1605","1076","696","369","147","281","93","912","516","470","223","449","278","78","1004","637","540","1419","852","9","473","324","247","355","448"
"publicpolygonfeature:5:63608","ZIP Code 94519","country:us/state:ca/zip:94519","94519","1324","376","266","293","90","220","48","388","144","222","216","554","70","99","468","242","372","916","961","75","667","229","544","194","277"
"publicpolygonfeature:5:63609","ZIP Code 94929","country:us/state:ca/zip:94929","94929","76","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","0","0","0"
"publicpolygonfeature:5:63610","ZIP Code 94513","country:us/state:ca/zip:94513","94513","4300","1456","1645","747","435","643","157","2351","523","1289","771","1459","478","869","1337","481","740","3046","3941","282","1669","955","756","932","654"
"publicpolygonfeature:5:63611","ZIP Code 94514","country:us/state:ca/zip:94514","94514","110","0","10","4","0","23","0","38","5","0","14","113","4","13","24","43","31","94","22","0","95","13","2","142","30"
"publicpolygonfeature:5:63612","ZIP Code 94566","country:us/state:ca/zip:94566","94566","4960","1951","2532","1490","402","271","253","1206","593","1464","150","356","79","60","757","390","234","1740","1732","0","286","117","352","164","201"
"publicpolygonfeature:5:63614","ZIP Code 94516","country:us/state:ca/zip:94516","94516","18","2","1","0","0","1","0","26","21","0","0","1","0","0","0","1","0","6","2","0","27","0","0","0","0"
"publicpolygonfeature:5:63615","ZIP Code 94517","country:us/state:ca/zip:94517","94517","978","383","393","268","99","132","34","415","143","331","55","56","90","58","170","46","206","601","495","3","144","152","216","90","124"
"publicpolygonfeature:5:63616","ZIP Code 94520","country:us/state:ca/zip:94520","94520","1792","1087","671","404","223","197","46","716","253","405","202","748","348","73","1940","2240","566","1169","1714","151","1872","585","848","605","614"
"publicpolygonfeature:5:63617","ZIP Code 94521","country:us/state:ca/zip:94521","94521","3499","1634","1038","655","262","419","217","1664","473","960","375","709","256","202","670","278","540","2434","2262","37","777","516","705","606","415"
"publicpolygonfeature:5:63618","ZIP Code 94523","country:us/state:ca/zip:94523","94523","2720","2126","1117","823","428","275","227","1209","446","804","467","684","215","113","517","228","392","1532","1690","39","510","335","263","461","328"
"publicpolygonfeature:5:63619","ZIP Code 94525","country:us/state:ca/zip:94525","94525","274","98","123","145","42","32","37","127","37","24","15","0","0","8","59","31","28","53","198","10","55","72","68","35","37"
"publicpolygonfeature:5:63621","ZIP Code 94526","country:us/state:ca/zip:94526","94526","3570","1993","852","430","249","178","377","996","544","861","128","155","104","51","254","69","130","2024","1002","11","400","134","279","205","56"
"publicpolygonfeature:5:63622","ZIP Code 94528","country:us/state:ca/zip:94528","94528","98","67","63","11","15","0","53","0","27","10","0","0","0","0","0","0","0","36","28","0","0","0","0","0","0"
"publicpolygonfeature:5:63623","ZIP Code 94530","country:us/state:ca/zip:94530","94530","1760","1191","1431","560","771","346","196","1381","783","663","147","343","127","91","493","200","289","822","1229","0","306","131","222","270","261"
"publicpolygonfeature:5:63624","ZIP Code 94531","country:us/state:ca/zip:94531","94531","2572","1721","1044","564","220","717","164","958","413","960","630","1201","437","195","911","586","708","1998","2809","20","1010","690","718","987","887"
"publicpolygonfeature:5:63628","ZIP Code 94536","country:us/state:ca/zip:94536","94536","4788","2514","6648","2807","938","511","399","1970","766","1529","652","1133","326","123","897","553","438","2500","2836","6","795","860","835","966","987"
"publicpolygonfeature:5:63630","ZIP Code 94538","country:us/state:ca/zip:94538","94538","4001","2197","7658","2793","525","405","231","1306","711","1328","409","1420","386","71","1453","752","491","2324","3080","62","762","886","1443","895","1209"
"publicpolygonfeature:5:63631","ZIP Code 94539","country:us/state:ca/zip:94539","94539","4702","2326","6384","3395","732","181","327","1339","617","778","255","350","79","30","330","87","176","1301","1312","13","154","192","572","354","208"
"publicpolygonfeature:5:63632","ZIP Code 94541","country:us/state:ca/zip:94541","94541","3844","1982","1611","563","326","519","211","1371","425","1106","861","1725","754","73","1329","1888","532","2535","3881","234","2636","1043","1389","1843","1555"
"publicpolygonfeature:5:63633","ZIP Code 94542","country:us/state:ca/zip:94542","94542","891","516","417","196","213","168","128","481","179","282","151","221","45","18","301","209","153","852","993","0","290","272","282","261","232"
"publicpolygonfeature:5:63634","ZIP Code 94544","country:us/state:ca/zip:94544","94544","3000","2178","1677","1360","631","473","313","1156","322","987","781","1945","684","51","2365","2432","551","2795","4248","192","2829","1795","3101","2167","2027"
"publicpolygonfeature:5:63635","ZIP Code 94545","country:us/state:ca/zip:94545","94545","1489","795","870","510","279","112","218","532","261","702","332","789","118","173","657","547","512","1134","2033","11","789","572","1117","759","562"
"publicpolygonfeature:5:63636","ZIP Code 94546","country:us/state:ca/zip:94546","94546","3070","1742","1417","782","400","817","281","1389","747","865","266","1187","166","128","934","788","539","1479","2105","35","897","656","702","810","585"
"publicpolygonfeature:5:63637","ZIP Code 94547","country:us/state:ca/zip:94547","94547","1396","981","785","374","440","337","139","603","287","678","538","556","109","226","404","301","195","1304","1952","0","206","224","355","636","241"
"publicpolygonfeature:5:63638","ZIP Code 94548","country:us/state:ca/zip:94548","94548","0","14","75","0","37","0","0","25","0","0","0","74","0","0","18","0","15","38","24","0","0","20","33","0","0"
"publicpolygonfeature:5:63640","ZIP Code 94549","country:us/state:ca/zip:94549","94549","3372","1479","743","538","365","182","582","815","352","1098","98","90","108","19","242","131","168","1503","792","0","272","73","50","114","88"
"publicpolygonfeature:5:63641","ZIP Code 94551","country:us/state:ca/zip:94551","94551","3177","1451","1795","725","624","281","203","1580","417","740","378","416","246","275","905","804","647","1465","1639","31","769","666","321","567","336"
"publicpolygonfeature:5:63642","ZIP Code 94578","country:us/state:ca/zip:94578","94578","1647","1258","525","542","413","230","147","760","284","701","318","1455","291","70","1098","967","529","1508","2866","136","1764","661","1321","591","1397"
"publicpolygonfeature:5:63643","ZIP Code 94550","country:us/state:ca/zip:94550","94550","4889","1746","2134","1396","1028","266","199","1712","532","1291","131","571","351","240","803","597","745","2083","1698","38","844","382","792","433","381"
"publicpolygonfeature:5:63644","ZIP Code 94552","country:us/state:ca/zip:94552","94552","1418","997","345","256","250","101","91","382","211","361","211","160","16","56","254","64","87","447","645","31","148","187","133","46","67"
"publicpolygonfeature:5:63645","ZIP Code 94553","country:us/state:ca/zip:94553","94553","3813","1683","1106","708","378","339","396","1492","548","1133","381","685","393","286","1037","532","735","2338","2912","51","1061","621","523","535","818"
