"feature id","feature label","shid","geoid","Housing Built 1939 or Earlier (2020-2024)","Housing Built 1940 to 1949 (2020-2024)","Housing Built 1950 to 1959 (2020-2024)","Housing Built 1960 to 1969 (2020-2024)","Housing Built 1970 to 1979 (2020-2024)","Housing Built 1980 to 1989 (2020-2024)","Housing Built 1990 to 1999 (2020-2024)","Housing Built 2000 to 2009 (2020-2024)","Housing Built 2010 to 2019 (2020-2024)","Housing Built 2020 or Later (2020-2024)"
"publicpolygonfeature:5:43503","ZIP Code 33434","country:us/state:fl/zip:33434","33434","50","59","215","438","3662","7433","1296","255","112","41"
"publicpolygonfeature:5:43504","ZIP Code 33435","country:us/state:fl/zip:33435","33435","252","347","2593","2856","6570","2904","783","2584","1281","99"
"publicpolygonfeature:5:43505","ZIP Code 33436","country:us/state:fl/zip:33436","33436","9","11","97","670","4431","8901","5824","3281","677","133"
"publicpolygonfeature:5:43507","ZIP Code 33441","country:us/state:fl/zip:33441","33441","391","306","1623","4169","4563","2188","922","775","312","31"
"publicpolygonfeature:5:43508","ZIP Code 33442","country:us/state:fl/zip:33442","33442","113","85","496","672","10159","6507","2094","906","543","120"
"publicpolygonfeature:5:43509","ZIP Code 33444","country:us/state:fl/zip:33444","33444","276","247","1156","940","2092","1946","968","1663","1271","0"
"publicpolygonfeature:5:43510","ZIP Code 33445","country:us/state:fl/zip:33445","33445","32","11","386","783","5955","5352","2717","1854","749","123"
"publicpolygonfeature:5:43511","ZIP Code 33446","country:us/state:fl/zip:33446","33446","0","64","99","220","3880","4390","2342","3925","2834","433"
"publicpolygonfeature:5:43512","ZIP Code 33449","country:us/state:fl/zip:33449","33449","0","0","0","22","178","142","596","2161","116","39"
"publicpolygonfeature:5:43515","ZIP Code 33458","country:us/state:fl/zip:33458","33458","48","36","684","749","1891","6217","4682","5735","2981","138"
"publicpolygonfeature:5:43516","ZIP Code 33460","country:us/state:fl/zip:33460","33460","1943","1140","2850","1991","3322","1221","663","1326","508","170"
"publicpolygonfeature:5:43517","ZIP Code 33461","country:us/state:fl/zip:33461","33461","109","327","2508","2765","5168","3760","1507","1238","753","15"
"publicpolygonfeature:5:43518","ZIP Code 33462","country:us/state:fl/zip:33462","33462","172","274","2157","1810","3322","3628","2037","1603","819","443"
"publicpolygonfeature:5:43519","ZIP Code 33463","country:us/state:fl/zip:33463","33463","152","93","381","933","3379","7792","3261","4326","2178","352"
"publicpolygonfeature:5:43520","ZIP Code 33467","country:us/state:fl/zip:33467","33467","26","69","184","607","3921","7215","5903","5447","1920","511"
"publicpolygonfeature:5:43522","ZIP Code 33472","country:us/state:fl/zip:33472","33472","0","0","3","153","351","2386","2226","3004","558","124"
"publicpolygonfeature:5:43523","ZIP Code 33473","country:us/state:fl/zip:33473","33473","0","0","0","0","0","26","99","1146","3125","336"
"publicpolygonfeature:5:43524","ZIP Code 33476","country:us/state:fl/zip:33476","33476","146","104","290","634","611","365","104","307","57","26"
"publicpolygonfeature:5:43525","ZIP Code 33477","country:us/state:fl/zip:33477","33477","10","0","195","208","1332","6793","1266","606","558","52"
"publicpolygonfeature:5:43526","ZIP Code 33478","country:us/state:fl/zip:33478","33478","0","0","32","19","632","1809","1084","886","1008","231"
"publicpolygonfeature:5:43527","ZIP Code 33480","country:us/state:fl/zip:33480","33480","1250","459","855","3032","3234","2230","413","554","359","58"
"publicpolygonfeature:5:6673889","ZIP Code 33388","country:us/state:fl/zip:33388","33388","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6703671","ZIP Code 33022","country:us/state:fl/zip:33022","33022","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:22:928457","Miami-Fort Lauderdale-West Palm Beach, FL Area","country:us/state:fl/msa:miami-fort_lauderdale-west_palm_beach","33100","52997","67681","255588","299851","541133","509576","354509","348510","205738","44882"
