city,geoid,feature label,feature id,shid,Housing Built 1939 or Earlier (2020-2024),Housing Built 1940 to 1949 (2020-2024),Housing Built 1950 to 1959 (2020-2024),Housing Built 1960 to 1969 (2020-2024),Housing Built 1970 to 1979 (2020-2024),Housing Built 1980 to 1989 (2020-2024),Housing Built 1990 to 1999 (2020-2024),Housing Built 2000 to 2009 (2020-2024),Housing Built 2010 to 2019 (2020-2024),Housing Built 2020 or Later (2020-2024),Renter Excessive Housing Costs (2020-2024),Home Owner Excessive Housing Costs (2020-2024),Median Home Rent (2020-2024),Median Household Income (2020-2024),Rental Vacancy Rate (2020-2024),Homeowner Vacancy Rate (2020-2024),Total Housing Units (2020-2024),Percent Change in Population (Difference Decennial Census 2020 - 2010),Per Capita Income (2020-2024),Income 49% and Below Poverty Level (2020-2024),Income 50% to 99% the Poverty Level (2020-2024),Income 100% to 124% the Poverty Level (2020-2024),Income 125% to 149% the Poverty Level (2020-2024),Income 150% to 184% the Poverty Level (2020-2024),Income 185% to 199% the Poverty Level (2020-2024),Income 200% and Over the Poverty Level (2020-2024),Unemployment Rate (2020-2024),Labor Force Participation Rate (2020-2024),Commute Mean Travel Time (2020-2024),Commute Transportation by Public Transit (2020-2024),No Vehicles Available (2020-2024),Total Population (2020-2024),data_source,Transit_Accessibility_Index,Expected_Rent_From_Income,Income_Rent_Mismatch_Ratio,Walkability_Premium_Index,Luxury_Vacancy_Flag,Vacancy_Quality_Score,Housing_Age_Diversity_Index,Economic_Stress_Index,Transit_Accessibility_Index_Std,Income_Rent_Mismatch_Ratio_Std,Walkability_Premium_Index_Std,Vacancy_Quality_Score_Std,Economic_Stress_Index_Std,Comprehensive_Mismatch_Score,Basic_Rent_Waste,Rent_Per_Commute_Minute,Commute_Rent_Mismatch,Comprehensive_Rent_Waste_Score,Total_Monthly_Location_Cost,Time_Value_Rent_Waste,Population_Growth_Score,New_Development_Score,Economic_Vitality_Score,Ultra_Recent_Boost,City_Boom_Score,Boom_Category,total_jobs,pct_less_than_hs,pct_hs_only,pct_some_college,pct_bachelors_plus,pct_tech_jobs,pct_service_jobs,pct_manufacturing_jobs,pct_service_occup,pct_sales_office,pct_blue_collar,pct_work_from_home,jobs_per_capita,education_income_ratio,high_tech_area,high_remote_work,jobs_per_capita_log,commercial_district,education_occupation_mismatch,remote_work_premium,service_economy_index
Philadelphia,19010,ZIP Code 19010,publicpolygonfeature:5:38585,country:us/state:pa/zip:19010,1772,680,1701,1181,1031,862,461,280,327,98,1302,1240,1918.0,144471.0,6.071557643657391,0.0,8393,4.62845,90243.0,1021,558,232,238,413,355,16570,3.988317970247331,61.755274261603375,27.682022769393697,871,373,21827,original_complete_data,31.28521477702674,2039.8977,0.9402432288638788,17.912443068430417,0,49.24630205120247,2.0739599639648567,12.25777437948098,1.2049875909008092,-0.2224399557291256,-0.1380604083499138,0.9959049009052168,-0.2751015625516827,0.4449361894447033,22.677166533823197,1.574701005560362,-41.231122776636994,65.90317100792753,2425.5037507722177,1453.1218063277734,0.0313261451485573,6.47987527943989,15.842157055705444,1.358825848552487,6.051348583415571,STABLE/DECLINE,13596.0,2.7320777190501007,10.34020695302613,11.88118811881188,75.04652720911189,0,0,0,13.092401376754037,19.340746624305005,6.6587238549113055,26.216057823793708,0.6228982452925276,0.5194573804369865,0,1,0.4842135911218663,0,4.997141009555636,19.67424096788985,6.546200688377018
Philadelphia,19012,ZIP Code 19012,publicpolygonfeature:5:38586,country:us/state:pa/zip:19012,794,242,774,215,211,13,16,17,38,0,126,317,1622.0,125625.0,6.038647342995169,2.9094827586206895,2320,0.84093,49783.0,268,27,47,191,382,33,5934,5.4907677356656945,72.41379310344827,29.56235214599527,241,144,6910,original_complete_data,48.20542442237637,1875.9375,0.8646343494919208,18.11397258347838,0,35.1063212383399,1.57420533860394,9.584549779204838,2.452543634955155,-0.5209455878313046,-0.1029561658296073,0.3728729732090701,-0.7654386890701459,0.5911077697472735,19.39206447600158,1.246979136896256,-234.4068417282399,60.43318233295584,2163.976456009914,1191.594511565469,0.005691558780969,2.0959964932787845,14.971535013909731,0.0,4.373674747034407,STABLE/DECLINE,891.0,10.103181427343078,22.205503009458297,20.31384350816853,47.3774720550301,0,0,0,21.324771882392703,13.281514025008448,20.581277458600876,22.315568390653713,0.1289435600578871,0.3771341059106873,0,1,0.1212822928265975,0,9.75088897651684,10.572552178203091,10.662385941196352
Philadelphia,19013,ZIP Code 19013,publicpolygonfeature:5:38588,country:us/state:pa/zip:19013,5397,2402,2306,1901,1045,589,738,941,318,48,5081,1034,1099.0,41261.0,3.1889290012033693,1.1392160648773897,15685,-2.83338,22679.0,4529,4882,2268,2830,2228,1225,14264,17.590775269872424,59.343057727983705,22.497891007254935,1260,3827,35064,original_complete_data,40.09213736295745,1141.9707,0.962371451386625,34.727177884130164,0,6.525678828353356,1.9051478909648216,32.45659277890678,1.8543370807646244,-0.1350772133327627,2.790882921586083,-0.8864393958211741,3.4298735345724474,1.1672161694122984,7.633500460599424,1.1102050729652064,-1143.7211474155647,12.389580973952436,1511.4613351330072,539.0793906885627,0.0,2.9860116812457114,47.74452479436594,0.3561325435397454,12.867547957319172,STABLE/DECLINE,13517.0,15.211399205793038,46.5638869423032,23.924316748423266,14.300397103480494,0,0,0,35.65884933355829,16.298295933861986,28.14239919014679,9.185627825021069,0.3854950946840064,0.346583871052095,0,0,0.3260575448483755,0,4.024474838637669,1.3135812554258113,17.829424666779143
Philadelphia,19014,ZIP Code 19014,publicpolygonfeature:5:38589,country:us/state:pa/zip:19014,341,514,1822,1357,1561,763,1169,640,113,13,475,1734,1400.0,96781.0,3.0366492146596857,0.7130872483221476,8293,1.24556,45346.0,910,334,552,130,1399,60,17383,5.260960334029228,67.77256542135308,27.030728122912492,47,196,21427,original_complete_data,19.455881573925655,1624.9947,0.8615412714884547,16.81351014527715,0,13.925696655974368,2.0091502729204227,11.60479800206823,0.3327905883821345,-0.5331571324572181,-0.3294825324925765,-0.5603818549272973,-0.3948739754465545,0.0057754102372632,14.089852064162594,1.1771115329746245,-594.8466402537595,39.99716874292186,1895.5633489200625,923.1814044756178,0.0084301641696976,1.9442576647243848,18.68302165963941,0.1824259573598008,5.275225867522543,STABLE/DECLINE,10584.0,3.524229074889868,28.772437372608323,29.65349464133079,38.04983891117102,0,0,0,17.79113783121799,21.03095079046983,21.03095079046983,17.58120756102037,0.4939562234563868,0.3931540169162441,0,1,0.4014277847126427,0,8.00224289726142,6.68962115560687,8.895568915608996
Philadelphia,19015,ZIP Code 19015,publicpolygonfeature:5:38590,country:us/state:pa/zip:19015,1035,447,1385,1378,1556,806,95,198,131,113,734,1125,1222.0,82450.0,3.138766519823789,1.6858237547892718,7144,-0.31109,40573.0,546,490,715,430,481,831,12960,3.4550839091806513,68.80235453928006,24.45075016307893,69,273,16464,original_complete_data,24.24658585238607,1500.315,0.8144956225859236,19.250580784018304,0,10.106305206306615,1.9626626754794951,10.272141030463589,0.6860174220409562,-0.7188944596065964,0.0950285805378262,-0.7286708256837534,-0.6393170312316602,0.1254943895493443,10.10455143776204,1.1358640159296458,-913.9306344420866,23.25877689694224,1670.2637529897804,697.881808545336,0.0,4.370622734260824,19.531856402679573,1.8407378593708077,6.378224706885221,STABLE/DECLINE,2831.0,5.197976626548055,35.26949241234956,31.10064538635967,28.431885574742715,0,0,0,14.846705805609911,23.052837573385517,26.43183300717547,12.118780096308186,0.1719509232264334,0.3448379087294447,0,0,0.1586698158978882,0,7.515068515907206,3.4455976900370384,7.423352902804956
Philadelphia,19018,ZIP Code 19018,publicpolygonfeature:5:38592,country:us/state:pa/zip:19018,1427,1636,3241,1018,1524,552,500,168,37,11,1531,1868,1423.0,73522.0,3.1963470319634704,0.1262028711153179,10114,1.55115,35404.0,1550,1153,823,739,736,764,17704,9.528680462664251,67.66948929679693,33.326639220805305,761,930,23505,original_complete_data,38.69271020849447,1422.6414,1.000252066332387,18.139030814890766,0,14.991810837397988,1.8553283233680236,18.35835329534463,1.7511549192336706,0.0144763444335981,-0.0985912953419218,-0.5134070264330225,0.8438991885990819,0.363688665878783,18.308684155448564,0.9704221561806676,-227.55986781844967,62.49433748584371,2033.988385714764,1061.6064412703197,0.0104984498152048,0.6073139095665347,30.35832744012813,0.1265682230893439,7.788107312646249,STABLE/DECLINE,4875.0,6.320258311408754,31.07510165032289,32.958622339153315,29.646017699115045,0,0,0,20.554272517321017,21.92991264183151,23.877899387488704,13.662765496315563,0.2074026802807913,0.4032264859377471,0,0,0.1884715072558027,0,7.078846278591784,4.050465877226296,10.277136258660509
Philadelphia,19020,ZIP Code 19020,publicpolygonfeature:5:38593,country:us/state:pa/zip:19020,1437,678,3143,3184,7105,3036,1939,1744,937,92,4117,3062,1622.0,83223.0,4.226096143687269,0.0,23295,3.37657,44490.0,3141,4172,1754,2032,2065,1379,41919,4.594866469805627,65.75862215969647,28.814748712124285,927,1678,56809,original_complete_data,14.195533826212229,1507.0401,1.0762819118084517,19.22189145099333,0,25.449746629745963,1.996882088321699,14.7343743685959,-0.0550638628356857,0.3146439606048934,0.0900312117702049,-0.0526123490808378,0.1791696281566568,0.1352636169214668,18.835799488448103,1.2793322173975918,-275.28892683187837,57.48018120045299,2150.2703930556117,1177.8884486111674,0.0228532061325636,5.6525914850426195,30.68083891489944,0.4596000420143122,9.419945800585474,STABLE/DECLINE,27822.0,10.474509045177518,33.1624262358518,24.2381735513205,32.12489116765019,0,0,0,16.11974201922687,21.660649819494584,25.94816046728593,14.512102087523408,0.4897463430090302,0.3860097709485381,0,1,0.3986058658737089,0,8.335818310122836,4.661997001755186,8.059871009613435
Philadelphia,19021,ZIP Code 19021,publicpolygonfeature:5:36996,country:us/state:pa/zip:19021,491,336,1214,464,897,148,201,72,86,0,665,889,1312.0,70199.0,0.0,0.0,3909,-0.30832,35651.0,302,748,939,598,284,165,6543,7.0856178827498955,58.09138797010903,27.999497361146016,81,198,9638,original_complete_data,31.663874625208443,1393.7313,0.9413579217170484,18.17287553141787,0,3.1574287953273674,1.859513939820994,17.563085287836753,1.2329068302093846,-0.2180391221564147,-0.0926959150214974,-1.0348502981280463,0.6980268853241548,0.1958226886085906,13.259057595620927,1.0649541823404134,-629.8702832055055,39.56681766704418,1825.3241182876768,852.9421738432324,0.0,2.8153197098395277,28.770227465807345,0.0,8.037152779403694,STABLE/DECLINE,2506.0,7.249712313003452,44.97986191024166,31.41542002301496,16.35500575373993,0,0,0,12.993214375471224,21.03543603920583,38.17542096004021,8.926527809567407,0.2600124507159161,0.2329806087514057,0,0,0.2311216024351331,0,6.243592294529017,1.4599341368639442,6.496607187735612
Philadelphia,19022,ZIP Code 19022,publicpolygonfeature:5:37028,country:us/state:pa/zip:19022,516,303,429,318,209,30,60,26,52,0,577,283,1155.0,48969.0,7.392607392607392,2.7382256297918945,1943,5.61877,27307.0,410,390,305,267,915,46,2149,10.448473282442748,54.7401410289893,27.42809364548495,56,547,4482,original_complete_data,39.03811965423311,1209.0303,0.9553110455544416,34.64757325561289,0,16.914660845542258,1.837881848141892,23.700611462537356,1.7766225494071024,-0.1629518614341535,2.7770166639089173,-0.4286829406581035,1.8238046999244224,1.0085966847550467,10.491386234442606,0.9570479209852458,-818.1170301756679,30.639864099660247,1657.8483835005572,685.4664390561128,0.0380288011270208,3.4247232568891373,40.463500554104186,0.0,11.156602195987244,STABLE/DECLINE,3591.0,16.33864417369572,45.110902842861606,24.960949703217743,13.58950328022493,0,0,0,25.81939799331104,26.88963210702341,38.06020066889632,17.174515235457065,0.8012048192771084,0.2775123706880869,0,1,0.5884557850341432,0,5.172192218359856,2.333931311285168,12.90969899665552
Philadelphia,19023,ZIP Code 19023,publicpolygonfeature:5:37045,country:us/state:pa/zip:19023,3137,1535,2602,804,550,474,185,96,13,38,2100,1511,1228.0,46463.0,6.526700136923778,0.9840367373715284,9434,0.29269,23782.0,2877,2719,1442,1116,1893,860,10786,13.465987968533083,62.31976006459799,34.38909889037922,1436,2104,22247,original_complete_data,48.84437610808913,1187.2281,1.034342094834177,26.730695121927862,0,19.74360931089191,1.6977298049722216,27.908731991099472,2.4996546373645576,0.1490645778637875,1.397982878498135,-0.3040345950170294,2.595680631264183,1.0828929082929897,15.019104051310428,0.8115679622212731,-364.46012581244895,56.20328425821064,1858.4668129902857,886.0848685458412,0.0019809762282257,0.6917819786347973,47.25333321607369,0.4687515014972318,12.068436389438466,STABLE/DECLINE,5229.0,12.462807681904248,38.38923451447119,33.46632404652421,15.681633757100352,0,0,0,31.36202902085112,26.89915863919034,21.87538105109133,9.240814519698985,0.235042927136243,0.3375079903816015,0,0,0.2111057282906386,0,3.430417139402272,1.4491106891521468,15.68101451042556
Philadelphia,19025,ZIP Code 19025,publicpolygonfeature:5:37059,country:us/state:pa/zip:19025,182,66,196,633,82,514,376,146,351,243,452,270,3051.0,188490.0,0.0,0.0,2789,7.61983,116041.0,97,112,123,13,15,0,7039,0.7950756604257502,66.44512610770279,29.50930317402408,71,126,7423,original_complete_data,9.934405323119682,2422.863,1.2592540312844764,16.960694707108694,0,9.241449154727077,2.103305581238074,6.893954539262909,-0.3692441673324689,1.037022187010972,-0.3038445878344458,-0.7667778740685097,-1.25896203104489,-0.0028210780758169,43.67524423485344,2.349798254536463,1191.69221843049,86.43827859569649,3592.0038915237747,2619.6219470793303,0.051572319153784,27.25416436241652,22.792543132397608,10.139410509570936,14.906376454485276,STABLE/DECLINE,3439.0,3.009084027252082,12.28236184708554,16.78652535957608,67.9220287660863,0,0,0,13.389273987595768,15.140459686245896,11.674571324334185,28.452101279039415,0.4632897750235754,0.3603481816864889,0,1,0.3806871714772436,0,7.929605693231528,19.32524441530516,6.694636993797884
Philadelphia,19026,ZIP Code 19026,publicpolygonfeature:5:37064,country:us/state:pa/zip:19026,3450,3451,3566,1553,679,344,257,180,32,0,2064,2211,1359.0,89234.0,5.778894472361809,0.4524886877828055,13512,3.96932,46172.0,1306,1268,796,681,1591,895,26098,7.645525629887056,74.84890214979725,30.69028437650623,1203,1010,32725,original_complete_data,47.94912105969467,1559.3357999999998,0.8715249146463514,18.38225335688672,0,22.846609353216472,1.6883424916624288,15.12330266386116,2.433645948937837,-0.4937414747158889,-0.0562245824631684,-0.1673110645118055,0.2505089322698959,0.630532071770982,15.55160280560013,1.0063889684908722,-435.72678603330655,51.50056625141563,1921.655213569281,949.2732691248364,0.0268650400157874,0.3030576712727418,20.507406645971436,0.0,5.227171726880207,STABLE/DECLINE,4946.0,6.10443192404951,19.80834923029147,27.65627079543942,46.4309480502196,0,0,0,19.56207395166288,19.080079873304413,19.5069889141362,18.184890992056783,0.1511382734912146,0.5203279921355044,0,1,0.1407512558789729,0,9.057279888884676,8.443417289510949,9.78103697583144
Philadelphia,19027,ZIP Code 19027,publicpolygonfeature:5:37136,country:us/state:pa/zip:19027,2507,1288,1384,784,674,893,489,260,271,25,1530,1289,1483.0,106066.0,0.0,0.1643535427319211,8575,2.15579,58546.0,958,895,439,745,616,406,16267,6.436192915066155,68.4514435695538,33.584086584205515,1087,868,20420,original_complete_data,38.36718588932705,1705.7741999999998,0.8693999475428812,18.646774208980144,0,4.3726408863021025,1.988380792236361,14.969968274735862,1.7271534535085926,-0.502130894763992,-0.010147936363188,-0.9813059587389192,0.2223835200795413,0.3316441049405852,19.647954532770456,1.0035867841764257,-153.48156835727968,66.01075877689695,2098.7082540437677,1126.3263095993234,0.014590757262109,4.417255522063548,17.527720817964905,0.3392820059172077,5.74614182674375,STABLE/DECLINE,6265.0,2.910376716986264,19.033047735618112,20.263837889296884,57.79273765809874,0,0,0,18.24452901998097,15.72312083729781,15.05708848715509,20.947724708537045,0.3068070519098922,0.544875244263937,0,1,0.2675867970493886,0,8.70190364832933,12.10626358614554,9.122264509990485
Philadelphia,19029,ZIP Code 19029,publicpolygonfeature:5:38594,country:us/state:pa/zip:19029,334,232,701,207,130,219,57,20,17,0,352,334,1351.0,53451.0,10.54172767203514,0.0,1917,-2.13013,33898.0,269,498,21,118,348,150,2569,13.005911778080945,63.371757925072046,22.219135802469136,78,149,3980,original_complete_data,40.4396316480682,1248.0237,1.0825114939724303,23.24164279347986,0,32.08466773290376,1.792598974201813,24.474613199997275,1.8799584297166103,0.3392384973449866,0.7902280338803148,0.2397337113361554,1.96577623042253,0.939110617059476,10.608492171956692,1.3818964755205898,-906.964648834663,22.12344280860702,1758.3508230452676,785.9688786008231,0.0,1.1348063269762962,44.49720113904766,0.0,11.464742182854804,STABLE/DECLINE,2556.0,10.122501611863315,50.67698259187621,21.47001934235977,17.73049645390071,0,0,0,28.08641975308642,21.975308641975307,25.432098765432094,11.13549094898519,0.6422110552763819,0.3317149623748986,0,0,0.4960435382613554,0,4.5092373697574635,1.9743778278342536,14.04320987654321
