"feature id","feature label","shid","geoid","Workers in Other Services who Commute by Public Transit (2020-2024)","Workers in Armed Forces who Commute by Public Transit (2020-2024)","Workers in Agriculture, Fishing, and Mining who Commute by Walk (2020-2024)","Workers in Construction who Commute by Walk (2020-2024)","Workers in Manufacturing who Commute by Walk (2020-2024)","Workers in Wholesale Trade who Commute by Walk (2020-2024)","Workers in Retail Trade who Commute by Walk (2020-2024)","Workers in Transportation who Commute by Walk (2020-2024)","Workers in Finance and Insurance who Commute by Walk (2020-2024)","Workers in Information who Commute by Walk (2020-2024)","Workers in Scientific and Professional who Commute by Walk (2020-2024)","Workers in Education and Health Care who Commute by Walk (2020-2024)","Workers in Arts, Food, and Entertainment who Commute by Walk (2020-2024)","Workers in Public Administration who Commute by Walk (2020-2024)","Workers in Armed Forces who Commute by Walk (2020-2024)","Workers in Other Services who Commute by Walk (2020-2024)","Workers in Agriculture, Fishing, and Mining who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Construction who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Manufacturing who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Wholesale Trade who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Retail Trade who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Transportation who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Finance and Insurance who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Information who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Education and Health Care who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Arts, Food, and Entertainment who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Scientific and Professional who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Public Administration who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Other Services who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Armed Forces who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)"
"publicpolygonfeature:5:60429","ZIP Code 80116","country:us/state:co/zip:80116","80116","0","0","0","25","0","0","0","0","0","0","8","9","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0"
"publicpolygonfeature:5:60430","ZIP Code 80120","country:us/state:co/zip:80120","80120","29","0","0","7","8","0","53","6","10","16","39","78","87","0","0","38","0","15","11","0","56","0","8","13","94","75","85","0","0","0"
"publicpolygonfeature:5:60431","ZIP Code 80121","country:us/state:co/zip:80121","80121","0","0","0","0","0","0","13","0","24","22","28","16","16","0","11","8","0","6","10","0","6","0","16","0","19","9","13","0","0","0"
"publicpolygonfeature:5:60432","ZIP Code 80122","country:us/state:co/zip:80122","80122","0","0","0","0","9","0","24","54","9","0","30","0","24","14","0","0","0","21","15","0","0","3","0","0","19","32","60","0","0","0"
"publicpolygonfeature:5:60433","ZIP Code 80117","country:us/state:co/zip:80117","80117","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26","0","0","0"
"publicpolygonfeature:5:60434","ZIP Code 80118","country:us/state:co/zip:80118","80118","0","0","0","0","0","0","0","0","0","0","14","98","2","0","0","2","0","0","0","0","0","0","21","0","12","0","0","0","0","0"
"publicpolygonfeature:5:60435","ZIP Code 80125","country:us/state:co/zip:80125","80125","0","0","0","0","0","0","20","23","0","0","4","21","10","0","0","12","0","0","5","0","0","0","0","0","16","0","6","0","0","0"
"publicpolygonfeature:5:60436","ZIP Code 80126","country:us/state:co/zip:80126","80126","10","0","0","0","25","0","42","0","42","0","13","9","9","10","0","0","23","0","0","0","20","9","59","60","25","42","43","9","7","0"
"publicpolygonfeature:5:60437","ZIP Code 80134","country:us/state:co/zip:80134","80134","0","0","0","0","0","0","8","45","0","27","94","35","16","16","0","42","0","0","22","16","15","32","39","48","19","0","66","0","19","0"
"publicpolygonfeature:5:60438","ZIP Code 80135","country:us/state:co/zip:80135","80135","0","0","0","0","0","0","5","0","0","0","0","1","0","0","0","0","0","0","0","12","0","13","0","0","0","0","11","0","0","0"
"publicpolygonfeature:5:60439","ZIP Code 80127","country:us/state:co/zip:80127","80127","0","0","0","0","0","0","42","0","9","0","26","17","12","0","0","0","0","0","15","0","9","8","46","0","49","60","41","43","0","0"
"publicpolygonfeature:5:60440","ZIP Code 80128","country:us/state:co/zip:80128","80128","0","0","0","10","0","0","28","16","0","0","17","78","17","0","0","10","0","15","0","0","277","79","0","16","161","12","17","0","7","0"
"publicpolygonfeature:5:60441","ZIP Code 80129","country:us/state:co/zip:80129","80129","0","0","0","0","32","0","12","0","32","0","0","28","0","0","0","0","0","0","36","0","44","11","0","18","102","0","0","0","0","0"
"publicpolygonfeature:5:60442","ZIP Code 80130","country:us/state:co/zip:80130","80130","0","0","0","0","9","0","5","0","56","3","8","57","28","9","0","0","0","0","46","0","0","6","17","10","0","0","50","0","0","0"
"publicpolygonfeature:5:60443","ZIP Code 80131","country:us/state:co/zip:80131","80131","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:60446","ZIP Code 80204","country:us/state:co/zip:80204","80204","47","12","0","21","7","0","184","40","209","45","79","153","91","22","0","107","0","9","22","0","100","47","78","33","157","189","164","6","28","0"
