"feature id","feature label","shid","geoid","Workers in Other Services who Commute by Public Transit (2020-2024)","Workers in Armed Forces who Commute by Public Transit (2020-2024)","Workers in Agriculture, Fishing, and Mining who Commute by Walk (2020-2024)","Workers in Construction who Commute by Walk (2020-2024)","Workers in Manufacturing who Commute by Walk (2020-2024)","Workers in Wholesale Trade who Commute by Walk (2020-2024)","Workers in Retail Trade who Commute by Walk (2020-2024)","Workers in Transportation who Commute by Walk (2020-2024)","Workers in Finance and Insurance who Commute by Walk (2020-2024)","Workers in Information who Commute by Walk (2020-2024)","Workers in Scientific and Professional who Commute by Walk (2020-2024)","Workers in Education and Health Care who Commute by Walk (2020-2024)","Workers in Arts, Food, and Entertainment who Commute by Walk (2020-2024)","Workers in Public Administration who Commute by Walk (2020-2024)","Workers in Armed Forces who Commute by Walk (2020-2024)","Workers in Other Services who Commute by Walk (2020-2024)","Workers in Agriculture, Fishing, and Mining who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Construction who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Manufacturing who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Wholesale Trade who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Retail Trade who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Transportation who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Finance and Insurance who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Information who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Education and Health Care who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Arts, Food, and Entertainment who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Scientific and Professional who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Public Administration who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Other Services who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Armed Forces who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)"
"publicpolygonfeature:5:42510","ZIP Code 32809","country:us/state:fl/zip:32809","32809","76","0","0","0","42","0","59","0","41","0","49","0","0","0","0","0","27","0","54","0","76","36","13","0","76","93","14","8","45","0"
"publicpolygonfeature:5:42583","ZIP Code 32810","country:us/state:fl/zip:32810","32810","0","0","0","0","33","0","320","0","8","0","72","0","196","0","0","0","0","20","75","0","0","45","0","0","0","129","11","38","22","0"
"publicpolygonfeature:5:42590","ZIP Code 32811","country:us/state:fl/zip:32811","32811","68","0","0","0","0","0","13","0","0","0","0","0","169","0","0","0","0","25","10","13","73","0","0","0","131","185","118","15","3","0"
"publicpolygonfeature:5:42669","ZIP Code 32812","country:us/state:fl/zip:32812","32812","0","0","0","0","0","0","0","0","0","0","13","52","13","0","0","0","0","9","14","12","139","0","11","0","15","0","68","0","0","0"
"publicpolygonfeature:5:42672","ZIP Code 32814","country:us/state:fl/zip:32814","32814","0","0","0","0","0","0","5","39","0","0","0","134","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0"
"publicpolygonfeature:5:42694","ZIP Code 32817","country:us/state:fl/zip:32817","32817","0","0","0","6","3","0","37","0","14","0","12","44","80","0","0","0","0","0","0","0","52","28","30","0","46","19","25","0","73","0"
"publicpolygonfeature:5:42739","ZIP Code 32818","country:us/state:fl/zip:32818","32818","59","0","0","0","8","0","80","0","61","0","49","115","10","0","0","0","0","160","56","0","238","73","0","0","82","214","40","30","56","0"
"publicpolygonfeature:5:42754","ZIP Code 32819","country:us/state:fl/zip:32819","32819","0","0","0","0","0","0","21","0","18","13","95","11","126","12","0","0","0","0","41","0","42","22","76","0","81","37","48","0","0","0"
"publicpolygonfeature:5:42764","ZIP Code 32820","country:us/state:fl/zip:32820","32820","0","0","0","0","0","0","0","0","14","0","29","0","90","0","0","0","0","0","110","0","12","0","0","0","30","0","19","0","82","0"
"publicpolygonfeature:5:42777","ZIP Code 32821","country:us/state:fl/zip:32821","32821","0","0","0","0","0","0","23","0","195","0","20","22","108","0","0","0","0","0","0","0","11","0","0","0","41","75","12","43","0","0"
"publicpolygonfeature:5:42802","ZIP Code 32822","country:us/state:fl/zip:32822","32822","19","0","0","12","0","0","60","0","13","0","0","0","124","0","0","0","0","17","13","199","167","54","58","0","55","153","89","37","0","0"
"publicpolygonfeature:5:42808","ZIP Code 32824","country:us/state:fl/zip:32824","32824","0","0","0","0","0","0","95","0","0","0","30","65","46","0","0","79","0","34","0","45","2","13","0","0","18","11","4","0","65","0"
"publicpolygonfeature:5:42878","ZIP Code 32825","country:us/state:fl/zip:32825","32825","0","0","0","34","0","0","24","0","43","0","50","129","31","0","0","0","0","0","0","0","135","81","29","0","113","64","65","0","22","0"
"publicpolygonfeature:5:42906","ZIP Code 32826","country:us/state:fl/zip:32826","32826","0","0","0","0","7","0","0","0","8","17","30","147","100","11","0","0","0","0","0","0","78","37","16","0","84","15","7","0","0","0"
"publicpolygonfeature:5:42986","ZIP Code 32827","country:us/state:fl/zip:32827","32827","0","0","0","0","0","0","0","0","0","0","47","42","0","0","62","0","0","0","0","0","0","19","0","0","29","51","0","0","62","0"
"publicpolygonfeature:5:43058","ZIP Code 32828","country:us/state:fl/zip:32828","32828","0","0","0","0","5","0","0","0","19","0","0","42","64","0","0","0","0","0","0","0","53","62","17","0","54","33","69","77","0","0"
"publicpolygonfeature:5:43065","ZIP Code 32829","country:us/state:fl/zip:32829","32829","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","7","30","26","0","47","92","0","30","24","0"
"publicpolygonfeature:5:43100","ZIP Code 32830","country:us/state:fl/zip:32830","32830","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43105","ZIP Code 32831","country:us/state:fl/zip:32831","32831","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43116","ZIP Code 32832","country:us/state:fl/zip:32832","32832","0","0","0","0","0","0","21","0","0","0","16","0","70","0","0","0","0","0","26","0","0","269","0","31","22","43","0","19","0","104"
