"feature id","feature label","shid","geoid","Workers in Other Services who Commute by Public Transit (2020-2024)","Workers in Armed Forces who Commute by Public Transit (2020-2024)","Workers in Agriculture, Fishing, and Mining who Commute by Walk (2020-2024)","Workers in Construction who Commute by Walk (2020-2024)","Workers in Manufacturing who Commute by Walk (2020-2024)","Workers in Wholesale Trade who Commute by Walk (2020-2024)","Workers in Retail Trade who Commute by Walk (2020-2024)","Workers in Transportation who Commute by Walk (2020-2024)","Workers in Finance and Insurance who Commute by Walk (2020-2024)","Workers in Information who Commute by Walk (2020-2024)","Workers in Scientific and Professional who Commute by Walk (2020-2024)","Workers in Education and Health Care who Commute by Walk (2020-2024)","Workers in Arts, Food, and Entertainment who Commute by Walk (2020-2024)","Workers in Public Administration who Commute by Walk (2020-2024)","Workers in Armed Forces who Commute by Walk (2020-2024)","Workers in Other Services who Commute by Walk (2020-2024)","Workers in Agriculture, Fishing, and Mining who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Construction who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Manufacturing who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Wholesale Trade who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Retail Trade who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Transportation who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Finance and Insurance who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Information who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Education and Health Care who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Arts, Food, and Entertainment who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Scientific and Professional who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Public Administration who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Other Services who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Armed Forces who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)"
"publicpolygonfeature:5:43573","ZIP Code 33616","country:us/state:fl/zip:33616","33616","0","0","0","33","0","0","0","0","18","0","0","122","65","0","15","0","0","53","0","0","0","0","0","0","0","41","9","0","0","30"
"publicpolygonfeature:5:43574","ZIP Code 33617","country:us/state:fl/zip:33617","33617","0","0","0","18","21","0","43","74","118","0","30","155","120","0","0","10","1","15","0","55","0","81","81","41","94","281","15","18","0","0"
"publicpolygonfeature:5:43575","ZIP Code 33618","country:us/state:fl/zip:33618","33618","2","0","0","0","0","15","50","0","21","0","33","23","47","0","0","0","0","24","28","14","45","0","11","0","25","189","57","0","2","0"
"publicpolygonfeature:5:43576","ZIP Code 33619","country:us/state:fl/zip:33619","33619","0","0","45","9","27","0","0","23","8","0","0","0","50","0","0","21","2","61","94","0","32","42","50","0","25","68","72","0","0","0"
"publicpolygonfeature:5:43577","ZIP Code 33620","country:us/state:fl/zip:33620","33620","0","0","0","0","0","26","81","0","28","0","0","255","160","0","0","11","0","0","0","0","27","0","24","0","95","6","22","0","0","0"
"publicpolygonfeature:5:43578","ZIP Code 33621","country:us/state:fl/zip:33621","33621","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99","0","0","0","0","0","0","0","0","0","10","0","0","0","0","73"
"publicpolygonfeature:5:43579","ZIP Code 33624","country:us/state:fl/zip:33624","33624","7","0","0","0","0","0","0","0","22","0","38","17","0","0","0","0","0","0","41","0","73","23","43","0","32","58","0","0","0","0"
"publicpolygonfeature:5:43580","ZIP Code 33637","country:us/state:fl/zip:33637","33637","0","0","0","0","0","0","0","0","15","0","33","15","14","0","0","0","0","133","0","0","16","0","13","0","24","128","0","0","0","0"
"publicpolygonfeature:5:43581","ZIP Code 33647","country:us/state:fl/zip:33647","33647","0","0","0","0","0","0","0","0","41","0","115","120","299","0","0","13","0","0","0","0","76","46","31","0","72","8","84","23","0","0"
"publicpolygonfeature:5:43582","ZIP Code 33701","country:us/state:fl/zip:33701","33701","18","3","0","30","15","0","79","7","44","24","226","208","196","28","10","82","0","27","25","21","49","38","22","0","48","66","61","10","0","5"
"publicpolygonfeature:5:43583","ZIP Code 33702","country:us/state:fl/zip:33702","33702","4","0","0","0","0","0","11","0","0","0","33","0","61","0","0","18","0","32","18","26","199","91","15","27","20","48","125","0","0","0"
"publicpolygonfeature:5:43584","ZIP Code 33703","country:us/state:fl/zip:33703","33703","0","0","0","0","0","0","18","16","0","0","0","33","0","0","0","0","0","18","26","0","0","14","11","0","39","12","51","11","0","0"
"publicpolygonfeature:5:43585","ZIP Code 33704","country:us/state:fl/zip:33704","33704","6","0","0","0","11","0","0","0","17","0","0","25","24","0","0","0","0","9","9","0","51","0","15","0","12","59","13","0","0","0"
"publicpolygonfeature:5:43586","ZIP Code 33712","country:us/state:fl/zip:33712","33712","14","0","0","0","40","0","55","0","37","0","0","20","33","0","0","0","36","0","0","0","66","0","9","20","114","90","105","11","27","0"
"publicpolygonfeature:5:43587","ZIP Code 33713","country:us/state:fl/zip:33713","33713","53","0","0","34","13","9","70","0","0","0","9","0","78","25","0","0","0","0","33","16","187","11","62","0","62","77","90","24","36","0"
"publicpolygonfeature:5:43588","ZIP Code 33714","country:us/state:fl/zip:33714","33714","17","0","0","0","0","0","0","0","0","0","10","25","17","0","0","0","0","31","0","0","65","0","45","26","94","81","0","0","0","0"
"publicpolygonfeature:5:43589","ZIP Code 33715","country:us/state:fl/zip:33715","33715","0","0","0","5","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","41","21","0","0","0"
"publicpolygonfeature:5:43590","ZIP Code 33716","country:us/state:fl/zip:33716","33716","0","0","0","0","31","0","0","0","18","0","11","0","0","0","56","0","0","0","0","0","11","82","0","0","0","48","12","18","16","0"
"publicpolygonfeature:5:43591","ZIP Code 33744","country:us/state:fl/zip:33744","33744","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43592","ZIP Code 33755","country:us/state:fl/zip:33755","33755","1205","5","0","3","0","0","0","0","0","0","0","18","11","0","0","29","0","0","0","0","76","0","27","0","157","61","7","0","22","0"
"publicpolygonfeature:5:43593","ZIP Code 33759","country:us/state:fl/zip:33759","33759","14","0","0","0","4","0","0","0","0","10","0","0","39","0","0","0","0","46","31","0","17","0","0","0","118","5","30","0","0","41"
"publicpolygonfeature:5:43594","ZIP Code 33760","country:us/state:fl/zip:33760","33760","1","0","0","0","22","0","0","9","0","0","22","0","13","0","0","18","0","0","50","0","0","36","0","0","0","51","98","0","7","34"
"publicpolygonfeature:5:43595","ZIP Code 33761","country:us/state:fl/zip:33761","33761","4","0","0","0","0","0","13","0","0","15","0","0","0","0","0","0","0","57","0","0","0","12","0","0","62","77","24","0","0","18"
"publicpolygonfeature:5:43596","ZIP Code 33762","country:us/state:fl/zip:33762","33762","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","53","0","0","0","0","0","38","0","0"
"publicpolygonfeature:5:43597","ZIP Code 33763","country:us/state:fl/zip:33763","33763","7","0","0","0","0","0","9","0","0","0","16","0","0","0","0","0","0","31","0","0","0","11","14","46","30","13","6","0","18","0"
"publicpolygonfeature:5:43599","ZIP Code 33764","country:us/state:fl/zip:33764","33764","2","0","0","0","0","0","4","41","58","0","0","115","42","0","0","0","13","0","14","0","17","16","12","0","140","66","59","0","5","0"
"publicpolygonfeature:5:43600","ZIP Code 33765","country:us/state:fl/zip:33765","33765","2","0","0","0","0","0","11","0","58","0","9","87","11","0","0","0","0","66","20","0","0","29","0","0","10","89","11","8","11","0"
"publicpolygonfeature:5:43601","ZIP Code 33767","country:us/state:fl/zip:33767","33767","0","0","0","0","0","0","0","0","65","0","27","13","29","0","0","7","0","0","7","0","66","15","0","11","0","17","2","0","0","0"
"publicpolygonfeature:5:43602","ZIP Code 33770","country:us/state:fl/zip:33770","33770","3","0","0","0","0","0","21","0","14","0","14","57","23","0","0","15","0","102","0","9","22","20","9","0","20","46","10","17","0","0"
"publicpolygonfeature:5:43603","ZIP Code 33771","country:us/state:fl/zip:33771","33771","34","0","0","0","0","0","0","0","16","0","0","24","27","0","0","0","0","101","32","0","88","0","14","8","78","53","21","24","0","0"
"publicpolygonfeature:5:43604","ZIP Code 33773","country:us/state:fl/zip:33773","33773","2","0","0","0","0","0","0","0","10","0","32","14","24","0","0","12","0","51","0","18","13","0","9","0","0","69","24","0","0","0"
"publicpolygonfeature:5:43605","ZIP Code 33774","country:us/state:fl/zip:33774","33774","2","0","0","3","0","0","36","0","27","0","21","0","8","0","0","50","0","0","0","0","57","0","18","0","37","62","0","0","0","0"
"publicpolygonfeature:5:43606","ZIP Code 33776","country:us/state:fl/zip:33776","33776","0","0","0","0","30","0","0","0","0","0","10","17","0","0","0","0","0","0","0","0","0","0","16","0","39","17","16","0","0","0"
"publicpolygonfeature:5:43607","ZIP Code 33777","country:us/state:fl/zip:33777","33777","0","0","0","0","0","0","10","0","8","0","0","0","17","11","0","0","0","52","10","0","16","12","0","15","28","20","44","0","10","0"
"publicpolygonfeature:5:43608","ZIP Code 33778","country:us/state:fl/zip:33778","33778","12","0","0","0","9","0","0","0","0","0","0","0","0","5","0","0","0","0","15","0","51","0","18","0","12","148","0","0","17","4"
"publicpolygonfeature:5:43609","ZIP Code 33781","country:us/state:fl/zip:33781","33781","15","0","0","0","6","7","66","0","0","0","0","0","0","0","0","0","0","0","55","0","37","6","0","36","121","27","0","0","0","0"
"publicpolygonfeature:5:43756","ZIP Code 34652","country:us/state:fl/zip:34652","34652","0","0","0","0","0","9","12","0","0","0","9","0","8","8","0","0","0","72","15","0","156","251","0","0","78","27","24","0","0","0"
"publicpolygonfeature:5:43759","ZIP Code 34601","country:us/state:fl/zip:34601","34601","0","0","15","8","12","16","0","0","0","0","46","23","0","22","0","27","0","74","52","0","0","55","79","0","26","68","19","0","2","0"
"publicpolygonfeature:5:43760","ZIP Code 34602","country:us/state:fl/zip:34602","34602","0","0","0","6","0","0","0","0","0","18","5","0","7","0","0","0","0","15","0","0","151","0","0","0","0","17","0","0","0","0"
"publicpolygonfeature:5:43761","ZIP Code 34604","country:us/state:fl/zip:34604","34604","0","0","0","14","0","0","7","0","0","0","64","0","0","0","0","0","0","17","23","0","22","16","0","0","38","0","0","0","0","0"
"publicpolygonfeature:5:43762","ZIP Code 34606","country:us/state:fl/zip:34606","34606","0","0","0","37","0","0","0","0","0","0","4","0","0","0","0","0","0","71","11","0","85","62","8","0","0","33","0","0","5","0"
"publicpolygonfeature:5:43763","ZIP Code 34607","country:us/state:fl/zip:34607","34607","0","0","0","0","0","0","27","0","0","0","0","27","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43764","ZIP Code 34608","country:us/state:fl/zip:34608","34608","0","0","0","24","0","19","46","0","0","0","11","17","0","0","0","0","0","0","0","4","14","39","58","38","22","42","0","0","0","0"
"publicpolygonfeature:5:43765","ZIP Code 34609","country:us/state:fl/zip:34609","34609","0","0","0","19","0","0","16","0","19","9","173","0","34","10","11","0","0","39","0","0","76","135","0","0","24","0","18","0","27","0"
"publicpolygonfeature:5:43766","ZIP Code 34610","country:us/state:fl/zip:34610","34610","0","0","0","25","0","0","0","0","18","0","0","0","0","0","0","0","0","0","5","0","34","82","16","13","0","0","20","9","11","0"
"publicpolygonfeature:5:43767","ZIP Code 34653","country:us/state:fl/zip:34653","34653","0","0","0","0","0","0","38","0","0","0","0","78","12","0","0","0","0","40","104","0","79","191","8","7","101","65","47","24","55","0"
"publicpolygonfeature:5:43768","ZIP Code 34613","country:us/state:fl/zip:34613","34613","0","0","0","0","0","0","0","0","0","0","0","41","68","0","0","0","0","23","0","0","70","10","0","0","0","37","0","0","0","0"
"publicpolygonfeature:5:43769","ZIP Code 34614","country:us/state:fl/zip:34614","34614","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43770","ZIP Code 34637","country:us/state:fl/zip:34637","34637","0","0","0","0","0","0","0","0","0","0","27","0","0","0","0","0","0","0","0","0","0","16","201","0","0","0","0","0","32","0"
"publicpolygonfeature:5:43771","ZIP Code 34638","country:us/state:fl/zip:34638","34638","0","0","0","0","0","0","58","0","0","0","0","0","46","0","0","0","0","23","0","0","12","32","0","0","51","29","23","0","18","0"
"publicpolygonfeature:5:43772","ZIP Code 34639","country:us/state:fl/zip:34639","34639","0","0","0","0","0","0","41","0","0","0","11","0","0","0","0","0","0","0","0","11","7","0","0","0","1","8","15","0","69","17"
"publicpolygonfeature:5:43773","ZIP Code 34655","country:us/state:fl/zip:34655","34655","0","0","0","19","0","24","0","0","17","0","7","19","75","0","0","0","0","62","0","10","238","134","27","13","51","13","13","0","16","0"
"publicpolygonfeature:5:43774","ZIP Code 34661","country:us/state:fl/zip:34661","34661","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43775","ZIP Code 34667","country:us/state:fl/zip:34667","34667","117","0","0","0","0","0","0","33","23","0","0","0","0","0","0","0","0","9","0","0","55","17","17","0","54","56","124","0","0","0"
"publicpolygonfeature:5:43776","ZIP Code 34668","country:us/state:fl/zip:34668","34668","0","0","0","61","0","0","62","8","8","0","16","78","54","8","0","0","0","45","82","5","179","150","32","0","93","7","19","6","34","0"
"publicpolygonfeature:5:43777","ZIP Code 34669","country:us/state:fl/zip:34669","34669","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","48","11","0","48","30","0","0","13","0"
"publicpolygonfeature:5:43778","ZIP Code 34683","country:us/state:fl/zip:34683","34683","20","0","0","0","0","0","0","0","18","0","0","0","51","0","0","0","0","0","22","0","27","76","23","0","34","126","43","0","37","0"
"publicpolygonfeature:5:43779","ZIP Code 34684","country:us/state:fl/zip:34684","34684","0","0","0","0","0","25","0","0","0","0","10","48","20","0","0","0","0","0","0","0","178","11","20","0","37","46","100","0","0","0"
"publicpolygonfeature:5:43780","ZIP Code 34685","country:us/state:fl/zip:34685","34685","2","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","10","0","8","188","0","0","0","0","7","11","0","0","0"
"publicpolygonfeature:5:43781","ZIP Code 34688","country:us/state:fl/zip:34688","34688","5","0","0","0","9","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","23","0","0","22","0","21","0","23","0"
"publicpolygonfeature:5:43782","ZIP Code 34689","country:us/state:fl/zip:34689","34689","3","0","0","0","12","0","18","0","0","0","12","0","52","0","0","0","0","7","0","12","146","53","39","0","78","17","78","0","8","0"
"publicpolygonfeature:5:43783","ZIP Code 34690","country:us/state:fl/zip:34690","34690","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","0","0","11","0","0","0","8","7","33","0","0","0"
"publicpolygonfeature:5:43784","ZIP Code 34698","country:us/state:fl/zip:34698","34698","16","0","0","0","0","0","36","0","26","0","0","0","57","11","0","0","0","0","70","6","188","18","14","0","117","92","0","0","24","0"
"publicpolygonfeature:5:6680134","ZIP Code 33530","country:us/state:fl/zip:33530","33530","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6697676","ZIP Code 33574","country:us/state:fl/zip:33574","33574","0","0","0","0","0","0","0","0","0","0","0","83","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6701323","ZIP Code 33550","country:us/state:fl/zip:33550","33550","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:22:928724","Tampa-St. Petersburg-Clearwater, FL Area","country:us/state:fl/msa:tampa-st_petersburg-clearwater","45300","2122","37","205","963","380","328","2574","465","2117","336","2658","3876","4060","286","208","729","964","2738","1663","406","6238","3706","2578","668","5907","6026","4639","736","1095","270"
