"feature id","feature label","shid","geoid","People Commuting to Work by Drive Alone (2020-2024)","People Commuting to Work by Drive Carpool (2020-2024)","People Commuting to Work by Walk (2020-2024)","People Commuting to Work by Bicycle (2020-2024)","Commute Transportation by Walk (2020-2024)","Commute Transportation by Drive Carpool (2020-2024)","Male Commuting to Work by Walk (2020-2024)","Female Commuting to Work by Drive Alone (2020-2024)","Female Commuting to Work by Drive Carpool (2020-2024)","Female Commuting to Work by Public Transit (2020-2024)","Female Commuting to Work by Walk (2020-2024)","Commute Transportation by Motorcycle (2020-2024)","Female Commuting to Work by Bicycle (2020-2024)","People Commuting to Work by Public Transit (2020-2024)","People Commuting to Work by Taxi, Ride Hailing Service, Motorcycle, or Other Means (2020-2024)","Commute Transportation by Taxi or Ride Hailing Service (2020-2024)","Commute Transportation by Bicycle (2020-2024)","No Commute / Work From Home (2020-2024)","Commute Transportation by Other Transit (2020-2024)","Commute Transportation by Public Transit (2020-2024)","Male Commuting to Work by Drive Carpool (2020-2024)","Male Commuting to Work by Public Transit (2020-2024)","Male Commuting to Work by Bicycle (2020-2024)","Male Commuting to Work by Taxi, Ride Hailing Service, Motorcycle, or Other Means (2020-2024)","Commute Transportation by Drive Alone (2020-2024)","Male Commuting to Work by Drive Alone (2020-2024)","Female Commuting to Work by Taxi, Ride Hailing Service, Motorcycle, or Other Means (2020-2024)"
"publicpolygonfeature:5:41501","ZIP Code 28262","country:us/state:nc/zip:28262","28262","12034","1503","380","18","380","1503","142","6210","747","95","238","0","0","214","224","63","18","14467","161","214","756","119","18","161","12034","5824","63"
"publicpolygonfeature:5:41502","ZIP Code 28269","country:us/state:nc/zip:28269","28269","22550","2805","155","27","155","2805","42","11318","1559","133","113","0","0","252","487","115","27","17573","372","252","1246","119","27","240","22550","11232","247"
"publicpolygonfeature:5:41696","ZIP Code 28660","country:us/state:nc/zip:28660","28660","891","111","6","0","6","111","6","318","60","0","0","0","0","0","0","0","0","133","0","0","51","0","0","0","891","573","0"
"publicpolygonfeature:5:41741","ZIP Code 28677","country:us/state:nc/zip:28677","28677","13783","2519","85","17","85","2519","60","6115","1380","25","25","0","0","55","62","0","17","1671","62","55","1139","30","17","37","13783","7668","25"
"publicpolygonfeature:5:41750","ZIP Code 28625","country:us/state:nc/zip:28625","28625","14945","2107","252","0","252","2107","106","6852","1171","0","146","66","0","8","298","0","0","999","232","8","936","8","0","122","14945","8093","176"
"publicpolygonfeature:5:41754","ZIP Code 28634","country:us/state:nc/zip:28634","28634","2012","354","0","0","0","354","0","887","111","0","0","1","0","0","1","0","0","203","0","0","243","0","0","1","2012","1125","0"
"publicpolygonfeature:5:41764","ZIP Code 28678","country:us/state:nc/zip:28678","28678","2220","154","0","0","0","154","0","1006","62","0","0","0","0","0","0","0","0","129","0","0","92","0","0","0","2220","1214","0"
"publicpolygonfeature:5:41770","ZIP Code 28650","country:us/state:nc/zip:28650","28650","5084","315","0","0","0","315","0","2018","130","0","0","0","0","0","113","0","0","220","113","0","185","0","0","85","5084","3066","28"
"publicpolygonfeature:5:41800","ZIP Code 28689","country:us/state:nc/zip:28689","28689","705","91","0","22","0","91","0","270","9","0","0","7","0","0","7","0","22","109","0","0","82","0","22","7","705","435","0"
"publicpolygonfeature:5:41923","ZIP Code 29014","country:us/state:sc/zip:29014","29014","695","33","0","0","0","33","0","412","33","0","0","0","0","0","0","0","0","87","0","0","0","0","0","0","695","283","0"
"publicpolygonfeature:5:41935","ZIP Code 29031","country:us/state:sc/zip:29031","29031","848","19","0","0","0","19","0","479","1","0","0","0","0","0","57","0","0","15","57","0","18","0","0","57","848","369","0"
"publicpolygonfeature:5:41955","ZIP Code 29055","country:us/state:sc/zip:29055","29055","1318","53","0","0","0","53","0","684","37","0","0","0","0","0","80","0","0","70","80","0","16","0","0","38","1318","634","42"
