"feature id","feature label","shid","geoid","People Commuting to Work by Drive Alone (2020-2024)","People Commuting to Work by Drive Carpool (2020-2024)","People Commuting to Work by Walk (2020-2024)","People Commuting to Work by Bicycle (2020-2024)","Commute Transportation by Walk (2020-2024)","Commute Transportation by Drive Carpool (2020-2024)","Male Commuting to Work by Walk (2020-2024)","Female Commuting to Work by Drive Alone (2020-2024)","Female Commuting to Work by Drive Carpool (2020-2024)","Female Commuting to Work by Public Transit (2020-2024)","Female Commuting to Work by Walk (2020-2024)","Commute Transportation by Motorcycle (2020-2024)","Female Commuting to Work by Bicycle (2020-2024)","People Commuting to Work by Public Transit (2020-2024)","People Commuting to Work by Taxi, Ride Hailing Service, Motorcycle, or Other Means (2020-2024)","Commute Transportation by Taxi or Ride Hailing Service (2020-2024)","Commute Transportation by Bicycle (2020-2024)","No Commute / Work From Home (2020-2024)","Commute Transportation by Other Transit (2020-2024)","Commute Transportation by Public Transit (2020-2024)","Male Commuting to Work by Drive Carpool (2020-2024)","Male Commuting to Work by Public Transit (2020-2024)","Male Commuting to Work by Bicycle (2020-2024)","Male Commuting to Work by Taxi, Ride Hailing Service, Motorcycle, or Other Means (2020-2024)","Commute Transportation by Drive Alone (2020-2024)","Male Commuting to Work by Drive Alone (2020-2024)","Female Commuting to Work by Taxi, Ride Hailing Service, Motorcycle, or Other Means (2020-2024)"
"publicpolygonfeature:5:42252","ZIP Code 33304","country:us/state:fl/zip:33304","33304","6212","572","151","92","151","572","118","2466","330","83","33","48","0","362","239","0","92","2665","191","362","242","279","92","150","6212","3746","89"
"publicpolygonfeature:5:42254","ZIP Code 33305","country:us/state:fl/zip:33305","33305","4616","82","241","27","241","82","185","1451","15","33","56","87","9","105","205","0","27","1958","118","105","67","72","18","205","4616","3165","0"
"publicpolygonfeature:5:42256","ZIP Code 33306","country:us/state:fl/zip:33306","33306","1155","123","17","0","17","123","0","597","83","0","17","0","0","0","38","0","0","414","38","0","40","0","0","31","1155","558","7"
"publicpolygonfeature:5:42264","ZIP Code 33308","country:us/state:fl/zip:33308","33308","8321","630","282","18","282","630","140","3715","266","66","142","13","9","124","451","40","18","3261","398","124","364","58","9","302","8321","4606","149"
"publicpolygonfeature:5:42267","ZIP Code 33309","country:us/state:fl/zip:33309","33309","13706","3154","33","25","33","3154","6","6214","1261","228","27","56","0","679","389","241","25","2238","92","679","1893","451","25","170","13706","7492","219"
"publicpolygonfeature:5:42273","ZIP Code 33311","country:us/state:fl/zip:33311","33311","22322","3600","240","150","240","3600","197","11281","1511","890","43","66","23","1486","1130","499","150","2648","565","1486","2089","596","127","690","22322","11041","440"
"publicpolygonfeature:5:42323","ZIP Code 33312","country:us/state:fl/zip:33312","33312","18330","2584","527","134","527","2584","173","7560","685","293","354","77","0","760","576","186","134","2973","313","760","1899","467","134","401","18330","10770","175"
"publicpolygonfeature:5:42336","ZIP Code 33313","country:us/state:fl/zip:33313","33313","20829","2657","198","76","198","2657","68","10414","1606","1119","130","90","52","1609","975","307","76","2047","578","1609","1051","490","24","446","20829","10415","529"
"publicpolygonfeature:5:42345","ZIP Code 33314","country:us/state:fl/zip:33314","33314","11643","1960","340","162","340","1960","153","5481","846","81","187","57","12","107","377","89","162","1671","231","107","1114","26","150","219","11643","6162","158"
"publicpolygonfeature:5:42348","ZIP Code 33315","country:us/state:fl/zip:33315","33315","5492","535","132","0","132","535","16","2350","273","70","116","0","0","250","439","84","0","1267","355","250","262","180","0","256","5492","3142","183"
"publicpolygonfeature:5:42351","ZIP Code 33316","country:us/state:fl/zip:33316","33316","3422","290","565","17","565","290","344","1404","148","63","221","25","12","71","94","0","17","1629","69","71","142","8","5","38","3422","2018","56"
"publicpolygonfeature:5:42361","ZIP Code 33317","country:us/state:fl/zip:33317","33317","14106","1624","230","0","230","1624","142","6216","848","0","88","26","0","152","285","14","0","3051","245","152","776","152","0","254","14106","7890","31"
"publicpolygonfeature:5:42382","ZIP Code 33319","country:us/state:fl/zip:33319","33319","19317","2858","170","42","170","2858","30","9651","1314","606","140","0","5","1112","499","128","42","3145","371","1112","1544","506","37","328","19317","9666","171"
"publicpolygonfeature:5:42388","ZIP Code 33321","country:us/state:fl/zip:33321","33321","17890","2358","141","50","141","2358","36","8606","1247","123","105","30","8","394","247","42","50","3000","175","394","1111","271","42","105","17890","9284","142"
"publicpolygonfeature:5:42389","ZIP Code 33322","country:us/state:fl/zip:33322","33322","13878","1842","74","53","74","1842","59","6571","1054","127","15","0","0","179","129","0","53","3196","129","179","788","52","53","73","13878","7307","56"
"publicpolygonfeature:5:42390","ZIP Code 33323","country:us/state:fl/zip:33323","33323","10105","986","155","20","155","986","80","4420","526","128","75","0","0","145","83","0","20","2191","83","145","460","17","20","74","10105","5685","9"
"publicpolygonfeature:5:42405","ZIP Code 33324","country:us/state:fl/zip:33324","33324","18809","2431","362","41","362","2431","248","9547","1400","0","114","6","0","75","501","187","41","4302","308","75","1031","75","41","249","18809","9262","252"
"publicpolygonfeature:5:42411","ZIP Code 33325","country:us/state:fl/zip:33325","33325","11139","1352","98","217","98","1352","37","5112","397","82","61","0","0","212","332","57","217","3476","275","212","955","130","217","244","11139","6027","88"
"publicpolygonfeature:5:42419","ZIP Code 33326","country:us/state:fl/zip:33326","33326","11032","1783","339","0","339","1783","90","5187","694","0","249","0","0","16","168","0","0","4270","168","16","1089","16","0","98","11032","5845","70"
"publicpolygonfeature:5:42423","ZIP Code 33327","country:us/state:fl/zip:33327","33327","5898","996","115","18","115","996","86","2286","493","0","29","0","18","0","95","0","18","2989","95","0","503","0","0","59","5898","3612","36"
"publicpolygonfeature:5:42429","ZIP Code 33328","country:us/state:fl/zip:33328","33328","10632","1312","30","71","30","1312","0","5181","757","17","30","11","0","48","256","46","71","2608","199","48","555","31","71","121","10632","5451","135"
"publicpolygonfeature:5:42434","ZIP Code 33330","country:us/state:fl/zip:33330","33330","4454","675","79","0","79","675","25","2140","307","0","54","0","0","0","107","0","0","1585","107","0","368","0","0","48","4454","2314","59"
"publicpolygonfeature:5:42440","ZIP Code 33331","country:us/state:fl/zip:33331","33331","7668","807","389","9","389","807","20","3385","404","13","369","0","0","27","52","0","9","2453","52","27","403","14","9","38","7668","4283","14"
"publicpolygonfeature:5:42445","ZIP Code 33332","country:us/state:fl/zip:33332","33332","3008","362","12","18","12","362","0","1275","99","16","12","0","0","17","127","0","18","1883","127","17","263","1","18","79","3008","1733","48"
"publicpolygonfeature:5:42471","ZIP Code 33334","country:us/state:fl/zip:33334","33334","10921","2412","404","202","404","2412","240","4189","1165","191","164","68","22","371","532","181","202","1958","283","371","1247","180","180","433","10921","6732","99"
"publicpolygonfeature:5:42480","ZIP Code 33351","country:us/state:fl/zip:33351","33351","14033","2722","187","26","187","2722","150","6835","1695","29","37","0","0","91","551","70","26","2468","481","91","1027","62","26","311","14033","7198","240"
"publicpolygonfeature:5:42490","ZIP Code 33401","country:us/state:fl/zip:33401","33401","11192","1536","819","359","819","1536","287","4483","637","240","532","111","17","444","297","24","359","2740","162","444","899","204","342","257","11192","6709","40"
"publicpolygonfeature:5:42496","ZIP Code 33403","country:us/state:fl/zip:33403","33403","5224","691","154","38","154","691","37","2045","294","55","117","42","0","60","42","0","38","662","0","60","397","5","38","42","5224","3179","0"
"publicpolygonfeature:5:42500","ZIP Code 33404","country:us/state:fl/zip:33404","33404","9442","1294","342","72","342","1294","149","4360","786","166","193","9","21","336","289","127","72","1718","153","336","508","170","51","141","9442","5082","148"
"publicpolygonfeature:5:42501","ZIP Code 33405","country:us/state:fl/zip:33405","33405","7127","1218","70","11","70","1218","0","2667","549","120","70","65","0","283","221","68","11","1539","88","283","669","163","11","119","7127","4460","102"
"publicpolygonfeature:5:42507","ZIP Code 33406","country:us/state:fl/zip:33406","33406","9217","1764","38","0","38","1764","14","4025","706","46","24","0","0","100","217","49","0","1403","168","100","1058","54","0","81","9217","5192","136"
"publicpolygonfeature:5:42513","ZIP Code 33407","country:us/state:fl/zip:33407","33407","12640","1609","133","13","133","1609","114","6387","446","504","19","58","13","805","543","135","13","1366","350","805","1163","301","0","307","12640","6253","236"
"publicpolygonfeature:5:42532","ZIP Code 33408","country:us/state:fl/zip:33408","33408","4981","234","93","50","93","234","67","2353","85","0","26","70","0","6","158","0","50","2193","88","6","149","6","50","98","4981","2628","60"
"publicpolygonfeature:5:42543","ZIP Code 33409","country:us/state:fl/zip:33409","33409","12635","1867","239","85","239","1867","88","6250","884","26","151","2","0","217","375","75","85","1690","298","217","983","191","85","239","12635","6385","136"
"publicpolygonfeature:5:42551","ZIP Code 33410","country:us/state:fl/zip:33410","33410","12755","2566","201","71","201","2566","161","6021","1551","72","40","7","9","121","170","36","71","2050","127","121","1015","49","62","108","12755","6734","62"
"publicpolygonfeature:5:42567","ZIP Code 33411","country:us/state:fl/zip:33411","33411","27814","4268","50","46","50","4268","31","12935","2665","351","19","44","8","767","429","20","46","4565","365","767","1603","416","38","295","27814","14879","134"
"publicpolygonfeature:5:42570","ZIP Code 33412","country:us/state:fl/zip:33412","33412","5165","811","37","0","37","811","26","2147","423","0","11","0","0","0","52","0","0","1141","52","0","388","0","0","37","5165","3018","15"
"publicpolygonfeature:5:42573","ZIP Code 33413","country:us/state:fl/zip:33413","33413","6769","1060","0","0","0","1060","0","3700","356","0","0","33","0","45","373","31","0","652","309","45","704","45","0","217","6769","3069","156"
"publicpolygonfeature:5:42574","ZIP Code 33414","country:us/state:fl/zip:33414","33414","20296","2296","167","30","167","2296","38","9383","1146","13","129","0","0","49","1039","11","30","5305","1028","49","1150","36","30","510","20296","10913","529"
"publicpolygonfeature:5:42578","ZIP Code 33415","country:us/state:fl/zip:33415","33415","18467","3988","82","6","82","3988","71","8024","1840","283","11","5","0","393","704","119","6","1425","580","393","2148","110","6","380","18467","10443","324"
"publicpolygonfeature:5:42579","ZIP Code 33417","country:us/state:fl/zip:33417","33417","13954","2133","202","20","202","2133","50","6616","1089","128","152","7","0","238","200","20","20","842","173","238","1044","110","20","106","13954","7338","94"
"publicpolygonfeature:5:42595","ZIP Code 33418","country:us/state:fl/zip:33418","33418","13133","993","323","84","323","993","271","6027","372","21","52","25","0","37","196","0","84","5099","171","37","621","16","84","125","13133","7106","71"
"publicpolygonfeature:5:42621","ZIP Code 33426","country:us/state:fl/zip:33426","33426","10519","787","35","0","35","787","35","5858","401","67","0","0","0","208","273","27","0","1198","246","208","386","141","0","115","10519","4661","158"
"publicpolygonfeature:5:42626","ZIP Code 33428","country:us/state:fl/zip:33428","33428","15461","2292","69","90","69","2292","27","6522","1013","28","42","41","23","172","547","46","90","3872","460","172","1279","144","67","209","15461","8939","338"
"publicpolygonfeature:5:42628","ZIP Code 33437","country:us/state:fl/zip:33437","33437","8922","579","104","0","104","579","23","4244","273","124","81","7","0","205","442","0","0","2543","435","205","306","81","0","79","8922","4678","363"
"publicpolygonfeature:5:42650","ZIP Code 33438","country:us/state:fl/zip:33438","33438","120","18","0","0","0","18","0","33","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","120","87","0"
"publicpolygonfeature:5:42666","ZIP Code 33469","country:us/state:fl/zip:33469","33469","3912","285","194","0","194","285","94","1544","205","16","100","18","0","18","182","0","0","1660","164","18","80","2","0","149","3912","2368","33"
"publicpolygonfeature:5:42674","ZIP Code 33470","country:us/state:fl/zip:33470","33470","13712","1062","190","72","190","1062","108","5699","573","44","82","13","36","113","326","49","72","2581","264","113","489","69","36","214","13712","8013","112"
"publicpolygonfeature:5:42686","ZIP Code 33483","country:us/state:fl/zip:33483","33483","3765","156","128","31","128","156","112","1590","58","63","16","10","0","63","71","36","31","1774","25","63","98","0","31","33","3765","2175","38"
"publicpolygonfeature:5:42687","ZIP Code 33484","country:us/state:fl/zip:33484","33484","6430","536","103","0","103","536","67","3048","354","6","36","13","0","23","126","38","0","2102","75","23","182","17","0","69","6430","3382","57"
"publicpolygonfeature:5:42697","ZIP Code 33486","country:us/state:fl/zip:33486","33486","7520","973","245","220","245","973","196","3205","639","8","49","0","63","38","146","0","220","2163","146","38","334","30","157","32","7520","4315","114"
"publicpolygonfeature:5:42700","ZIP Code 33487","country:us/state:fl/zip:33487","33487","6075","193","149","8","149","193","6","3301","90","57","143","5","0","137","70","8","8","2847","57","137","103","80","8","57","6075","2774","13"
"publicpolygonfeature:5:42702","ZIP Code 33493","country:us/state:fl/zip:33493","33493","823","229","19","12","19","229","0","334","128","0","19","0","0","43","14","0","12","52","14","43","101","43","12","0","823","489","14"
"publicpolygonfeature:5:42708","ZIP Code 33496","country:us/state:fl/zip:33496","33496","5879","521","173","26","173","521","80","2319","382","0","93","0","0","125","137","0","26","3146","137","125","139","125","26","123","5879","3560","14"
"publicpolygonfeature:5:42718","ZIP Code 33498","country:us/state:fl/zip:33498","33498","4618","276","8","0","8","276","0","1726","193","12","8","0","0","12","113","0","0","2421","113","12","83","0","0","0","4618","2892","113"
"publicpolygonfeature:5:43469","ZIP Code 33004","country:us/state:fl/zip:33004","33004","6127","646","43","79","43","646","43","3255","321","134","0","0","0","172","292","132","79","1275","160","172","325","38","79","84","6127","2872","208"
"publicpolygonfeature:5:43491","ZIP Code 33033","country:us/state:fl/zip:33033","33033","24548","3226","179","31","179","3226","78","10880","1585","544","101","70","31","861","435","93","31","2865","272","861","1641","317","0","320","24548","13668","115"
"publicpolygonfeature:5:43493","ZIP Code 33039","country:us/state:fl/zip:33039","33039","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43494","ZIP Code 33157","country:us/state:fl/zip:33157","33157","23398","3539","178","14","178","3539","58","10538","1913","539","120","119","0","879","1357","114","14","4050","1124","879","1626","340","14","1009","23398","12860","348"
"publicpolygonfeature:5:43495","ZIP Code 33158","country:us/state:fl/zip:33158","33158","1720","351","37","0","37","351","13","708","150","27","24","15","0","28","52","6","0","515","31","28","201","1","0","46","1720","1012","6"
"publicpolygonfeature:5:43496","ZIP Code 33034","country:us/state:fl/zip:33034","33034","5333","1074","33","0","33","1074","30","2570","568","226","3","0","0","233","55","16","0","697","39","233","506","7","0","19","5333","2763","36"
"publicpolygonfeature:5:43499","ZIP Code 33430","country:us/state:fl/zip:33430","33430","5295","1245","145","10","145","1245","80","2422","420","91","65","0","0","400","173","20","10","184","153","400","825","309","10","86","5295","2873","87"
"publicpolygonfeature:5:43500","ZIP Code 33431","country:us/state:fl/zip:33431","33431","6721","599","622","193","622","599","180","3237","392","0","442","0","76","48","174","6","193","1677","168","48","207","48","117","110","6721","3484","64"
"publicpolygonfeature:5:43501","ZIP Code 33432","country:us/state:fl/zip:33432","33432","6976","692","172","286","172","692","40","3334","346","2","132","10","5","14","250","55","286","3152","185","14","346","12","281","74","6976","3642","176"
"publicpolygonfeature:5:43502","ZIP Code 33433","country:us/state:fl/zip:33433","33433","12976","1657","98","0","98","1657","71","5880","877","32","27","23","0","131","328","0","0","4713","305","131","780","99","0","246","12976","7096","82"
"publicpolygonfeature:5:43503","ZIP Code 33434","country:us/state:fl/zip:33434","33434","5162","648","38","24","38","648","26","2339","406","15","12","0","0","49","76","11","24","1633","65","49","242","34","24","31","5162","2823","45"
"publicpolygonfeature:5:43504","ZIP Code 33435","country:us/state:fl/zip:33435","33435","12926","1697","253","35","253","1697","57","6057","902","231","196","11","0","323","788","190","35","2129","587","323","795","92","35","339","12926","6869","449"
"publicpolygonfeature:5:43505","ZIP Code 33436","country:us/state:fl/zip:33436","33436","16769","1972","134","51","134","1972","67","8078","1101","127","67","0","11","249","534","41","51","2537","493","249","871","122","40","300","16769","8691","234"
"publicpolygonfeature:5:43507","ZIP Code 33441","country:us/state:fl/zip:33441","33441","10367","1318","194","4","194","1318","22","5049","748","203","172","22","0","343","319","104","4","2133","193","343","570","140","4","151","10367","5318","168"
"publicpolygonfeature:5:43508","ZIP Code 33442","country:us/state:fl/zip:33442","33442","9899","761","27","7","27","761","10","4691","523","205","17","36","0","399","310","16","7","1875","258","399","238","194","7","154","9899","5208","156"
"publicpolygonfeature:5:43509","ZIP Code 33444","country:us/state:fl/zip:33444","33444","7596","761","208","49","208","761","185","3991","420","67","23","79","35","343","294","105","49","1803","110","343","341","276","14","192","7596","3605","102"
"publicpolygonfeature:5:43510","ZIP Code 33445","country:us/state:fl/zip:33445","33445","11483","1160","169","37","169","1160","87","6413","455","163","82","0","0","659","406","125","37","2629","281","659","705","496","37","75","11483","5070","331"
"publicpolygonfeature:5:43511","ZIP Code 33446","country:us/state:fl/zip:33446","33446","5192","201","91","67","91","201","85","2358","122","81","6","0","0","114","143","27","67","3126","116","114","79","33","67","86","5192","2834","57"
"publicpolygonfeature:5:43512","ZIP Code 33449","country:us/state:fl/zip:33449","33449","2579","225","129","0","129","225","87","1140","86","0","42","0","0","0","18","0","0","839","18","0","139","0","0","18","2579","1439","0"
"publicpolygonfeature:5:43515","ZIP Code 33458","country:us/state:fl/zip:33458","33458","19084","3144","447","222","447","3144","328","8385","805","137","119","36","81","559","561","31","222","4825","494","559","2339","422","141","349","19084","10699","212"
"publicpolygonfeature:5:43516","ZIP Code 33460","country:us/state:fl/zip:33460","33460","10742","3643","290","102","290","3643","156","4306","1191","462","134","110","22","779","844","101","102","1632","633","779","2452","317","80","587","10742","6436","257"
"publicpolygonfeature:5:43517","ZIP Code 33461","country:us/state:fl/zip:33461","33461","16290","5549","196","127","196","5549","65","6625","1743","334","131","34","51","733","665","109","127","1172","522","733","3806","399","76","390","16290","9665","275"
"publicpolygonfeature:5:43518","ZIP Code 33462","country:us/state:fl/zip:33462","33462","12613","2129","435","0","435","2129","93","6181","942","146","342","19","0","233","426","89","0","1356","318","233","1187","87","0","189","12613","6432","237"
"publicpolygonfeature:5:43519","ZIP Code 33463","country:us/state:fl/zip:33463","33463","24066","4086","195","201","195","4086","102","11108","1863","191","93","48","20","368","416","88","201","2371","280","368","2223","177","181","195","24066","12958","221"
"publicpolygonfeature:5:43520","ZIP Code 33467","country:us/state:fl/zip:33467","33467","17892","1864","91","54","91","1864","43","8053","1079","23","48","4","0","114","776","224","54","4687","548","114","785","91","54","310","17892","9839","466"
"publicpolygonfeature:5:43522","ZIP Code 33472","country:us/state:fl/zip:33472","33472","4794","600","55","0","55","600","55","2218","357","0","0","0","0","1","98","0","0","1492","98","1","243","1","0","48","4794","2576","50"
"publicpolygonfeature:5:43523","ZIP Code 33473","country:us/state:fl/zip:33473","33473","1873","253","112","0","112","253","0","537","86","0","112","0","0","0","34","0","0","1571","34","0","167","0","0","0","1873","1336","34"
"publicpolygonfeature:5:43524","ZIP Code 33476","country:us/state:fl/zip:33476","33476","1411","441","229","0","229","441","96","739","200","165","133","0","0","254","68","0","0","38","68","254","241","89","0","10","1411","672","58"
"publicpolygonfeature:5:43525","ZIP Code 33477","country:us/state:fl/zip:33477","33477","2467","73","38","0","38","73","0","1087","36","0","38","0","0","30","310","0","0","1206","310","30","37","30","0","65","2467","1380","245"
"publicpolygonfeature:5:43526","ZIP Code 33478","country:us/state:fl/zip:33478","33478","4867","455","35","73","35","455","7","1902","139","2","28","0","0","2","52","0","73","1500","52","2","316","0","73","52","4867","2965","0"
"publicpolygonfeature:5:43527","ZIP Code 33480","country:us/state:fl/zip:33480","33480","1683","64","207","0","207","64","90","674","47","2","117","0","0","14","207","41","0","1366","166","14","17","12","0","74","1683","1009","133"
"publicpolygonfeature:5:6673889","ZIP Code 33388","country:us/state:fl/zip:33388","33388","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6703671","ZIP Code 33022","country:us/state:fl/zip:33022","33022","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:22:928457","Miami-Fort Lauderdale-West Palm Beach, FL Area","country:us/state:fl/msa:miami-fort_lauderdale-west_palm_beach","33100","2110195","290568","48223","13703","48223","290568","23970","969856","140500","38069","24253","5965","2911","73821","70535","16239","13703","443002","48331","73821","150068","35752","10792","39568","2110195","1140339","30967"
