"feature id","feature label","shid","geoid","People Commuting to Work by Drive Alone (2020-2024)","People Commuting to Work by Drive Carpool (2020-2024)","People Commuting to Work by Walk (2020-2024)","People Commuting to Work by Bicycle (2020-2024)","Commute Transportation by Walk (2020-2024)","Commute Transportation by Drive Carpool (2020-2024)","Male Commuting to Work by Walk (2020-2024)","Female Commuting to Work by Drive Alone (2020-2024)","Female Commuting to Work by Drive Carpool (2020-2024)","Female Commuting to Work by Public Transit (2020-2024)","Female Commuting to Work by Walk (2020-2024)","Commute Transportation by Motorcycle (2020-2024)","Female Commuting to Work by Bicycle (2020-2024)","People Commuting to Work by Public Transit (2020-2024)","People Commuting to Work by Taxi, Ride Hailing Service, Motorcycle, or Other Means (2020-2024)","Commute Transportation by Taxi or Ride Hailing Service (2020-2024)","Commute Transportation by Bicycle (2020-2024)","No Commute / Work From Home (2020-2024)","Commute Transportation by Other Transit (2020-2024)","Commute Transportation by Public Transit (2020-2024)","Male Commuting to Work by Drive Carpool (2020-2024)","Male Commuting to Work by Public Transit (2020-2024)","Male Commuting to Work by Bicycle (2020-2024)","Male Commuting to Work by Taxi, Ride Hailing Service, Motorcycle, or Other Means (2020-2024)","Commute Transportation by Drive Alone (2020-2024)","Male Commuting to Work by Drive Alone (2020-2024)","Female Commuting to Work by Taxi, Ride Hailing Service, Motorcycle, or Other Means (2020-2024)"
"publicpolygonfeature:5:43473","ZIP Code 32778","country:us/state:fl/zip:32778","32778","7029","1090","73","0","73","1090","36","3373","426","0","37","66","0","0","296","53","0","926","177","0","664","0","0","102","7029","3656","194"
"publicpolygonfeature:5:43474","ZIP Code 32779","country:us/state:fl/zip:32779","32779","9480","665","156","0","156","665","108","4631","237","0","48","0","0","0","92","0","0","3905","92","0","428","0","0","33","9480","4849","59"
"publicpolygonfeature:5:43476","ZIP Code 32784","country:us/state:fl/zip:32784","32784","3192","408","63","0","63","408","45","1172","241","2","18","0","0","2","90","0","0","483","90","2","167","0","0","45","3192","2020","45"
"publicpolygonfeature:5:43477","ZIP Code 32789","country:us/state:fl/zip:32789","32789","8714","469","258","75","258","469","90","3912","238","32","168","30","19","62","152","63","75","3701","59","62","231","30","56","78","8714","4802","74"
"publicpolygonfeature:5:43478","ZIP Code 32792","country:us/state:fl/zip:32792","32792","18870","2542","346","94","346","2542","227","9046","1128","50","119","0","20","175","492","302","94","5992","190","175","1414","125","74","298","18870","9824","194"
"publicpolygonfeature:5:43626","ZIP Code 33848","country:us/state:fl/zip:33848","33848","306","0","0","0","0","0","0","118","0","0","0","0","0","18","0","0","0","26","0","18","0","18","0","0","306","188","0"
"publicpolygonfeature:5:43644","ZIP Code 33896","country:us/state:fl/zip:33896","33896","9867","1186","17","0","17","1186","17","4739","689","27","0","18","0","139","335","165","0","3271","152","139","497","112","0","201","9867","5128","134"
"publicpolygonfeature:5:43785","ZIP Code 34705","country:us/state:fl/zip:34705","34705","972","85","25","9","25","85","0","408","45","0","25","0","0","6","5","0","9","196","5","6","40","6","9","0","972","564","5"
"publicpolygonfeature:5:43786","ZIP Code 34711","country:us/state:fl/zip:34711","34711","22490","1777","462","31","462","1777","197","10655","995","15","265","0","0","15","432","5","31","5891","427","15","782","0","31","336","22490","11835","96"
"publicpolygonfeature:5:43787","ZIP Code 34714","country:us/state:fl/zip:34714","34714","10091","1622","266","24","266","1622","214","5438","914","0","52","24","24","12","280","83","24","2475","173","12","708","12","0","108","10091","4653","172"
"publicpolygonfeature:5:43788","ZIP Code 34715","country:us/state:fl/zip:34715","34715","8952","886","21","0","21","886","21","4500","473","0","0","0","0","0","46","0","0","2633","46","0","413","0","0","19","8952","4452","27"
"publicpolygonfeature:5:43789","ZIP Code 34731","country:us/state:fl/zip:34731","34731","4139","440","48","0","48","440","25","2112","227","0","23","0","0","0","63","0","0","355","63","0","213","0","0","63","4139","2027","0"
"publicpolygonfeature:5:43790","ZIP Code 34734","country:us/state:fl/zip:34734","34734","1312","376","43","0","43","376","24","487","118","0","19","0","0","0","0","0","0","139","0","0","258","0","0","0","1312","825","0"
"publicpolygonfeature:5:43791","ZIP Code 34736","country:us/state:fl/zip:34736","34736","10604","1039","38","0","38","1039","0","5473","608","0","38","0","0","28","112","0","0","2138","112","28","431","28","0","40","10604","5131","72"
"publicpolygonfeature:5:43792","ZIP Code 34739","country:us/state:fl/zip:34739","34739","481","73","0","0","0","73","0","235","73","0","0","0","0","0","0","0","0","59","0","0","0","0","0","0","481","246","0"
"publicpolygonfeature:5:43793","ZIP Code 34741","country:us/state:fl/zip:34741","34741","18109","4276","467","73","467","4276","288","8272","1591","793","179","0","3","1281","546","396","73","3322","150","1281","2685","488","70","115","18109","9837","431"
"publicpolygonfeature:5:43794","ZIP Code 34743","country:us/state:fl/zip:34743","34743","14780","3174","239","0","239","3174","153","6522","1603","148","86","46","0","176","324","94","0","1912","184","176","1571","28","0","94","14780","8258","230"
"publicpolygonfeature:5:43795","ZIP Code 34744","country:us/state:fl/zip:34744","34744","24995","4463","284","9","284","4463","102","10340","2272","134","182","0","0","186","429","7","9","4203","422","186","2191","52","9","197","24995","14655","232"
"publicpolygonfeature:5:43796","ZIP Code 34746","country:us/state:fl/zip:34746","34746","19614","3928","371","48","371","3928","162","9711","2410","119","209","153","9","467","537","141","48","3619","243","467","1518","348","39","230","19614","9903","307"
"publicpolygonfeature:5:43797","ZIP Code 34747","country:us/state:fl/zip:34747","34747","10901","1060","32","21","32","1060","16","5022","412","239","16","0","21","261","307","128","21","3634","179","261","648","22","0","182","10901","5879","125"
"publicpolygonfeature:5:43798","ZIP Code 34748","country:us/state:fl/zip:34748","34748","10248","1266","309","128","309","1266","257","4894","774","42","52","16","0","69","445","31","128","1908","398","69","492","27","128","226","10248","5354","219"
"publicpolygonfeature:5:43799","ZIP Code 34753","country:us/state:fl/zip:34753","34753","3216","240","19","0","19","240","19","1473","123","0","0","0","0","0","45","0","0","468","45","0","117","0","0","0","3216","1743","45"
"publicpolygonfeature:5:43800","ZIP Code 34759","country:us/state:fl/zip:34759","34759","11863","2308","129","24","129","2308","19","5819","1116","96","110","58","24","165","185","105","24","2341","22","165","1192","69","0","58","11863","6044","127"
"publicpolygonfeature:5:43801","ZIP Code 34760","country:us/state:fl/zip:34760","34760","246","0","20","0","20","0","20","95","0","0","0","0","0","0","0","0","0","50","0","0","0","0","0","0","246","151","0"
"publicpolygonfeature:5:43802","ZIP Code 34761","country:us/state:fl/zip:34761","34761","16466","3102","251","412","251","3102","187","7567","1339","103","64","42","0","103","862","104","412","3990","716","103","1763","0","412","703","16466","8899","159"
"publicpolygonfeature:5:43803","ZIP Code 34762","country:us/state:fl/zip:34762","34762","144","0","0","0","0","0","0","70","0","0","0","0","0","0","0","0","0","181","0","0","0","0","0","0","144","74","0"
"publicpolygonfeature:5:43804","ZIP Code 34769","country:us/state:fl/zip:34769","34769","10596","1154","193","62","193","1154","106","4553","497","22","87","0","0","22","57","0","62","1691","57","22","657","0","62","37","10596","6043","20"
"publicpolygonfeature:5:43805","ZIP Code 34771","country:us/state:fl/zip:34771","34771","12649","1344","32","40","32","1344","3","6204","613","70","29","0","0","70","270","51","40","3038","219","70","731","0","40","84","12649","6445","186"
"publicpolygonfeature:5:43807","ZIP Code 34772","country:us/state:fl/zip:34772","34772","11857","2121","41","120","41","2121","34","5183","1008","0","7","0","0","18","50","4","120","2188","46","18","1113","18","120","32","11857","6674","18"
"publicpolygonfeature:5:43808","ZIP Code 34773","country:us/state:fl/zip:34773","34773","1335","134","19","0","19","134","19","774","27","0","0","0","0","0","0","0","0","454","0","0","107","0","0","0","1335","561","0"
"publicpolygonfeature:5:43811","ZIP Code 34786","country:us/state:fl/zip:34786","34786","14227","1069","60","10","60","1069","49","7049","593","7","11","0","0","14","271","76","10","5633","195","14","476","7","10","128","14227","7178","143"
"publicpolygonfeature:5:43812","ZIP Code 34787","country:us/state:fl/zip:34787","34787","32164","3104","683","96","683","3104","527","15255","1482","224","156","81","45","445","946","38","96","13517","827","445","1622","221","51","663","32164","16909","283"
"publicpolygonfeature:5:43813","ZIP Code 34788","country:us/state:fl/zip:34788","34788","5741","625","87","132","87","625","30","2722","275","0","57","76","79","0","123","0","132","1247","47","0","350","0","53","123","5741","3019","0"
"publicpolygonfeature:5:43814","ZIP Code 34797","country:us/state:fl/zip:34797","34797","214","26","14","0","14","26","0","103","26","0","14","0","0","0","0","0","0","135","0","0","0","0","0","0","214","111","0"
"publicpolygonfeature:5:6695185","ZIP Code 32816","country:us/state:fl/zip:32816","32816","762","91","289","12","289","91","126","298","87","0","163","0","12","0","0","0","12","129","0","0","4","0","0","0","762","464","0"
"publicpolygonfeature:5:6696728","ZIP Code 32768","country:us/state:fl/zip:32768","32768","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6702949","ZIP Code 34729","country:us/state:fl/zip:34729","34729","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:22:928539","Orlando-Kissimmee-Sanford, FL Area","country:us/state:fl/msa:orlando-kissimmee-sanford","36740","950794","126893","15852","4252","15852","126893","8263","441608","63642","7071","7589","1740","1373","13953","25575","5551","4252","241596","18284","13953","63251","6882","2879","14085","950794","509186","11490"
