"feature id","feature label","shid","geoid","People Commuting to Work by Drive Alone (2020-2024)","People Commuting to Work by Drive Carpool (2020-2024)","People Commuting to Work by Walk (2020-2024)","People Commuting to Work by Bicycle (2020-2024)","Commute Transportation by Walk (2020-2024)","Commute Transportation by Drive Carpool (2020-2024)","Male Commuting to Work by Walk (2020-2024)","Female Commuting to Work by Drive Alone (2020-2024)","Female Commuting to Work by Drive Carpool (2020-2024)","Female Commuting to Work by Public Transit (2020-2024)","Female Commuting to Work by Walk (2020-2024)","Commute Transportation by Motorcycle (2020-2024)","Female Commuting to Work by Bicycle (2020-2024)","People Commuting to Work by Public Transit (2020-2024)","People Commuting to Work by Taxi, Ride Hailing Service, Motorcycle, or Other Means (2020-2024)","Commute Transportation by Taxi or Ride Hailing Service (2020-2024)","Commute Transportation by Bicycle (2020-2024)","No Commute / Work From Home (2020-2024)","Commute Transportation by Other Transit (2020-2024)","Commute Transportation by Public Transit (2020-2024)","Male Commuting to Work by Drive Carpool (2020-2024)","Male Commuting to Work by Public Transit (2020-2024)","Male Commuting to Work by Bicycle (2020-2024)","Male Commuting to Work by Taxi, Ride Hailing Service, Motorcycle, or Other Means (2020-2024)","Commute Transportation by Drive Alone (2020-2024)","Male Commuting to Work by Drive Alone (2020-2024)","Female Commuting to Work by Taxi, Ride Hailing Service, Motorcycle, or Other Means (2020-2024)"
"publicpolygonfeature:5:43590","ZIP Code 33716","country:us/state:fl/zip:33716","33716","8905","1074","116","44","116","1074","100","4518","467","131","16","0","0","155","143","0","44","2823","143","155","607","24","44","77","8905","4387","66"
"publicpolygonfeature:5:43591","ZIP Code 33744","country:us/state:fl/zip:33744","33744","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43592","ZIP Code 33755","country:us/state:fl/zip:33755","33755","8213","1242","61","110","61","1242","33","4073","607","643","28","35","76","1509","240","78","110","2808","127","1509","635","866","34","124","8213","4140","116"
"publicpolygonfeature:5:43593","ZIP Code 33759","country:us/state:fl/zip:33759","33759","4834","731","53","70","53","731","49","2211","377","81","4","12","60","158","218","7","70","1474","199","158","354","77","10","73","4834","2623","145"
"publicpolygonfeature:5:43594","ZIP Code 33760","country:us/state:fl/zip:33760","33760","6794","825","84","104","84","825","62","3633","467","47","22","0","0","101","172","101","104","1968","71","101","358","54","104","142","6794","3161","30"
"publicpolygonfeature:5:43595","ZIP Code 33761","country:us/state:fl/zip:33761","33761","5393","529","28","34","28","529","13","2523","183","33","15","0","0","81","216","26","34","1523","190","81","346","48","34","140","5393","2870","76"
"publicpolygonfeature:5:43596","ZIP Code 33762","country:us/state:fl/zip:33762","33762","1841","149","7","0","7","149","7","880","36","9","0","91","0","9","91","0","0","589","0","9","113","0","0","53","1841","961","38"
"publicpolygonfeature:5:43597","ZIP Code 33763","country:us/state:fl/zip:33763","33763","5594","819","25","50","25","819","25","2873","427","18","0","4","6","67","119","32","50","1678","83","67","392","49","44","70","5594","2721","49"
"publicpolygonfeature:5:43599","ZIP Code 33764","country:us/state:fl/zip:33764","33764","8781","1289","260","104","260","1289","245","4580","659","0","15","15","62","146","238","4","104","2952","219","146","630","146","42","92","8781","4201","146"
"publicpolygonfeature:5:43600","ZIP Code 33765","country:us/state:fl/zip:33765","33765","4534","446","176","70","176","446","114","2006","277","6","62","0","28","46","174","88","70","1325","86","46","169","40","42","107","4534","2528","67"
"publicpolygonfeature:5:43601","ZIP Code 33767","country:us/state:fl/zip:33767","33767","1572","37","141","62","141","37","67","538","0","0","74","0","2","0","56","0","62","986","56","0","37","0","60","30","1572","1034","26"
"publicpolygonfeature:5:43602","ZIP Code 33770","country:us/state:fl/zip:33770","33770","8444","1141","144","97","144","1141","53","4034","625","131","91","10","13","183","158","9","97","1276","139","183","516","52","84","129","8444","4410","29"
"publicpolygonfeature:5:43603","ZIP Code 33771","country:us/state:fl/zip:33771","33771","9588","905","67","92","67","905","23","4605","408","47","44","97","14","61","327","92","92","1622","138","61","497","14","78","124","9588","4983","203"
"publicpolygonfeature:5:43604","ZIP Code 33773","country:us/state:fl/zip:33773","33773","6912","776","92","17","92","776","58","3208","439","11","34","0","0","13","167","0","17","1155","167","13","337","2","17","76","6912","3704","91"
"publicpolygonfeature:5:43605","ZIP Code 33774","country:us/state:fl/zip:33774","33774","7011","437","145","39","145","437","97","3448","238","1","48","17","16","2","135","28","39","1224","90","2","199","1","23","76","7011","3563","59"
"publicpolygonfeature:5:43606","ZIP Code 33776","country:us/state:fl/zip:33776","33776","3477","249","57","13","57","249","40","1591","176","8","17","0","0","8","75","0","13","1602","75","8","73","0","13","58","3477","1886","17"
"publicpolygonfeature:5:43607","ZIP Code 33777","country:us/state:fl/zip:33777","33777","6950","482","46","10","46","482","18","3251","328","0","28","13","0","39","197","12","10","1858","172","39","154","39","10","154","6950","3699","43"
"publicpolygonfeature:5:43608","ZIP Code 33778","country:us/state:fl/zip:33778","33778","5834","578","14","54","14","578","0","2986","384","53","14","27","17","69","211","8","54","1012","176","69","194","16","37","59","5834","2848","152"
"publicpolygonfeature:5:43609","ZIP Code 33781","country:us/state:fl/zip:33781","33781","10195","1284","79","159","79","1284","79","4600","726","95","0","0","68","222","123","24","159","1602","99","222","558","127","91","25","10195","5595","98"
"publicpolygonfeature:5:43756","ZIP Code 34652","country:us/state:fl/zip:34652","34652","7910","1143","46","104","46","1143","29","3877","684","168","17","39","34","188","519","0","104","2161","480","188","459","20","70","360","7910","4033","159"
"publicpolygonfeature:5:43759","ZIP Code 34601","country:us/state:fl/zip:34601","34601","6932","708","169","71","169","708","141","3042","333","71","28","0","37","115","304","5","71","1177","299","115","375","44","34","204","6932","3890","100"
"publicpolygonfeature:5:43760","ZIP Code 34602","country:us/state:fl/zip:34602","34602","3298","498","36","0","36","498","29","1247","233","0","7","0","0","0","183","0","0","1000","183","0","265","0","0","78","3298","2051","105"
"publicpolygonfeature:5:43761","ZIP Code 34604","country:us/state:fl/zip:34604","34604","4425","389","85","0","85","389","57","2007","162","0","28","33","0","0","116","12","0","513","71","0","227","0","0","94","4425","2418","22"
"publicpolygonfeature:5:43762","ZIP Code 34606","country:us/state:fl/zip:34606","34606","7528","899","41","93","41","899","41","3564","355","87","0","70","24","93","182","0","93","1398","112","93","544","6","69","165","7528","3964","17"
"publicpolygonfeature:5:43763","ZIP Code 34607","country:us/state:fl/zip:34607","34607","2254","536","54","8","54","536","13","943","339","0","41","0","0","0","0","0","8","656","0","0","197","0","8","0","2254","1311","0"
"publicpolygonfeature:5:43764","ZIP Code 34608","country:us/state:fl/zip:34608","34608","11978","1562","117","56","117","1562","60","6496","853","11","57","0","0","12","161","18","56","1816","143","12","709","1","56","111","11978","5482","50"
"publicpolygonfeature:5:43765","ZIP Code 34609","country:us/state:fl/zip:34609","34609","14317","1238","291","8","291","1238","248","6624","671","20","43","29","0","56","311","0","8","3660","282","56","567","36","8","185","14317","7693","126"
"publicpolygonfeature:5:43766","ZIP Code 34610","country:us/state:fl/zip:34610","34610","5709","590","43","20","43","590","18","2452","295","0","25","43","0","0","170","0","20","1153","127","0","295","0","20","107","5709","3257","63"
"publicpolygonfeature:5:43767","ZIP Code 34653","country:us/state:fl/zip:34653","34653","10392","1271","128","72","128","1271","101","4811","496","16","27","104","7","36","649","53","72","1983","492","36","775","20","65","413","10392","5581","236"
"publicpolygonfeature:5:43768","ZIP Code 34613","country:us/state:fl/zip:34613","34613","5032","876","109","0","109","876","68","2195","387","10","41","0","0","10","140","47","0","771","93","10","489","0","0","130","5032","2837","10"
"publicpolygonfeature:5:43769","ZIP Code 34614","country:us/state:fl/zip:34614","34614","3367","419","0","0","0","419","0","1653","163","0","0","0","0","0","0","0","0","808","0","0","256","0","0","0","3367","1714","0"
"publicpolygonfeature:5:43770","ZIP Code 34637","country:us/state:fl/zip:34637","34637","2972","96","27","0","27","96","27","1639","59","0","0","0","0","0","249","0","0","1319","249","0","37","0","0","249","2972","1333","0"
"publicpolygonfeature:5:43771","ZIP Code 34638","country:us/state:fl/zip:34638","34638","12298","1119","104","70","104","1119","46","5748","634","0","58","0","0","0","118","0","70","5179","118","0","485","0","70","106","12298","6550","12"
"publicpolygonfeature:5:43772","ZIP Code 34639","country:us/state:fl/zip:34639","34639","10552","1430","52","0","52","1430","52","4818","778","0","0","25","0","17","128","0","0","3476","103","17","652","17","0","28","10552","5734","100"
"publicpolygonfeature:5:43773","ZIP Code 34655","country:us/state:fl/zip:34655","34655","15711","1850","161","97","161","1850","122","7642","933","0","39","94","13","4","480","105","97","5066","281","4","917","4","84","447","15711","8069","33"
"publicpolygonfeature:5:43774","ZIP Code 34661","country:us/state:fl/zip:34661","34661","87","0","0","0","0","0","0","87","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","87","0","0"
"publicpolygonfeature:5:43775","ZIP Code 34667","country:us/state:fl/zip:34667","34667","7030","702","56","0","56","702","39","3408","251","99","17","77","0","274","332","0","0","1756","255","274","451","175","0","227","7030","3622","105"
"publicpolygonfeature:5:43776","ZIP Code 34668","country:us/state:fl/zip:34668","34668","14543","1863","295","37","295","1863","123","6825","908","60","172","50","11","114","615","11","37","2379","554","114","955","54","26","259","14543","7718","356"
"publicpolygonfeature:5:43777","ZIP Code 34669","country:us/state:fl/zip:34669","34669","4162","442","6","6","6","442","0","1749","257","8","6","0","6","8","144","0","6","1242","144","8","185","0","0","102","4162","2413","42"
"publicpolygonfeature:5:43778","ZIP Code 34683","country:us/state:fl/zip:34683","34683","11826","854","69","132","69","854","55","5600","443","8","14","0","20","20","256","0","132","4219","256","20","411","12","112","164","11826","6226","92"
"publicpolygonfeature:5:43779","ZIP Code 34684","country:us/state:fl/zip:34684","34684","7890","652","103","62","103","652","60","3686","226","0","43","0","0","34","330","0","62","2241","330","34","426","34","62","131","7890","4204","199"
"publicpolygonfeature:5:43780","ZIP Code 34685","country:us/state:fl/zip:34685","34685","5220","346","10","0","10","346","10","2320","141","0","0","15","0","2","224","140","0","2180","69","2","205","2","0","58","5220","2900","166"
"publicpolygonfeature:5:43781","ZIP Code 34688","country:us/state:fl/zip:34688","34688","2462","261","29","0","29","261","29","1255","142","3","0","0","0","5","89","23","0","913","66","5","119","2","0","56","2462","1207","33"
"publicpolygonfeature:5:43782","ZIP Code 34689","country:us/state:fl/zip:34689","34689","8369","731","94","105","94","731","94","3693","422","6","0","15","43","9","333","29","105","2673","289","9","309","3","62","154","8369","4676","179"
"publicpolygonfeature:5:43783","ZIP Code 34690","country:us/state:fl/zip:34690","34690","3793","513","0","11","0","513","0","1785","327","0","0","0","0","31","76","0","11","766","76","31","186","31","11","61","3793","2008","15"
"publicpolygonfeature:5:43784","ZIP Code 34698","country:us/state:fl/zip:34698","34698","11148","932","130","280","130","932","79","5705","462","41","51","53","117","61","249","41","280","4083","155","61","470","20","163","132","11148","5443","117"
"publicpolygonfeature:5:6680134","ZIP Code 33530","country:us/state:fl/zip:33530","33530","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6697676","ZIP Code 33574","country:us/state:fl/zip:33574","33574","172","20","99","0","99","20","59","21","20","0","40","0","0","0","0","0","0","177","0","0","0","0","0","0","172","151","0"
"publicpolygonfeature:5:6701323","ZIP Code 33550","country:us/state:fl/zip:33550","33550","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:22:928724","Tampa-St. Petersburg-Clearwater, FL Area","country:us/state:fl/msa:tampa-st_petersburg-clearwater","45300","1059791","128220","19185","9009","19185","128220","11009","495136","65198","6196","8176","2556","2287","12956","28625","4463","9009","316159","21606","12956","63022","6760","6722","16251","1059791","564655","12374"
