"feature id","feature label","shid","geoid","People Commuting to Work by Drive Alone (2020-2024)","People Commuting to Work by Drive Carpool (2020-2024)","People Commuting to Work by Walk (2020-2024)","People Commuting to Work by Bicycle (2020-2024)","Commute Transportation by Walk (2020-2024)","Commute Transportation by Drive Carpool (2020-2024)","Male Commuting to Work by Walk (2020-2024)","Female Commuting to Work by Drive Alone (2020-2024)","Female Commuting to Work by Drive Carpool (2020-2024)","Female Commuting to Work by Public Transit (2020-2024)","Female Commuting to Work by Walk (2020-2024)","Commute Transportation by Motorcycle (2020-2024)","Female Commuting to Work by Bicycle (2020-2024)","People Commuting to Work by Public Transit (2020-2024)","People Commuting to Work by Taxi, Ride Hailing Service, Motorcycle, or Other Means (2020-2024)","Commute Transportation by Taxi or Ride Hailing Service (2020-2024)","Commute Transportation by Bicycle (2020-2024)","No Commute / Work From Home (2020-2024)","Commute Transportation by Other Transit (2020-2024)","Commute Transportation by Public Transit (2020-2024)","Male Commuting to Work by Drive Carpool (2020-2024)","Male Commuting to Work by Public Transit (2020-2024)","Male Commuting to Work by Bicycle (2020-2024)","Male Commuting to Work by Taxi, Ride Hailing Service, Motorcycle, or Other Means (2020-2024)","Commute Transportation by Drive Alone (2020-2024)","Male Commuting to Work by Drive Alone (2020-2024)","Female Commuting to Work by Taxi, Ride Hailing Service, Motorcycle, or Other Means (2020-2024)"
"publicpolygonfeature:5:47676","ZIP Code 46214","country:us/state:in/zip:46214","46214","9659","1054","85","0","85","1054","20","4693","667","15","65","33","0","95","257","0","0","1570","224","95","387","80","0","162","9659","4966","95"
"publicpolygonfeature:5:47677","ZIP Code 46216","country:us/state:in/zip:46216","46216","995","162","48","44","48","162","48","549","64","0","0","0","0","0","27","0","44","222","27","0","98","0","44","0","995","446","27"
"publicpolygonfeature:5:47678","ZIP Code 46217","country:us/state:in/zip:46217","46217","14820","2086","138","27","138","2086","121","6688","1400","17","17","0","0","35","100","0","27","2823","100","35","686","18","27","39","14820","8132","61"
"publicpolygonfeature:5:47679","ZIP Code 46218","country:us/state:in/zip:46218","46218","6651","1860","46","8","46","1860","11","3109","1282","260","35","0","0","647","61","39","8","1103","22","647","578","387","8","13","6651","3542","48"
"publicpolygonfeature:5:47680","ZIP Code 46219","country:us/state:in/zip:46219","46219","12590","2423","248","58","248","2423","183","6007","1320","396","65","60","58","523","317","29","58","2040","228","523","1103","127","0","226","12590","6583","91"
"publicpolygonfeature:5:47681","ZIP Code 46220","country:us/state:in/zip:46220","46220","14444","1018","319","18","319","1018","93","6955","433","57","226","11","0","75","114","46","18","6070","57","75","585","18","18","100","14444","7489","14"
"publicpolygonfeature:5:47682","ZIP Code 46221","country:us/state:in/zip:46221","46221","10296","1729","126","0","126","1729","56","4790","985","29","70","66","0","77","317","104","0","861","147","77","744","48","0","136","10296","5506","181"
"publicpolygonfeature:5:47683","ZIP Code 46222","country:us/state:in/zip:46222","46222","11999","2383","500","161","500","2383","281","5694","893","139","219","0","84","173","206","61","161","1060","145","173","1490","34","77","76","11999","6305","130"
"publicpolygonfeature:5:47684","ZIP Code 46224","country:us/state:in/zip:46224","46224","14440","2908","398","4","398","2908","204","6615","1636","92","194","0","0","396","390","207","4","1498","183","396","1272","304","4","163","14440","7825","227"
"publicpolygonfeature:5:47685","ZIP Code 46225","country:us/state:in/zip:46225","46225","1852","292","48","32","48","292","27","851","249","0","21","0","0","0","14","14","32","534","0","0","43","0","32","14","1852","1001","0"
"publicpolygonfeature:5:47686","ZIP Code 46226","country:us/state:in/zip:46226","46226","14056","3542","186","0","186","3542","85","7595","1888","187","101","30","0","275","492","48","0","3235","414","275","1654","88","0","171","14056","6461","321"
"publicpolygonfeature:5:47687","ZIP Code 46227","country:us/state:in/zip:46227","46227","21073","3456","458","153","458","3456","215","10055","1449","88","243","0","0","167","251","65","153","2150","186","167","2007","79","153","64","21073","11018","187"
"publicpolygonfeature:5:47688","ZIP Code 46228","country:us/state:in/zip:46228","46228","5554","698","51","23","51","698","48","2971","299","18","3","0","0","18","144","95","23","1623","49","18","399","0","23","97","5554","2583","47"
"publicpolygonfeature:5:47689","ZIP Code 46231","country:us/state:in/zip:46231","46231","3816","381","0","0","0","381","0","1813","219","0","0","0","0","61","59","59","0","356","0","61","162","61","0","59","3816","2003","0"
"publicpolygonfeature:5:47690","ZIP Code 46234","country:us/state:in/zip:46234","46234","11032","1350","115","20","115","1350","54","5222","571","0","61","53","0","0","203","1","20","1684","149","0","779","0","20","53","11032","5810","150"
"publicpolygonfeature:5:47691","ZIP Code 46235","country:us/state:in/zip:46235","46235","12712","2197","112","167","112","2197","11","6841","851","179","101","0","0","279","75","20","167","1668","55","279","1346","100","167","20","12712","5871","55"
"publicpolygonfeature:5:47692","ZIP Code 46236","country:us/state:in/zip:46236","46236","10326","808","104","0","104","808","80","4734","263","0","24","0","0","0","61","0","0","2557","61","0","545","0","0","18","10326","5592","43"
"publicpolygonfeature:5:47693","ZIP Code 46237","country:us/state:in/zip:46237","46237","16446","2020","113","22","113","2020","113","7826","1160","1","0","0","0","14","139","0","22","3177","139","14","860","13","22","108","16446","8620","31"
"publicpolygonfeature:5:47694","ZIP Code 46239","country:us/state:in/zip:46239","46239","13572","1164","105","0","105","1164","94","6524","584","0","11","19","0","31","439","137","0","1858","283","31","580","31","0","330","13572","7048","109"
"publicpolygonfeature:5:47695","ZIP Code 46241","country:us/state:in/zip:46241","46241","10567","1658","16","2","16","1658","16","4909","945","15","0","0","0","26","173","36","2","997","137","26","713","11","2","128","10567","5658","45"
"publicpolygonfeature:5:47696","ZIP Code 46250","country:us/state:in/zip:46250","46250","8436","574","43","0","43","574","12","4363","291","166","31","0","0","168","94","63","0","2003","31","168","283","2","0","63","8436","4073","31"
"publicpolygonfeature:5:47697","ZIP Code 46254","country:us/state:in/zip:46254","46254","14595","2254","173","0","173","2254","69","7182","1182","7","104","0","0","221","61","31","0","1936","30","221","1072","214","0","61","14595","7413","0"
"publicpolygonfeature:5:47698","ZIP Code 46256","country:us/state:in/zip:46256","46256","7838","353","25","0","25","353","25","3819","212","46","0","0","0","63","60","0","0","2512","60","63","141","17","0","37","7838","4019","23"
"publicpolygonfeature:5:47699","ZIP Code 46259","country:us/state:in/zip:46259","46259","5646","396","28","0","28","396","14","2732","154","0","14","0","0","0","9","0","0","1397","9","0","242","0","0","9","5646","2914","0"
"publicpolygonfeature:5:47700","ZIP Code 46260","country:us/state:in/zip:46260","46260","12816","1347","77","0","77","1347","31","6564","834","183","46","0","0","421","88","0","0","2666","88","421","513","238","0","25","12816","6252","63"
"publicpolygonfeature:5:48038","ZIP Code 47201","country:us/state:in/zip:47201","47201","18219","1869","261","88","261","1869","251","8004","902","167","10","43","22","243","103","8","88","3447","52","243","967","76","66","60","18219","10215","43"
"publicpolygonfeature:5:48043","ZIP Code 47234","country:us/state:in/zip:47234","47234","629","42","0","0","0","42","0","271","0","0","0","0","0","0","0","0","0","64","0","0","42","0","0","0","629","358","0"
"publicpolygonfeature:5:48050","ZIP Code 47235","country:us/state:in/zip:47235","47235","689","32","0","0","0","32","0","355","0","0","0","0","0","0","0","0","0","74","0","0","32","0","0","0","689","334","0"
"publicpolygonfeature:5:48057","ZIP Code 47272","country:us/state:in/zip:47272","47272","731","52","5","0","5","52","3","294","50","0","2","0","0","0","13","0","0","112","13","0","2","0","0","13","731","437","0"
"publicpolygonfeature:5:48160","ZIP Code 47448","country:us/state:in/zip:47448","47448","2775","365","102","0","102","365","52","1343","164","1","50","0","0","1","17","0","0","366","17","1","201","0","0","5","2775","1432","12"
"publicpolygonfeature:5:48164","ZIP Code 47456","country:us/state:in/zip:47456","47456","501","84","0","0","0","84","0","310","10","0","0","0","0","0","0","0","0","48","0","0","74","0","0","0","501","191","0"
"publicpolygonfeature:5:48174","ZIP Code 47468","country:us/state:in/zip:47468","47468","589","62","0","0","0","62","0","222","34","0","0","0","0","0","0","0","0","37","0","0","28","0","0","0","589","367","0"
"publicpolygonfeature:5:6676762","ZIP Code 46154","country:us/state:in/zip:46154","46154","72","0","0","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","72","47","0"
"publicpolygonfeature:5:6694575","ZIP Code 46206","country:us/state:in/zip:46206","46206","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6695376","ZIP Code 47435","country:us/state:in/zip:47435","47435","8","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","7","0"
"publicpolygonfeature:5:6703026","ZIP Code 46102","country:us/state:in/zip:46102","46102","176","4","6","0","6","4","4","90","3","0","2","0","0","0","0","0","0","7","0","0","1","0","0","0","176","86","0"
"publicpolygonfeature:22:928339","Indianapolis-Carmel-Greenwood, IN Area","country:us/state:in/msa:indianapolis-carmel-greenwood","26900","781709","87564","13581","2626","13581","87564","7536","367573","44127","3429","6045","609","702","6764","10718","1756","2626","166796","8353","6764","43437","3335","1924","5207","781709","414136","5511"
