"feature id","feature label","shid","geoid","Male Employed in Management Occupation (2020-2024)","Male Employed in Business and Finance Occupation (2020-2024)","Male Employed in Computer and Mathematical Occupation (2020-2024)","Male Employed in Architecture and Engineering Occupation (2020-2024)","Male Employed in Life, Physical, and Social Science Occupation (2020-2024)","Male Employed in Community and Social Service Occupation (2020-2024)","Male Employed in Legal Occupation (2020-2024)","Male Employed in Education, Training and Library Occupation (2020-2024)","Male Employed in Arts, Design, Entertainment, Sports and Media Occupation (2020-2024)","Male Employed in Health Diagnosis and Treating Practitioners Occupation (2020-2024)","Male Employed in Health Technologist and Technicians Occupation (2020-2024)","Male Employed in Healthcare Support Occupation (2020-2024)","Male Employed in Fire Fighting and Prevention Occupation (2020-2024)","Male Employed in Law Enforcement Occupation (2020-2024)","Male Employed in Food Preparation and Serving Occupation (2020-2024)","Male Employed in Building, Grounds Cleaning, and Maintenance Occupation (2020-2024)","Male Employed in Personal Care and Service Occupation (2020-2024)","Male Employed in Sales Occupation (2020-2024)","Male Employed in Office and Administrative Support Occupation (2020-2024)","Male Employed in Farming, Fishing and Forestry Occupation (2020-2024)","Male Employed in Construction and Extraction Occupation (2020-2024)","Male Employed in Installation, Maintenance, and Repair Occupation (2020-2024)","Male Employed in Production Occupation (2020-2024)","Male Employed in Transportation Occupation (2020-2024)","Male Employed in Material Moving Occupation (2020-2024)"
"publicpolygonfeature:5:43786","ZIP Code 34711","country:us/state:fl/zip:34711","34711","2298","816","727","469","128","277","245","598","398","432","308","123","404","236","601","428","115","2093","1226","79","1502","1046","408","1182","577"
"publicpolygonfeature:5:43787","ZIP Code 34714","country:us/state:fl/zip:34714","34714","581","404","504","43","13","90","0","54","239","47","85","151","523","0","925","495","285","818","373","31","359","199","128","539","345"
"publicpolygonfeature:5:43788","ZIP Code 34715","country:us/state:fl/zip:34715","34715","1344","48","365","514","34","0","44","159","121","97","60","37","112","120","330","174","37","504","406","0","672","465","330","400","267"
"publicpolygonfeature:5:43789","ZIP Code 34731","country:us/state:fl/zip:34731","34731","300","54","66","0","0","66","0","9","125","5","39","7","31","119","155","27","21","274","41","0","432","249","126","311","63"
"publicpolygonfeature:5:43790","ZIP Code 34734","country:us/state:fl/zip:34734","34734","234","91","49","86","0","0","0","0","12","20","0","18","0","0","109","47","26","82","169","0","134","11","53","34","0"
"publicpolygonfeature:5:43791","ZIP Code 34736","country:us/state:fl/zip:34736","34736","695","195","361","253","38","151","104","111","161","119","67","28","173","124","305","253","200","884","385","82","717","411","193","382","261"
"publicpolygonfeature:5:43792","ZIP Code 34739","country:us/state:fl/zip:34739","34739","79","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26","11","0","141","15","0","0","0"
"publicpolygonfeature:5:43793","ZIP Code 34741","country:us/state:fl/zip:34741","34741","1181","338","625","315","304","92","35","200","183","256","84","291","353","32","894","1010","66","1383","1307","0","2593","756","774","991","939"
"publicpolygonfeature:5:43794","ZIP Code 34743","country:us/state:fl/zip:34743","34743","999","316","65","76","0","0","22","59","205","32","125","45","391","38","681","548","97","954","901","0","1544","1099","330","1135","1432"
"publicpolygonfeature:5:43795","ZIP Code 34744","country:us/state:fl/zip:34744","34744","2112","899","874","440","0","324","66","444","310","174","95","0","366","29","576","1152","431","1902","1744","45","2208","1375","1152","1613","924"
