"feature id","feature label","shid","geoid","Male Employed in Management Occupation (2020-2024)","Male Employed in Business and Finance Occupation (2020-2024)","Male Employed in Computer and Mathematical Occupation (2020-2024)","Male Employed in Architecture and Engineering Occupation (2020-2024)","Male Employed in Life, Physical, and Social Science Occupation (2020-2024)","Male Employed in Community and Social Service Occupation (2020-2024)","Male Employed in Legal Occupation (2020-2024)","Male Employed in Education, Training and Library Occupation (2020-2024)","Male Employed in Arts, Design, Entertainment, Sports and Media Occupation (2020-2024)","Male Employed in Health Diagnosis and Treating Practitioners Occupation (2020-2024)","Male Employed in Health Technologist and Technicians Occupation (2020-2024)","Male Employed in Healthcare Support Occupation (2020-2024)","Male Employed in Fire Fighting and Prevention Occupation (2020-2024)","Male Employed in Law Enforcement Occupation (2020-2024)","Male Employed in Food Preparation and Serving Occupation (2020-2024)","Male Employed in Building, Grounds Cleaning, and Maintenance Occupation (2020-2024)","Male Employed in Personal Care and Service Occupation (2020-2024)","Male Employed in Sales Occupation (2020-2024)","Male Employed in Office and Administrative Support Occupation (2020-2024)","Male Employed in Farming, Fishing and Forestry Occupation (2020-2024)","Male Employed in Construction and Extraction Occupation (2020-2024)","Male Employed in Installation, Maintenance, and Repair Occupation (2020-2024)","Male Employed in Production Occupation (2020-2024)","Male Employed in Transportation Occupation (2020-2024)","Male Employed in Material Moving Occupation (2020-2024)"
"publicpolygonfeature:5:60432","ZIP Code 80122","country:us/state:co/zip:80122","80122","1475","752","1003","788","67","90","211","291","257","147","61","51","79","69","309","103","83","1164","433","27","375","457","322","318","200"
"publicpolygonfeature:5:60433","ZIP Code 80117","country:us/state:co/zip:80117","80117","194","26","9","20","16","0","0","8","14","0","0","0","2","12","15","42","4","71","44","10","160","64","53","27","10"
"publicpolygonfeature:5:60434","ZIP Code 80118","country:us/state:co/zip:80118","80118","342","74","215","120","53","3","22","26","32","52","21","0","13","26","130","9","59","123","73","5","114","139","18","41","0"
"publicpolygonfeature:5:60435","ZIP Code 80125","country:us/state:co/zip:80125","80125","1192","451","537","483","59","0","49","87","82","80","0","5","40","90","203","42","72","486","200","10","148","226","133","73","100"
"publicpolygonfeature:5:60436","ZIP Code 80126","country:us/state:co/zip:80126","80126","3317","1033","1153","761","126","112","218","361","518","317","135","12","167","76","367","79","258","2072","618","0","445","246","377","314","155"
"publicpolygonfeature:5:60437","ZIP Code 80134","country:us/state:co/zip:80134","80134","4928","2494","2975","1273","159","142","205","299","379","475","122","186","389","380","859","437","306","3086","1666","56","1050","645","929","836","813"
"publicpolygonfeature:5:60438","ZIP Code 80135","country:us/state:co/zip:80135","80135","317","84","74","21","15","4","0","22","20","46","0","0","14","0","0","5","10","80","41","11","96","66","21","49","7"
"publicpolygonfeature:5:60439","ZIP Code 80127","country:us/state:co/zip:80127","80127","2278","868","1165","1088","264","123","190","410","261","235","71","11","262","207","537","122","112","1392","579","11","711","704","344","302","226"
"publicpolygonfeature:5:60440","ZIP Code 80128","country:us/state:co/zip:80128","80128","1876","812","899","734","87","128","47","272","224","68","42","9","213","86","180","212","89","1262","486","53","646","575","327","394","406"
"publicpolygonfeature:5:60441","ZIP Code 80129","country:us/state:co/zip:80129","80129","1375","810","1391","783","144","48","163","282","216","215","80","0","115","143","156","143","77","1150","221","0","210","158","241","393","96"
"publicpolygonfeature:5:60442","ZIP Code 80130","country:us/state:co/zip:80130","80130","1473","856","1105","599","52","79","151","151","159","155","27","4","79","48","187","74","25","907","207","0","183","142","99","140","150"
"publicpolygonfeature:5:60443","ZIP Code 80131","country:us/state:co/zip:80131","80131","0","6","31","0","0","0","0","0","17","0","0","0","7","0","0","0","0","18","12","0","0","8","0","0","0"
"publicpolygonfeature:5:60446","ZIP Code 80204","country:us/state:co/zip:80204","80204","2145","1187","1093","426","205","135","95","388","224","121","55","38","162","0","730","292","123","1244","514","62","1114","510","334","451","463"
"publicpolygonfeature:5:60447","ZIP Code 80136","country:us/state:co/zip:80136","80136","225","88","78","9","20","0","0","11","0","29","7","0","19","26","26","114","24","120","82","0","153","134","115","210","14"
"publicpolygonfeature:5:60448","ZIP Code 80137","country:us/state:co/zip:80137","80137","89","10","30","9","0","10","0","0","0","0","0","34","2","25","0","0","0","30","11","0","78","47","10","22","0"
"publicpolygonfeature:5:60449","ZIP Code 80138","country:us/state:co/zip:80138","80138","2135","706","1029","614","99","83","79","287","301","226","78","38","192","275","465","86","102","1163","797","0","563","529","211","345","380"
"publicpolygonfeature:5:60450","ZIP Code 80202","country:us/state:co/zip:80202","80202","1740","1067","1022","659","122","0","244","125","202","239","61","0","59","0","143","103","29","988","104","72","205","341","117","119","67"
"publicpolygonfeature:5:60451","ZIP Code 80203","country:us/state:co/zip:80203","80203","1595","1516","1049","471","211","145","109","234","679","345","90","24","107","41","670","61","119","799","607","61","256","282","170","281","170"
"publicpolygonfeature:5:60452","ZIP Code 80205","country:us/state:co/zip:80205","80205","2352","1017","1655","732","198","51","271","383","707","311","40","34","147","29","624","104","145","1098","611","8","369","166","161","337","297"
"publicpolygonfeature:5:60453","ZIP Code 80223","country:us/state:co/zip:80223","80223","891","477","530","184","26","32","107","197","145","24","13","57","66","93","312","251","187","610","209","35","736","173","199","244","96"
"publicpolygonfeature:5:60454","ZIP Code 80224","country:us/state:co/zip:80224","80224","1038","618","337","274","63","48","88","153","157","85","82","24","85","83","397","20","32","417","271","0","45","94","74","328","164"
"publicpolygonfeature:5:60455","ZIP Code 80226","country:us/state:co/zip:80226","80226","1250","773","463","337","85","40","142","205","170","104","15","67","110","33","586","337","195","614","624","0","1304","601","580","436","323"
"publicpolygonfeature:5:60456","ZIP Code 80227","country:us/state:co/zip:80227","80227","1158","621","681","832","175","187","100","245","133","108","93","36","167","103","388","409","230","1188","717","0","768","547","303","346","272"
"publicpolygonfeature:5:60457","ZIP Code 80228","country:us/state:co/zip:80228","80228","2217","914","854","984","533","14","85","264","183","110","114","55","173","71","487","212","183","918","571","0","714","365","396","366","273"
"publicpolygonfeature:5:60458","ZIP Code 80229","country:us/state:co/zip:80229","80229","1256","536","658","562","99","94","34","244","289","204","76","78","116","89","658","863","15","1366","1002","89","3102","1157","1061","1969","1170"
"publicpolygonfeature:5:60459","ZIP Code 80230","country:us/state:co/zip:80230","80230","522","408","428","183","30","0","88","43","154","195","6","23","46","0","50","0","0","134","49","0","54","41","0","171","0"
"publicpolygonfeature:5:60467","ZIP Code 80401","country:us/state:co/zip:80401","80401","1998","1084","1139","1130","401","90","262","676","400","226","66","221","153","136","636","190","138","1278","451","15","658","444","413","665","278"
"publicpolygonfeature:5:60468","ZIP Code 80420","country:us/state:co/zip:80420","80420","6","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","123","17","68","0","121","26","0","38","11"
"publicpolygonfeature:5:60469","ZIP Code 80403","country:us/state:co/zip:80403","80403","1466","428","495","487","237","74","27","85","137","238","0","14","73","16","120","168","38","483","134","40","209","186","120","149","86"
"publicpolygonfeature:5:60470","ZIP Code 80419","country:us/state:co/zip:80419","80419","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:60471","ZIP Code 80436","country:us/state:co/zip:80436","80436","18","13","0","0","0","0","0","0","0","33","0","0","0","0","0","0","0","0","0","0","14","27","0","0","0"
"publicpolygonfeature:5:60472","ZIP Code 80421","country:us/state:co/zip:80421","80421","406","271","88","156","1","47","0","82","55","0","18","0","70","20","128","33","0","125","22","16","234","198","130","26","30"
"publicpolygonfeature:5:60474","ZIP Code 80422","country:us/state:co/zip:80422","80422","525","19","66","88","91","16","9","54","78","15","0","2","3","10","54","12","19","125","33","0","50","137","32","7","50"
"publicpolygonfeature:5:60475","ZIP Code 80427","country:us/state:co/zip:80427","80427","26","0","0","0","0","0","0","0","0","0","0","0","1","1","54","0","3","0","0","0","0","0","2","23","21"
"publicpolygonfeature:5:60477","ZIP Code 80438","country:us/state:co/zip:80438","80438","25","4","22","1","43","15","0","0","25","0","0","0","11","0","11","5","0","72","0","0","42","32","63","8","5"
"publicpolygonfeature:5:60479","ZIP Code 80425","country:us/state:co/zip:80425","80425","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:60480","ZIP Code 80452","country:us/state:co/zip:80452","80452","87","26","8","61","40","13","12","108","15","228","0","0","69","13","10","99","0","29","7","15","107","67","8","0","4"
"publicpolygonfeature:5:60481","ZIP Code 80453","country:us/state:co/zip:80453","80453","0","0","0","30","40","0","0","0","0","0","0","0","0","0","0","0","0","0","26","0","0","0","0","0","0"
"publicpolygonfeature:5:60483","ZIP Code 80454","country:us/state:co/zip:80454","80454","43","21","117","0","0","0","0","0","0","15","0","0","39","0","0","0","0","24","0","0","11","0","0","24","0"
