"feature id","feature label","shid","geoid","Male Employed in Management Occupation (2020-2024)","Male Employed in Business and Finance Occupation (2020-2024)","Male Employed in Computer and Mathematical Occupation (2020-2024)","Male Employed in Architecture and Engineering Occupation (2020-2024)","Male Employed in Life, Physical, and Social Science Occupation (2020-2024)","Male Employed in Community and Social Service Occupation (2020-2024)","Male Employed in Legal Occupation (2020-2024)","Male Employed in Education, Training and Library Occupation (2020-2024)","Male Employed in Arts, Design, Entertainment, Sports and Media Occupation (2020-2024)","Male Employed in Health Diagnosis and Treating Practitioners Occupation (2020-2024)","Male Employed in Health Technologist and Technicians Occupation (2020-2024)","Male Employed in Healthcare Support Occupation (2020-2024)","Male Employed in Fire Fighting and Prevention Occupation (2020-2024)","Male Employed in Law Enforcement Occupation (2020-2024)","Male Employed in Food Preparation and Serving Occupation (2020-2024)","Male Employed in Building, Grounds Cleaning, and Maintenance Occupation (2020-2024)","Male Employed in Personal Care and Service Occupation (2020-2024)","Male Employed in Sales Occupation (2020-2024)","Male Employed in Office and Administrative Support Occupation (2020-2024)","Male Employed in Farming, Fishing and Forestry Occupation (2020-2024)","Male Employed in Construction and Extraction Occupation (2020-2024)","Male Employed in Installation, Maintenance, and Repair Occupation (2020-2024)","Male Employed in Production Occupation (2020-2024)","Male Employed in Transportation Occupation (2020-2024)","Male Employed in Material Moving Occupation (2020-2024)"
"publicpolygonfeature:5:47669","ZIP Code 46229","country:us/state:in/zip:46229","46229","398","228","410","46","93","101","53","234","195","65","0","26","122","35","250","166","43","673","250","0","466","269","607","927","874"
"publicpolygonfeature:5:47670","ZIP Code 46202","country:us/state:in/zip:46202","46202","1012","586","623","428","231","14","295","297","394","301","89","25","49","26","355","93","33","507","335","0","79","151","145","126","227"
"publicpolygonfeature:5:47671","ZIP Code 46203","country:us/state:in/zip:46203","46203","1125","533","367","218","130","126","80","110","258","52","64","25","200","154","633","354","54","699","731","0","1277","488","886","571","550"
"publicpolygonfeature:5:47672","ZIP Code 46204","country:us/state:in/zip:46204","46204","532","493","620","444","246","54","346","51","92","78","35","28","0","0","182","0","0","449","198","9","197","56","41","131","25"
"publicpolygonfeature:5:47673","ZIP Code 46205","country:us/state:in/zip:46205","46205","1433","645","366","373","72","83","331","456","202","491","43","31","92","193","498","140","51","763","440","0","469","207","429","257","415"
"publicpolygonfeature:5:47675","ZIP Code 46208","country:us/state:in/zip:46208","46208","653","513","238","99","43","69","160","335","110","173","34","24","96","16","187","183","171","512","445","0","246","226","350","134","505"
"publicpolygonfeature:5:47676","ZIP Code 46214","country:us/state:in/zip:46214","46214","653","105","290","117","77","106","10","174","118","85","4","0","61","152","203","234","52","421","577","0","306","225","416","821","762"
"publicpolygonfeature:5:47677","ZIP Code 46216","country:us/state:in/zip:46216","46216","107","98","40","7","0","18","0","50","39","8","16","0","23","0","50","67","0","33","20","0","5","84","22","8","32"
"publicpolygonfeature:5:47678","ZIP Code 46217","country:us/state:in/zip:46217","46217","1252","394","383","325","93","178","107","223","197","121","84","95","327","332","505","329","21","1334","622","0","761","548","1152","716","736"
"publicpolygonfeature:5:47679","ZIP Code 46218","country:us/state:in/zip:46218","46218","213","152","64","43","45","43","10","140","51","19","0","62","85","37","436","217","35","167","146","0","512","469","682","499","850"
"publicpolygonfeature:5:47680","ZIP Code 46219","country:us/state:in/zip:46219","46219","964","412","315","356","178","51","136","310","121","117","96","123","28","60","628","412","47","656","665","2","742","639","792","561","876"
"publicpolygonfeature:5:47681","ZIP Code 46220","country:us/state:in/zip:46220","46220","2041","1188","1017","411","195","242","217","437","344","590","96","0","194","90","208","242","12","987","724","4","547","303","370","353","363"
"publicpolygonfeature:5:47682","ZIP Code 46221","country:us/state:in/zip:46221","46221","507","399","226","123","15","31","46","109","81","80","39","83","160","210","303","212","0","416","413","61","1048","462","571","658","750"
"publicpolygonfeature:5:47683","ZIP Code 46222","country:us/state:in/zip:46222","46222","483","153","77","128","50","36","113","288","68","292","26","97","96","20","341","523","59","548","537","15","1694","870","899","427","1121"
"publicpolygonfeature:5:47684","ZIP Code 46224","country:us/state:in/zip:46224","46224","711","423","415","204","39","69","13","191","113","94","144","293","178","134","647","341","8","493","523","62","753","450","1298","814","1874"
"publicpolygonfeature:5:47685","ZIP Code 46225","country:us/state:in/zip:46225","46225","231","101","54","25","44","0","0","13","12","7","11","11","0","0","113","47","0","88","55","0","174","60","179","76","78"
"publicpolygonfeature:5:47686","ZIP Code 46226","country:us/state:in/zip:46226","46226","579","646","175","128","9","62","37","269","157","223","111","12","97","80","682","350","224","597","839","0","1041","410","835","805","1331"
