"feature id","feature label","shid","geoid","Male Employed in Management Occupation (2020-2024)","Male Employed in Business and Finance Occupation (2020-2024)","Male Employed in Computer and Mathematical Occupation (2020-2024)","Male Employed in Architecture and Engineering Occupation (2020-2024)","Male Employed in Life, Physical, and Social Science Occupation (2020-2024)","Male Employed in Community and Social Service Occupation (2020-2024)","Male Employed in Legal Occupation (2020-2024)","Male Employed in Education, Training and Library Occupation (2020-2024)","Male Employed in Arts, Design, Entertainment, Sports and Media Occupation (2020-2024)","Male Employed in Health Diagnosis and Treating Practitioners Occupation (2020-2024)","Male Employed in Health Technologist and Technicians Occupation (2020-2024)","Male Employed in Healthcare Support Occupation (2020-2024)","Male Employed in Fire Fighting and Prevention Occupation (2020-2024)","Male Employed in Law Enforcement Occupation (2020-2024)","Male Employed in Food Preparation and Serving Occupation (2020-2024)","Male Employed in Building, Grounds Cleaning, and Maintenance Occupation (2020-2024)","Male Employed in Personal Care and Service Occupation (2020-2024)","Male Employed in Sales Occupation (2020-2024)","Male Employed in Office and Administrative Support Occupation (2020-2024)","Male Employed in Farming, Fishing and Forestry Occupation (2020-2024)","Male Employed in Construction and Extraction Occupation (2020-2024)","Male Employed in Installation, Maintenance, and Repair Occupation (2020-2024)","Male Employed in Production Occupation (2020-2024)","Male Employed in Transportation Occupation (2020-2024)","Male Employed in Material Moving Occupation (2020-2024)"
"publicpolygonfeature:5:37666","ZIP Code 19107","country:us/state:pa/zip:19107","19107","742","460","351","154","95","40","168","317","339","607","222","31","0","8","53","0","131","306","265","0","34","38","150","43","312"
"publicpolygonfeature:5:37667","ZIP Code 19109","country:us/state:pa/zip:19109","19109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:37679","ZIP Code 19111","country:us/state:pa/zip:19111","19111","1204","688","741","205","59","181","51","437","318","302","157","557","301","466","1182","695","312","703","1323","26","1715","1387","572","1193","1083"
"publicpolygonfeature:5:37682","ZIP Code 19112","country:us/state:pa/zip:19112","19112","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:37712","ZIP Code 19113","country:us/state:pa/zip:19113","19113","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:37801","ZIP Code 19114","country:us/state:pa/zip:19114","19114","655","399","362","110","67","62","71","247","139","182","79","76","190","156","224","386","78","672","774","0","655","665","233","745","238"
"publicpolygonfeature:5:37803","ZIP Code 19115","country:us/state:pa/zip:19115","19115","834","540","654","184","171","99","65","198","156","272","153","167","331","350","274","342","114","645","546","0","534","217","674","804","460"
"publicpolygonfeature:5:37806","ZIP Code 19116","country:us/state:pa/zip:19116","19116","862","189","374","149","130","182","29","95","105","165","115","293","231","291","337","104","58","538","483","0","665","286","426","887","401"
"publicpolygonfeature:5:37816","ZIP Code 19118","country:us/state:pa/zip:19118","19118","352","271","60","118","64","17","258","283","62","233","22","11","30","4","63","71","39","213","152","0","38","1","49","46","27"
"publicpolygonfeature:5:37823","ZIP Code 19119","country:us/state:pa/zip:19119","19119","1426","192","280","188","119","85","244","389","346","382","29","75","38","204","338","268","35","370","570","0","106","116","149","322","210"
"publicpolygonfeature:5:37851","ZIP Code 19135","country:us/state:pa/zip:19135","19135","502","291","210","100","230","30","0","271","218","63","0","186","416","192","104","357","106","693","522","15","796","280","398","1178","727"
"publicpolygonfeature:5:37916","ZIP Code 19038","country:us/state:pa/zip:19038","19038","1382","544","593","300","129","93","110","586","359","267","134","99","49","62","181","317","62","809","451","14","587","242","397","176","326"
"publicpolygonfeature:5:37982","ZIP Code 18070","country:us/state:pa/zip:18070","18070","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","19","8","0","0","46","0","0","0"
"publicpolygonfeature:5:37994","ZIP Code 19040","country:us/state:pa/zip:19040","19040","762","489","350","176","63","0","159","181","101","206","73","66","122","80","338","144","47","531","432","0","509","447","406","266","152"
"publicpolygonfeature:5:37999","ZIP Code 19136","country:us/state:pa/zip:19136","19136","624","366","252","8","19","248","22","67","99","67","19","151","99","94","405","329","140","445","795","0","684","300","421","876","276"
"publicpolygonfeature:5:38004","ZIP Code 19137","country:us/state:pa/zip:19137","19137","193","35","86","81","10","31","0","19","11","69","4","0","0","0","103","97","0","291","113","0","128","26","111","258","102"
"publicpolygonfeature:5:38047","ZIP Code 19138","country:us/state:pa/zip:19138","19138","332","245","147","127","0","5","54","238","31","79","81","812","540","39","174","104","80","320","272","0","80","197","315","607","649"
"publicpolygonfeature:5:38085","ZIP Code 19139","country:us/state:pa/zip:19139","19139","456","324","466","366","44","27","54","553","187","101","187","381","333","161","705","422","139","639","636","0","486","280","177","451","616"
"publicpolygonfeature:5:38089","ZIP Code 19372","country:us/state:pa/zip:19372","19372","140","38","37","38","29","0","0","22","23","0","0","14","0","0","0","0","0","42","39","0","25","0","135","0","61"
"publicpolygonfeature:5:38092","ZIP Code 19373","country:us/state:pa/zip:19373","19373","130","93","67","89","0","0","7","25","5","15","21","0","13","8","10","22","0","129","7","0","5","27","20","6","77"
"publicpolygonfeature:5:38096","ZIP Code 19041","country:us/state:pa/zip:19041","19041","386","93","44","9","8","13","71","75","83","117","0","11","4","0","24","43","23","121","11","0","45","4","48","9","22"
"publicpolygonfeature:5:38101","ZIP Code 19043","country:us/state:pa/zip:19043","19043","58","0","18","90","17","0","0","16","14","0","146","0","7","47","123","0","15","63","0","0","46","35","114","46","12"
"publicpolygonfeature:5:38126","ZIP Code 19374","country:us/state:pa/zip:19374","19374","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","12","0","14"
"publicpolygonfeature:5:38134","ZIP Code 19375","country:us/state:pa/zip:19375","19375","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","70","0","0","0","0","0","0","15","0"
"publicpolygonfeature:5:38144","ZIP Code 19401","country:us/state:pa/zip:19401","19401","955","352","674","202","215","97","84","224","188","134","116","105","87","71","793","934","38","765","747","60","965","670","773","942","1214"
"publicpolygonfeature:5:38298","ZIP Code 18036","country:us/state:pa/zip:18036","18036","768","211","150","167","63","88","9","192","61","305","40","20","41","23","106","146","22","507","123","0","295","534","231","228","240"
"publicpolygonfeature:5:38301","ZIP Code 18041","country:us/state:pa/zip:18041","18041","168","48","32","41","40","31","0","67","26","5","0","0","16","21","9","80","15","182","114","18","176","136","265","105","105"
"publicpolygonfeature:5:38308","ZIP Code 18054","country:us/state:pa/zip:18054","18054","272","99","21","116","19","4","0","21","10","49","37","7","2","0","91","60","18","112","78","0","184","70","31","27","33"
"publicpolygonfeature:5:38315","ZIP Code 18074","country:us/state:pa/zip:18074","18074","344","164","46","40","24","3","9","38","18","45","26","15","4","45","0","21","5","75","22","0","316","77","211","178","110"
"publicpolygonfeature:5:38322","ZIP Code 18073","country:us/state:pa/zip:18073","18073","533","242","286","115","48","19","58","70","14","16","0","38","63","67","132","34","0","323","158","11","567","178","314","34","100"
"publicpolygonfeature:5:38323","ZIP Code 18076","country:us/state:pa/zip:18076","18076","128","25","22","23","0","3","0","23","6","8","5","0","0","16","13","46","7","74","45","0","112","40","63","13","66"
"publicpolygonfeature:5:38325","ZIP Code 18077","country:us/state:pa/zip:18077","18077","82","17","11","75","17","2","7","8","19","3","11","16","0","3","11","49","2","51","30","4","36","35","21","3","77"
"publicpolygonfeature:5:38329","ZIP Code 18081","country:us/state:pa/zip:18081","18081","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38531","ZIP Code 18976","country:us/state:pa/zip:18976","18976","1085","386","357","213","59","9","142","258","101","331","17","0","15","95","155","177","0","706","270","0","378","242","300","252","214"
"publicpolygonfeature:5:38540","ZIP Code 18901","country:us/state:pa/zip:18901","18901","1607","605","270","304","198","66","427","263","212","175","87","0","93","75","241","194","94","967","242","0","359","188","183","164","202"
"publicpolygonfeature:5:38541","ZIP Code 18914","country:us/state:pa/zip:18914","18914","1311","523","455","382","120","29","40","158","68","223","25","98","105","229","302","86","127","682","333","0","346","303","389","176","315"
"publicpolygonfeature:5:38543","ZIP Code 18902","country:us/state:pa/zip:18902","18902","1734","685","400","344","69","36","87","231","195","293","15","16","36","31","196","298","91","831","221","45","112","149","163","228","266"
"publicpolygonfeature:5:38544","ZIP Code 18912","country:us/state:pa/zip:18912","18912","35","0","0","0","0","0","0","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38545","ZIP Code 18913","country:us/state:pa/zip:18913","18913","38","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38548","ZIP Code 18915","country:us/state:pa/zip:18915","18915","18","66","153","13","9","0","0","0","16","12","0","16","0","0","0","0","0","48","27","15","16","24","16","0","0"
"publicpolygonfeature:5:38549","ZIP Code 18917","country:us/state:pa/zip:18917","18917","43","58","11","18","16","13","23","0","7","7","0","0","5","5","25","37","6","135","27","0","114","14","57","22","8"
"publicpolygonfeature:5:38552","ZIP Code 18925","country:us/state:pa/zip:18925","18925","473","38","162","42","63","0","13","179","122","56","23","18","30","62","5","46","26","339","145","0","51","30","0","16","0"
"publicpolygonfeature:5:38553","ZIP Code 18929","country:us/state:pa/zip:18929","18929","353","471","237","103","162","20","13","89","72","126","66","0","0","17","8","80","16","198","70","0","197","120","92","24","63"
"publicpolygonfeature:5:38554","ZIP Code 18930","country:us/state:pa/zip:18930","18930","70","6","14","36","0","0","0","2","25","16","0","0","0","0","11","11","21","16","11","0","174","36","27","46","25"
"publicpolygonfeature:5:38555","ZIP Code 18932","country:us/state:pa/zip:18932","18932","14","0","14","0","7","0","10","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","22","0","34"
"publicpolygonfeature:5:38556","ZIP Code 18935","country:us/state:pa/zip:18935","18935","24","0","0","0","0","0","0","17","0","0","0","0","0","0","0","0","0","0","0","0","18","37","17","0","0"
"publicpolygonfeature:5:38557","ZIP Code 18936","country:us/state:pa/zip:18936","18936","55","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0"
"publicpolygonfeature:5:38558","ZIP Code 18977","country:us/state:pa/zip:18977","18977","251","73","105","242","0","0","29","61","57","72","0","0","0","15","32","0","0","100","117","0","23","11","23","44","0"
"publicpolygonfeature:5:38559","ZIP Code 18938","country:us/state:pa/zip:18938","18938","1043","536","373","90","217","136","5","165","85","142","0","0","11","29","0","44","39","503","118","0","165","0","60","203","27"
"publicpolygonfeature:5:38560","ZIP Code 18940","country:us/state:pa/zip:18940","18940","1809","907","496","402","91","90","244","224","149","401","154","27","48","151","185","122","56","1129","247","0","341","352","231","75","70"
"publicpolygonfeature:5:38561","ZIP Code 18942","country:us/state:pa/zip:18942","18942","105","11","0","24","6","0","0","0","13","13","0","0","0","0","0","33","0","65","19","0","122","14","62","0","0"
"publicpolygonfeature:5:38562","ZIP Code 18944","country:us/state:pa/zip:18944","18944","1053","876","490","309","107","56","99","178","124","112","20","100","60","182","513","243","126","914","335","6","691","512","743","331","467"
"publicpolygonfeature:5:38563","ZIP Code 18947","country:us/state:pa/zip:18947","18947","407","70","59","49","35","0","0","0","47","0","0","0","0","63","96","133","0","207","14","0","182","155","139","48","27"
"publicpolygonfeature:5:38564","ZIP Code 18950","country:us/state:pa/zip:18950","18950","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36","0","38","0","0","0","0","0","37","0"
"publicpolygonfeature:5:38565","ZIP Code 18960","country:us/state:pa/zip:18960","18960","614","297","320","193","77","55","0","97","136","34","21","81","0","10","102","137","0","249","309","0","404","211","210","119","172"
"publicpolygonfeature:5:38566","ZIP Code 18962","country:us/state:pa/zip:18962","18962","22","13","0","4","0","0","0","20","0","9","0","0","0","3","9","3","0","0","3","0","8","5","14","10","0"
"publicpolygonfeature:5:38567","ZIP Code 18951","country:us/state:pa/zip:18951","18951","1165","670","544","417","173","216","10","253","165","124","101","75","91","226","322","254","128","869","528","0","969","793","1007","345","624"
"publicpolygonfeature:5:38568","ZIP Code 18954","country:us/state:pa/zip:18954","18954","500","436","265","76","19","31","52","181","72","148","0","27","13","49","68","23","18","204","98","0","198","112","130","52","105"
"publicpolygonfeature:5:38569","ZIP Code 18955","country:us/state:pa/zip:18955","18955","33","53","12","3","0","0","2","32","12","10","0","0","0","6","2","1","1","45","35","0","19","2","15","24","47"
"publicpolygonfeature:5:38570","ZIP Code 18964","country:us/state:pa/zip:18964","18964","527","191","195","178","39","22","0","99","43","54","4","52","31","0","193","134","19","413","233","4","231","248","226","200","269"
"publicpolygonfeature:5:38571","ZIP Code 18966","country:us/state:pa/zip:18966","18966","1834","1021","752","353","101","33","142","313","102","457","56","73","119","81","250","326","177","1072","468","9","679","418","556","384","235"
"publicpolygonfeature:5:38572","ZIP Code 18969","country:us/state:pa/zip:18969","18969","733","183","178","282","27","50","64","128","39","82","19","63","0","76","194","268","61","394","304","2","346","360","306","253","120"
"publicpolygonfeature:5:38573","ZIP Code 18970","country:us/state:pa/zip:18970","18970","8","3","2","18","0","2","0","9","0","2","0","3","12","0","19","5","0","6","37","0","18","4","13","6","15"
"publicpolygonfeature:5:38574","ZIP Code 18972","country:us/state:pa/zip:18972","18972","95","62","138","17","21","13","4","41","36","9","0","13","0","36","10","54","12","50","15","0","75","29","32","15","19"
"publicpolygonfeature:5:38575","ZIP Code 18974","country:us/state:pa/zip:18974","18974","1957","1002","858","466","74","86","68","205","132","204","119","146","90","81","430","261","114","1452","787","24","766","751","664","554","362"
"publicpolygonfeature:5:38576","ZIP Code 18980","country:us/state:pa/zip:18980","18980","0","0","18","0","0","0","0","0","0","0","6","0","0","8","0","0","0","9","0","0","14","0","8","9","0"
"publicpolygonfeature:5:38577","ZIP Code 19002","country:us/state:pa/zip:19002","19002","1611","999","613","319","135","79","306","339","261","431","64","89","64","52","244","230","62","1065","356","2","465","105","412","199","167"
"publicpolygonfeature:5:38578","ZIP Code 19003","country:us/state:pa/zip:19003","19003","718","386","276","167","29","20","129","338","125","188","11","16","0","26","91","125","87","300","68","0","212","193","88","30","68"
"publicpolygonfeature:5:38579","ZIP Code 19004","country:us/state:pa/zip:19004","19004","500","187","146","155","88","36","167","179","16","306","19","0","25","0","232","0","24","316","51","0","49","67","96","42","0"
"publicpolygonfeature:5:38580","ZIP Code 19006","country:us/state:pa/zip:19006","19006","1260","679","334","209","76","48","155","117","71","279","54","45","5","62","177","194","34","589","202","0","442","279","343","230","30"
"publicpolygonfeature:5:38581","ZIP Code 19044","country:us/state:pa/zip:19044","19044","525","235","373","264","48","20","0","132","136","73","68","126","14","0","159","98","35","537","452","0","679","211","220","259","401"
"publicpolygonfeature:5:38582","ZIP Code 19007","country:us/state:pa/zip:19007","19007","342","275","183","117","50","12","7","105","46","5","28","111","58","70","267","221","50","439","445","0","536","386","606","643","405"
"publicpolygonfeature:5:38583","ZIP Code 19008","country:us/state:pa/zip:19008","19008","898","539","342","282","34","2","177","185","115","170","43","21","27","54","297","179","22","619","552","0","441","192","151","149","177"
"publicpolygonfeature:5:38584","ZIP Code 19009","country:us/state:pa/zip:19009","19009","72","5","36","0","2","6","0","9","11","10","0","0","0","0","15","17","3","0","17","7","6","3","8","13","11"
"publicpolygonfeature:5:38585","ZIP Code 19010","country:us/state:pa/zip:19010","19010","952","389","384","73","102","44","475","381","85","309","13","10","56","53","116","47","60","498","244","10","137","78","51","97","106"
"publicpolygonfeature:5:38586","ZIP Code 19012","country:us/state:pa/zip:19012","19012","153","61","182","40","0","37","13","174","40","141","0","4","7","28","66","51","18","139","83","0","137","60","51","182","117"
"publicpolygonfeature:5:38587","ZIP Code 19046","country:us/state:pa/zip:19046","19046","1045","441","289","379","38","11","176","273","30","278","29","113","83","126","461","170","99","407","280","0","158","109","141","130","141"
"publicpolygonfeature:5:38588","ZIP Code 19013","country:us/state:pa/zip:19013","19013","419","44","91","85","40","80","0","65","46","45","83","212","170","70","733","376","62","636","252","30","562","85","613","522","866"
"publicpolygonfeature:5:38589","ZIP Code 19014","country:us/state:pa/zip:19014","19014","769","303","211","147","69","31","82","286","97","29","83","15","191","90","126","265","0","570","287","0","833","299","348","477","243"
"publicpolygonfeature:5:38590","ZIP Code 19015","country:us/state:pa/zip:19015","19015","450","295","106","189","70","12","47","60","150","55","28","0","70","39","171","70","30","637","225","6","307","581","276","324","347"
"publicpolygonfeature:5:38591","ZIP Code 19017","country:us/state:pa/zip:19017","19017","53","25","0","0","18","15","0","0","0","0","0","0","0","0","0","0","0","0","31","0","0","0","0","0","0"
"publicpolygonfeature:5:38592","ZIP Code 19018","country:us/state:pa/zip:19018","19018","282","294","514","102","51","18","19","109","100","76","18","139","146","37","216","340","36","558","478","19","587","329","227","376","430"
"publicpolygonfeature:5:38593","ZIP Code 19020","country:us/state:pa/zip:19020","19020","1415","873","1262","843","130","261","134","169","94","384","149","147","109","30","475","734","161","1469","930","0","1181","866","1101","949","1101"
"publicpolygonfeature:5:38594","ZIP Code 19029","country:us/state:pa/zip:19029","19029","86","40","20","7","0","0","25","5","12","7","31","54","0","24","43","60","8","75","170","0","121","74","49","79","67"
"publicpolygonfeature:5:38595","ZIP Code 19030","country:us/state:pa/zip:19030","19030","635","236","208","162","13","20","0","76","45","89","26","8","43","11","142","75","0","218","180","14","216","197","156","187","203"
"publicpolygonfeature:5:38596","ZIP Code 19031","country:us/state:pa/zip:19031","19031","275","68","41","39","47","26","57","40","20","54","25","0","42","26","11","61","0","135","27","0","103","63","0","10","52"
"publicpolygonfeature:5:38597","ZIP Code 19032","country:us/state:pa/zip:19032","19032","9","31","25","135","0","26","0","0","0","0","75","48","15","0","43","80","36","204","110","0","73","146","68","53","135"
"publicpolygonfeature:5:38598","ZIP Code 19033","country:us/state:pa/zip:19033","19033","464","87","120","152","12","0","0","71","55","37","37","0","0","129","94","107","119","278","85","9","275","137","87","108","125"
"publicpolygonfeature:5:38599","ZIP Code 19034","country:us/state:pa/zip:19034","19034","484","192","81","75","47","7","26","65","84","121","17","0","51","13","118","28","0","150","85","0","96","158","29","41","100"
"publicpolygonfeature:5:38600","ZIP Code 19035","country:us/state:pa/zip:19035","19035","280","158","17","0","0","2","89","35","0","338","0","0","0","0","0","0","0","84","15","0","35","11","10","0","0"
"publicpolygonfeature:5:38601","ZIP Code 19047","country:us/state:pa/zip:19047","19047","1660","854","498","275","134","105","75","278","136","379","22","60","44","89","383","507","108","875","658","15","546","565","456","208","506"
"publicpolygonfeature:5:38602","ZIP Code 19050","country:us/state:pa/zip:19050","19050","493","453","364","194","55","128","83","323","130","77","132","95","200","79","416","459","146","125","481","0","660","213","421","652","451"
"publicpolygonfeature:5:38603","ZIP Code 19053","country:us/state:pa/zip:19053","19053","868","413","526","319","130","12","88","163","186","149","78","24","79","147","211","254","52","870","241","0","1077","434","751","581","200"
"publicpolygonfeature:5:38604","ZIP Code 19054","country:us/state:pa/zip:19054","19054","715","118","320","46","49","46","0","354","45","76","50","34","32","70","219","100","0","605","258","0","378","343","281","261","279"
"publicpolygonfeature:5:38605","ZIP Code 19055","country:us/state:pa/zip:19055","19055","183","240","129","19","7","36","0","127","0","64","247","0","154","27","84","19","0","458","90","0","478","314","442","246","213"
"publicpolygonfeature:5:38606","ZIP Code 19076","country:us/state:pa/zip:19076","19076","294","107","25","0","0","37","0","82","144","11","14","30","161","0","17","127","0","127","97","0","236","77","240","197","49"
"publicpolygonfeature:5:38607","ZIP Code 19078","country:us/state:pa/zip:19078","19078","388","152","78","108","57","17","0","79","34","25","14","52","36","184","61","29","25","260","247","0","564","301","111","93","127"
"publicpolygonfeature:5:38608","ZIP Code 19056","country:us/state:pa/zip:19056","19056","649","300","193","260","39","19","58","131","43","75","42","20","19","127","157","40","93","244","223","0","442","287","424","132","125"
"publicpolygonfeature:5:38609","ZIP Code 19057","country:us/state:pa/zip:19057","19057","323","293","187","116","0","0","30","94","113","260","0","27","54","48","0","148","40","477","543","20","640","687","637","330","329"
"publicpolygonfeature:5:38610","ZIP Code 19060","country:us/state:pa/zip:19060","19060","584","318","377","134","83","14","58","133","39","146","0","20","0","38","196","253","8","649","134","0","177","62","77","31","219"
"publicpolygonfeature:5:38611","ZIP Code 19061","country:us/state:pa/zip:19061","19061","500","153","131","158","73","124","0","13","61","45","81","10","189","91","93","102","52","397","356","0","515","614","476","390","499"
"publicpolygonfeature:5:38612","ZIP Code 19079","country:us/state:pa/zip:19079","19079","141","107","54","55","0","20","0","0","0","0","37","0","0","0","14","33","0","29","160","0","14","149","207","175","218"
"publicpolygonfeature:5:38613","ZIP Code 19081","country:us/state:pa/zip:19081","19081","183","163","89","98","98","9","81","371","26","128","15","0","0","0","68","135","68","141","167","0","83","124","42","69","30"
"publicpolygonfeature:5:38614","ZIP Code 19063","country:us/state:pa/zip:19063","19063","2054","1287","606","480","190","88","346","443","192","545","27","58","101","86","175","175","93","862","457","34","486","380","176","314","294"
"publicpolygonfeature:5:38615","ZIP Code 19064","country:us/state:pa/zip:19064","19064","1204","695","491","288","75","45","33","324","135","107","44","26","68","162","132","196","48","584","472","66","498","230","212","194","306"
"publicpolygonfeature:5:38616","ZIP Code 19066","country:us/state:pa/zip:19066","19066","219","172","67","22","44","39","93","154","30","169","9","0","0","5","18","0","20","133","15","0","97","10","34","0","126"
"publicpolygonfeature:5:38617","ZIP Code 19082","country:us/state:pa/zip:19082","19082","973","280","645","187","89","87","80","283","143","62","313","497","166","125","578","521","156","840","614","174","584","442","809","1204","798"
"publicpolygonfeature:5:38618","ZIP Code 19067","country:us/state:pa/zip:19067","19067","2344","1528","1092","571","501","117","468","450","467","444","124","99","94","149","415","510","8","2202","606","0","843","623","663","531","589"
"publicpolygonfeature:5:38619","ZIP Code 19070","country:us/state:pa/zip:19070","19070","271","105","97","47","4","18","26","77","11","111","17","61","24","75","114","16","24","75","63","0","204","80","44","63","81"
"publicpolygonfeature:5:38620","ZIP Code 19072","country:us/state:pa/zip:19072","19072","370","313","204","112","155","47","211","152","149","336","13","15","0","0","75","11","11","340","159","0","64","62","0","67","21"
"publicpolygonfeature:5:38621","ZIP Code 19073","country:us/state:pa/zip:19073","19073","1150","793","469","153","119","26","212","251","69","198","41","13","20","69","175","129","141","654","198","0","385","130","84","139","21"
"publicpolygonfeature:5:38622","ZIP Code 19074","country:us/state:pa/zip:19074","19074","136","73","28","48","59","46","0","5","4","78","17","0","6","0","39","185","11","107","101","0","241","193","36","141","61"
"publicpolygonfeature:5:38623","ZIP Code 19075","country:us/state:pa/zip:19075","19075","265","215","107","59","46","1","49","110","54","18","11","0","9","86","154","0","0","181","186","0","194","69","34","64","86"
"publicpolygonfeature:5:38624","ZIP Code 19085","country:us/state:pa/zip:19085","19085","417","218","52","0","5","20","174","106","38","169","18","10","7","0","155","16","53","399","55","0","0","0","38","9","22"
"publicpolygonfeature:5:38625","ZIP Code 19086","country:us/state:pa/zip:19086","19086","522","432","207","151","83","42","76","242","191","120","60","0","43","24","90","34","14","307","121","0","35","143","25","57","66"
"publicpolygonfeature:5:38626","ZIP Code 19087","country:us/state:pa/zip:19087","19087","2114","1198","784","356","410","16","564","597","293","278","70","71","108","15","474","109","52","803","387","0","200","83","179","99","137"
"publicpolygonfeature:5:38627","ZIP Code 19090","country:us/state:pa/zip:19090","19090","534","439","431","130","21","17","26","162","121","157","23","49","76","77","241","175","25","733","225","37","479","246","295","248","389"
"publicpolygonfeature:5:38628","ZIP Code 19094","country:us/state:pa/zip:19094","19094","188","35","57","65","43","16","0","19","0","0","0","9","0","0","60","30","46","6","47","0","64","54","104","88","42"
"publicpolygonfeature:5:38629","ZIP Code 19095","country:us/state:pa/zip:19095","19095","331","257","131","104","18","40","96","41","5","115","0","51","4","27","99","125","43","220","157","0","41","39","20","163","101"
"publicpolygonfeature:5:38630","ZIP Code 19120","country:us/state:pa/zip:19120","19120","728","78","231","224","19","367","0","477","26","92","120","720","664","577","1144","1025","492","951","1333","6","1087","929","1123","951","895"
"publicpolygonfeature:5:38631","ZIP Code 19121","country:us/state:pa/zip:19121","19121","579","500","398","272","119","97","72","297","110","291","99","183","307","71","502","591","107","480","451","17","202","139","525","574","326"
"publicpolygonfeature:5:38632","ZIP Code 19122","country:us/state:pa/zip:19122","19122","734","235","491","151","75","60","46","272","247","428","77","98","114","0","362","62","181","351","559","26","214","131","168","245","139"
"publicpolygonfeature:5:38633","ZIP Code 19123","country:us/state:pa/zip:19123","19123","880","1000","999","422","349","172","158","140","154","280","178","157","15","84","412","85","123","247","428","0","158","78","144","105","115"
"publicpolygonfeature:5:38634","ZIP Code 19124","country:us/state:pa/zip:19124","19124","417","300","360","423","38","220","254","349","19","315","166","540","390","192","725","1030","234","981","715","38","1284","1075","1032","1524","1297"
"publicpolygonfeature:5:38635","ZIP Code 19125","country:us/state:pa/zip:19125","19125","1754","806","693","700","299","39","78","564","574","270","75","44","9","159","243","90","14","695","311","17","307","60","540","270","400"
"publicpolygonfeature:5:38636","ZIP Code 19126","country:us/state:pa/zip:19126","19126","178","121","75","27","57","138","31","193","19","0","1","471","160","199","142","88","0","123","169","57","57","121","155","440","77"
"publicpolygonfeature:5:38637","ZIP Code 19127","country:us/state:pa/zip:19127","19127","215","491","148","173","199","10","85","163","45","0","49","0","18","0","36","0","29","30","128","0","54","42","96","0","184"
"publicpolygonfeature:5:38639","ZIP Code 19128","country:us/state:pa/zip:19128","19128","1597","1245","746","413","403","268","222","491","372","467","112","111","172","319","513","289","91","1068","479","8","650","382","317","651","357"
"publicpolygonfeature:5:38640","ZIP Code 19129","country:us/state:pa/zip:19129","19129","491","450","209","123","81","51","132","217","123","117","35","0","34","72","39","72","93","259","40","68","109","18","57","78","45"
"publicpolygonfeature:5:38641","ZIP Code 19130","country:us/state:pa/zip:19130","19130","1700","1471","990","364","416","107","563","664","479","663","188","109","124","68","173","95","28","698","331","82","111","83","122","34","210"
"publicpolygonfeature:5:38642","ZIP Code 19131","country:us/state:pa/zip:19131","19131","796","609","290","110","163","233","64","391","154","231","181","259","329","131","290","630","174","502","487","54","398","389","207","541","344"
"publicpolygonfeature:5:38643","ZIP Code 19132","country:us/state:pa/zip:19132","19132","276","0","446","24","30","28","0","38","198","0","0","179","561","68","431","384","336","215","336","0","302","25","358","487","765"
"publicpolygonfeature:5:38644","ZIP Code 19133","country:us/state:pa/zip:19133","19133","93","46","108","47","67","23","0","0","41","0","74","411","169","180","189","255","38","439","54","78","392","199","175","240","313"
"publicpolygonfeature:5:38645","ZIP Code 19134","country:us/state:pa/zip:19134","19134","490","185","102","342","111","196","0","403","227","85","200","324","233","52","497","371","243","874","552","84","922","525","425","415","871"
"publicpolygonfeature:5:38646","ZIP Code 19140","country:us/state:pa/zip:19140","19140","394","141","26","15","73","84","66","322","0","83","58","576","242","99","411","1175","45","360","548","46","745","176","1066","890","1045"
"publicpolygonfeature:5:38647","ZIP Code 19141","country:us/state:pa/zip:19141","19141","277","151","52","38","61","236","0","324","0","19","246","304","254","69","93","446","96","313","461","32","349","261","290","161","612"
"publicpolygonfeature:5:38648","ZIP Code 19142","country:us/state:pa/zip:19142","19142","445","131","193","20","54","189","0","140","88","8","77","409","100","111","378","256","148","598","491","93","374","136","577","688","317"
"publicpolygonfeature:5:38649","ZIP Code 19143","country:us/state:pa/zip:19143","19143","846","606","511","189","248","264","165","699","390","396","34","492","500","89","570","699","149","1091","1109","11","375","363","466","1171","1243"
"publicpolygonfeature:5:38650","ZIP Code 19144","country:us/state:pa/zip:19144","19144","852","794","638","129","121","382","2","534","342","254","136","391","359","62","406","609","70","755","482","0","422","301","578","481","510"
