"feature id","feature label","shid","geoid","Female Employed in Management Occupation (2020-2024)","Female Employed in Business and Finance Occupation (2020-2024)","Female Employed in Computer and Mathematical Occupation (2020-2024)","Female Employed in Architecture and Engineering Occupation (2020-2024)","Female Employed in Life, Physical, and Social Science Occupation (2020-2024)","Female Employed in Community and Social Service Occupation (2020-2024)","Female Employed in Legal Occupation (2020-2024)","Female Employed in Education, Training and Library Occupation (2020-2024)","Female Employed in Arts, Design, Entertainment, Sports and Media Occupation (2020-2024)","Female Employed in Health Diagnosis and Treating Practitioners Occupation (2020-2024)","Female Employed in Health Technologist and Technicians Occupation (2020-2024)","Female Employed in Healthcare Support Occupation (2020-2024)","Female Employed in Fire Fighting and Prevention Occupation (2020-2024)","Female Employed in Law Enforcement Occupation (2020-2024)","Female Employed in Food Preparation and Serving Occupation (2020-2024)","Female Employed in Building, Grounds Cleaning, and Maintenance Occupation (2020-2024)","Female Employed in Personal Care and Service Occupation (2020-2024)","Female Employed in Sales Occupation (2020-2024)","Female Employed in Office and Administrative Support Occupation (2020-2024)","Female Employed in Farming, Fishing and Forestry Occupation (2020-2024)","Female Employed in Construction and Extraction Occupation (2020-2024)","Female Employed in Installation, Maintenance, and Repair Occupation (2020-2024)","Female Employed in Production Occupation (2020-2024)","Female Employed in Transportation Occupation (2020-2024)","Female Employed in Material Moving Occupation (2020-2024)"
"publicpolygonfeature:5:38600","ZIP Code 19035","country:us/state:pa/zip:19035","19035","196","26","19","0","26","8","102","61","26","169","16","0","0","0","0","8","23","74","18","0","0","0","13","0","0"
"publicpolygonfeature:5:38601","ZIP Code 19047","country:us/state:pa/zip:19047","19047","761","698","355","9","93","217","33","914","203","950","138","518","27","0","358","281","378","892","1560","9","3","17","16","31","131"
"publicpolygonfeature:5:38602","ZIP Code 19050","country:us/state:pa/zip:19050","19050","687","479","79","0","7","481","91","700","79","334","257","1139","131","0","410","62","495","631","1462","0","48","0","94","329","116"
"publicpolygonfeature:5:38603","ZIP Code 19053","country:us/state:pa/zip:19053","19053","714","1002","147","15","100","168","355","702","195","586","378","322","30","53","276","38","454","419","1336","0","3","16","134","11","107"
"publicpolygonfeature:5:38604","ZIP Code 19054","country:us/state:pa/zip:19054","19054","358","210","103","0","36","100","6","283","70","398","443","128","0","0","248","140","182","389","931","0","5","20","93","29","88"
"publicpolygonfeature:5:38605","ZIP Code 19055","country:us/state:pa/zip:19055","19055","331","114","60","20","32","54","32","436","28","228","106","145","55","20","52","101","54","289","491","79","32","0","228","24","32"
"publicpolygonfeature:5:38606","ZIP Code 19076","country:us/state:pa/zip:19076","19076","101","73","181","0","10","0","0","68","22","58","31","237","17","0","93","10","144","92","214","0","0","15","9","10","20"
"publicpolygonfeature:5:38607","ZIP Code 19078","country:us/state:pa/zip:19078","19078","282","164","102","8","50","77","0","309","29","269","210","236","39","0","109","11","195","148","664","17","4","31","64","14","65"
"publicpolygonfeature:5:38608","ZIP Code 19056","country:us/state:pa/zip:19056","19056","475","174","90","56","41","137","7","482","26","265","417","279","0","0","176","100","16","406","1052","0","0","0","55","42","34"
"publicpolygonfeature:5:38609","ZIP Code 19057","country:us/state:pa/zip:19057","19057","319","225","88","42","16","99","59","494","163","453","313","326","0","0","483","67","274","386","637","0","0","0","56","0","114"
"publicpolygonfeature:5:38610","ZIP Code 19060","country:us/state:pa/zip:19060","19060","284","288","111","31","69","39","82","411","112","279","92","84","25","0","119","10","66","195","228","0","0","0","22","0","26"
"publicpolygonfeature:5:38611","ZIP Code 19061","country:us/state:pa/zip:19061","19061","370","238","138","32","16","113","16","267","49","361","158","431","74","0","254","167","166","815","1054","0","32","1","46","23","25"
"publicpolygonfeature:5:38612","ZIP Code 19079","country:us/state:pa/zip:19079","19079","161","117","0","0","0","261","27","151","43","166","69","102","0","0","95","147","86","81","546","0","0","0","13","32","93"
"publicpolygonfeature:5:38613","ZIP Code 19081","country:us/state:pa/zip:19081","19081","184","213","27","33","59","13","68","489","6","314","99","47","5","83","144","0","161","112","282","0","0","0","84","16","65"
"publicpolygonfeature:5:38614","ZIP Code 19063","country:us/state:pa/zip:19063","19063","1209","718","525","276","246","577","313","1032","303","1140","182","313","63","33","118","67","480","746","1195","0","0","9","213","25","113"
"publicpolygonfeature:5:38615","ZIP Code 19064","country:us/state:pa/zip:19064","19064","991","643","97","42","143","261","47","831","52","627","81","121","24","5","73","20","263","365","1030","11","8","0","52","68","5"
"publicpolygonfeature:5:38616","ZIP Code 19066","country:us/state:pa/zip:19066","19066","247","177","128","0","63","0","65","255","64","117","13","35","7","0","25","36","35","137","77","0","0","0","0","10","11"
"publicpolygonfeature:5:38617","ZIP Code 19082","country:us/state:pa/zip:19082","19082","625","379","28","0","19","172","68","581","110","426","665","1514","44","58","571","612","548","986","1736","0","0","6","310","41","162"
"publicpolygonfeature:5:38618","ZIP Code 19067","country:us/state:pa/zip:19067","19067","1647","1399","622","103","242","339","217","1581","396","981","555","407","33","70","484","77","488","852","1694","13","0","16","290","99","292"
"publicpolygonfeature:5:38619","ZIP Code 19070","country:us/state:pa/zip:19070","19070","173","94","5","38","2","69","118","291","19","95","34","50","70","0","9","68","68","109","328","0","0","0","13","20","21"
"publicpolygonfeature:5:38620","ZIP Code 19072","country:us/state:pa/zip:19072","19072","487","314","35","21","156","45","229","257","171","407","32","0","0","0","0","10","56","116","242","0","0","0","23","0","11"
"publicpolygonfeature:5:38621","ZIP Code 19073","country:us/state:pa/zip:19073","19073","897","469","103","39","40","57","136","648","376","491","41","127","0","0","160","40","142","286","568","20","0","0","74","81","50"
"publicpolygonfeature:5:38622","ZIP Code 19074","country:us/state:pa/zip:19074","19074","114","164","11","0","6","9","30","81","16","28","108","115","8","0","137","49","100","122","269","0","0","0","32","21","30"
"publicpolygonfeature:5:38623","ZIP Code 19075","country:us/state:pa/zip:19075","19075","144","204","82","0","154","56","43","295","47","140","32","93","10","0","32","0","187","133","248","0","0","0","5","48","0"
"publicpolygonfeature:5:38624","ZIP Code 19085","country:us/state:pa/zip:19085","19085","165","147","59","0","23","13","18","350","87","180","44","45","50","0","257","20","129","322","259","0","0","7","68","0","36"
"publicpolygonfeature:5:38625","ZIP Code 19086","country:us/state:pa/zip:19086","19086","525","375","76","6","110","32","200","357","132","369","69","95","0","0","134","30","132","289","224","0","0","0","55","12","0"
"publicpolygonfeature:5:38626","ZIP Code 19087","country:us/state:pa/zip:19087","19087","1260","728","369","57","223","176","321","1124","297","528","61","113","13","0","541","21","266","800","853","10","0","6","108","47","46"
"publicpolygonfeature:5:38627","ZIP Code 19090","country:us/state:pa/zip:19090","19090","707","724","87","99","79","147","12","624","119","491","193","170","8","52","259","100","264","383","811","0","26","0","146","20","79"
"publicpolygonfeature:5:38628","ZIP Code 19094","country:us/state:pa/zip:19094","19094","36","41","9","18","0","13","20","18","0","102","11","51","0","0","113","18","117","47","89","0","0","0","15","6","45"
"publicpolygonfeature:5:38629","ZIP Code 19095","country:us/state:pa/zip:19095","19095","220","117","116","0","153","230","51","219","107","345","124","105","0","0","83","6","58","79","175","0","5","0","39","0","21"
"publicpolygonfeature:5:38630","ZIP Code 19120","country:us/state:pa/zip:19120","19120","1008","737","369","27","105","418","99","876","50","280","758","2459","122","4","996","639","905","1224","1995","54","99","0","576","53","717"
"publicpolygonfeature:5:38631","ZIP Code 19121","country:us/state:pa/zip:19121","19121","1555","581","203","39","128","218","95","922","248","590","714","1096","174","32","762","543","128","1242","1211","7","0","0","62","66","317"
"publicpolygonfeature:5:38632","ZIP Code 19122","country:us/state:pa/zip:19122","19122","1235","394","233","91","113","123","72","684","431","427","78","290","0","69","527","134","219","545","724","14","0","9","175","332","82"
"publicpolygonfeature:5:38633","ZIP Code 19123","country:us/state:pa/zip:19123","19123","815","802","191","83","169","199","218","280","339","976","104","296","61","0","85","74","55","512","378","30","0","0","145","95","89"
"publicpolygonfeature:5:38634","ZIP Code 19124","country:us/state:pa/zip:19124","19124","825","717","150","0","23","168","0","877","126","138","733","2206","54","194","510","530","703","870","3103","0","113","0","721","225","549"
"publicpolygonfeature:5:38635","ZIP Code 19125","country:us/state:pa/zip:19125","19125","1417","983","338","209","232","308","185","836","750","757","164","297","48","0","189","64","265","485","697","0","51","19","174","0","107"
"publicpolygonfeature:5:38636","ZIP Code 19126","country:us/state:pa/zip:19126","19126","344","161","8","4","26","129","56","625","77","330","227","638","0","6","200","435","48","380","615","0","40","5","39","21","24"
"publicpolygonfeature:5:38637","ZIP Code 19127","country:us/state:pa/zip:19127","19127","396","362","135","29","100","56","11","182","104","241","78","2","0","0","38","0","36","132","226","0","0","0","0","0","0"
"publicpolygonfeature:5:38639","ZIP Code 19128","country:us/state:pa/zip:19128","19128","1659","1105","192","170","533","345","238","1192","679","1023","227","401","17","37","256","77","395","793","1568","0","4","0","155","221","177"
"publicpolygonfeature:5:38640","ZIP Code 19129","country:us/state:pa/zip:19129","19129","357","331","145","29","51","244","141","319","187","221","0","325","39","0","34","0","81","221","252","0","0","0","28","33","44"
"publicpolygonfeature:5:38641","ZIP Code 19130","country:us/state:pa/zip:19130","19130","1530","1418","392","198","571","245","343","884","479","1601","89","287","35","0","297","69","127","556","881","0","15","59","152","0","49"
"publicpolygonfeature:5:38642","ZIP Code 19131","country:us/state:pa/zip:19131","19131","677","660","135","148","148","435","208","814","4","779","347","1460","297","48","387","524","376","680","1545","26","27","0","89","284","76"
"publicpolygonfeature:5:38643","ZIP Code 19132","country:us/state:pa/zip:19132","19132","321","172","24","0","0","320","0","220","122","288","158","1306","497","149","294","201","175","458","1012","0","34","8","16","84","230"
"publicpolygonfeature:5:38644","ZIP Code 19133","country:us/state:pa/zip:19133","19133","154","137","86","0","31","68","8","78","49","90","75","682","211","160","400","144","79","630","382","60","0","38","157","71","174"
"publicpolygonfeature:5:38645","ZIP Code 19134","country:us/state:pa/zip:19134","19134","1535","473","117","131","175","442","37","913","104","498","324","829","102","81","680","287","384","737","2144","0","0","0","749","277","320"
"publicpolygonfeature:5:38646","ZIP Code 19140","country:us/state:pa/zip:19140","19140","436","597","15","0","122","586","65","222","12","182","803","2179","65","219","262","240","231","797","1152","35","0","44","215","322","314"
"publicpolygonfeature:5:38647","ZIP Code 19141","country:us/state:pa/zip:19141","19141","542","536","44","26","20","319","72","367","17","261","504","960","455","25","544","364","252","593","1543","0","0","0","59","85","218"
"publicpolygonfeature:5:38648","ZIP Code 19142","country:us/state:pa/zip:19142","19142","552","215","43","0","85","313","26","273","0","122","161","1244","104","110","371","580","261","695","658","8","89","14","302","91","47"
"publicpolygonfeature:5:38649","ZIP Code 19143","country:us/state:pa/zip:19143","19143","1299","781","186","83","274","602","133","1701","745","734","354","2347","228","21","486","1066","515","1679","2435","12","82","17","171","221","307"
"publicpolygonfeature:5:38650","ZIP Code 19144","country:us/state:pa/zip:19144","19144","1277","1070","440","159","262","317","234","1109","405","607","179","1763","282","27","396","421","573","963","1515","0","99","0","113","373","199"
"publicpolygonfeature:5:38651","ZIP Code 19145","country:us/state:pa/zip:19145","19145","1018","1100","224","70","163","460","274","1078","335","835","511","773","123","0","811","114","671","647","1522","0","32","5","314","22","92"
"publicpolygonfeature:5:38652","ZIP Code 19146","country:us/state:pa/zip:19146","19146","1661","1306","577","280","609","584","445","1178","664","2033","208","729","34","0","419","213","409","613","702","0","0","7","254","13","78"
"publicpolygonfeature:5:38653","ZIP Code 19147","country:us/state:pa/zip:19147","19147","2008","1325","467","159","712","237","356","1228","595","1793","219","529","27","20","425","126","206","920","843","0","0","0","81","106","180"
"publicpolygonfeature:5:38654","ZIP Code 19148","country:us/state:pa/zip:19148","19148","1163","886","228","66","252","403","638","1088","542","1018","234","499","107","5","856","346","863","1013","1969","0","27","0","405","99","214"
"publicpolygonfeature:5:38655","ZIP Code 19149","country:us/state:pa/zip:19149","19149","655","504","15","71","55","453","116","852","133","428","313","1871","54","0","782","1044","627","1147","1830","0","172","0","525","110","459"
"publicpolygonfeature:5:38656","ZIP Code 19150","country:us/state:pa/zip:19150","19150","737","610","82","64","101","275","30","394","186","317","176","783","200","32","239","66","278","385","1424","0","0","19","131","0","251"
"publicpolygonfeature:5:38657","ZIP Code 19151","country:us/state:pa/zip:19151","19151","651","683","207","0","68","407","91","619","64","460","241","700","138","31","558","259","534","380","1419","0","0","20","181","302","80"
"publicpolygonfeature:5:38658","ZIP Code 19152","country:us/state:pa/zip:19152","19152","641","236","28","2","318","157","33","827","52","379","208","947","165","0","370","373","399","1012","1346","0","0","0","306","0","113"
"publicpolygonfeature:5:38659","ZIP Code 19153","country:us/state:pa/zip:19153","19153","312","73","62","0","40","167","43","150","146","46","16","530","17","105","0","186","24","236","543","12","0","0","29","59","203"
"publicpolygonfeature:5:38660","ZIP Code 19154","country:us/state:pa/zip:19154","19154","480","549","161","161","111","87","92","756","192","1412","431","663","173","57","463","154","410","388","1718","0","188","0","47","21","176"
"publicpolygonfeature:5:38661","ZIP Code 19301","country:us/state:pa/zip:19301","19301","206","235","168","15","37","0","36","323","21","240","0","41","13","0","0","0","46","218","92","0","0","8","25","0","5"
"publicpolygonfeature:5:38663","ZIP Code 19310","country:us/state:pa/zip:19310","19310","96","10","0","18","0","13","15","106","9","41","20","5","6","0","37","11","26","64","72","0","0","0","9","20","7"
"publicpolygonfeature:5:38664","ZIP Code 19311","country:us/state:pa/zip:19311","19311","246","315","35","0","2","43","74","272","61","323","135","33","178","12","56","25","44","145","386","185","0","11","138","0","115"
"publicpolygonfeature:5:38665","ZIP Code 19312","country:us/state:pa/zip:19312","19312","529","484","85","43","89","103","72","284","64","114","58","70","0","0","36","29","26","205","228","0","46","0","41","0","26"
"publicpolygonfeature:5:38666","ZIP Code 19316","country:us/state:pa/zip:19316","19316","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0"
"publicpolygonfeature:5:38667","ZIP Code 19317","country:us/state:pa/zip:19317","19317","365","251","119","47","65","44","195","351","73","304","38","31","0","12","67","0","40","287","263","1","0","0","26","8","1"
"publicpolygonfeature:5:38668","ZIP Code 19319","country:us/state:pa/zip:19319","19319","9","29","0","0","19","5","0","39","0","0","0","8","0","0","0","0","0","19","36","0","0","0","8","0","0"
"publicpolygonfeature:5:38669","ZIP Code 19320","country:us/state:pa/zip:19320","19320","1555","952","292","92","107","304","80","1334","246","817","462","722","19","90","533","298","536","1178","2158","33","56","48","637","333","213"
"publicpolygonfeature:5:38670","ZIP Code 19330","country:us/state:pa/zip:19330","19330","184","174","6","0","8","49","57","159","36","43","46","65","0","0","37","73","31","95","162","24","0","0","33","7","31"
"publicpolygonfeature:5:38671","ZIP Code 19333","country:us/state:pa/zip:19333","19333","280","181","86","18","91","13","86","211","33","194","41","21","0","0","0","17","137","67","176","0","0","18","0","0","20"
"publicpolygonfeature:5:38672","ZIP Code 19335","country:us/state:pa/zip:19335","19335","2070","1766","912","159","256","237","241","1235","433","1151","254","457","122","28","532","176","398","1018","2257","0","0","0","283","80","48"
"publicpolygonfeature:5:38673","ZIP Code 19341","country:us/state:pa/zip:19341","19341","596","546","288","78","426","175","18","658","134","352","254","141","39","18","241","36","90","206","660","0","10","0","31","33","8"
"publicpolygonfeature:5:38674","ZIP Code 19342","country:us/state:pa/zip:19342","19342","591","385","182","42","64","158","140","558","54","471","43","95","4","0","127","45","74","376","527","13","0","0","39","8","26"
"publicpolygonfeature:5:38675","ZIP Code 19343","country:us/state:pa/zip:19343","19343","355","223","19","21","50","21","23","228","70","202","35","14","11","0","78","13","43","142","293","0","0","0","0","10","8"
"publicpolygonfeature:5:38676","ZIP Code 19344","country:us/state:pa/zip:19344","19344","169","308","10","16","12","33","21","350","88","152","84","62","9","0","110","90","55","321","381","13","0","0","95","17","14"
"publicpolygonfeature:5:38677","ZIP Code 19345","country:us/state:pa/zip:19345","19345","6","0","0","0","0","18","0","44","15","0","0","0","6","0","40","4","6","57","30","0","0","0","0","0","0"
"publicpolygonfeature:5:38678","ZIP Code 19348","country:us/state:pa/zip:19348","19348","627","521","94","11","125","153","52","587","108","373","162","211","16","40","423","144","159","420","617","96","0","20","107","30","113"
"publicpolygonfeature:5:38679","ZIP Code 19350","country:us/state:pa/zip:19350","19350","361","247","13","77","57","35","21","431","82","192","13","163","44","0","79","0","60","258","488","72","0","0","19","9","40"
"publicpolygonfeature:5:38681","ZIP Code 19352","country:us/state:pa/zip:19352","19352","361","278","17","29","8","121","10","407","70","312","158","73","0","0","331","78","152","241","416","0","0","12","23","10","31"
"publicpolygonfeature:5:38682","ZIP Code 19355","country:us/state:pa/zip:19355","19355","1244","1068","525","100","206","132","113","658","159","780","135","193","0","0","123","98","201","494","583","0","0","53","108","17","0"
"publicpolygonfeature:5:38683","ZIP Code 19358","country:us/state:pa/zip:19358","19358","6","5","0","0","0","0","0","5","0","0","0","14","0","0","0","0","0","8","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38684","ZIP Code 19362","country:us/state:pa/zip:19362","19362","74","72","15","13","6","40","11","51","31","127","34","86","0","0","89","39","112","183","183","9","0","0","108","34","10"
"publicpolygonfeature:5:38685","ZIP Code 19363","country:us/state:pa/zip:19363","19363","543","232","67","40","25","147","35","668","39","352","110","269","100","23","255","64","133","214","506","9","10","0","147","101","90"
"publicpolygonfeature:5:38686","ZIP Code 19365","country:us/state:pa/zip:19365","19365","410","83","7","0","29","15","32","177","62","153","96","142","10","0","79","29","51","127","238","2","0","10","100","34","0"
"publicpolygonfeature:5:38687","ZIP Code 19367","country:us/state:pa/zip:19367","19367","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38688","ZIP Code 19380","country:us/state:pa/zip:19380","19380","1787","1319","437","181","286","424","156","1372","475","1238","371","320","170","17","467","188","368","1273","1600","0","13","0","79","45","114"
"publicpolygonfeature:5:38689","ZIP Code 19403","country:us/state:pa/zip:19403","19403","1175","811","501","143","317","197","241","1304","130","840","400","311","40","39","673","116","392","1028","1993","1","0","12","204","172","96"
"publicpolygonfeature:5:38690","ZIP Code 19405","country:us/state:pa/zip:19405","19405","89","209","36","87","7","18","0","72","3","43","30","14","0","0","81","0","70","318","197","0","0","0","22","0","69"
"publicpolygonfeature:5:38691","ZIP Code 19406","country:us/state:pa/zip:19406","19406","1081","790","319","67","218","154","100","944","187","653","156","308","24","26","380","136","405","896","1388","0","8","6","47","27","51"
"publicpolygonfeature:5:38692","ZIP Code 19382","country:us/state:pa/zip:19382","19382","1771","1034","452","230","102","350","221","1854","406","1268","317","494","32","0","814","179","500","1563","1924","0","3","0","78","65","148"
"publicpolygonfeature:5:38693","ZIP Code 19383","country:us/state:pa/zip:19383","19383","48","85","3","0","0","26","0","228","39","0","28","104","0","0","535","24","165","326","237","0","0","3","13","13","39"
"publicpolygonfeature:5:38694","ZIP Code 19390","country:us/state:pa/zip:19390","19390","389","239","16","71","42","161","36","275","79","319","46","186","0","0","60","62","193","177","525","4","21","6","86","25","13"
"publicpolygonfeature:5:38695","ZIP Code 19425","country:us/state:pa/zip:19425","19425","601","389","384","55","74","76","23","470","54","608","131","90","10","35","163","0","57","292","294","9","11","0","90","9","94"
"publicpolygonfeature:5:38696","ZIP Code 19426","country:us/state:pa/zip:19426","19426","1550","1284","391","124","352","296","83","789","235","788","164","224","173","0","664","83","565","1124","1355","0","7","15","273","24","209"
"publicpolygonfeature:5:38697","ZIP Code 19428","country:us/state:pa/zip:19428","19428","1042","625","249","116","231","177","164","840","134","865","82","155","33","0","61","24","184","635","830","37","0","24","51","10","28"
"publicpolygonfeature:5:38698","ZIP Code 19435","country:us/state:pa/zip:19435","19435","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","8","9","0","0","0","0","0","0"
"publicpolygonfeature:5:38699","ZIP Code 19436","country:us/state:pa/zip:19436","19436","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38700","ZIP Code 19438","country:us/state:pa/zip:19438","19438","833","593","192","91","173","107","73","649","110","640","315","210","18","0","268","63","313","365","779","0","7","0","148","25","28"
"publicpolygonfeature:5:38701","ZIP Code 19440","country:us/state:pa/zip:19440","19440","609","260","189","106","53","90","59","503","59","520","93","135","34","26","316","39","142","591","996","7","0","24","340","0","84"
"publicpolygonfeature:5:38702","ZIP Code 19442","country:us/state:pa/zip:19442","19442","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38703","ZIP Code 19444","country:us/state:pa/zip:19444","19444","532","293","46","0","71","104","129","232","76","301","36","85","0","0","81","18","83","312","234","0","0","0","10","25","117"
"publicpolygonfeature:5:38704","ZIP Code 19446","country:us/state:pa/zip:19446","19446","1555","1388","438","183","543","420","215","1921","337","1129","586","562","70","109","623","259","625","1229","2096","0","0","0","469","124","166"
"publicpolygonfeature:5:38705","ZIP Code 19453","country:us/state:pa/zip:19453","19453","13","0","0","0","20","0","0","62","28","11","0","28","0","0","0","22","22","80","70","0","0","0","0","0","19"
"publicpolygonfeature:5:38706","ZIP Code 19454","country:us/state:pa/zip:19454","19454","1151","821","237","25","188","160","91","657","149","614","80","163","30","0","182","46","447","677","1100","0","7","20","192","73","9"
"publicpolygonfeature:5:38707","ZIP Code 19456","country:us/state:pa/zip:19456","19456","0","12","0","0","0","0","0","26","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38708","ZIP Code 19457","country:us/state:pa/zip:19457","19457","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","32","0","0","0","0","0","0"
"publicpolygonfeature:5:38709","ZIP Code 19460","country:us/state:pa/zip:19460","19460","1690","1243","413","343","308","239","123","1475","596","1000","334","220","70","28","443","101","591","960","1377","0","17","0","165","111","116"
"publicpolygonfeature:5:38710","ZIP Code 19462","country:us/state:pa/zip:19462","19462","535","439","166","12","232","94","152","401","73","357","157","128","6","0","145","24","101","304","610","0","3","14","58","28","12"
"publicpolygonfeature:5:38711","ZIP Code 19464","country:us/state:pa/zip:19464","19464","908","961","166","71","44","481","162","1348","139","671","301","842","27","129","897","250","443","1345","2188","0","12","35","521","206","236"
"publicpolygonfeature:5:38712","ZIP Code 19465","country:us/state:pa/zip:19465","19465","490","407","52","44","66","37","13","701","35","416","177","179","15","9","190","80","234","348","765","0","18","6","139","17","68"
"publicpolygonfeature:5:38713","ZIP Code 19468","country:us/state:pa/zip:19468","19468","854","1253","124","36","386","123","60","886","105","539","113","203","8","0","459","227","108","1207","1157","0","0","5","178","81","135"
"publicpolygonfeature:5:38714","ZIP Code 19472","country:us/state:pa/zip:19472","19472","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","11","0","0","0","0","0","0"
"publicpolygonfeature:5:38715","ZIP Code 19473","country:us/state:pa/zip:19473","19473","661","333","98","65","111","140","12","491","101","401","127","206","10","0","166","3","152","428","544","0","5","0","182","0","67"
"publicpolygonfeature:5:38716","ZIP Code 19475","country:us/state:pa/zip:19475","19475","277","356","31","16","86","92","0","406","14","260","126","137","0","0","111","40","175","211","432","14","0","0","0","0","80"
"publicpolygonfeature:5:38717","ZIP Code 19477","country:us/state:pa/zip:19477","19477","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34","0","0","0","0","0","0"
"publicpolygonfeature:5:38718","ZIP Code 19492","country:us/state:pa/zip:19492","19492","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","63","0","0","0","0","0","0"
"publicpolygonfeature:5:38721","ZIP Code 19504","country:us/state:pa/zip:19504","19504","120","69","44","18","27","19","29","202","14","97","63","38","2","0","24","23","9","54","323","0","18","25","29","18","3"
"publicpolygonfeature:5:38722","ZIP Code 19809","country:us/state:de/zip:19809","19809","435","326","121","11","85","173","337","312","85","277","124","61","2","0","129","53","153","264","639","0","8","0","8","30","56"
"publicpolygonfeature:5:38735","ZIP Code 19520","country:us/state:pa/zip:19520","19520","188","59","20","0","7","49","10","161","16","136","45","90","0","0","103","146","47","117","275","18","0","0","13","3","9"
"publicpolygonfeature:5:38738","ZIP Code 19525","country:us/state:pa/zip:19525","19525","499","318","76","8","127","97","48","476","160","569","178","99","24","9","151","12","135","345","627","0","11","15","90","36","95"
"publicpolygonfeature:5:38745","ZIP Code 19810","country:us/state:de/zip:19810","19810","725","470","168","9","166","229","173","435","99","683","101","308","121","30","260","0","142","671","893","55","0","8","147","1","130"
"publicpolygonfeature:5:38767","ZIP Code 19701","country:us/state:de/zip:19701","19701","1093","1126","313","215","205","203","172","971","115","1218","387","445","30","9","463","540","378","815","1979","0","0","0","244","111","231"
"publicpolygonfeature:5:38775","ZIP Code 19717","country:us/state:de/zip:19717","19717","3","29","25","0","14","0","0","49","27","0","5","31","79","0","261","0","346","178","80","0","0","3","8","26","54"
"publicpolygonfeature:5:38777","ZIP Code 19702","country:us/state:de/zip:19702","19702","1593","1540","544","88","203","591","157","1021","163","1182","535","1201","337","90","633","194","604","1242","2804","0","0","17","248","177","217"
"publicpolygonfeature:5:38778","ZIP Code 19703","country:us/state:de/zip:19703","19703","489","327","117","54","148","284","104","300","127","219","68","380","38","8","190","86","99","398","545","0","0","26","82","92","52"
"publicpolygonfeature:5:38779","ZIP Code 19706","country:us/state:de/zip:19706","19706","19","21","7","0","0","10","0","27","9","26","33","4","0","0","52","0","10","14","92","0","0","0","0","24","5"
"publicpolygonfeature:5:38780","ZIP Code 19707","country:us/state:de/zip:19707","19707","854","352","108","0","152","110","294","453","115","301","20","60","0","38","79","5","73","610","242","0","18","87","0","0","169"
"publicpolygonfeature:5:38781","ZIP Code 19803","country:us/state:de/zip:19803","19803","798","467","99","53","177","135","77","732","56","561","220","65","23","0","155","22","119","526","582","0","0","0","43","12","88"
"publicpolygonfeature:5:38782","ZIP Code 19709","country:us/state:de/zip:19709","19709","1867","1298","384","58","198","139","197","1269","244","1982","474","558","21","90","505","64","107","1076","1731","48","0","13","231","61","106"
"publicpolygonfeature:5:38783","ZIP Code 19710","country:us/state:de/zip:19710","19710","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38784","ZIP Code 19711","country:us/state:de/zip:19711","19711","1138","1047","324","98","278","145","139","1875","264","879","331","592","67","22","696","158","257","1231","1660","165","5","0","240","43","142"
"publicpolygonfeature:5:38785","ZIP Code 19713","country:us/state:de/zip:19713","19713","659","862","375","46","151","89","79","561","124","340","196","361","147","43","464","72","279","837","1289","0","0","14","305","321","228"
"publicpolygonfeature:5:38786","ZIP Code 19716","country:us/state:de/zip:19716","19716","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38787","ZIP Code 19720","country:us/state:de/zip:19720","19720","1512","1477","572","74","130","629","149","1169","54","803","557","1450","298","60","1085","393","519","930","2752","26","25","24","379","337","679"
"publicpolygonfeature:5:38788","ZIP Code 19730","country:us/state:de/zip:19730","19730","7","7","0","1","0","7","0","2","0","11","2","6","2","0","8","0","1","5","14","0","0","0","3","2","0"
"publicpolygonfeature:5:38789","ZIP Code 19731","country:us/state:de/zip:19731","19731","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","31","0","0","0","0","0","17"
"publicpolygonfeature:5:38790","ZIP Code 19732","country:us/state:de/zip:19732","19732","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38791","ZIP Code 19733","country:us/state:de/zip:19733","19733","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0"
