city,geoid,feature label,feature id,shid,Housing Built 1939 or Earlier (2020-2024),Housing Built 1940 to 1949 (2020-2024),Housing Built 1950 to 1959 (2020-2024),Housing Built 1960 to 1969 (2020-2024),Housing Built 1970 to 1979 (2020-2024),Housing Built 1980 to 1989 (2020-2024),Housing Built 1990 to 1999 (2020-2024),Housing Built 2000 to 2009 (2020-2024),Housing Built 2010 to 2019 (2020-2024),Housing Built 2020 or Later (2020-2024),Renter Excessive Housing Costs (2020-2024),Home Owner Excessive Housing Costs (2020-2024),Median Home Rent (2020-2024),Median Household Income (2020-2024),Rental Vacancy Rate (2020-2024),Homeowner Vacancy Rate (2020-2024),Total Housing Units (2020-2024),Percent Change in Population (Difference Decennial Census 2020 - 2010),Per Capita Income (2020-2024),Income 49% and Below Poverty Level (2020-2024),Income 50% to 99% the Poverty Level (2020-2024),Income 100% to 124% the Poverty Level (2020-2024),Income 125% to 149% the Poverty Level (2020-2024),Income 150% to 184% the Poverty Level (2020-2024),Income 185% to 199% the Poverty Level (2020-2024),Income 200% and Over the Poverty Level (2020-2024),Unemployment Rate (2020-2024),Labor Force Participation Rate (2020-2024),Commute Mean Travel Time (2020-2024),Commute Transportation by Public Transit (2020-2024),No Vehicles Available (2020-2024),Total Population (2020-2024),rent_data_type
Miami,33142,ZIP Code 33142,publicpolygonfeature:5:41902,country:us/state:fl/zip:33142,2886,2724,3905,3086,3206,1158,1167,1886,2224,451,9502,2339,1366.0,39608.0,2.733727025413045,0.3311806590495115,22693,5.27272,20313.0,4957,9947,4918,4927,6399,2135,24767,8.99132480517571,57.48680042238649,30.76687791567644,2730,4463,58908,Available
Miami,33143,ZIP Code 33143,publicpolygonfeature:5:41909,country:us/state:fl/zip:33143,108,592,2737,2549,3521,1825,851,1252,2032,237,3899,2455,1928.0,83008.0,7.649380699605281,2.617528324000521,15704,13.863,67541.0,2380,1497,777,950,1945,571,25405,4.59813691507799,66.50107991360692,28.413231064237777,757,923,33711,Available
Miami,33144,ZIP Code 33144,publicpolygonfeature:5:41914,country:us/state:fl/zip:33144,76,2079,2398,1421,1688,828,282,248,483,67,2774,1830,1816.0,60907.0,4.553531763660596,0.5212677231025854,9570,-3.45966,31521.0,1645,2576,845,1025,1953,772,16928,3.0655858511422256,61.06599667997668,29.17476160769985,259,756,25909,Available
Miami,33145,ZIP Code 33145,publicpolygonfeature:5:41915,country:us/state:fl/zip:33145,2394,2895,1976,884,1224,680,471,1498,839,11,3152,1994,1849.0,73995.0,5.20513283932767,1.3779819232478885,12872,-1.08552,41969.0,1944,1798,965,1850,2204,596,20203,3.9054907677356656,65.23168316831683,27.695503048780488,700,975,29761,Available
Miami,33146,ZIP Code 33146,publicpolygonfeature:5:41917,country:us/state:fl/zip:33146,164,233,1922,762,372,184,306,611,1701,682,1342,1202,2975.0,131500.0,14.587593728698025,1.8899388549193996,6937,10.7549,68544.0,1356,291,282,363,212,12,10798,3.9316827143512154,53.00500331545,21.689520078354555,259,480,19052,Available
Miami,33147,ZIP Code 33147,publicpolygonfeature:5:41918,country:us/state:fl/zip:33147,862,2023,4710,2443,1459,927,426,1416,1784,537,3871,2579,1486.0,50704.0,3.2657226687077436,0.9717543405027208,16587,4.98419,22494.0,5266,5927,4186,3141,4457,2465,24833,7.65582092036282,58.767146734479304,29.71988726265823,1632,2220,50419,Available
Miami,33149,ZIP Code 33149,publicpolygonfeature:5:41922,country:us/state:fl/zip:33149,32,29,644,1035,2585,1037,971,623,326,28,1047,1113,2679.75,181505.0,16.32751937984496,1.26012601260126,7310,19.84018,106219.0,610,199,204,190,154,22,13412,2.846270928462709,60.67042201495983,23.685041282175813,119,138,14791,Luxury_Market
Miami,33150,ZIP Code 33150,publicpolygonfeature:5:41945,country:us/state:fl/zip:33150,1148,2057,2967,1101,1450,707,395,1193,911,177,4065,1354,1200.0,40873.0,1.0320956576463185,4.534815681685196,12106,3.06099,23540.0,3872,5192,2724,1642,2383,1445,13423,7.748064743138635,59.612406345485745,30.719445860955293,1358,2578,30974,Available
Miami,33154,ZIP Code 33154,publicpolygonfeature:5:41947,country:us/state:fl/zip:33154,261,687,1536,1802,1648,944,955,893,1221,178,1604,1461,2432.0,89563.0,6.107187370170337,3.397212543554007,10125,5.84931,69358.0,909,582,579,448,1186,103,10765,5.196166516921234,62.845849802371546,32.318587927653084,136,379,14572,Available
Miami,33155,ZIP Code 33155,publicpolygonfeature:5:41951,country:us/state:fl/zip:33155,343,2111,6624,2061,1891,1541,355,519,715,214,3265,2353,1870.0,81158.0,6.381148950808393,1.341948310139165,16374,-0.13464,41183.0,1704,2455,653,1813,3864,1449,31702,3.3346855983772823,66.43435675268412,25.693502972155596,336,1106,43983,Available
Miami,33156,ZIP Code 33156,publicpolygonfeature:5:41956,country:us/state:fl/zip:33156,21,108,2091,3454,2642,1586,857,1207,945,258,1942,2842,1951.0,137076.0,9.790794979079498,2.041936546272917,13169,5.66817,90840.0,1381,738,431,795,1047,782,28367,2.8219842631485537,64.63042150274893,27.923698877462908,973,585,33628,Available
Miami,33157,ZIP Code 33157,publicpolygonfeature:5:43494,country:us/state:fl/zip:33157,106,160,2830,5404,6553,2926,1873,2039,1248,316,4440,4882,1653.0,81589.0,6.002415458937198,1.040596974053536,23455,6.53967,38579.0,2812,5663,3163,3253,4280,1889,48649,5.775185226141767,63.127877773126826,34.746126340882,879,1827,70596,Available
Miami,33158,ZIP Code 33158,publicpolygonfeature:5:43495,country:us/state:fl/zip:33158,0,0,298,766,329,255,254,195,63,0,76,361,2679.75,201597.0,16.666666666666664,0.3625064733298809,2160,-0.42185,98862.0,73,28,57,22,149,14,5609,2.3700035373187123,59.74218089602705,34.27102376599635,28,19,5960,Luxury_Market
Miami,33160,ZIP Code 33160,publicpolygonfeature:5:39605,country:us/state:fl/zip:33160,112,181,876,4411,10860,4194,3962,5220,2708,440,5056,5523,2064.0,67040.0,18.72684733866251,3.2340355497037523,32964,10.3507,56787.0,2858,3170,1737,2045,2415,1390,29908,4.308194204567261,57.27770177838577,34.07920524430628,655,1938,43718,Available
Miami,33161,ZIP Code 33161,publicpolygonfeature:5:39623,country:us/state:fl/zip:33161,631,2061,5125,3514,3751,1448,773,1024,465,173,6234,3118,1611.0,58325.0,6.134850969422205,1.1300168853097805,18965,-0.0758,26864.0,4544,5538,3181,3402,4201,2307,28593,6.791975420206037,62.68031431871193,31.421664281687697,1926,2392,54814,Available
Miami,33162,ZIP Code 33162,publicpolygonfeature:5:39641,country:us/state:fl/zip:33162,210,522,6575,3709,2474,1133,294,335,489,225,4373,2955,1704.0,60692.0,7.231545913494338,2.4356385663806157,15966,3.2441,27369.0,2763,4297,2489,3401,5622,1411,26413,6.396304357482344,61.896513801825584,29.075845665961943,1334,1199,46606,Available
Miami,33165,ZIP Code 33165,publicpolygonfeature:5:39827,country:us/state:fl/zip:33165,79,359,6773,3173,4076,2644,465,131,73,53,3139,4202,1895.0,85200.0,4.085565619579881,0.3702180172768408,17826,-2.96802,39146.0,1891,2683,2097,2697,2094,1513,35602,4.328151229837238,63.84882447514971,30.743731972487243,307,1078,48817,Available
Miami,33166,ZIP Code 33166,publicpolygonfeature:5:39831,country:us/state:fl/zip:33166,198,868,2687,1561,1523,1418,554,273,1307,977,3515,1329,1929.0,81581.0,2.8933401814757747,2.174757281553398,11366,15.20096,44309.0,1892,1650,818,653,1584,948,19510,1.3429879935635598,68.12743986903412,25.570408628284977,103,575,28265,Available
Miami,33167,ZIP Code 33167,publicpolygonfeature:5:39860,country:us/state:fl/zip:33167,140,453,3018,1123,592,663,271,502,281,113,1363,1462,1425.0,62846.0,2.962085308056872,0.0,7156,-0.14574,25109.0,2022,3357,942,737,1780,779,13963,4.770318021201414,59.98102366770334,31.674469568682134,642,929,23768,Available
Miami,33168,ZIP Code 33168,publicpolygonfeature:5:39890,country:us/state:fl/zip:33168,109,892,3945,807,566,145,62,184,102,0,808,2154,1629.0,65777.0,2.2004889975550124,0.4638031861262351,6812,-3.22349,22597.0,1187,2502,2602,1990,2676,1008,11587,6.555709662505779,59.34807660648631,28.981450811526997,442,426,23775,Available
Miami,33169,ZIP Code 33169,publicpolygonfeature:5:39895,country:us/state:fl/zip:33169,84,621,4127,2274,3055,1711,1165,1191,833,158,4369,3394,1655.0,62562.0,6.067447438972767,0.215866162978953,15219,7.69412,26992.0,2129,3766,2810,3147,4572,1306,25597,9.77190140536754,68.3267110805724,31.589548930510915,833,1015,43702,Available
Miami,33170,ZIP Code 33170,publicpolygonfeature:5:41513,country:us/state:fl/zip:33170,100,47,534,537,875,405,557,1217,748,142,918,1188,1578.0,73958.0,4.922566371681416,0.6533812479581836,5162,21.9284,27511.0,981,1175,627,1238,1314,730,10443,5.93568665377176,63.59163591635917,34.7775207511226,172,302,16652,Available
Miami,33172,ZIP Code 33172,publicpolygonfeature:5:41519,country:us/state:fl/zip:33172,41,204,305,680,5166,5303,1990,1090,1422,84,4990,2349,2088.0,63023.0,9.6047043449853,1.79475379659457,16285,15.52231,29540.0,2616,2971,1878,2571,2936,1189,24940,2.699633059584134,68.45629629629629,27.127637935418257,621,889,39101,Available
Miami,33173,ZIP Code 33173,publicpolygonfeature:5:41530,country:us/state:fl/zip:33173,15,151,536,3081,3811,2863,1248,296,115,0,1821,2366,2139.0,88271.0,3.0412526347485698,1.170931916948334,12116,1.59768,45104.0,1696,2569,1017,1102,1611,769,22649,2.684395383843452,59.69837240555472,33.55033919210607,224,593,31778,Available
Miami,33174,ZIP Code 33174,publicpolygonfeature:5:41558,country:us/state:fl/zip:33174,36,303,851,1354,4232,2786,880,1018,442,0,3294,2140,1860.0,59185.0,2.843991451586388,0.0,11902,1.28333,27404.0,2087,2294,1469,2210,1806,1679,19865,5.550038618558975,58.88888888888889,28.67881315375675,127,802,35177,Available
Miami,33175,ZIP Code 33175,publicpolygonfeature:5:41999,country:us/state:fl/zip:33175,27,33,251,2025,5469,6293,2026,914,596,121,2299,4422,2022.0,77841.0,5.545383206905571,0.9574311386065696,17755,-2.32317,38355.0,2797,2260,1471,1983,2798,1398,35387,3.9129925411020423,60.88568779861656,32.63408626138688,74,576,48237,Available
Miami,33176,ZIP Code 33176,publicpolygonfeature:5:42012,country:us/state:fl/zip:33176,56,109,1854,2755,7413,4521,2102,883,445,101,4224,3300,1774.0,86354.0,3.3067729083665336,1.2712577875063142,20239,5.17895,50105.0,2984,2558,1800,1701,2698,1440,37581,3.754670217881848,64.00870737997776,30.085582919834295,561,1171,51804,Available
Miami,33177,ZIP Code 33177,publicpolygonfeature:5:42026,country:us/state:fl/zip:33177,239,67,1201,1226,1887,2843,5563,2777,1301,261,2334,4799,2174.0,82682.0,2.9894633668218575,0.1308195459792227,17365,5.71758,29256.0,3143,4683,2024,2568,4812,2376,38126,4.3121905526562285,61.41546419261479,37.005497788932715,423,698,59056,Available
Miami,33178,ZIP Code 33178,publicpolygonfeature:5:42039,country:us/state:fl/zip:33178,39,11,132,119,616,1912,4680,6777,7828,752,6706,4193,2771.0,96653.0,7.733454215775158,0.8356545961002786,22866,52.29192,38323.0,3203,2983,2710,2209,3200,2027,48811,3.955238831172548,65.58931103978503,27.037461208807446,381,919,67789,Available
Miami,33179,ZIP Code 33179,publicpolygonfeature:5:42043,country:us/state:fl/zip:33179,264,166,2082,4358,5412,4666,1190,852,1904,456,5675,4468,1875.0,65211.0,5.053581500282008,1.0661171833004837,21350,16.48848,34007.0,2783,3911,2796,2523,3076,1107,35029,6.370533182076008,68.0788509735878,33.10024061184154,819,1143,51591,Available
Miami,33180,ZIP Code 33180,publicpolygonfeature:5:42050,country:us/state:fl/zip:33180,45,21,279,1152,3116,5818,4197,4734,1356,35,3288,3686,2563.0,91055.0,5.470759732464414,1.5058179329226558,20753,12.9425,55242.0,1844,1864,917,537,1440,942,26254,4.325130499627144,59.74382773343234,29.90925589836661,402,870,34147,Available
Miami,33181,ZIP Code 33181,publicpolygonfeature:5:42051,country:us/state:fl/zip:33181,226,252,1200,2124,2871,761,274,811,826,108,3432,1147,1870.0,63275.0,2.882112309408702,5.082669932639314,9453,10.59643,34352.0,1197,2456,888,919,1652,944,12353,3.2272132577409502,70.82742025050905,32.279153821622195,536,783,20848,Available
Miami,33182,ZIP Code 33182,publicpolygonfeature:5:42054,country:us/state:fl/zip:33182,0,9,63,9,43,623,2569,851,65,7,600,938,2416.0,99385.0,0.0,1.2809315866084423,4239,-3.40441,40343.0,276,899,378,275,475,247,9890,3.1904563739769736,65.02737144395584,32.66885245901639,78,51,12512,Available
Miami,33183,ZIP Code 33183,publicpolygonfeature:5:42059,country:us/state:fl/zip:33183,59,90,176,342,5024,4631,1779,420,162,0,2474,2792,1965.0,70218.0,4.123962908735969,0.8726838015540944,12683,-0.05587,35966.0,1765,2059,1592,1902,2037,1262,22829,4.727891156462586,60.09402466444096,33.03034435731333,178,387,33527,Available
Miami,33184,ZIP Code 33184,publicpolygonfeature:5:42136,country:us/state:fl/zip:33184,0,0,93,121,1943,3092,807,548,413,0,1717,1056,1911.0,79784.0,5.15378221113882,0.5605381165919282,7017,3.47071,38066.0,398,1486,1174,626,1130,916,14111,2.503317116320212,65.89147286821705,32.388578653461174,130,440,19859,Available
Miami,33185,ZIP Code 33185,publicpolygonfeature:5:42139,country:us/state:fl/zip:33185,31,14,37,10,216,1545,2210,4303,696,72,747,2427,2737.0,114206.0,2.5730994152046787,1.51102640893003,9134,7.34957,41284.0,1186,874,461,482,1060,1113,23331,2.3712183156173343,64.03730497690229,38.40754299335944,70,197,28555,Available
Miami,33186,ZIP Code 33186,publicpolygonfeature:5:42142,country:us/state:fl/zip:33186,37,0,215,342,6454,9199,5044,2825,616,130,5071,5189,2224.0,93462.0,2.603446107407873,0.3379001044418504,24862,4.19317,39146.0,2549,4642,1662,2309,3054,1448,53881,2.3306647003054883,67.26587519241318,31.345238840543416,444,848,69757,Available
Miami,33187,ZIP Code 33187,publicpolygonfeature:5:42144,country:us/state:fl/zip:33187,0,21,64,33,356,960,2585,1184,535,44,209,1690,2164.0,115206.0,0.0,0.0,5782,18.11239,41640.0,325,1049,1333,591,356,673,13771,3.2308204729654713,60.31203964108746,42.85807122433065,33,56,18174,Available
Miami,33189,ZIP Code 33189,publicpolygonfeature:5:42211,country:us/state:fl/zip:33189,75,54,1355,1041,1618,1304,1387,1741,391,24,2454,2068,1622.0,69420.0,2.3116671199347296,0.0,8990,9.30693,32979.0,1578,1768,1075,863,2897,633,17088,4.571854058078928,63.65141694658656,37.441774148649905,102,614,26128,Available
Miami,33190,ZIP Code 33190,publicpolygonfeature:5:42214,country:us/state:fl/zip:33190,0,9,0,170,255,917,507,2441,1199,202,1829,781,1874.0,82533.0,1.306715063520871,1.595925297113752,5700,32.15332,32792.0,1000,951,1200,924,1339,425,12355,3.598790322580645,73.24037184594954,35.19536464021357,99,221,18287,Available
Miami,33193,ZIP Code 33193,publicpolygonfeature:5:42215,country:us/state:fl/zip:33193,26,114,145,268,2091,5703,5124,2231,525,47,3793,2859,1851.0,77839.0,3.307737743650325,0.5889912186763762,16274,3.09568,34293.0,1384,4062,2400,1852,3310,1518,32874,3.4419247150915164,64.53848057411533,35.65941071997814,330,905,47494,Available
Miami,33194,ZIP Code 33194,publicpolygonfeature:5:42233,country:us/state:fl/zip:33194,0,0,14,18,0,140,174,1495,137,12,218,386,2728.0,126250.0,0.0,0.0,1990,12.19723,37019.0,158,23,162,0,314,0,5528,2.618657937806874,52.281802624073016,39.05832747716093,37,36,8069,Available
Miami,33196,ZIP Code 33196,publicpolygonfeature:5:42239,country:us/state:fl/zip:33196,16,42,130,363,694,4329,6862,2938,2279,316,3872,3704,2259.0,94961.0,3.2514817950889077,0.5253346890357566,17969,20.57811,38344.0,2202,2969,1541,2724,2197,1763,41167,2.8697345495541664,65.26641855904441,36.88642137179382,280,605,54668,Available
Miami,33301,ZIP Code 33301,publicpolygonfeature:5:42247,country:us/state:fl/zip:33301,492,453,1028,797,1577,428,266,4009,3936,1595,2847,1471,2568.0,124812.0,6.072565245066836,9.3048128342246,14581,29.29553,105479.0,1036,501,458,432,558,188,15318,2.6159334126040426,68.6530612244898,24.937294889826536,74,744,19503,Available
Miami,33304,ZIP Code 33304,publicpolygonfeature:5:42252,country:us/state:fl/zip:33304,155,526,2626,1608,2297,893,459,1439,2240,217,3301,1280,1839.0,84920.0,8.05672432600904,6.115984405458089,12460,16.64749,81034.0,1269,1155,426,1044,1127,335,12920,3.5455794777828675,65.39452399496734,25.11601992658626,362,842,18332,Available
Miami,33305,ZIP Code 33305,publicpolygonfeature:5:42254,country:us/state:fl/zip:33305,69,116,2285,1124,2033,958,338,841,727,163,1215,1527,1971.0,92485.0,4.596322941646683,0.7883817427385892,8654,5.49996,88544.0,418,595,462,405,364,126,10719,2.432962720732505,65.50424128180961,25.013267626990142,105,147,13243,Available
Miami,33306,ZIP Code 33306,publicpolygonfeature:5:42256,country:us/state:fl/zip:33306,0,0,592,680,339,114,34,91,178,132,217,326,1810.0,95542.0,21.8694885361552,4.826546003016592,2160,4.32062,117839.0,167,116,101,64,34,28,2439,3.266888150609081,65.69661695161876,26.042760690172543,0,62,2978,Available
Miami,33308,ZIP Code 33308,publicpolygonfeature:5:42264,country:us/state:fl/zip:33308,62,56,1506,8814,8402,2173,517,1062,680,130,2448,3620,1851.0,93879.0,7.771787960467205,2.7448588358313,23402,4.63849,81285.0,1105,946,602,669,872,394,23111,4.6926025841260826,56.533589866923194,26.31182576836963,124,971,27935,Available
Miami,33309,ZIP Code 33309,publicpolygonfeature:5:42267,country:us/state:fl/zip:33309,218,63,1146,3354,3956,2519,1205,1084,505,252,3237,2846,2006.0,77321.0,3.2568072610784835,0.2028911995942175,14302,11.69285,35946.0,2398,2417,1644,2464,3397,1448,23381,6.602283496547678,73.77894596752729,26.389691982653176,679,1145,37475,Available
Miami,33311,ZIP Code 33311,publicpolygonfeature:5:42273,country:us/state:fl/zip:33311,206,809,6731,6407,5898,2324,1174,2037,1591,160,8788,4191,1461.0,53973.0,5.519666953775481,0.9969325153374232,27337,7.80863,25005.0,7904,10284,4770,5374,7884,2251,35580,7.688325135904737,61.343591007517205,27.314885232300885,1486,2969,74898,Available
Miami,33312,ZIP Code 33312,publicpolygonfeature:5:42323,country:us/state:fl/zip:33312,312,441,6956,3360,3566,1552,1388,2418,634,306,3921,4489,1703.0,75952.0,6.9573670323566175,2.4335173105870544,20933,4.35206,37135.0,2353,4947,2792,3372,4115,1772,33208,6.208227599270882,65.37455021262676,27.925232421107765,760,1515,52798,Available
Miami,33313,ZIP Code 33313,publicpolygonfeature:5:42336,country:us/state:fl/zip:33313,169,266,974,5190,13462,2896,947,691,391,100,9086,4521,1683.0,46305.0,4.697366394578777,1.5242450223873487,25086,12.92635,25874.0,6668,8037,3921,5147,6202,2097,30304,8.148077473523518,64.97158797396425,28.886653507440023,1609,2854,62807,Available
Miami,33314,ZIP Code 33314,publicpolygonfeature:5:42345,country:us/state:fl/zip:33314,66,43,846,1313,2857,1351,1372,1537,2592,364,4755,1790,2104.0,66100.0,10.533910533910534,2.165982672138623,12341,33.26855,30276.0,3125,1933,1673,1199,2467,590,17918,5.60009294760079,67.7524174920722,27.259921858934813,107,684,31067,Available
Miami,33315,ZIP Code 33315,publicpolygonfeature:5:42348,country:us/state:fl/zip:33315,272,674,1687,467,1458,660,292,724,689,45,1507,766,1779.0,88309.0,3.944236654199252,7.103825136612022,6968,13.59309,53250.0,201,1354,725,657,659,154,9879,3.806667435690391,72.73261179629164,24.835718457943926,250,297,13645,Available
Miami,33316,ZIP Code 33316,publicpolygonfeature:5:42351,country:us/state:fl/zip:33316,53,102,1320,1770,2097,657,317,1089,1204,208,1366,1676,2100.0,96641.0,11.85044359949303,4.747774480712167,8817,21.4705,90944.0,412,1147,409,312,526,90,9255,3.2177052268089783,60.68196971140109,25.2388427898632,71,437,12437,Available
Miami,33317,ZIP Code 33317,publicpolygonfeature:5:42361,country:us/state:fl/zip:33317,66,199,2681,3533,3948,1008,826,561,453,419,1854,2918,2104.0,93603.0,13.00169587337479,0.7923608289313288,13694,6.16815,42105.0,2301,1917,1143,1747,1727,655,28227,5.0761421319796955,68.83797593538816,27.992620601329513,152,651,37950,Available
Miami,33319,ZIP Code 33319,publicpolygonfeature:5:42382,country:us/state:fl/zip:33319,108,181,751,2338,12301,5858,1497,1087,751,183,4822,6121,1719.0,58388.0,7.970342910101946,1.510655516590235,25055,18.29546,33612.0,2153,4849,3322,3071,2576,2183,35918,6.235206600392237,66.52586168157102,30.971747645637137,1112,1883,54450,Available
Miami,33321,ZIP Code 33321,publicpolygonfeature:5:42388,country:us/state:fl/zip:33321,40,91,500,626,8339,6406,5092,2493,228,154,3271,7128,1952.0,62066.0,8.162132148806219,0.6694753852369135,23969,15.52003,34820.0,3422,2674,2382,2435,3537,1254,34998,5.777726556797664,60.13305920672688,31.49335863377609,394,2059,51216,Available
Miami,33322,ZIP Code 33322,publicpolygonfeature:5:42389,country:us/state:fl/zip:33322,44,80,192,856,9773,6355,2744,491,66,0,1815,6300,2151.0,71755.0,4.148407829389424,1.2071906573940427,20601,8.08145,42022.0,1872,2595,1593,1641,2417,791,30066,5.203190277250285,59.18270039827228,32.00247601361807,179,1371,41128,Available
Miami,33323,ZIP Code 33323,publicpolygonfeature:5:42390,country:us/state:fl/zip:33323,0,0,84,270,1174,1875,2330,1613,1860,39,1269,1460,2569.0,113481.0,3.59304084720121,0.587248322147651,9245,21.54398,54452.0,1044,517,221,477,897,119,20197,3.1819133347289092,73.28306500917058,26.992343831564295,145,271,23589,Available
Miami,33324,ZIP Code 33324,publicpolygonfeature:5:42405,country:us/state:fl/zip:33324,52,13,273,1108,4889,7851,4898,1970,1112,760,5183,3947,2286.0,85000.0,10.604974920667418,0.5085452271779909,22926,9.43912,48742.0,2951,3030,2131,1861,2380,1153,36389,5.278375233595431,68.52226720647774,26.97263603222467,75,618,50151,Available
Miami,33325,ZIP Code 33325,publicpolygonfeature:5:42411,country:us/state:fl/zip:33325,0,0,72,129,1697,3896,2648,1314,1310,175,1502,2415,2031.0,100553.0,6.52,1.8483635507417,11241,15.10994,46150.0,995,2217,1594,1060,1765,458,24199,5.798913043478261,72.7502467917078,31.5561797752809,212,279,32399,Available
Miami,33326,ZIP Code 33326,publicpolygonfeature:5:42419,country:us/state:fl/zip:33326,17,12,21,156,1450,4458,5134,1229,162,33,1889,2449,2506.0,117373.0,4.328087167070218,0.408997955010225,12672,9.22007,52648.0,955,1649,563,1050,990,523,28068,2.8862847222222223,69.4044170209564,28.23211875843455,16,216,33880,Available
Miami,33327,ZIP Code 33327,publicpolygonfeature:5:42423,country:us/state:fl/zip:33327,0,0,0,18,0,270,3574,2748,82,26,922,1477,3342.0,159388.0,6.173633440514469,0.0,6718,-0.98426,60312.0,769,326,182,241,724,831,20111,5.56253364435672,64.84134810603864,31.681409716371807,0,35,23203,Available
Miami,33328,ZIP Code 33328,publicpolygonfeature:5:42429,country:us/state:fl/zip:33328,138,40,121,804,2948,1982,2372,1429,933,95,1120,2262,2341.0,126380.0,14.588859416445624,0.6217120994739359,10862,8.67453,56766.0,796,891,533,672,983,336,24264,5.086539658822065,68.35766268034217,28.332253623775205,48,242,28851,Available
Miami,33330,ZIP Code 33330,publicpolygonfeature:5:42434,country:us/state:fl/zip:33330,14,0,0,26,707,1980,881,958,175,62,135,1255,2641.0,145212.0,21.292775665399237,0.9753831862517418,4803,0.41274,68982.0,505,309,210,408,113,105,11991,2.857142857142857,64.04702970297029,23.683913452492945,0,14,13699,Available
Miami,33331,ZIP Code 33331,publicpolygonfeature:5:42440,country:us/state:fl/zip:33331,0,0,59,115,338,2121,4037,1145,106,115,891,1817,2832.0,142636.0,1.7253774263120056,0.0,8036,1.52285,62092.0,448,582,281,222,584,358,22422,1.630249231819734,58.30886378340716,29.721291331546023,27,185,24897,Available
Miami,33332,ZIP Code 33332,publicpolygonfeature:5:42445,country:us/state:fl/zip:33332,0,0,15,10,440,226,1136,1494,140,0,246,1040,2679.75,172730.0,5.894736842105263,0.0,3461,-3.8857,68929.0,221,189,39,459,338,99,9561,3.469531525184924,67.28241563055062,32.84283295711061,17,114,10920,Luxury_Market
Miami,33334,ZIP Code 33334,publicpolygonfeature:5:42471,country:us/state:fl/zip:33334,279,190,3751,3738,2941,1409,552,611,477,119,3391,2373,1737.0,75361.0,6.0899067005937235,0.8592017738359202,14067,4.98204,43444.0,1511,2568,2575,1231,2348,1808,18619,7.04568858056474,70.94397544128933,24.89893545344293,371,955,30935,Available
Miami,33351,ZIP Code 33351,publicpolygonfeature:5:42480,country:us/state:fl/zip:33351,50,0,105,454,2818,6480,2203,983,324,358,3821,2408,2052.0,77363.0,11.081712062256807,2.029959400811984,13775,11.97225,33421.0,1276,1764,1068,2956,1828,812,25895,4.499579478553406,74.04503695517027,29.78733674048836,91,632,36364,Available
Miami,33401,ZIP Code 33401,publicpolygonfeature:5:42490,country:us/state:fl/zip:33401,1633,203,641,1009,3429,2637,1749,5548,2462,530,5644,2085,1776.0,67967.0,8.817436728812032,3.2560434139121854,19841,27.95999,55688.0,2548,2670,2233,2504,1684,926,19756,5.462854713572112,65.6045181982987,21.71946473680617,444,1889,33698,Available
Miami,33403,ZIP Code 33403,publicpolygonfeature:5:42496,country:us/state:fl/zip:33403,123,23,724,705,1282,1086,846,825,140,0,1406,599,1601.0,70646.0,5.583573487031701,4.121565362198168,5754,10.86446,29562.0,590,1353,505,1275,863,1642,8055,6.420801273547359,65.89981769250804,21.873087453696247,60,443,14370,Available
Miami,33404,ZIP Code 33404,publicpolygonfeature:5:42500,country:us/state:fl/zip:33404,154,216,2470,2709,3896,2316,753,2863,707,171,2953,2645,1698.0,65063.0,14.75526973919257,2.5623364099738257,16255,17.12796,39543.0,3311,2193,1577,1265,2588,687,19220,10.146252285191956,58.95413267661998,25.508704883227175,336,1031,30912,Available
Miami,33405,ZIP Code 33405,publicpolygonfeature:5:42501,country:us/state:fl/zip:33405,1600,1543,2874,909,919,854,375,323,256,0,1777,1229,1566.0,87341.0,3.3010217448257793,2.055921052631579,9653,1.05804,57503.0,687,2110,517,304,942,382,14781,4.994629430719656,67.65168947559647,22.699888017917132,283,655,19780,Available
Miami,33406,ZIP Code 33406,publicpolygonfeature:5:42507,country:us/state:fl/zip:33406,99,132,1459,1315,2017,2630,840,558,360,168,1858,1300,1792.0,77075.0,3.4573688836800467,1.4545454545454546,9578,6.10963,32830.0,1437,1406,642,1402,2680,779,17323,5.3532569273175685,62.76610231038082,25.78863796753705,100,252,26945,Available
Miami,33407,ZIP Code 33407,publicpolygonfeature:5:42513,country:us/state:fl/zip:33407,2140,444,1709,1666,2506,2807,572,1916,1489,547,4063,2484,1608.0,59993.0,10.642351660315732,3.257608229747107,15796,15.01083,32103.0,2790,4142,1447,2619,2606,612,19843,5.990487896115,65.77200070261725,23.62351521311059,805,1697,34851,Available
