"feature id","feature label","shid","geoid","Renter Excessive Housing Costs (2020-2024)","Home Owner Excessive Housing Costs (2020-2024)","Median Home Rent (2020-2024)","Median Household Income (2020-2024)","Rental Vacancy Rate (2020-2024)","Homeowner Vacancy Rate (2020-2024)","Total Housing Units (2020-2024)","Percent Change in Population (Difference Decennial Census 2020 - 2010)","Per Capita Income (2020-2024)","Income 49% and Below Poverty Level (2020-2024)","Income 50% to 99% the Poverty Level (2020-2024)","Income 100% to 124% the Poverty Level (2020-2024)","Income 125% to 149% the Poverty Level (2020-2024)","Income 150% to 184% the Poverty Level (2020-2024)","Income 185% to 199% the Poverty Level (2020-2024)","Income 200% and Over the Poverty Level (2020-2024)","Unemployment Rate (2020-2024)","Labor Force Participation Rate (2020-2024)","Commute Mean Travel Time (2020-2024)","Commute Transportation by Public Transit (2020-2024)","No Vehicles Available (2020-2024)"
"publicpolygonfeature:5:47648","ZIP Code 46161","country:us/state:in/zip:46161","46161","95","148","974","78603","0","8.930987821380242","979","-2.82226","35586","192","147","43","81","102","73","1580","1.5360983102918586","67.601246105919","27.34344422700587","0","44"
"publicpolygonfeature:5:47649","ZIP Code 46162","country:us/state:in/zip:46162","46162","0","27",,"117969","0","0","93","21.10157","44702","0","0","0","0","0","0","227","5.921052631578947","73.7864077669903","27.26923076923077","0","0"
"publicpolygonfeature:5:47650","ZIP Code 46163","country:us/state:in/zip:46163","46163","108","717","1060","113106","12.285012285012286","1.0644589000591367","5484","10.72784","56673","429","134","151","218","170","140","13218","2.043720087957573","67.25156358582349","30.115083251714005","0","110"
"publicpolygonfeature:5:47651","ZIP Code 46164","country:us/state:in/zip:46164","46164","6","347","881","85735","3.8461538461538463","1.9753086419753085","2482","5.76059","54551","79","117","93","87","23","154","3287","1.3926325247079965","65.22121300908293","37.176025917926566","3","17"
"publicpolygonfeature:5:47652","ZIP Code 46165","country:us/state:in/zip:46165","46165","37","101","1613","86488","0","1.3458950201884252","855","0.25704","45956","26","68","192","138","6","24","1534","0.7337526205450734","60.379746835443036","28.307783018867923","0","25"
"publicpolygonfeature:5:47653","ZIP Code 46166","country:us/state:in/zip:46166","46166","29","130","1102","86042","0","2.095808383233533","1197","-2.31826","30262","78","156","83","95","235","90","2068","2.5806451612903225","64.02493321460373","38.041666666666664","0","45"
"publicpolygonfeature:5:47654","ZIP Code 46167","country:us/state:in/zip:46167","46167","26","315","1070","122723","0","0","2513","10.66022","52095","238","28","20","135","131","0","6362","2.9907084785133566","66.090961427749","25.836363636363636","0","22"
"publicpolygonfeature:5:47655","ZIP Code 46182","country:us/state:in/zip:46182","46182","21","145","1600","89567","0","0","734","0.10704","37700","74","64","0","45","114","0","1429","4.930966469428008","63.020509633312614","24.19864559819413","0","11"
"publicpolygonfeature:5:47656","ZIP Code 46168","country:us/state:in/zip:46168","46168","1901","1107","1491","90000","4.2233209723939025","1.0432351043235104","14413","24.77031","39739","1779","1168","1433","652","1966","1143","26571","3.611965630635409","59.3383808237253","24.233406650278173","0","841"
"publicpolygonfeature:5:47659","ZIP Code 46183","country:us/state:in/zip:46183","46183","0","0",,,"0","0","78","52.63841",,"0","0","0","0","0","0","34","0","23.52941176470588",,"0","0"
