"feature id","feature label","shid","geoid","Renter Excessive Housing Costs (2020-2024)","Home Owner Excessive Housing Costs (2020-2024)","Median Home Rent (2020-2024)","Median Household Income (2020-2024)","Rental Vacancy Rate (2020-2024)","Homeowner Vacancy Rate (2020-2024)","Total Housing Units (2020-2024)","Percent Change in Population (Difference Decennial Census 2020 - 2010)","Per Capita Income (2020-2024)","Income 49% and Below Poverty Level (2020-2024)","Income 50% to 99% the Poverty Level (2020-2024)","Income 100% to 124% the Poverty Level (2020-2024)","Income 125% to 149% the Poverty Level (2020-2024)","Income 150% to 184% the Poverty Level (2020-2024)","Income 185% to 199% the Poverty Level (2020-2024)","Income 200% and Over the Poverty Level (2020-2024)","Unemployment Rate (2020-2024)","Labor Force Participation Rate (2020-2024)","Commute Mean Travel Time (2020-2024)","Commute Transportation by Public Transit (2020-2024)","No Vehicles Available (2020-2024)"
"publicpolygonfeature:5:34986","ZIP Code 08098","country:us/state:nj/zip:08098","08098","229","554","1250","110913","5.651672433679354","0","3542","1.766","48144","444","80","144","72","257","52","8078","3.653889262497198","56.748505279226556","25.72443958447239","21","194"
"publicpolygonfeature:5:34987","ZIP Code 08102","country:us/state:nj/zip:08102","08102","1260","201","1254","33852","1.247987117552335","0","3446","3.55784","22824","1265","2012","354","495","476","123","2688","17.1156462585034","52.305721605465415","22.726942628903412","354","1057"
"publicpolygonfeature:5:34988","ZIP Code 08103","country:us/state:nj/zip:08103","08103","1500","670","1166","36793","6.247911794186435","5.548549810844893","5176","-11.74573","17538","1937","1716","881","1246","1040","251","4390","13.453815261044177","50.10060362173038","28.08320168509742","725","1507"
"publicpolygonfeature:5:34989","ZIP Code 08104","country:us/state:nj/zip:08104","08104","3695","623","1163","38170","4.625041295011562","1.2731481481481481","9557","-8.17692","20830","2783","3859","2710","1400","2676","511","8149","18.946455668762194","57.854141844861104","22.971614429331755","862","2905"
"publicpolygonfeature:5:34990","ZIP Code 08105","country:us/state:nj/zip:08105","08105","2556","1105","1320","45974","1.5002055076037812","0","8499","-7.36001","20285","2686","4203","2622","2216","2558","695","11455","10.348609479044262","65.5018472906404","22.74591738712776","894","1921"
"publicpolygonfeature:5:34991","ZIP Code 08106","country:us/state:nj/zip:08106","08106","432","399","1119","111002","0.6949806949806949","0","4018","-1.46312","51029","161","214","208","264","339","131","8403","4.466987008364478","72.16993131518697","25.078794901506374","299","231"
"publicpolygonfeature:5:34992","ZIP Code 08107","country:us/state:nj/zip:08107","08107","1358","792","1389","80833","3.7339556592765457","1.5095502156500307","6111","0.28899","47192","447","920","447","503","981","235","9972","6.013451140709482","71.63911195087388","25.71113374066531","716","630"
"publicpolygonfeature:5:34993","ZIP Code 08110","country:us/state:nj/zip:08110","08110","677","1199","1288","83729","3.848238482384824","1.0053475935828877","6773","2.31434","31759","1012","1624","1049","465","1170","629","13113","8.635646687697161","67.48145204027557","26.173487866714957","234","827"
"publicpolygonfeature:5:34997","ZIP Code 08224","country:us/state:nj/zip:08224","08224","0","29",,"96250","0","0","77","-6.0984","42196","0","0","5","0","110","4","104","3.4013605442176873","75","25.140845070422536","0","0"
"publicpolygonfeature:5:35004","ZIP Code 08215","country:us/state:nj/zip:08215","08215","603","1175","1562","80893","2.5236593059936907","0","6096","2.65011","41850","358","506","418","1037","506","112","10572","4.640512898794078","56.76727492865174","27.251807441368367","308","565"
"publicpolygonfeature:5:35020","ZIP Code 08312","country:us/state:nj/zip:08312","08312","319","705","1246","89294","4.698972099853157","2.259259259259259","3533","7.1836","38293","428","286","48","160","410","235","6988","7.565789473684211","57.78587035688274","32.21253771371103","73","149"
"publicpolygonfeature:5:35027","ZIP Code 08318","country:us/state:nj/zip:08318","08318","446","818","1349","92558","10.96433289299868","0.30547070258261594","4627","-5.96658","42911","335","698","242","429","588","90","9434","6.4179104477611935","60.42689648261349","27.79536908767069","10","185"
"publicpolygonfeature:5:35034","ZIP Code 08322","country:us/state:nj/zip:08322","08322","158","602","1614","121686","0","0.8485639686684074","3707","-2.74313","47945","355","514","119","65","153","149","8749","6.0543158623075595","69.53491166927051","29.910516790669615","12","85"
"publicpolygonfeature:5:35038","ZIP Code 08328","country:us/state:nj/zip:08328","08328","71","87",,"101583","0","0","574","-0.90214","43976","91","0","195","0","118","0","1072","7.490144546649145","61.86991869918699","34.765625","0","9"
"publicpolygonfeature:5:35044","ZIP Code 08343","country:us/state:nj/zip:08343","08343","4","338","1515","141842","0","0","1646","2.2696","54519","68","135","16","64","152","300","3983","2.733485193621868","56.48481729284611","28.15097317201473","12","25"
"publicpolygonfeature:5:35045","ZIP Code 08344","country:us/state:nj/zip:08344","08344","98","535","1571","85938","34.04255319148936","4.4692737430167595","2318","1.62284","39757","106","126","19","347","407","59","4441","8.0499653018737","64.67684021543985","27.166178317287567","1","100"
"publicpolygonfeature:5:35050","ZIP Code 08554","country:us/state:nj/zip:08554","08554","53","284","1818","89242","10.619469026548673","0","1532","0.10811","46577","88","171","465","25","193","33","2547","5.090725806451613","72.14545454545454","25.705329153605014","28","86"
"publicpolygonfeature:5:35063","ZIP Code 08505","country:us/state:nj/zip:08505","08505","1118","1061","1717","112845","3.653355989804588","0.6645817044566067","7736","4.27197","50955","795","381","851","208","826","177","15594","4.855523043160205","71.37265135699373","27.05077672153953","149","140"
"publicpolygonfeature:5:35065","ZIP Code 08511","country:us/state:nj/zip:08511","08511","35","31","1150","80952","3.076923076923077","0","394","10.10622","46354","12","6","7","3","33","14","901","4.684684684684685","75.41401273885351","32.82732447817837","0","11"
"publicpolygonfeature:5:35069","ZIP Code 08515","country:us/state:nj/zip:08515","08515","25","538","2500","208836","32.16783216783217","0","2623","36.00222","68581","49","182","3","42","19","70","7808","3.3593915064441155","72.75650842266462","32.643588947531825","142","0"
