"feature id","feature label","shid","geoid","Renter Excessive Housing Costs (2020-2024)","Home Owner Excessive Housing Costs (2020-2024)","Median Home Rent (2020-2024)","Median Household Income (2020-2024)","Rental Vacancy Rate (2020-2024)","Homeowner Vacancy Rate (2020-2024)","Total Housing Units (2020-2024)","Percent Change in Population (Difference Decennial Census 2020 - 2010)","Per Capita Income (2020-2024)","Income 49% and Below Poverty Level (2020-2024)","Income 50% to 99% the Poverty Level (2020-2024)","Income 100% to 124% the Poverty Level (2020-2024)","Income 125% to 149% the Poverty Level (2020-2024)","Income 150% to 184% the Poverty Level (2020-2024)","Income 185% to 199% the Poverty Level (2020-2024)","Income 200% and Over the Poverty Level (2020-2024)","Unemployment Rate (2020-2024)","Labor Force Participation Rate (2020-2024)","Commute Mean Travel Time (2020-2024)","Commute Transportation by Public Transit (2020-2024)","No Vehicles Available (2020-2024)"
"publicpolygonfeature:5:59720","ZIP Code 78066","country:us/state:tx/zip:78066","78066","0","67",,"87604","0","0","139","17.03696","47030","0","28","9","0","0","0","222","0","28.57142857142857",,"0","10"
"publicpolygonfeature:5:59721","ZIP Code 78211","country:us/state:tx/zip:78211","78211","1349","1412","1153","55436","2.480184096139095","0.7196652719665272","10490","-6.23832","21440","2208","4694","2402","3714","2652","1848","13324","8.22789334477089","58.340625911572275","25.1123595505618","395","706"
"publicpolygonfeature:5:59723","ZIP Code 78069","country:us/state:tx/zip:78069","78069","90","360","1111","75625","0","1.9551466359976999","2239","18.30406","30394","578","465","66","225","435","406","4855","4.804211911813097","53.240418118466906","30.42484894259819","0","76"
"publicpolygonfeature:5:59724","ZIP Code 78101","country:us/state:tx/zip:78101","78101","112","478","1132","111280","27.177700348432055","0","2634","18.25962","42419","208","310","61","95","261","375","5957","2.6106335561922953","56.12880270414517","36.6985294117647","0","114"
"publicpolygonfeature:5:59725","ZIP Code 78070","country:us/state:tx/zip:78070","78070","282","1580","1318","115175","5.3056516724336795","1.5491530331547705","8041","42.07475","57010","817","441","859","401","444","104","17076","3.4952245478561266","59.25970436245643","38.13731975128985","4","182"
"publicpolygonfeature:5:59729","ZIP Code 78112","country:us/state:tx/zip:78112","78112","141","478","1319","54988","0","0","3799","21.60664","26867","591","1065","286","398","1513","471","5433","7.688552599463022","52.60657421674371","31.70232558139535","0","142"
"publicpolygonfeature:5:59730","ZIP Code 78147","country:us/state:tx/zip:78147","78147","47","80","950","72404","4.464285714285714","0","659","-2.41782","39248","31","58","15","161","99","47","1121","2.2309711286089238","68.09651474530831","23.517964071856287","0","13"
"publicpolygonfeature:5:59731","ZIP Code 78212","country:us/state:tx/zip:78212","78212","2812","1148","1129","62801","11.721240220226022","1.462962962962963","13534","-5.66091","52570","1536","2510","1425","705","2018","661","15111","7.972665148063782","60.73520917567456","20.628709198813056","350","1332"
"publicpolygonfeature:5:59733","ZIP Code 78073","country:us/state:tx/zip:78073","78073","119","647","1214","69635","5.91016548463357","0","3102","15.53473","23945","626","1080","1221","738","609","188","5569","2.9190813479287403","61.01761252446184","33.75753768844221","0","110"
"publicpolygonfeature:5:59738","ZIP Code 78108","country:us/state:tx/zip:78108","78108","1093","2932","2171","113004","5.842293906810036","0.4401999552339029","16640","62.89378","40615","1057","1065","2601","620","1605","1314","41500","6.410657606509009","62.088969684007914","32.13107166194729","0","265"
