"feature id","feature label","shid","geoid","Renter Excessive Housing Costs (2020-2024)","Home Owner Excessive Housing Costs (2020-2024)","Median Home Rent (2020-2024)","Median Household Income (2020-2024)","Rental Vacancy Rate (2020-2024)","Homeowner Vacancy Rate (2020-2024)","Total Housing Units (2020-2024)","Percent Change in Population (Difference Decennial Census 2020 - 2010)","Per Capita Income (2020-2024)","Income 49% and Below Poverty Level (2020-2024)","Income 50% to 99% the Poverty Level (2020-2024)","Income 100% to 124% the Poverty Level (2020-2024)","Income 125% to 149% the Poverty Level (2020-2024)","Income 150% to 184% the Poverty Level (2020-2024)","Income 185% to 199% the Poverty Level (2020-2024)","Income 200% and Over the Poverty Level (2020-2024)","Unemployment Rate (2020-2024)","Labor Force Participation Rate (2020-2024)","Commute Mean Travel Time (2020-2024)","Commute Transportation by Public Transit (2020-2024)","No Vehicles Available (2020-2024)"
"publicpolygonfeature:5:44594","ZIP Code 37220","country:us/state:tn/zip:37220","37220","15","327","2208","180417","0","0.39447731755424065","2295","12.36827","115658","14","14","0","29","41","0","5167","0.7481296758104738","66.96087786259542","20.873118279569894","0","35"
"publicpolygonfeature:5:44595","ZIP Code 37095","country:us/state:tn/zip:37095","37095","32","40","531","64792","0","0","864","5.34166","33871","204","206","40","6","85","28","1125","1.574803149606299","62.12438853948288","33.92328398384926","0","26"
"publicpolygonfeature:5:44599","ZIP Code 37098","country:us/state:tn/zip:37098","37098","269","80","823","63371","0","0","2430","-0.06163","38006","302","213","228","555","271","276","4201","0","65.4169360051713","37.38255033557047","0","16"
"publicpolygonfeature:5:44600","ZIP Code 37128","country:us/state:tn/zip:37128","37128","5338","3083","1658","93665","4.264280073703606","1.2950179269010542","30651","63.89897","40276","1422","2015","2127","2184","5080","1690","64310","3.5385382131790504","75.04982904182398","28.64977505451133","20","520"
"publicpolygonfeature:5:44603","ZIP Code 37132","country:us/state:tn/zip:37132","37132","0","0",,,"0","0","0","-2.22522","5732","0","0","0","0","0","0","0","12.47429746401645","53.95710059171598","16.052934407364788","20","0"
"publicpolygonfeature:5:44604","ZIP Code 37122","country:us/state:tn/zip:37122","37122","2481","3437","1993","112967","6.618705035971223","0.5593630316468454","26565","38.31615","54835","2199","895","1369","1109","2792","1423","58370","4.105817249291403","68.91982306805933","31.58124822291726","185","278"
"publicpolygonfeature:5:44605","ZIP Code 37127","country:us/state:tn/zip:37127","37127","640","999","1376","91401","2.9197080291970803","0","7589","27.49425","35238","1001","352","1111","681","605","439","17188","4.942456954233205","71.2996616117308","27.77220630372493","6","167"
"publicpolygonfeature:5:44606","ZIP Code 37129","country:us/state:tn/zip:37129","37129","3941","2774","1717","91259","9.031126698816308","1.1596443757247779","25557","29.67534","44470","2134","2018","1011","1375","3729","1897","50785","3.294751158853083","70.89350180505414","26.887248929578444","202","531"
"publicpolygonfeature:5:44607","ZIP Code 37130","country:us/state:tn/zip:37130","37130","6342","2003","1204","62706","8.371776450124782","1.4318010550113038","26334","15.608","39028","3967","4665","2821","3909","4301","1923","35735","3.5044849062788686","70.68842105263158","25.008316158657845","70","1139"
"publicpolygonfeature:5:44608","ZIP Code 37137","country:us/state:tn/zip:37137","37137","64","228","819","55893","0","0","1220","2.90757","34817","190","168","49","95","204","75","1305","2.9082774049217","47.57849920170303","36.160365058670145","0","6"
"publicpolygonfeature:5:44609","ZIP Code 37138","country:us/state:tn/zip:37138","37138","1222","1404","1526","85149","14.102564102564102","0.1996805111821086","10248","5.32784","47633","776","1046","438","658","613","375","18284","2.6265161020493517","64.74082073434126","28.395680479487446","0","277"
"publicpolygonfeature:5:44611","ZIP Code 37209","country:us/state:tn/zip:37209","37209","5442","1884","1708","81423","5.517723066177754","1.9182652210175146","22000","15.98225","60908","1700","2135","1610","740","1817","1489","27275","2.1779738484161997","75.94592963611127","22.658705744169136","447","1114"
"publicpolygonfeature:5:44612","ZIP Code 37145","country:us/state:tn/zip:37145","37145","10","145","729","69150","0","0","1250","3.54081","41464","117","38","49","31","167","24","2016","3.9914468995010695","68.20612542537677","34.02473834443387","0","64"
"publicpolygonfeature:5:44613","ZIP Code 37146","country:us/state:tn/zip:37146","37146","128","448","1675","110938","17.69041769041769","2.1343873517786562","3048","10.94234","47842","42","121","77","127","38","89","7104","4.2723631508678235","76.3685362977935","32.31160616061606","14","40"
"publicpolygonfeature:5:44614","ZIP Code 37148","country:us/state:tn/zip:37148","37148","1090","1472","1122","81633","4.968944099378882","1.9497459837978854","10180","13.30694","33493","1181","1648","834","1122","1513","845","18937","4.333524027459954","69.06531476103756","30.87687813021703","0","156"
"publicpolygonfeature:5:44615","ZIP Code 37149","country:us/state:tn/zip:37149","37149","23","134",,"78345","0","0","1132","15.84605","35527","48","61","175","297","198","14","1809","1.7123287671232876","56.56174334140436","44.154094827586206","7","9"
"publicpolygonfeature:5:44616","ZIP Code 37150","country:us/state:tn/zip:37150","37150","295","207","757","33047","0","9.798055347793568","2313","1.69955","32194","623","630","280","171","463","108","2129","9.682377049180328","54.32785972724743","34.44444444444444","0","137"
"publicpolygonfeature:5:44617","ZIP Code 37151","country:us/state:tn/zip:37151","37151","0","7",,"102168","0","0","196","5.78231","50584","0","0","0","0","11","7","439","0","84.55882352941177","33.149847094801224","0","0"
"publicpolygonfeature:5:44618","ZIP Code 37153","country:us/state:tn/zip:37153","37153","65","390","1375","99143","3.436426116838488","3.187250996015936","2096","22.64063","43977","410","53","33","144","219","64","4750","2.7578796561604584","65.4017334270321","40.795610425240056","51","24"
"publicpolygonfeature:5:44621","ZIP Code 37210","country:us/state:tn/zip:37210","37210","2816","597","1279","50284","6.98297604035309","4.508196721311475","9521","3.92681","34969","2426","2083","422","1172","1644","620","8350","3.887959866220736","65.97255740191684","24.253451279989278","455","1858"
"publicpolygonfeature:5:44622","ZIP Code 37167","country:us/state:tn/zip:37167","37167","4217","2242","1449","84351","3.542673107890499","0.4905686450632212","24144","27.29263","36953","3469","4112","2911","2414","2484","1969","48679","4.46141259885465","71.58075132913982","26.591183777613644","74","767"
"publicpolygonfeature:5:44625","ZIP Code 37172","country:us/state:tn/zip:37172","37172","1479","1481","1161","72168","3.087248322147651","1.385390428211587","12097","11.21612","33204","1667","3056","805","2347","1148","927","20614","3.4349393641429042","62.80620857178146","28.32132454392151","6","657"
"publicpolygonfeature:5:44626","ZIP Code 37215","country:us/state:tn/zip:37215","37215","1271","1737","1983","155863","12.626438786187652","1.0855844483716233","11310","12.96582","115423","1292","320","143","269","348","154","19162","1.6613583541361796","63.33206127678134","18.429919942645476","33","279"
"publicpolygonfeature:5:44627","ZIP Code 37174","country:us/state:tn/zip:37174","37174","2067","3455","1828","105181","5.339716442644081","0.3585465076191133","20269","69.80069","47757","1181","1096","1403","987","1963","1589","45320","1.8071870438590394","70.37444664563309","30.840318906605923","25","231"
"publicpolygonfeature:5:44630","ZIP Code 37181","country:us/state:tn/zip:37181","37181","28","68","554","78625","4.964539007092199","0","804","0.12577","32708","114","98","153","51","105","28","1337","2.169421487603306","63.97884996695308","36.296909492273734","0","12"
"publicpolygonfeature:5:44632","ZIP Code 37186","country:us/state:tn/zip:37186","37186","406","399","988","59545","5.7947019867549665","7.113259668508287","4394","10.15526","29825","681","900","428","774","607","151","6997","3.097667638483965","62.63410180324127","34.79717271051014","0","232"
"publicpolygonfeature:5:44633","ZIP Code 37179","country:us/state:tn/zip:37179","37179","380","823","2107","136188","0","0.2915451895043732","6061","77.27569","59918","168","479","114","350","751","376","15786","4.982871379632513","73.45024780785361","25.89018170226331","0","115"
"publicpolygonfeature:5:44634","ZIP Code 37189","country:us/state:tn/zip:37189","37189","191","244","1367","87047","10.997442455242968","0","1629","9.55477","46245","135","81","8","21","194","25","2955","3.2098765432098766","72.64747191011236","29.99647141848977","0","64"
"publicpolygonfeature:5:44635","ZIP Code 37216","country:us/state:tn/zip:37216","37216","1323","1635","1627","86701","1.9115044247787611","1.203332304844184","9881","2.24174","51419","875","644","395","871","835","852","14532","3.0148655420076835","77.05791704122255","24.09557368941642","94","430"
"publicpolygonfeature:5:44637","ZIP Code 37203","country:us/state:tn/zip:37203","37203","6713","494","2004","71281","12.54856813930062","6.660072535443455","18304","78.535","82295","2197","2411","500","946","633","292","14214","3.427903255584959","79.92228616398603","17.37157085444697","390","1870"
