"feature id","feature label","shid","geoid","Renter Excessive Housing Costs (2020-2024)","Home Owner Excessive Housing Costs (2020-2024)","Median Home Rent (2020-2024)","Median Household Income (2020-2024)","Rental Vacancy Rate (2020-2024)","Homeowner Vacancy Rate (2020-2024)","Total Housing Units (2020-2024)","Percent Change in Population (Difference Decennial Census 2020 - 2010)","Per Capita Income (2020-2024)","Income 49% and Below Poverty Level (2020-2024)","Income 50% to 99% the Poverty Level (2020-2024)","Income 100% to 124% the Poverty Level (2020-2024)","Income 125% to 149% the Poverty Level (2020-2024)","Income 150% to 184% the Poverty Level (2020-2024)","Income 185% to 199% the Poverty Level (2020-2024)","Income 200% and Over the Poverty Level (2020-2024)","Unemployment Rate (2020-2024)","Labor Force Participation Rate (2020-2024)","Commute Mean Travel Time (2020-2024)","Commute Transportation by Public Transit (2020-2024)","No Vehicles Available (2020-2024)"
"publicpolygonfeature:5:43448","ZIP Code 32709","country:us/state:fl/zip:32709","32709","10","89",,"73224","0","0","689","18.38753","41723","215","89","10","39","32","40","1271","1.629802095459837","63.913690476190474","28.65482233502538","0","0"
"publicpolygonfeature:5:43449","ZIP Code 32712","country:us/state:fl/zip:32712","32712","1270","3254","1958","108734","10.964429776310965","0.7828335779688265","17481","19.59126","42413","1257","3743","1879","2075","3995","752","36614","4.0160332999306245","64.05193266525153","31.25920471281296","55","372"
"publicpolygonfeature:5:43451","ZIP Code 32720","country:us/state:fl/zip:32720","32720","2328","2149","1368","68830","3.5891381345926803","0.6681034482758621","14509","13.20006","35650","2165","2487","1601","1440","2284","818","23653","5.885878686166387","56.68328505019201","29.20034297643901","10","797"
"publicpolygonfeature:5:43453","ZIP Code 32726","country:us/state:fl/zip:32726","32726","1557","2265","1141","63152","3.9330789550924568","2.125717266562337","11929","19.12122","34764","1191","1488","1575","995","1915","417","16636","2.61136712749616","60.30686799805163","25.04490569803413","31","714"
"publicpolygonfeature:5:43454","ZIP Code 32730","country:us/state:fl/zip:32730","32730","890","375","1581","47500","11.578947368421053","0.6149116064565718","3029","7.26687","35067","507","453","188","809","315","178","3611","3.2896496389408934","72.53656658968437","22.582347297729452","38","188"
"publicpolygonfeature:5:43455","ZIP Code 32732","country:us/state:fl/zip:32732","32732","62","221",,"119205","0","0","2068","2.16365","65232","59","110","8","0","285","0","4813","1.2371862849063273","63.373655913978496","43.226950354609926","0","0"
"publicpolygonfeature:5:43456","ZIP Code 32736","country:us/state:fl/zip:32736","32736","51","1147","1125","96542","0","0.22624434389140274","4568","13.33587","41062","480","394","524","384","293","1332","9237","5.6792018419033","63.74755381604697","33.62622572582196","0","117"
"publicpolygonfeature:5:43457","ZIP Code 32751","country:us/state:fl/zip:32751","32751","2178","1650","1995","95387","7.02815918082383","1.7713110865095683","11103","19.03375","60631","962","881","513","487","817","904","17405","4.949314251639833","71.33514117084064","24.26245505906523","28","247"
"publicpolygonfeature:5:43460","ZIP Code 32746","country:us/state:fl/zip:32746","32746","3524","2459","2059","104775","8.336610302791977","0.3953545836422041","20514","15.80655","60143","1029","1720","931","753","2231","1394","38347","3.1165363341598322","66.94662139739106","26.689425478767692","115","533"
"publicpolygonfeature:5:43461","ZIP Code 32750","country:us/state:fl/zip:32750","32750","1591","1990","1734","86125","11.57859306630764","0","10831","6.03788","43612","942","1064","397","727","1223","436","20920","6.616772749527873","67.21311475409836","25.685284025924513","10","417"
"publicpolygonfeature:5:43463","ZIP Code 32757","country:us/state:fl/zip:32757","32757","2233","2750","1747","77216","5.228758169934641","2.297872340425532","15441","27.37288","42480","2008","1626","461","804","1541","661","26664","4.683594263912643","53.50766202727401","30.200160128102482","39","813"
"publicpolygonfeature:5:43466","ZIP Code 32765","country:us/state:fl/zip:32765","32765","3796","4196","1874","102167","5.277459954233409","1.4048059149722736","23954","15.25908","45999","3227","3249","1851","1639","3553","1751","48040","4.934855298051423","66.4784148559395","26.28068259937725","11","653"
