"feature id","feature label","shid","geoid","Renter Excessive Housing Costs (2020-2024)","Home Owner Excessive Housing Costs (2020-2024)","Median Home Rent (2020-2024)","Median Household Income (2020-2024)","Rental Vacancy Rate (2020-2024)","Homeowner Vacancy Rate (2020-2024)","Total Housing Units (2020-2024)","Percent Change in Population (Difference Decennial Census 2020 - 2010)","Per Capita Income (2020-2024)","Income 49% and Below Poverty Level (2020-2024)","Income 50% to 99% the Poverty Level (2020-2024)","Income 100% to 124% the Poverty Level (2020-2024)","Income 125% to 149% the Poverty Level (2020-2024)","Income 150% to 184% the Poverty Level (2020-2024)","Income 185% to 199% the Poverty Level (2020-2024)","Income 200% and Over the Poverty Level (2020-2024)","Unemployment Rate (2020-2024)","Labor Force Participation Rate (2020-2024)","Commute Mean Travel Time (2020-2024)","Commute Transportation by Public Transit (2020-2024)","No Vehicles Available (2020-2024)"
"publicpolygonfeature:5:60019","ZIP Code 78730","country:us/state:tx/zip:78730","78730","347","1021","1860","158673","12.224322621298047","0","4349","14.29734","94918","370","142","43","42","161","92","8292","1.9488188976377954","65.63307493540051","24.54003079291763","0","74"
"publicpolygonfeature:5:60020","ZIP Code 78731","country:us/state:tx/zip:78731","78731","3250","1757","1737","105494","1.2397899649941657","2.706843718079673","15163","9.62356","94483","1019","620","364","594","553","483","23757","4.578889297535859","68.8522527057639","20.930759275237275","219","897"
"publicpolygonfeature:5:60021","ZIP Code 78732","country:us/state:tx/zip:78732","78732","1285","1280","1949","192500","11.812714776632301","0.5219582433405328","7940","34.63967","88295","135","545","289","456","233","150","19218","3.4122495926387426","65.59160065384133","29.439550949913645","0","392"
"publicpolygonfeature:5:60022","ZIP Code 78733","country:us/state:tx/zip:78733","78733","91","836","1925","206368","5.825242718446602","0","3427","10.23458","100503","139","122","152","30","280","154","8116","0.760998810939358","63.65425370874962","25.976121329461115","0","63"
"publicpolygonfeature:5:60023","ZIP Code 78734","country:us/state:tx/zip:78734","78734","690","2095","1851","130784","9.92407809110629","0.3260082105771553","10951","30.50923","87042","571","728","589","279","667","55","19050","1.8005041411595246","60.29698677650119","27.708060288335517","0","153"
"publicpolygonfeature:5:60024","ZIP Code 78746","country:us/state:tx/zip:78746","78746","1673","1725","2136","188414","6.598984771573605","0.7141894623366123","11848","7.59053","115026","837","329","154","156","376","139","25975","2.5956574015135443","62.731265805936374","20.05236593059937","85","488"
"publicpolygonfeature:5:60025","ZIP Code 78735","country:us/state:tx/zip:78735","78735","1746","1116","2005","139191","6.135188157660068","0","10228","30.28753","90784","1105","577","568","450","865","108","17162","5.937678907336223","70.12905075996558","21.218665911344","0","280"
"publicpolygonfeature:5:60026","ZIP Code 78736","country:us/state:tx/zip:78736","78736","632","755","1830","93805","7.243707796193983","0","4705","34.00736","64865","431","340","99","266","124","147","8163","6.222379353013965","69.35147725879612","25","0","0"
"publicpolygonfeature:5:60027","ZIP Code 78737","country:us/state:tx/zip:78737","78737","462","1735","2131","168920","6.196078431372549","0","9406","77.60272","74677","488","751","373","292","503","22","24591","5.75290789060044","65.85970164662159","29.408984981874678","0","310"
"publicpolygonfeature:5:60028","ZIP Code 78747","country:us/state:tx/zip:78747","78747","1390","1630","1761","92748","6.123717749456015","1.4596172559195588","9516","58.15641","43578","1578","1692","336","1794","544","362","15871","9.202363367799114","74.23578393776707","29.22305205662691","93","305"
