"feature id","feature label","shid","geoid","Workers in Agriculture, Fishing, and Mining who Work From Home (2020-2024)","Workers in Construction who Work From Home (2020-2024)","Workers in Manufacturing who Work From Home (2020-2024)","Workers in Wholesale Trade who Work From Home (2020-2024)","Workers in Retail Trade who Work From Home (2020-2024)","Workers in Transportation who Work From Home (2020-2024)","Workers in Finance and Insurance who Work From Home (2020-2024)","Workers in Information who Work From Home (2020-2024)","Workers in Scientific and Professional who Work From Home (2020-2024)","Workers in Education and Health Care who Work From Home (2020-2024)","Workers in Arts, Food, and Entertainment who Work From Home (2020-2024)","Workers in Public Administration who Work From Home (2020-2024)","Workers in Other Services who Work From Home (2020-2024)","Workers in Armed Forces who Work From Home (2020-2024)","Workers in Agriculture, Fishing, and Mining who Commute to Work (2020-2024)","Workers in Construction who Commute to Work (2020-2024)","Workers in Manufacturing who Commute to Work (2020-2024)","Workers in Wholesale Trade who Commute to Work (2020-2024)","Workers in Retail Trade who Commute to Work (2020-2024)","Workers in Transportation who Commute to Work (2020-2024)","Workers in Finance and Insurance who Commute to Work (2020-2024)","Workers in Information who Commute to Work (2020-2024)","Workers in Scientific and Professional who Commute to Work (2020-2024)","Workers in Education and Health Care who Commute to Work (2020-2024)","Workers in Arts, Food, and Entertainment who Commute to Work (2020-2024)","Workers in Public Administration who Commute to Work (2020-2024)","Workers in Other Services who Commute to Work (2020-2024)","Workers in Armed Forces who Commute to Work (2020-2024)","Management, Business, Science, and Arts Occupations Work From Home (2020-2024)","Service Occupations Work From Home (2020-2024)","Sales and Office Occupations Work From Home (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Work From Home (2020-2024)","Production, Transportation, and Material Moving Occupations Work From Home (2020-2024)","Military Occupations Work From Home (2020-2024)","Management, Business, Science, and Arts Occupations Commute to Work (2020-2024)","Service Occupations Commute to Work (2020-2024)","Sales and Office Occupations Commute to Work (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute to Work (2020-2024)","Production, Transportation, and Material Moving Occupations Commute to Work (2020-2024)","Military Occupations Commute to Work (2020-2024)"
"publicpolygonfeature:5:43539","ZIP Code 33548","country:us/state:fl/zip:33548","33548","0","35","197","7","104","16","261","56","335","158","72","0","0","0","14","237","132","57","302","192","336","30","578","572","330","70","78","27","833","73","279","20","36","0","1640","250","499","228","328","10"
"publicpolygonfeature:5:43540","ZIP Code 33549","country:us/state:fl/zip:33549","33549","0","22","114","21","189","43","369","10","422","212","45","98","13","0","0","746","358","115","937","443","350","85","805","1757","645","336","284","92","898","82","490","0","88","0","2934","1442","1553","610","389","25"
"publicpolygonfeature:5:43541","ZIP Code 33559","country:us/state:fl/zip:33559","33559","0","0","152","0","126","0","552","79","396","664","117","76","128","0","0","516","251","117","1374","322","438","349","551","2454","1004","293","460","50","1203","99","784","79","125","0","2874","1387","2433","670","765","50"
"publicpolygonfeature:5:43542","ZIP Code 33563","country:us/state:fl/zip:33563","33563","14","10","90","101","118","71","210","47","202","210","48","11","48","0","237","1920","834","289","1552","689","676","51","802","2069","1280","338","844","32","421","159","399","84","117","0","2533","2167","2400","2683","1830","0"
"publicpolygonfeature:5:43543","ZIP Code 33565","country:us/state:fl/zip:33565","33565","157","209","58","24","55","22","187","13","237","131","53","20","75","0","123","1024","408","223","961","407","369","22","693","1320","442","301","325","44","635","90","415","90","11","0","1915","1058","1582","1200","907","0"
"publicpolygonfeature:5:43544","ZIP Code 33566","country:us/state:fl/zip:33566","33566","89","74","46","32","36","35","199","22","202","20","123","25","26","0","312","1198","761","337","1164","518","808","105","1079","2151","1083","392","492","16","465","84","225","127","28","0","3575","2026","2045","1447","1307","16"
"publicpolygonfeature:5:43546","ZIP Code 33567","country:us/state:fl/zip:33567","33567","174","29","0","119","100","52","150","42","131","72","16","0","52","0","389","675","292","187","537","460","235","38","541","1311","407","189","311","0","319","8","366","203","41","0","1686","987","1044","1310","545","0"
"publicpolygonfeature:5:43547","ZIP Code 33569","country:us/state:fl/zip:33569","33569","0","265","139","54","248","160","751","118","749","473","221","128","124","0","50","922","534","292","1717","601","580","80","953","2727","709","634","528","204","2067","331","738","126","168","0","4632","1397","2256","846","1226","174"
"publicpolygonfeature:5:43548","ZIP Code 33570","country:us/state:fl/zip:33570","33570","47","48","149","15","223","90","995","97","519","280","67","0","152","65","168","1382","654","99","1544","1269","677","222","1690","2126","1185","333","869","142","1243","182","1180","47","30","65","2967","2527","2647","1715","2425","79"
"publicpolygonfeature:5:43549","ZIP Code 33572","country:us/state:fl/zip:33572","33572","14","148","295","240","296","115","804","105","923","492","144","319","77","0","146","634","456","145","995","445","612","167","1158","2176","940","463","491","114","2761","74","798","45","294","0","4291","1282","1923","481","898","67"
