"feature id","feature label","shid","geoid","Workers in Agriculture, Fishing, and Mining who Work From Home (2020-2024)","Workers in Construction who Work From Home (2020-2024)","Workers in Manufacturing who Work From Home (2020-2024)","Workers in Wholesale Trade who Work From Home (2020-2024)","Workers in Retail Trade who Work From Home (2020-2024)","Workers in Transportation who Work From Home (2020-2024)","Workers in Finance and Insurance who Work From Home (2020-2024)","Workers in Information who Work From Home (2020-2024)","Workers in Scientific and Professional who Work From Home (2020-2024)","Workers in Education and Health Care who Work From Home (2020-2024)","Workers in Arts, Food, and Entertainment who Work From Home (2020-2024)","Workers in Public Administration who Work From Home (2020-2024)","Workers in Other Services who Work From Home (2020-2024)","Workers in Armed Forces who Work From Home (2020-2024)","Workers in Agriculture, Fishing, and Mining who Commute to Work (2020-2024)","Workers in Construction who Commute to Work (2020-2024)","Workers in Manufacturing who Commute to Work (2020-2024)","Workers in Wholesale Trade who Commute to Work (2020-2024)","Workers in Retail Trade who Commute to Work (2020-2024)","Workers in Transportation who Commute to Work (2020-2024)","Workers in Finance and Insurance who Commute to Work (2020-2024)","Workers in Information who Commute to Work (2020-2024)","Workers in Scientific and Professional who Commute to Work (2020-2024)","Workers in Education and Health Care who Commute to Work (2020-2024)","Workers in Arts, Food, and Entertainment who Commute to Work (2020-2024)","Workers in Public Administration who Commute to Work (2020-2024)","Workers in Other Services who Commute to Work (2020-2024)","Workers in Armed Forces who Commute to Work (2020-2024)","Management, Business, Science, and Arts Occupations Work From Home (2020-2024)","Service Occupations Work From Home (2020-2024)","Sales and Office Occupations Work From Home (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Work From Home (2020-2024)","Production, Transportation, and Material Moving Occupations Work From Home (2020-2024)","Military Occupations Work From Home (2020-2024)","Management, Business, Science, and Arts Occupations Commute to Work (2020-2024)","Service Occupations Commute to Work (2020-2024)","Sales and Office Occupations Commute to Work (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute to Work (2020-2024)","Production, Transportation, and Material Moving Occupations Commute to Work (2020-2024)","Military Occupations Commute to Work (2020-2024)"
"publicpolygonfeature:5:59776","ZIP Code 78214","country:us/state:tx/zip:78214","78214","0","0","9","0","67","0","102","6","204","71","19","29","1","0","44","1221","468","95","1321","623","186","37","866","1633","891","660","224","19","205","76","179","0","48","0","1218","2541","1609","1367","1553","0"
"publicpolygonfeature:5:59777","ZIP Code 78215","country:us/state:tx/zip:78215","78215","3","0","42","0","9","0","32","107","215","35","18","41","3","3","98","49","81","43","128","49","123","19","330","803","228","35","20","200","363","0","110","35","0","0","1486","220","314","45","92","49"
"publicpolygonfeature:5:59778","ZIP Code 78216","country:us/state:tx/zip:78216","78216","90","44","160","21","149","37","837","61","845","337","170","92","54","0","74","1820","987","581","1980","1076","1382","226","2612","4300","3007","646","933","131","1424","304","1110","26","33","0","7038","3900","5121","1961","1646","89"
"publicpolygonfeature:5:59779","ZIP Code 78217","country:us/state:tx/zip:78217","78217","16","79","14","44","426","102","584","194","762","235","64","201","0","0","88","1162","1059","300","1228","983","759","357","2119","3034","2186","577","962","145","1309","49","1134","64","165","0","4877","3518","3408","1168","1897","91"
"publicpolygonfeature:5:59780","ZIP Code 78218","country:us/state:tx/zip:78218","78218","0","55","54","0","131","39","192","21","566","336","62","33","69","27","31","1867","1206","308","2184","1611","893","272","2482","3139","1998","355","805","564","689","303","465","55","46","27","4681","4020","3434","2265","3008","307"
"publicpolygonfeature:5:59784","ZIP Code 78222","country:us/state:tx/zip:78222","78222","0","0","0","15","56","60","143","28","249","169","51","80","92","0","74","1388","1014","317","1630","1082","335","13","371","2477","1405","638","510","254","567","160","156","60","0","0","2287","2612","2405","1437","2600","167"
"publicpolygonfeature:5:59785","ZIP Code 78223","country:us/state:tx/zip:78223","78223","33","111","151","100","91","108","666","87","482","473","8","136","97","0","242","2769","1967","570","3367","1340","1230","288","1828","4636","2395","815","1312","27","1131","245","909","110","148","0","4947","5402","5077","3395","3965","0"
"publicpolygonfeature:5:59787","ZIP Code 78224","country:us/state:tx/zip:78224","78224","0","16","7","0","23","9","319","0","273","37","40","12","0","0","344","1274","763","244","1447","526","500","0","737","1665","957","336","425","0","322","27","351","9","27","0","1829","1648","2559","1555","1627","0"
"publicpolygonfeature:5:59788","ZIP Code 78225","country:us/state:tx/zip:78225","78225","0","0","21","0","0","43","54","0","35","89","27","4","36","0","29","1075","376","19","618","296","484","81","347","1250","563","168","344","10","73","105","103","0","28","0","1040","1069","1456","1186","899","10"
"publicpolygonfeature:5:59789","ZIP Code 78226","country:us/state:tx/zip:78226","78226","0","0","7","0","17","0","36","0","25","29","0","0","14","7","0","659","235","30","266","105","33","0","347","553","189","255","51","11","49","21","58","0","0","7","482","381","706","729","425","11"
"publicpolygonfeature:5:59790","ZIP Code 78227","country:us/state:tx/zip:78227","78227","0","29","13","9","39","91","372","0","176","345","69","60","88","0","133","2414","1154","246","1654","1079","570","204","1753","3597","2290","583","833","217","444","325","478","23","21","0","3321","4565","3088","2795","2838","120"
"publicpolygonfeature:5:59791","ZIP Code 78228","country:us/state:tx/zip:78228","78228","0","51","62","40","195","30","539","179","378","318","74","79","18","0","85","2877","1441","371","2443","1061","988","477","2406","5235","2728","1015","973","37","740","141","985","11","86","0","5110","5465","4983","3579","3000","0"
"publicpolygonfeature:5:59793","ZIP Code 78231","country:us/state:tx/zip:78231","78231","0","79","0","138","23","0","112","18","188","284","17","45","19","0","0","126","206","128","565","46","357","0","590","1193","488","202","176","0","779","12","93","39","0","0","1917","876","906","211","167","0"
"publicpolygonfeature:5:59794","ZIP Code 78232","country:us/state:tx/zip:78232","78232","55","101","251","54","386","44","1144","154","1017","747","222","84","388","136","45","1103","1111","267","1477","445","1273","194","1633","3980","1591","458","830","125","2890","269","1230","106","154","134","7243","1873","3536","1203","664","13"
"publicpolygonfeature:5:59795","ZIP Code 78233","country:us/state:tx/zip:78233","78233","0","72","98","42","154","58","720","90","837","689","71","203","165","0","127","1389","1066","501","3362","1419","1668","281","1784","4417","2195","960","1258","526","1837","183","951","48","180","0","7160","3247","5254","1801","3170","321"
"publicpolygonfeature:5:59796","ZIP Code 78234","country:us/state:tx/zip:78234","78234","0","0","0","0","28","0","24","7","24","5","52","25","18","1347","28","16","15","0","68","17","0","6","71","135","96","94","22","2663","189","529","84","0","0","728","1404","251","163","94","190","1129"
"publicpolygonfeature:5:59797","ZIP Code 78235","country:us/state:tx/zip:78235","78235","0","0","35","0","18","27","0","0","32","13","0","0","18","0","13","83","95","0","200","57","16","17","168","319","294","60","77","42","50","0","40","18","35","0","494","296","258","168","183","42"
"publicpolygonfeature:5:59798","ZIP Code 78236","country:us/state:tx/zip:78236","78236","0","0","19","0","122","0","11","7","11","5","70","24","5","2166","52","41","12","0","164","44","54","3","41","102","228","187","72","2968","111","146","85","0","103","1995","857","701","230","171","210","1799"
"publicpolygonfeature:5:59799","ZIP Code 78245","country:us/state:tx/zip:78245","78245","33","142","115","22","908","650","1157","354","938","758","119","275","280","186","127","2969","3204","833","5600","2450","2153","619","3262","9411","3539","2285","1820","2972","2879","456","1825","251","474","52","14869","6632","8819","4239","5456","1229"
"publicpolygonfeature:5:59800","ZIP Code 78247","country:us/state:tx/zip:78247","78247","0","134","155","27","510","223","978","168","1278","713","168","165","85","47","135","1596","1261","341","2498","1541","1370","220","2658","5559","1826","1169","1132","198","2948","255","1302","52","59","35","9436","2988","4960","1918","2136","66"
"publicpolygonfeature:5:59801","ZIP Code 78248","country:us/state:tx/zip:78248","78248","0","12","71","60","174","32","486","45","507","316","23","18","34","0","0","352","195","83","414","577","615","113","1011","1539","458","202","277","43","1155","63","554","0","6","0","3358","628","1305","373","205","10"
"publicpolygonfeature:5:59802","ZIP Code 78249","country:us/state:tx/zip:78249","78249","14","227","206","120","588","286","2279","140","1862","1222","112","358","11","25","258","1140","1284","347","3565","920","1670","310","2331","7995","4310","1037","1032","250","4841","299","1954","227","129","0","11918","5144","5694","1299","2290","104"
"publicpolygonfeature:5:59803","ZIP Code 78250","country:us/state:tx/zip:78250","78250","45","186","152","104","95","73","1169","78","919","663","200","191","254","60","158","1828","1030","249","3102","1561","1639","281","2357","6286","2510","1331","1241","125","2257","214","1255","176","227","60","9884","3802","4525","2444","3038","5"
"publicpolygonfeature:5:59804","ZIP Code 78251","country:us/state:tx/zip:78251","78251","21","0","111","10","292","130","1884","64","994","971","247","73","239","35","294","1743","1921","398","2913","1969","1995","396","2374","5783","2607","1515","1220","1654","2860","285","1718","133","75","0","10381","4151","5787","1886","3789","788"
"publicpolygonfeature:5:59806","ZIP Code 78252","country:us/state:tx/zip:78252","78252","0","0","0","0","176","30","418","31","208","129","0","14","0","20","70","559","909","5","1146","532","717","133","761","1586","1012","493","593","643","396","41","542","27","0","20","3132","1524","2122","977","1239","165"
"publicpolygonfeature:5:59807","ZIP Code 78253","country:us/state:tx/zip:78253","78253","44","146","179","0","991","51","1263","113","1607","1326","207","455","166","123","156","1434","1538","122","2783","1797","2475","198","2763","6117","3460","2060","711","1324","4286","586","1372","22","372","33","13280","4325","4292","1581","3038","422"
"publicpolygonfeature:5:59808","ZIP Code 78254","country:us/state:tx/zip:78254","78254","0","138","713","102","723","317","2252","291","1971","1139","130","535","202","114","437","1586","1178","440","3556","1234","3060","624","3052","7726","2061","2459","911","980","5173","475","2242","191","501","45","14202","4161","6354","1775","2455","357"
"publicpolygonfeature:5:59809","ZIP Code 78260","country:us/state:tx/zip:78260","78260","35","357","235","66","172","121","1150","161","918","646","53","196","72","6","310","897","443","385","1907","579","1122","148","1603","3274","1258","860","481","191","2502","158","1348","145","29","6","7790","1478","2766","350","935","139"
"publicpolygonfeature:5:59812","ZIP Code 78255","country:us/state:tx/zip:78255","78255","0","13","33","0","232","0","619","20","563","293","99","0","74","0","83","273","399","129","600","74","469","183","950","2192","726","308","181","96","1509","44","379","0","14","0","4330","793","999","249","292","0"
"publicpolygonfeature:5:59813","ZIP Code 78256","country:us/state:tx/zip:78256","78256","0","0","0","18","15","0","127","78","250","250","53","0","40","22","18","390","291","51","1468","194","486","67","428","1965","882","246","376","0","459","123","249","22","0","0","3496","882","1498","300","686","0"
"publicpolygonfeature:5:59814","ZIP Code 78257","country:us/state:tx/zip:78257","78257","0","0","67","0","106","0","245","59","227","383","0","0","0","43","0","401","442","538","808","211","853","0","811","1019","254","198","206","59","877","0","221","0","32","0","3592","670","1199","75","220","44"
"publicpolygonfeature:5:59815","ZIP Code 78258","country:us/state:tx/zip:78258","78258","35","13","147","67","305","62","1123","177","1662","710","410","267","240","26","111","1209","700","582","2122","1204","1641","447","2825","6448","1996","919","799","547","3855","382","863","68","50","26","12395","2085","4665","896","1313","196"
"publicpolygonfeature:5:59816","ZIP Code 78259","country:us/state:tx/zip:78259","78259","12","99","102","101","125","145","408","290","976","449","137","133","11","0","125","1069","663","349","1324","723","799","36","1338","2963","1442","391","661","249","1947","193","699","17","132","0","6264","1862","2313","971","722","0"
"publicpolygonfeature:5:59817","ZIP Code 78261","country:us/state:tx/zip:78261","78261","0","39","422","104","94","178","605","28","853","560","30","192","94","0","233","429","350","654","1106","436","1125","93","2030","2209","1140","604","350","88","2232","88","775","32","72","0","6301","1215","2122","406","785","18"
"publicpolygonfeature:5:59818","ZIP Code 78263","country:us/state:tx/zip:78263","78263","16","0","4","0","15","0","57","0","85","17","16","0","0","0","82","93","224","71","171","96","69","0","219","276","48","15","72","11","75","16","119","0","0","0","724","129","302","106","175","11"
"publicpolygonfeature:5:59819","ZIP Code 78264","country:us/state:tx/zip:78264","78264","0","147","4","0","0","0","83","0","29","23","69","0","15","0","154","590","358","134","276","349","174","31","439","850","510","340","108","0","123","92","4","151","0","0","1203","794","713","652","951","0"
"publicpolygonfeature:5:59820","ZIP Code 78266","country:us/state:tx/zip:78266","78266","0","52","31","45","86","0","143","55","169","126","0","19","0","0","0","196","83","26","321","107","434","53","272","578","158","278","95","0","475","31","110","33","77","0","1557","217","572","64","191","0"
"publicpolygonfeature:5:59944","ZIP Code 78606","country:us/state:tx/zip:78606","78606","69","17","65","38","28","6","56","106","194","17","0","44","5","0","304","446","238","30","207","121","161","12","200","508","179","104","153","0","446","0","119","8","72","0","882","617","345","512","307","0"
"publicpolygonfeature:5:59964","ZIP Code 78623","country:us/state:tx/zip:78623","78623","46","13","14","0","15","26","13","0","19","0","0","0","8","0","16","22","22","20","67","57","17","17","9","151","0","34","0","0","75","8","15","23","33","0","255","17","105","18","37","0"
"publicpolygonfeature:5:59978","ZIP Code 78638","country:us/state:tx/zip:78638","78638","12","0","0","11","0","0","0","0","0","0","0","0","31","0","22","194","80","38","52","73","38","0","41","168","8","52","73","0","23","31","0","0","0","0","303","160","100","169","107","0"
"publicpolygonfeature:5:59986","ZIP Code 78670","country:us/state:tx/zip:78670","78670","0","4","0","0","0","0","5","0","0","0","0","0","0","0","0","0","6","0","5","0","0","5","0","2","5","9","0","0","5","0","0","4","0","0","8","12","7","5","0","0"
"publicpolygonfeature:5:59990","ZIP Code 78648","country:us/state:tx/zip:78648","78648","0","23","0","0","13","0","0","66","44","19","33","27","0","0","84","175","327","12","624","339","22","0","449","771","382","53","182","0","155","0","14","33","23","0","917","1016","486","292","709","0"
"publicpolygonfeature:5:59996","ZIP Code 78655","country:us/state:tx/zip:78655","78655","0","18","3","0","0","10","0","0","12","8","0","0","17","0","29","202","150","43","131","75","24","24","295","477","110","87","82","0","28","30","0","0","10","0","396","453","468","216","196","0"
"publicpolygonfeature:5:60003","ZIP Code 78666","country:us/state:tx/zip:78666","78666","23","240","208","40","425","170","469","138","988","1253","508","239","315","22","282","2888","2353","973","6466","3196","1136","373","3643","9637","7759","1562","1694","144","2745","680","1333","168","101","11","13176","10353","9035","3463","6005","74"
"publicpolygonfeature:5:60048","ZIP Code 78885","country:us/state:tx/zip:78885","78885","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:60065","ZIP Code 78850","country:us/state:tx/zip:78850","78850","25","3","0","0","4","0","0","0","18","4","4","0","0","0","33","19","35","0","13","12","11","0","10","81","5","20","0","0","33","4","17","0","4","0","144","48","0","24","23","0"
"publicpolygonfeature:5:60069","ZIP Code 78861","country:us/state:tx/zip:78861","78861","41","55","0","14","13","80","67","0","99","71","0","23","0","0","57","619","240","28","312","216","205","224","320","1576","344","442","163","12","328","15","95","25","0","0","1966","850","1021","433","488","0"
"publicpolygonfeature:5:60076","ZIP Code 78883","country:us/state:tx/zip:78883","78883","5","0","0","6","0","0","0","0","0","0","0","0","2","0","0","0","0","28","0","0","0","0","0","0","0","0","0","0","8","0","0","0","5","0","0","0","0","0","28","0"
"publicpolygonfeature:5:60082","ZIP Code 78884","country:us/state:tx/zip:78884","78884","16","0","0","0","0","0","0","0","48","20","0","0","0","0","49","46","22","26","20","49","17","0","66","30","9","32","22","0","79","5","0","0","0","0","87","105","58","61","77","0"
"publicpolygonfeature:5:60084","ZIP Code 78886","country:us/state:tx/zip:78886","78886","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","4","0","0","0","0","13","0","0","37","0","63","0","0","0","0","0","0","0","0","35","75","9","4","4","0"
"publicpolygonfeature:5:6681111","ZIP Code 78074","country:us/state:tx/zip:78074","78074","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6696879","ZIP Code 78062","country:us/state:tx/zip:78062","78062","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:22:928641","San Antonio-New Braunfels, TX Area","country:us/state:tx/msa:san_antonio-new_braunfels","41700","1930","7087","8454","3248","14455","6737","39105","5849","43502","30067","6340","9009","6262","5236","13213","96526","70779","20304","130105","63658","65356","12285","109059","245271","117358","53514","50158","25717","107256","14336","49947","5331","6693","3718","392319","199646","224244","111029","135757","10308"
