"feature id","feature label","shid","geoid","Workers in Agriculture, Fishing, and Mining who Work From Home (2020-2024)","Workers in Construction who Work From Home (2020-2024)","Workers in Manufacturing who Work From Home (2020-2024)","Workers in Wholesale Trade who Work From Home (2020-2024)","Workers in Retail Trade who Work From Home (2020-2024)","Workers in Transportation who Work From Home (2020-2024)","Workers in Finance and Insurance who Work From Home (2020-2024)","Workers in Information who Work From Home (2020-2024)","Workers in Scientific and Professional who Work From Home (2020-2024)","Workers in Education and Health Care who Work From Home (2020-2024)","Workers in Arts, Food, and Entertainment who Work From Home (2020-2024)","Workers in Public Administration who Work From Home (2020-2024)","Workers in Other Services who Work From Home (2020-2024)","Workers in Armed Forces who Work From Home (2020-2024)","Workers in Agriculture, Fishing, and Mining who Commute to Work (2020-2024)","Workers in Construction who Commute to Work (2020-2024)","Workers in Manufacturing who Commute to Work (2020-2024)","Workers in Wholesale Trade who Commute to Work (2020-2024)","Workers in Retail Trade who Commute to Work (2020-2024)","Workers in Transportation who Commute to Work (2020-2024)","Workers in Finance and Insurance who Commute to Work (2020-2024)","Workers in Information who Commute to Work (2020-2024)","Workers in Scientific and Professional who Commute to Work (2020-2024)","Workers in Education and Health Care who Commute to Work (2020-2024)","Workers in Arts, Food, and Entertainment who Commute to Work (2020-2024)","Workers in Public Administration who Commute to Work (2020-2024)","Workers in Other Services who Commute to Work (2020-2024)","Workers in Armed Forces who Commute to Work (2020-2024)","Management, Business, Science, and Arts Occupations Work From Home (2020-2024)","Service Occupations Work From Home (2020-2024)","Sales and Office Occupations Work From Home (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Work From Home (2020-2024)","Production, Transportation, and Material Moving Occupations Work From Home (2020-2024)","Military Occupations Work From Home (2020-2024)","Management, Business, Science, and Arts Occupations Commute to Work (2020-2024)","Service Occupations Commute to Work (2020-2024)","Sales and Office Occupations Commute to Work (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute to Work (2020-2024)","Production, Transportation, and Material Moving Occupations Commute to Work (2020-2024)","Military Occupations Commute to Work (2020-2024)"
"publicpolygonfeature:5:60403","ZIP Code 80019","country:us/state:co/zip:80019","80019","0","0","11","24","42","103","80","152","283","102","0","20","0","0","9","371","252","176","403","1050","198","117","348","604","438","236","243","49","566","73","125","0","53","0","1345","721","1223","528","677","0"
"publicpolygonfeature:5:60404","ZIP Code 80020","country:us/state:co/zip:80020","80020","60","164","845","108","533","135","970","562","2617","1532","294","270","278","10","172","1296","2416","355","2212","1525","1075","348","3042","5118","2286","1135","1104","63","5977","464","1532","208","187","10","11181","3892","3550","1287","2174","63"
"publicpolygonfeature:5:60405","ZIP Code 80021","country:us/state:co/zip:80021","80021","44","139","387","80","315","95","716","413","1737","992","198","285","128","0","46","1336","1781","424","1911","752","968","626","2407","3812","1741","861","863","46","4284","274","833","28","110","0","9019","2579","3015","1503","1412","46"
"publicpolygonfeature:5:60406","ZIP Code 80218","country:us/state:co/zip:80218","80218","0","28","172","14","64","281","471","194","1658","565","117","181","335","20","85","200","366","518","760","288","598","221","1615","2953","1058","281","731","0","3333","87","494","85","81","20","6040","1498","1435","155","546","0"
"publicpolygonfeature:5:60407","ZIP Code 80022","country:us/state:co/zip:80022","80022","91","413","198","177","415","203","631","83","598","1059","126","195","276","0","305","3756","2311","920","2535","2862","1264","365","1972","4821","2189","1543","987","201","2099","415","1430","379","142","0","9496","4040","3896","3761","4823","15"
"publicpolygonfeature:5:60408","ZIP Code 80023","country:us/state:co/zip:80023","80023","0","71","737","238","293","32","467","264","1547","537","160","194","118","0","55","311","1018","157","824","333","844","277","1260","2352","1173","502","232","51","3653","127","764","41","73","0","5942","1074","1685","162","515","11"
"publicpolygonfeature:5:60409","ZIP Code 80024","country:us/state:co/zip:80024","80024","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0"
"publicpolygonfeature:5:60411","ZIP Code 80109","country:us/state:co/zip:80109","80109","48","178","361","108","221","38","885","275","1499","436","278","285","201","0","138","805","776","176","1087","211","617","391","1479","2495","1192","620","340","48","3500","122","1066","20","105","0","5189","2002","2233","452","451","48"
"publicpolygonfeature:5:60414","ZIP Code 80030","country:us/state:co/zip:80030","80030","0","29","124","25","35","90","60","77","365","263","71","34","24","0","91","997","704","104","759","691","384","100","489","899","567","144","300","0","526","60","491","59","61","0","1781","855","1331","1013","1249","0"
"publicpolygonfeature:5:60415","ZIP Code 80031","country:us/state:co/zip:80031","80031","7","259","360","128","269","160","462","370","1340","828","136","168","223","0","275","1552","1395","434","1805","1051","687","240","1884","3188","1257","632","585","30","3004","199","1049","287","171","0","6037","2288","2970","1623","2067","30"
"publicpolygonfeature:5:60416","ZIP Code 80033","country:us/state:co/zip:80033","80033","62","99","226","192","143","35","218","128","992","727","191","282","225","0","323","996","1168","293","1584","466","598","283","1342","2513","1139","382","366","9","2541","177","714","27","61","0","4739","1908","2506","981","1319","9"
"publicpolygonfeature:5:60417","ZIP Code 80101","country:us/state:co/zip:80101","80101","0","0","2","9","0","0","0","0","7","0","3","0","0","0","19","13","8","8","2","0","2","4","19","24","0","8","14","0","21","0","0","0","0","0","60","15","19","19","8","0"
"publicpolygonfeature:5:60418","ZIP Code 80102","country:us/state:co/zip:80102","80102","0","49","27","30","7","58","40","34","69","39","11","23","50","0","96","507","153","94","382","301","116","23","245","564","223","188","151","49","302","45","69","0","21","0","998","333","733","613","406","9"
"publicpolygonfeature:5:60419","ZIP Code 80110","country:us/state:co/zip:80110","80110","14","71","150","63","164","21","425","172","735","450","158","190","86","0","154","1125","744","137","1400","612","526","76","1376","2801","1248","352","475","10","1899","96","650","19","35","0","4613","2020","1759","1241","1393","10"
"publicpolygonfeature:5:60420","ZIP Code 80103","country:us/state:co/zip:80103","80103","7","11","14","0","1","8","38","37","63","35","10","8","0","0","33","203","98","18","96","65","16","6","38","162","50","155","144","16","135","13","35","7","42","0","363","188","170","235","128","16"
"publicpolygonfeature:5:60421","ZIP Code 80104","country:us/state:co/zip:80104","80104","46","309","365","193","518","228","985","305","1376","735","271","378","223","0","123","993","1106","210","1660","807","1605","364","1799","3811","1539","1205","608","91","3694","332","1532","171","203","0","7540","2499","3223","917","1673","69"
"publicpolygonfeature:5:60422","ZIP Code 80105","country:us/state:co/zip:80105","80105","25","10","5","0","9","8","21","5","18","18","0","17","0","0","4","220","173","23","46","149","61","3","50","126","83","31","57","0","45","16","48","19","8","0","340","140","98","270","178","0"
"publicpolygonfeature:5:60423","ZIP Code 80106","country:us/state:co/zip:80106","80106","86","186","60","0","22","0","44","12","116","32","0","20","61","0","40","179","88","12","387","109","126","12","170","361","126","118","88","31","385","42","109","99","4","0","874","176","497","98","202","0"
"publicpolygonfeature:5:60424","ZIP Code 80107","country:us/state:co/zip:80107","80107","29","139","133","54","104","53","263","59","501","207","44","35","52","0","96","826","472","91","690","423","216","207","544","1161","331","470","486","41","1077","7","455","61","73","0","2460","1008","946","933","707","0"
