"feature id","feature label","shid","geoid","Workers in Agriculture, Fishing, and Mining who Work From Home (2020-2024)","Workers in Construction who Work From Home (2020-2024)","Workers in Manufacturing who Work From Home (2020-2024)","Workers in Wholesale Trade who Work From Home (2020-2024)","Workers in Retail Trade who Work From Home (2020-2024)","Workers in Transportation who Work From Home (2020-2024)","Workers in Finance and Insurance who Work From Home (2020-2024)","Workers in Information who Work From Home (2020-2024)","Workers in Scientific and Professional who Work From Home (2020-2024)","Workers in Education and Health Care who Work From Home (2020-2024)","Workers in Arts, Food, and Entertainment who Work From Home (2020-2024)","Workers in Public Administration who Work From Home (2020-2024)","Workers in Other Services who Work From Home (2020-2024)","Workers in Armed Forces who Work From Home (2020-2024)","Workers in Agriculture, Fishing, and Mining who Commute to Work (2020-2024)","Workers in Construction who Commute to Work (2020-2024)","Workers in Manufacturing who Commute to Work (2020-2024)","Workers in Wholesale Trade who Commute to Work (2020-2024)","Workers in Retail Trade who Commute to Work (2020-2024)","Workers in Transportation who Commute to Work (2020-2024)","Workers in Finance and Insurance who Commute to Work (2020-2024)","Workers in Information who Commute to Work (2020-2024)","Workers in Scientific and Professional who Commute to Work (2020-2024)","Workers in Education and Health Care who Commute to Work (2020-2024)","Workers in Arts, Food, and Entertainment who Commute to Work (2020-2024)","Workers in Public Administration who Commute to Work (2020-2024)","Workers in Other Services who Commute to Work (2020-2024)","Workers in Armed Forces who Commute to Work (2020-2024)","Management, Business, Science, and Arts Occupations Work From Home (2020-2024)","Service Occupations Work From Home (2020-2024)","Sales and Office Occupations Work From Home (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Work From Home (2020-2024)","Production, Transportation, and Material Moving Occupations Work From Home (2020-2024)","Military Occupations Work From Home (2020-2024)","Management, Business, Science, and Arts Occupations Commute to Work (2020-2024)","Service Occupations Commute to Work (2020-2024)","Sales and Office Occupations Commute to Work (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute to Work (2020-2024)","Production, Transportation, and Material Moving Occupations Commute to Work (2020-2024)","Military Occupations Commute to Work (2020-2024)"
"publicpolygonfeature:5:34970","ZIP Code 08084","country:us/state:nj/zip:08084","08084","0","7","84","15","10","32","76","15","78","103","0","20","0","0","0","335","211","189","508","212","125","57","164","941","306","102","79","0","378","0","62","0","0","0","1020","632","802","332","443","0"
"publicpolygonfeature:5:34971","ZIP Code 08085","country:us/state:nj/zip:08085","08085","24","32","139","92","90","115","322","86","443","455","30","55","149","0","64","546","862","284","1055","806","427","109","542","2198","1208","440","177","0","1430","53","373","57","119","0","3985","1526","1477","558","1172","0"
"publicpolygonfeature:5:34972","ZIP Code 08086","country:us/state:nj/zip:08086","08086","0","36","24","21","27","0","236","36","96","29","0","12","0","0","0","138","446","195","831","325","255","130","415","1048","150","169","85","4","484","0","26","0","7","0","1886","345","1270","228","458","4"
"publicpolygonfeature:5:34973","ZIP Code 08087","country:us/state:nj/zip:08087","08087","0","102","94","0","168","15","281","40","288","186","106","62","22","0","29","1125","601","143","1489","731","315","181","904","2648","1239","908","385","0","781","34","497","20","32","0","3308","2335","2303","1630","1122","0"
"publicpolygonfeature:5:34974","ZIP Code 08088","country:us/state:nj/zip:08088","08088","22","77","66","84","204","119","318","46","384","254","27","126","18","0","195","773","485","285","1072","687","688","81","1031","2343","534","605","372","42","1051","49","471","61","113","0","4415","1047","1951","852","886","42"
"publicpolygonfeature:5:34975","ZIP Code 08089","country:us/state:nj/zip:08089","08089","0","94","4","0","7","0","92","10","55","46","0","14","6","0","9","199","210","31","156","190","118","2","75","552","73","135","135","0","193","3","48","84","0","0","498","210","457","327","393","0"
"publicpolygonfeature:5:34976","ZIP Code 08090","country:us/state:nj/zip:08090","08090","0","5","41","13","0","12","210","2","190","160","0","58","16","0","0","308","405","138","574","289","235","53","368","1189","236","125","211","0","499","39","169","0","0","0","1669","608","801","361","692","0"
"publicpolygonfeature:5:34977","ZIP Code 08091","country:us/state:nj/zip:08091","08091","0","24","26","0","76","25","105","0","90","99","19","0","0","0","0","320","369","35","216","26","40","0","566","482","220","149","92","0","388","28","48","0","0","0","690","580","669","317","259","0"
"publicpolygonfeature:5:34979","ZIP Code 08093","country:us/state:nj/zip:08093","08093","0","0","47","0","0","36","68","40","106","108","7","0","46","0","15","193","407","200","636","511","259","20","353","996","217","240","236","0","240","20","167","25","6","0","1284","640","1038","427","894","0"
"publicpolygonfeature:5:34980","ZIP Code 08109","country:us/state:nj/zip:08109","08109","0","8","240","27","178","41","288","71","357","310","56","151","28","0","45","723","1126","139","1566","752","439","190","798","2171","692","658","371","0","1192","82","391","24","66","0","3065","1368","2320","982","1935","0"
"publicpolygonfeature:5:34981","ZIP Code 08094","country:us/state:nj/zip:08094","08094","0","52","78","142","192","62","678","267","616","306","100","169","22","0","167","1827","1118","292","2456","1485","961","197","1813","5013","944","1284","566","54","1446","179","874","143","42","0","8385","2751","3303","1997","1708","33"
"publicpolygonfeature:5:34982","ZIP Code 08095","country:us/state:nj/zip:08095","08095","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:34983","ZIP Code 08096","country:us/state:nj/zip:08096","08096","0","17","75","95","160","166","310","68","481","471","60","79","119","0","6","1106","1024","473","1986","1666","588","292","1572","4013","1272","861","815","111","1344","191","454","19","93","0","6216","2473","3426","1270","2337","63"
"publicpolygonfeature:5:34984","ZIP Code 08097","country:us/state:nj/zip:08097","08097","0","0","20","0","15","12","22","0","6","22","0","0","0","0","11","106","87","31","157","61","120","21","164","498","157","48","26","0","62","0","35","0","0","0","601","215","384","144","143","0"
"publicpolygonfeature:5:34986","ZIP Code 08098","country:us/state:nj/zip:08098","08098","54","9","26","6","63","17","93","0","121","99","17","72","10","0","122","272","290","97","316","278","223","48","239","1341","106","218","108","0","344","27","138","41","37","0","1731","248","798","445","436","0"
"publicpolygonfeature:5:34987","ZIP Code 08102","country:us/state:nj/zip:08102","08102","0","0","15","0","40","20","0","0","38","19","0","31","29","0","0","40","172","0","491","335","166","30","240","625","298","152","205","0","132","0","5","0","55","0","701","608","643","53","749","0"
"publicpolygonfeature:5:34988","ZIP Code 08103","country:us/state:nj/zip:08103","08103","0","0","0","46","0","0","90","0","76","78","7","20","0","0","14","75","523","37","594","335","199","19","405","902","389","157","149","0","76","177","59","5","0","0","626","1331","625","124","1092","0"
"publicpolygonfeature:5:34989","ZIP Code 08104","country:us/state:nj/zip:08104","08104","0","11","32","0","63","7","14","0","25","175","0","57","11","0","71","293","577","121","1128","771","370","4","692","1675","512","233","317","0","122","79","148","11","35","0","1362","1403","1343","520","2136","0"
"publicpolygonfeature:5:34990","ZIP Code 08105","country:us/state:nj/zip:08105","08105","0","20","39","0","20","38","42","21","53","90","69","28","42","0","89","821","901","380","1685","1028","464","67","978","2444","892","110","551","0","50","171","138","21","82","0","1622","2727","2125","1061","2875","0"
"publicpolygonfeature:5:34991","ZIP Code 08106","country:us/state:nj/zip:08106","08106","0","19","120","18","12","23","260","165","179","114","34","30","21","0","8","255","358","70","546","316","271","110","394","1284","330","122","196","55","664","42","285","0","4","0","2130","622","783","253","472","55"
"publicpolygonfeature:5:34992","ZIP Code 08107","country:us/state:nj/zip:08107","08107","0","59","54","9","72","4","180","34","327","107","27","98","161","0","0","347","336","116","735","373","187","116","562","1981","610","236","293","0","894","39","147","52","0","0","2509","1261","1173","402","547","0"
"publicpolygonfeature:5:34993","ZIP Code 08110","country:us/state:nj/zip:08110","08110","0","13","19","0","17","23","226","11","128","175","36","73","0","0","0","362","1074","226","1227","655","233","23","943","1783","739","621","354","43","472","63","156","13","17","0","2592","1527","1168","637","2316","43"
"publicpolygonfeature:5:34997","ZIP Code 08224","country:us/state:nj/zip:08224","08224","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","64","0","4","7","0","0","4","22","20","20","0","1","0","0","0","0","0","0","0","19","27","16","57","23","0"
"publicpolygonfeature:5:35004","ZIP Code 08215","country:us/state:nj/zip:08215","08215","19","10","52","0","38","45","90","0","41","77","0","0","54","0","2","451","413","38","582","180","200","95","477","1694","908","350","268","13","324","0","84","18","0","0","1979","1340","1038","550","751","13"
"publicpolygonfeature:5:35020","ZIP Code 08312","country:us/state:nj/zip:08312","08312","0","0","80","0","84","10","125","12","49","14","0","19","10","0","0","318","242","0","407","228","205","11","198","875","153","203","128","15","298","14","81","0","10","0","1161","476","619","426","301","0"
"publicpolygonfeature:5:35027","ZIP Code 08318","country:us/state:nj/zip:08318","08318","0","27","49","0","73","0","38","27","37","49","41","0","10","0","95","410","744","64","476","464","303","12","335","1465","226","244","215","0","210","45","61","24","11","0","2091","501","1045","424","992","0"
"publicpolygonfeature:5:35034","ZIP Code 08322","country:us/state:nj/zip:08322","08322","0","0","7","12","34","23","85","35","65","37","0","13","12","0","10","645","333","207","796","336","146","22","318","1388","255","337","175","5","207","29","67","20","0","0","1714","868","1047","702","642","0"
"publicpolygonfeature:5:35038","ZIP Code 08328","country:us/state:nj/zip:08328","08328","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40","33","0","31","84","35","0","47","298","110","15","11","0","0","0","0","0","0","0","210","191","71","125","107","0"
"publicpolygonfeature:5:35044","ZIP Code 08343","country:us/state:nj/zip:08343","08343","10","16","0","0","0","7","0","10","104","38","0","10","0","0","11","228","228","66","295","62","39","13","107","591","66","119","76","0","137","0","48","10","0","0","1032","275","236","163","195","0"
"publicpolygonfeature:5:35045","ZIP Code 08344","country:us/state:nj/zip:08344","08344","1","21","18","3","0","29","19","12","57","36","17","4","13","0","18","356","215","45","212","84","198","52","80","692","200","128","109","0","117","39","40","22","12","0","1036","355","444","318","236","0"
"publicpolygonfeature:5:35050","ZIP Code 08554","country:us/state:nj/zip:08554","08554","0","0","0","15","0","0","13","0","52","106","4","18","13","0","0","186","156","12","269","303","55","0","135","217","93","127","42","0","189","11","21","0","0","0","420","81","476","323","295","0"
"publicpolygonfeature:5:35063","ZIP Code 08505","country:us/state:nj/zip:08505","08505","5","53","100","69","50","33","315","110","314","310","79","51","24","0","30","595","574","251","695","561","523","156","777","2293","563","1266","338","4","1101","41","322","19","30","0","3810","1286","1847","758","925","0"
"publicpolygonfeature:5:35065","ZIP Code 08511","country:us/state:nj/zip:08511","08511","0","0","3","0","1","0","8","0","3","0","4","2","0","0","2","55","41","6","23","0","8","0","42","183","34","39","57","37","21","0","0","0","0","0","209","59","65","111","83","0"
"publicpolygonfeature:5:35069","ZIP Code 08515","country:us/state:nj/zip:08515","08515","7","97","80","11","9","0","261","71","462","253","0","73","0","0","19","255","200","47","202","174","457","69","265","737","325","296","157","18","1183","21","96","0","24","0","2135","163","531","248","144","0"
"publicpolygonfeature:5:35070","ZIP Code 08518","country:us/state:nj/zip:08518","08518","0","0","19","13","16","5","28","6","86","170","0","0","0","0","0","265","229","175","747","213","25","78","453","456","127","143","36","0","209","61","73","0","0","0","971","299","566","286","825","0"
"publicpolygonfeature:5:35088","ZIP Code 08562","country:us/state:nj/zip:08562","08562","23","4","0","0","68","3","11","24","157","51","28","20","9","0","81","170","110","6","169","124","27","23","116","467","107","154","44","10","296","9","69","24","0","0","497","286","320","219","286","0"
"publicpolygonfeature:5:35103","ZIP Code 08640","country:us/state:nj/zip:08640","08640","0","0","0","0","0","0","0","3","7","27","7","0","6","64","0","9","15","5","48","9","10","0","24","132","42","24","0","1245","54","7","3","0","0","50","453","202","100","252","157","399"
"publicpolygonfeature:5:35104","ZIP Code 08641","country:us/state:nj/zip:08641","08641","0","0","0","0","0","0","44","19","25","19","10","0","8","107","0","26","10","0","207","22","19","33","147","264","89","31","0","1141","72","9","44","0","0","107","517","313","338","196","174","451"
"publicpolygonfeature:5:36157","ZIP Code 19422","country:us/state:pa/zip:19422","19422","0","54","304","70","254","73","308","103","974","493","107","65","70","0","19","355","791","201","590","241","743","102","995","1947","446","161","311","0","1999","207","627","0","42","0","4344","564","1205","280","509","0"
"publicpolygonfeature:5:36191","ZIP Code 19437","country:us/state:pa/zip:19437","19437","0","0","0","0","0","0","0","26","0","6","35","0","0","0","0","0","0","0","12","5","0","7","0","49","55","0","0","0","26","35","6","0","0","0","35","32","35","5","21","0"
"publicpolygonfeature:5:36196","ZIP Code 19474","country:us/state:pa/zip:19474","19474","0","0","0","0","0","0","0","0","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36","29","0","0","0","28","0","0","0","0","0","36","29","0","0","0","0"
"publicpolygonfeature:5:36971","ZIP Code 19001","country:us/state:pa/zip:19001","19001","0","75","90","40","57","33","379","70","384","469","30","167","88","0","26","465","619","71","726","470","587","66","694","1964","396","369","419","0","1190","242","378","42","30","0","3183","1037","1274","611","767","0"
"publicpolygonfeature:5:36996","ZIP Code 19021","country:us/state:pa/zip:19021","19021","0","0","0","0","56","0","39","30","107","131","0","0","27","0","43","320","626","93","772","477","169","67","237","864","138","84","89","0","176","71","143","0","0","0","1139","484","837","324","1195","0"
"publicpolygonfeature:5:37028","ZIP Code 19022","country:us/state:pa/zip:19022","19022","0","0","38","8","32","0","6","0","63","47","39","65","12","0","11","12","192","35","353","231","28","38","121","271","113","13","77","0","204","39","59","0","8","0","205","319","402","66","503","0"
"publicpolygonfeature:5:37045","ZIP Code 19023","country:us/state:pa/zip:19023","19023","0","56","22","33","92","0","56","123","147","195","42","35","34","0","96","355","507","162","1359","790","256","127","463","2858","517","360","351","0","519","45","174","28","69","0","2007","2194","2206","414","1380","0"
"publicpolygonfeature:5:37059","ZIP Code 19025","country:us/state:pa/zip:19025","19025","0","0","100","5","19","0","248","84","356","183","51","27","17","0","8","273","283","7","247","44","359","37","334","871","135","97","46","0","964","7","111","8","0","0","1639","367","415","110","210","0"
"publicpolygonfeature:5:37064","ZIP Code 19026","country:us/state:pa/zip:19026","19026","0","68","283","113","270","40","422","78","896","839","30","95","94","0","64","957","1072","208","1507","951","860","181","1301","4834","1392","642","554","0","2168","182","798","15","65","0","6300","2619","2771","1199","1634","0"
"publicpolygonfeature:5:37136","ZIP Code 19027","country:us/state:pa/zip:19027","19027","0","10","99","7","87","43","242","67","806","672","92","72","31","0","35","137","441","205","880","595","435","73","744","3626","509","392","315","21","1660","91","443","9","25","0","4421","1399","1322","312","954","0"
"publicpolygonfeature:5:37142","ZIP Code 19036","country:us/state:pa/zip:19036","19036","0","0","95","0","6","0","100","0","165","235","0","45","8","0","25","796","286","84","993","509","265","18","398","2141","376","320","334","0","392","9","199","34","20","0","2018","1423","1507","741","856","0"
"publicpolygonfeature:5:37175","ZIP Code 19083","country:us/state:pa/zip:19083","19083","39","81","408","121","219","149","596","179","1269","864","109","190","243","0","19","966","744","260","1651","510","1112","290","1529","5529","1140","495","473","0","3352","189","778","20","128","0","8113","1704","2765","1063","1073","0"
"publicpolygonfeature:5:37300","ZIP Code 18920","country:us/state:pa/zip:18920","18920","0","0","0","0","9","0","0","0","13","0","0","0","0","0","0","14","0","9","22","0","0","0","0","74","13","6","0","0","13","0","9","0","0","0","89","0","13","6","30","0"
"publicpolygonfeature:5:37312","ZIP Code 18923","country:us/state:pa/zip:18923","18923","0","0","41","0","0","0","0","16","28","0","0","0","17","0","0","53","25","0","104","0","74","0","0","70","0","0","0","0","44","0","0","17","41","0","187","0","116","23","0","0"
"publicpolygonfeature:5:37394","ZIP Code 19096","country:us/state:pa/zip:19096","19096","0","35","113","53","61","0","214","130","825","468","121","11","65","0","0","45","250","128","292","59","321","197","625","2363","210","131","255","0","1707","53","296","7","33","0","3794","375","447","62","198","0"
"publicpolygonfeature:5:37399","ZIP Code 19102","country:us/state:pa/zip:19102","19102","0","41","130","0","72","91","171","18","562","337","63","0","40","0","0","16","151","30","105","62","216","91","615","1295","348","86","61","0","1223","38","237","0","27","0","2566","116","284","31","79","0"
"publicpolygonfeature:5:37451","ZIP Code 19103","country:us/state:pa/zip:19103","19103","0","32","476","42","104","96","828","143","1563","1469","115","149","114","0","0","110","737","146","683","245","1620","683","1883","4483","467","290","362","37","4205","275","503","49","99","0","9479","465","1393","107","276","26"
"publicpolygonfeature:5:37639","ZIP Code 19104","country:us/state:pa/zip:19104","19104","20","91","32","14","125","120","283","98","1337","2281","567","50","209","13","70","408","745","204","1812","540","600","279","2197","7486","2607","622","1164","69","3397","984","608","102","149","0","9445","4351","3045","516","1446","0"
"publicpolygonfeature:5:37662","ZIP Code 19106","country:us/state:pa/zip:19106","19106","0","18","356","49","122","0","531","172","1387","584","114","48","97","0","0","279","548","93","435","314","522","55","687","2123","311","80","214","0","3119","14","345","0","0","0","4474","221","657","75","234","0"
"publicpolygonfeature:5:37666","ZIP Code 19107","country:us/state:pa/zip:19107","19107","0","29","226","0","197","33","416","45","864","631","183","79","105","0","10","70","385","93","396","227","667","118","939","2600","551","163","388","20","2227","91","384","29","77","0","4534","636","944","52","451","10"
"publicpolygonfeature:5:37667","ZIP Code 19109","country:us/state:pa/zip:19109","19109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:37679","ZIP Code 19111","country:us/state:pa/zip:19111","19111","0","54","88","25","121","146","274","73","555","1464","119","215","200","0","54","1897","2442","531","2389","2060","1476","249","2629","7386","2617","970","1339","0","1990","408","700","105","131","0","7591","7125","4562","2839","3922","0"
"publicpolygonfeature:5:37682","ZIP Code 19112","country:us/state:pa/zip:19112","19112","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:37712","ZIP Code 19113","country:us/state:pa/zip:19113","19113","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:37801","ZIP Code 19114","country:us/state:pa/zip:19114","19114","0","19","91","52","0","47","463","28","598","501","40","359","53","0","0","1147","689","227","1198","1230","697","256","1063","3463","762","778","786","0","1175","118","817","31","110","0","4364","2093","2880","1325","1634","0"
"publicpolygonfeature:5:37803","ZIP Code 19115","country:us/state:pa/zip:19115","19115","0","102","308","37","107","8","231","94","339","477","57","251","39","0","63","496","943","254","1271","1310","943","212","1374","4703","926","1229","483","0","1356","153","225","172","144","0","5618","3283","2632","677","1997","0"
"publicpolygonfeature:5:37806","ZIP Code 19116","country:us/state:pa/zip:19116","19116","0","133","89","67","26","70","119","83","332","385","0","106","53","0","3","888","1210","278","1417","1415","477","107","1007","3982","1196","730","389","0","902","110","326","47","78","0","4406","3008","2374","918","2393","0"
"publicpolygonfeature:5:37816","ZIP Code 19118","country:us/state:pa/zip:19118","19118","0","39","78","10","67","7","275","86","599","370","112","75","62","0","0","117","156","29","188","49","243","74","458","1619","171","111","182","0","1415","70","255","6","34","0","2268","570","412","38","109","0"
"publicpolygonfeature:5:37823","ZIP Code 19119","country:us/state:pa/zip:19119","19119","14","38","225","0","199","97","436","181","1144","1173","153","256","178","0","43","111","541","65","626","585","457","154","1112","4071","910","880","383","9","3147","209","604","21","113","0","5517","1839","1641","211","730","9"
"publicpolygonfeature:5:37851","ZIP Code 19135","country:us/state:pa/zip:19135","19135","0","0","0","0","64","43","49","0","423","472","2","267","68","0","15","977","906","222","1427","1172","683","218","1352","3328","1209","913","539","0","836","187","322","0","43","0","3958","3076","2206","1124","2597","0"
"publicpolygonfeature:5:37916","ZIP Code 19038","country:us/state:pa/zip:19038","19038","0","155","325","45","237","87","581","222","945","854","148","130","163","0","22","762","856","318","1392","424","1028","154","1236","4790","916","295","652","28","2781","214","671","61","165","0","6738","1675","2521","837","1102","0"
"publicpolygonfeature:5:37982","ZIP Code 18070","country:us/state:pa/zip:18070","18070","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","19","19","19","0","17","0","25","25","0","0","8","0","0","0","8","0","0","0","35","8","36","46","7","0"
"publicpolygonfeature:5:37994","ZIP Code 19040","country:us/state:pa/zip:19040","19040","0","121","161","82","84","9","427","115","552","304","70","19","104","0","0","621","916","216","978","565","511","154","1181","2930","821","446","669","8","1361","142","390","82","73","0","4506","1617","2076","892","917","8"
"publicpolygonfeature:5:37999","ZIP Code 19136","country:us/state:pa/zip:19136","19136","0","90","183","19","70","21","28","159","162","241","24","43","133","0","65","655","1133","320","1372","929","588","114","1059","3763","1021","969","631","0","558","120","392","29","74","0","4084","2889","2830","1043","1773","0"
"publicpolygonfeature:5:38004","ZIP Code 19137","country:us/state:pa/zip:19137","19137","0","24","11","85","94","10","73","4","55","80","0","15","36","0","45","172","225","140","359","290","71","87","324","705","158","153","133","0","138","77","222","24","26","0","1015","490","662","130","565","0"
"publicpolygonfeature:5:38047","ZIP Code 19138","country:us/state:pa/zip:19138","19138","19","0","132","0","123","106","276","90","319","678","37","243","19","0","0","97","549","253","1403","880","354","134","1340","4588","732","601","219","0","976","358","377","87","244","0","3210","3760","2260","209","1711","0"
"publicpolygonfeature:5:38085","ZIP Code 19139","country:us/state:pa/zip:19139","19139","0","334","103","0","162","85","404","0","483","790","156","128","8","0","16","302","694","91","1919","1419","715","56","1584","5686","1195","764","752","9","1293","373","592","233","162","0","4921","4891","3200","540","1641","9"
"publicpolygonfeature:5:38089","ZIP Code 19372","country:us/state:pa/zip:19372","19372","18","0","18","0","42","0","0","0","73","19","0","0","5","0","0","103","321","0","85","87","48","0","56","151","51","49","21","0","87","24","46","0","18","0","421","62","264","25","200","0"
"publicpolygonfeature:5:38092","ZIP Code 19373","country:us/state:pa/zip:19373","19373","0","0","59","0","9","5","7","5","89","39","0","0","15","0","0","14","80","51","168","6","183","0","155","297","51","19","47","0","171","35","22","0","0","0","653","81","195","32","110","0"
"publicpolygonfeature:5:38096","ZIP Code 19041","country:us/state:pa/zip:19041","19041","0","0","37","22","26","4","49","35","380","86","20","15","28","0","10","30","131","6","93","39","141","74","239","691","181","41","57","0","629","21","48","4","0","0","1165","186","189","55","138","0"
"publicpolygonfeature:5:38101","ZIP Code 19043","country:us/state:pa/zip:19043","19043","0","0","0","0","10","0","18","0","0","39","0","0","0","0","0","140","140","151","90","43","52","33","60","384","137","47","119","0","46","0","21","0","0","0","651","212","248","81","204","0"
"publicpolygonfeature:5:38126","ZIP Code 19374","country:us/state:pa/zip:19374","19374","0","0","0","0","7","0","0","0","0","0","0","0","0","0","38","21","14","0","11","0","0","0","0","67","0","0","0","0","0","0","7","0","0","0","30","47","34","14","26","0"
"publicpolygonfeature:5:38134","ZIP Code 19375","country:us/state:pa/zip:19375","19375","0","0","12","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","15","50","0","0","76","12","0","0","0","19","0","0","0","0","0","56","82","0","0","15","0"
"publicpolygonfeature:5:38144","ZIP Code 19401","country:us/state:pa/zip:19401","19401","59","80","233","59","306","55","553","237","697","473","51","66","216","0","45","1089","2002","727","3059","1036","920","247","2412","3893","1385","497","951","17","1835","229","781","106","134","0","5437","3614","3888","1572","3752","17"
"publicpolygonfeature:5:38298","ZIP Code 18036","country:us/state:pa/zip:18036","18036","0","117","250","65","238","39","91","15","204","201","72","0","100","0","24","483","1024","119","907","247","239","189","544","1805","283","128","351","0","723","55","428","125","61","0","3102","558","1162","713","808","0"
"publicpolygonfeature:5:38301","ZIP Code 18041","country:us/state:pa/zip:18041","18041","0","0","94","8","29","11","80","18","64","8","0","0","39","0","58","315","427","185","376","86","92","15","153","617","138","51","189","0","226","30","72","0","23","0","749","477","574","333","569","0"
"publicpolygonfeature:5:38308","ZIP Code 18054","country:us/state:pa/zip:18054","18054","0","10","62","6","5","4","48","0","123","48","0","0","2","0","14","374","164","96","222","54","157","23","179","563","143","18","42","23","238","17","38","11","4","0","1046","275","392","246","113","0"
"publicpolygonfeature:5:38315","ZIP Code 18074","country:us/state:pa/zip:18074","18074","0","15","20","5","0","25","181","0","126","164","13","29","0","0","0","422","329","65","164","214","85","80","508","354","44","85","99","0","365","53","110","0","50","0","1077","269","277","399","427","0"
"publicpolygonfeature:5:38322","ZIP Code 18073","country:us/state:pa/zip:18073","18073","19","170","149","7","84","67","313","46","218","116","20","33","52","15","80","593","1154","71","680","169","172","12","489","1046","222","85","219","0","738","31","392","85","48","15","1905","683","862","671","871","0"
"publicpolygonfeature:5:38323","ZIP Code 18076","country:us/state:pa/zip:18076","18076","0","6","35","8","44","10","101","10","35","38","0","0","0","0","0","164","188","36","70","48","42","23","95","318","72","28","54","0","154","7","120","6","0","0","470","133","203","146","186","0"
"publicpolygonfeature:5:38325","ZIP Code 18077","country:us/state:pa/zip:18077","18077","3","0","54","0","4","0","45","6","34","58","4","4","2","0","7","52","187","21","93","75","40","13","151","138","58","18","7","0","175","0","36","0","3","0","401","125","152","71","111","0"
"publicpolygonfeature:5:38329","ZIP Code 18081","country:us/state:pa/zip:18081","18081","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","33","0","0","0","0","0","0","0","0","0","0","18","15","18","0","0","0"
"publicpolygonfeature:5:38531","ZIP Code 18976","country:us/state:pa/zip:18976","18976","0","22","356","75","159","79","373","37","618","506","56","20","48","0","24","602","1165","171","1017","310","414","88","1065","2590","251","367","262","22","1567","70","642","38","32","0","4490","828","1575","588","845","22"
"publicpolygonfeature:5:38540","ZIP Code 18901","country:us/state:pa/zip:18901","18901","17","60","287","156","152","25","451","530","1174","446","124","26","111","0","31","516","1239","348","1096","151","609","286","1337","2243","1244","297","420","4","2498","222","623","146","70","0","5018","1629","2096","425","650","3"
"publicpolygonfeature:5:38541","ZIP Code 18914","country:us/state:pa/zip:18914","18914","0","37","665","77","96","48","424","15","832","458","74","33","12","0","58","580","1137","243","1294","314","566","54","1163","2462","770","542","477","15","1940","96","581","57","97","0","4756","1586","1670","642","1021","0"
"publicpolygonfeature:5:38543","ZIP Code 18902","country:us/state:pa/zip:18902","18902","21","132","588","121","142","120","374","58","1122","406","97","58","65","0","88","354","1509","288","1124","236","650","75","1043","2331","498","236","178","9","2285","281","658","28","52","0","5052","875","1752","316","624","0"
"publicpolygonfeature:5:38544","ZIP Code 18912","country:us/state:pa/zip:18912","18912","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26","9","0","0","0","0","0","0","50","0","0","0","0","0","0","0","0","0","0","85","0","0","0","0","0"
"publicpolygonfeature:5:38545","ZIP Code 18913","country:us/state:pa/zip:18913","18913","0","0","0","0","0","0","0","0","28","0","0","0","0","0","0","38","15","0","0","0","9","0","30","0","31","0","0","0","28","0","0","0","0","0","92","31","0","0","0","0"
"publicpolygonfeature:5:38548","ZIP Code 18915","country:us/state:pa/zip:18915","18915","0","0","94","0","14","0","29","0","102","21","0","0","24","0","15","13","118","13","73","15","74","14","50","117","10","0","59","0","234","16","34","0","0","0","301","25","129","55","61","0"
"publicpolygonfeature:5:38549","ZIP Code 18917","country:us/state:pa/zip:18917","18917","0","38","39","0","12","0","36","0","30","7","7","4","0","0","16","84","95","27","197","6","62","0","132","299","61","28","42","0","121","0","6","38","8","0","467","143","265","90","84","0"
"publicpolygonfeature:5:38552","ZIP Code 18925","country:us/state:pa/zip:18925","18925","16","53","44","38","54","13","84","0","158","199","83","10","43","0","15","128","342","32","233","28","355","0","347","712","175","74","118","0","600","24","171","0","0","0","1508","351","511","81","108","0"
"publicpolygonfeature:5:38553","ZIP Code 18929","country:us/state:pa/zip:18929","18929","0","44","142","68","178","33","176","28","404","183","0","60","72","0","0","210","383","73","319","99","451","74","419","1165","216","108","69","0","934","0","230","113","111","0","2354","331","506","218","177","0"
