"feature id","feature label","shid","geoid","Workers in Agriculture, Fishing, and Mining who Work From Home (2020-2024)","Workers in Construction who Work From Home (2020-2024)","Workers in Manufacturing who Work From Home (2020-2024)","Workers in Wholesale Trade who Work From Home (2020-2024)","Workers in Retail Trade who Work From Home (2020-2024)","Workers in Transportation who Work From Home (2020-2024)","Workers in Finance and Insurance who Work From Home (2020-2024)","Workers in Information who Work From Home (2020-2024)","Workers in Scientific and Professional who Work From Home (2020-2024)","Workers in Education and Health Care who Work From Home (2020-2024)","Workers in Arts, Food, and Entertainment who Work From Home (2020-2024)","Workers in Public Administration who Work From Home (2020-2024)","Workers in Other Services who Work From Home (2020-2024)","Workers in Armed Forces who Work From Home (2020-2024)","Workers in Agriculture, Fishing, and Mining who Commute to Work (2020-2024)","Workers in Construction who Commute to Work (2020-2024)","Workers in Manufacturing who Commute to Work (2020-2024)","Workers in Wholesale Trade who Commute to Work (2020-2024)","Workers in Retail Trade who Commute to Work (2020-2024)","Workers in Transportation who Commute to Work (2020-2024)","Workers in Finance and Insurance who Commute to Work (2020-2024)","Workers in Information who Commute to Work (2020-2024)","Workers in Scientific and Professional who Commute to Work (2020-2024)","Workers in Education and Health Care who Commute to Work (2020-2024)","Workers in Arts, Food, and Entertainment who Commute to Work (2020-2024)","Workers in Public Administration who Commute to Work (2020-2024)","Workers in Other Services who Commute to Work (2020-2024)","Workers in Armed Forces who Commute to Work (2020-2024)","Management, Business, Science, and Arts Occupations Work From Home (2020-2024)","Service Occupations Work From Home (2020-2024)","Sales and Office Occupations Work From Home (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Work From Home (2020-2024)","Production, Transportation, and Material Moving Occupations Work From Home (2020-2024)","Military Occupations Work From Home (2020-2024)","Management, Business, Science, and Arts Occupations Commute to Work (2020-2024)","Service Occupations Commute to Work (2020-2024)","Sales and Office Occupations Commute to Work (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute to Work (2020-2024)","Production, Transportation, and Material Moving Occupations Commute to Work (2020-2024)","Military Occupations Commute to Work (2020-2024)"
"publicpolygonfeature:5:63609","ZIP Code 94929","country:us/state:ca/zip:94929","94929","0","0","0","0","0","0","23","0","59","0","0","0","0","0","0","0","0","0","0","0","0","23","0","9","0","0","0","0","53","0","0","29","0","0","32","0","0","0","0","0"
"publicpolygonfeature:5:63610","ZIP Code 94513","country:us/state:ca/zip:94513","94513","78","269","347","127","377","199","696","145","1808","1074","142","214","88","0","359","2421","1456","387","2560","1370","1504","608","2474","7007","1849","2092","1362","20","3145","576","1565","106","172","0","10846","4560","5248","2800","1995","20"
"publicpolygonfeature:5:63611","ZIP Code 94514","country:us/state:ca/zip:94514","94514","0","0","0","0","0","8","10","0","8","0","0","0","0","0","20","164","4","31","98","65","2","29","55","212","109","13","2","0","18","0","0","0","8","0","186","228","116","108","166","0"
"publicpolygonfeature:5:63612","ZIP Code 94566","country:us/state:ca/zip:94566","94566","24","67","780","114","267","74","578","366","2227","969","189","165","149","0","32","578","1935","679","1393","351","534","525","3561","3334","1507","387","486","47","4982","333","616","15","23","0","10040","1484","2705","379","711","30"
"publicpolygonfeature:5:63614","ZIP Code 94516","country:us/state:ca/zip:94516","94516","0","3","0","0","0","0","7","3","2","1","0","0","0","0","0","35","0","0","0","1","3","18","1","31","0","0","1","0","6","0","7","3","0","0","63","2","1","24","0","0"
"publicpolygonfeature:5:63615","ZIP Code 94517","country:us/state:ca/zip:94517","94517","0","6","51","11","50","63","192","72","327","178","68","0","96","0","3","328","131","40","456","334","300","82","782","990","307","207","332","0","778","37","280","12","7","0","2311","542","738","287","414","0"
"publicpolygonfeature:5:63616","ZIP Code 94520","country:us/state:ca/zip:94520","94520","14","166","36","36","20","94","172","73","665","404","168","133","154","0","289","2074","775","269","1730","646","558","148","3094","3105","2431","380","1074","27","1420","194","267","145","109","0","4289","5555","2510","2291","1928","27"
"publicpolygonfeature:5:63617","ZIP Code 94521","country:us/state:ca/zip:94521","94521","0","147","251","111","167","157","725","169","1440","865","133","181","89","20","32","1494","823","242","1963","903","1157","261","2020","4679","1447","823","549","23","3264","156","887","22","106","20","7620","2372","3639","1297","1482","6"
"publicpolygonfeature:5:63618","ZIP Code 94523","country:us/state:ca/zip:94523","94523","28","116","352","44","483","134","521","229","1431","843","162","151","121","0","43","965","486","178","1592","664","681","197","2066","3731","1220","605","489","19","3468","188","828","63","68","0","6851","1896","2384","821","984","0"
"publicpolygonfeature:5:63619","ZIP Code 94525","country:us/state:ca/zip:94525","94525","0","0","0","0","45","18","82","6","109","86","43","28","0","0","10","151","81","34","116","99","30","7","175","239","51","136","62","0","329","8","69","0","11","0","625","118","182","137","129","0"
"publicpolygonfeature:5:63621","ZIP Code 94526","country:us/state:ca/zip:94526","94526","79","143","547","265","278","211","753","326","1955","757","103","24","105","0","0","779","746","192","796","277","1134","206","2004","1964","489","432","200","0","4018","136","1203","100","89","0","5987","604","1814","394","420","0"
"publicpolygonfeature:5:63622","ZIP Code 94528","country:us/state:ca/zip:94528","94528","0","0","0","0","0","0","0","0","31","0","0","0","0","0","0","102","43","28","0","0","36","40","53","20","55","0","0","0","31","0","0","0","0","0","313","0","64","0","0","0"
"publicpolygonfeature:5:63623","ZIP Code 94530","country:us/state:ca/zip:94530","94530","18","36","331","40","175","132","386","246","1350","1096","164","193","280","0","8","477","588","163","791","419","425","279","1500","2978","783","417","474","4","3562","235","492","39","119","0","5566","1267","1506","397","570","0"
"publicpolygonfeature:5:63624","ZIP Code 94531","country:us/state:ca/zip:94531","94531","24","196","180","43","181","149","730","95","945","725","212","396","101","0","66","1253","731","331","2606","1573","1106","382","2016","4819","1295","836","1397","53","2389","614","652","105","217","0","7311","3206","4095","1571","2281","0"
"publicpolygonfeature:5:63628","ZIP Code 94536","country:us/state:ca/zip:94536","94536","24","230","1060","196","479","221","716","590","4447","1603","158","417","222","0","28","1278","3593","719","2340","1498","1314","1153","4561","5469","1482","591","989","29","8554","416","1073","77","243","0","14189","2783","4045","1571","2427","29"
"publicpolygonfeature:5:63630","ZIP Code 94538","country:us/state:ca/zip:94538","94538","40","201","1050","195","503","272","806","448","4800","1107","276","399","105","4","31","995","4363","421","2473","1688","1075","941","4504","5029","1892","602","860","20","7885","541","1359","171","246","4","13377","3318","3791","1341","3047","20"
"publicpolygonfeature:5:63631","ZIP Code 94539","country:us/state:ca/zip:94539","94539","7","74","1804","102","487","237","713","730","4190","986","221","232","234","0","13","290","3805","432","888","411","711","850","3851","2680","805","280","305","12","8903","151","721","28","214","0","11584","863","1707","331","848","0"
"publicpolygonfeature:5:63632","ZIP Code 94541","country:us/state:ca/zip:94541","94541","0","372","452","77","192","237","224","169","1335","898","222","201","211","0","295","3125","2313","763","3014","1785","1314","604","3356","6802","2272","1530","1243","19","2890","422","830","267","181","0","9535","5663","5459","3526","4252","0"
"publicpolygonfeature:5:63633","ZIP Code 94542","country:us/state:ca/zip:94542","94542","0","45","58","76","121","159","87","73","354","409","36","78","26","0","0","369","496","192","605","483","365","118","905","1306","390","144","487","48","1128","33","229","45","87","0","2376","866","1531","493","639","3"
"publicpolygonfeature:5:63634","ZIP Code 94544","country:us/state:ca/zip:94544","94544","5","103","494","142","320","165","432","153","1237","1111","206","95","194","0","240","3225","5043","680","3636","2977","1476","540","4289","6042","2758","965","1673","38","2753","604","900","139","261","0","9709","6683","6011","4363","6797","19"
"publicpolygonfeature:5:63635","ZIP Code 94545","country:us/state:ca/zip:94545","94545","0","25","185","0","187","93","219","91","700","414","44","74","105","0","24","759","1672","250","1191","1262","435","238","1460","3770","1024","555","570","8","1337","217","397","9","177","0","4618","2421","2696","1346","2137","0"
"publicpolygonfeature:5:63636","ZIP Code 94546","country:us/state:ca/zip:94546","94546","0","224","548","99","343","184","502","297","1186","1130","44","142","144","0","17","1512","1187","317","1705","1183","924","549","2167","4656","1252","1034","795","5","3491","335","756","109","152","0","7995","3305","2704","1428","1871","0"
"publicpolygonfeature:5:63637","ZIP Code 94547","country:us/state:ca/zip:94547","94547","18","16","78","16","95","176","439","152","614","381","181","174","117","0","8","401","468","129","1019","1021","735","178","1022","3094","851","1066","444","20","1574","222","587","26","48","0","4736","1497","2661","404","1138","20"
"publicpolygonfeature:5:63638","ZIP Code 94548","country:us/state:ca/zip:94548","94548","0","0","0","0","0","0","34","0","0","43","0","0","0","0","0","0","0","0","62","0","14","0","61","94","0","0","65","32","34","43","0","0","0","0","117","64","62","52","33","0"
"publicpolygonfeature:5:63640","ZIP Code 94549","country:us/state:ca/zip:94549","94549","0","96","124","46","292","81","743","375","2260","979","200","111","56","0","24","362","568","164","459","134","1305","344","1637","2007","377","239","135","0","4009","188","1050","47","69","0","5495","542","1237","298","183","0"
"publicpolygonfeature:5:63641","ZIP Code 94551","country:us/state:ca/zip:94551","94551","0","43","456","129","248","94","434","203","1574","820","70","35","132","0","67","1435","1235","270","1443","493","634","469","2217","3526","1830","846","966","0","3336","123","634","58","87","0","7845","3027","2345","1308","906","0"
"publicpolygonfeature:5:63642","ZIP Code 94578","country:us/state:ca/zip:94578","94578","101","35","129","69","141","120","218","101","534","363","11","35","87","0","130","1565","1846","362","1866","1515","1026","381","2402","3959","1698","1007","891","0","1162","120","429","144","89","0","5497","3982","3787","2252","3130","0"
"publicpolygonfeature:5:63643","ZIP Code 94550","country:us/state:ca/zip:94550","94550","48","95","574","106","213","288","617","194","2280","792","76","86","130","4","74","1299","2377","320","1485","711","839","543","4283","4197","1782","754","667","18","4101","261","886","72","179","4","10951","2956","2835","1192","1397","18"
"publicpolygonfeature:5:63644","ZIP Code 94552","country:us/state:ca/zip:94552","94552","0","20","134","0","68","54","331","59","508","204","21","132","55","0","31","174","392","45","422","293","354","118","1145","1234","329","484","194","7","1269","128","129","0","60","0","3270","483","934","352","176","7"
"publicpolygonfeature:5:63645","ZIP Code 94553","country:us/state:ca/zip:94553","94553","14","149","265","189","277","225","758","109","1301","1075","139","309","225","0","41","2006","833","225","2476","842","1025","483","2196","4809","1251","1709","835","0","3734","366","868","35","32","0","7961","3224","4150","1627","1769","0"
"publicpolygonfeature:5:63646","ZIP Code 94556","country:us/state:ca/zip:94556","94556","8","0","169","103","169","97","368","147","1164","424","5","79","37","0","0","151","238","126","261","172","409","85","755","1374","362","110","94","0","2277","26","454","0","13","0","3011","443","546","43","94","0"
"publicpolygonfeature:5:63649","ZIP Code 94560","country:us/state:ca/zip:94560","94560","13","46","899","170","264","180","572","653","2000","907","68","170","50","0","114","969","3429","651","1937","1128","745","815","3401","4338","1098","600","832","0","4550","179","972","105","186","0","9909","3144","3352","1327","2325","0"
"publicpolygonfeature:5:63650","ZIP Code 94561","country:us/state:ca/zip:94561","94561","0","138","166","17","487","143","572","82","792","973","62","202","145","0","137","2058","761","477","2370","1100","997","498","2296","4010","1805","1032","1423","0","1926","319","1067","45","422","0","6831","3523","3634","2742","2234","0"
"publicpolygonfeature:5:63651","ZIP Code 94563","country:us/state:ca/zip:94563","94563","0","26","173","135","145","72","478","111","1648","383","161","48","64","0","0","262","439","100","230","120","517","111","1204","1532","302","166","316","0","3034","73","315","0","22","0","3890","552","535","126","196","0"
"publicpolygonfeature:5:63652","ZIP Code 94564","country:us/state:ca/zip:94564","94564","28","99","80","7","19","48","167","72","414","431","63","87","32","0","26","622","540","121","879","569","345","70","1097","1890","677","291","359","0","1115","56","246","58","72","0","3040","1447","1845","452","702","0"
"publicpolygonfeature:5:63653","ZIP Code 94565","country:us/state:ca/zip:94565","94565","10","145","234","80","296","288","506","69","781","972","85","236","122","32","301","5345","2646","809","5603","2917","1645","438","5288","9725","4134","1490","2325","0","1797","526","1029","164","308","32","11236","10464","8475","6593","5898","0"
"publicpolygonfeature:5:63655","ZIP Code 94568","country:us/state:ca/zip:94568","94568","15","107","1315","327","979","540","1266","973","4874","1641","273","187","187","34","9","884","2653","276","2378","851","1075","1183","6235","4509","1368","1035","597","864","10396","201","1598","111","386","26","15756","2097","3533","1002","1200","329"
"publicpolygonfeature:5:63656","ZIP Code 94569","country:us/state:ca/zip:94569","94569","0","0","0","0","32","0","0","0","0","0","0","0","0","0","0","48","0","0","0","0","0","0","0","10","0","10","0","0","0","0","32","0","0","0","10","10","0","48","0","0"
"publicpolygonfeature:5:63657","ZIP Code 94579","country:us/state:ca/zip:94579","94579","0","13","104","33","48","37","207","83","459","273","197","99","230","0","38","810","1075","334","1001","526","276","123","716","1548","930","233","422","0","874","219","479","26","185","0","2267","1945","1614","933","1273","0"
"publicpolygonfeature:5:63659","ZIP Code 94572","country:us/state:ca/zip:94572","94572","40","15","0","54","76","7","31","17","104","107","0","12","80","0","67","177","412","31","587","251","157","0","376","738","349","244","178","0","239","73","116","55","60","0","1066","637","1012","285","567","0"
"publicpolygonfeature:5:63661","ZIP Code 94580","country:us/state:ca/zip:94580","94580","0","0","105","31","65","93","149","70","294","293","68","74","37","0","55","1095","1479","383","1477","1420","527","137","1789","2835","1234","601","603","11","736","210","257","20","56","0","3871","2465","3040","1345","2914","11"
"publicpolygonfeature:5:63662","ZIP Code 94582","country:us/state:ca/zip:94582","94582","36","90","899","151","487","217","1171","672","3331","1168","78","148","28","0","10","282","1960","283","1594","512","1254","579","3604","2747","858","484","317","17","7229","142","977","33","95","0","10047","1396","2376","140","542","0"
"publicpolygonfeature:5:63664","ZIP Code 94575","country:us/state:ca/zip:94575","94575","0","0","0","0","14","22","0","0","0","29","0","0","0","0","0","0","0","0","20","15","0","0","10","128","34","0","25","0","27","1","16","0","21","0","78","75","73","0","6","0"
"publicpolygonfeature:5:63666","ZIP Code 94577","country:us/state:ca/zip:94577","94577","25","132","407","165","328","174","372","236","1034","821","199","141","181","0","113","1443","1896","397","1861","1854","947","302","2747","4352","1948","1151","961","27","2748","422","693","68","284","0","7064","3737","4260","1358","3580","0"
"publicpolygonfeature:5:63667","ZIP Code 94583","country:us/state:ca/zip:94583","94583","50","189","541","53","496","160","582","386","2457","851","128","136","90","0","84","935","1370","110","1413","833","571","448","2663","3180","1232","616","394","0","4682","223","1026","93","95","0","8044","1842","2388","583","992","0"
"publicpolygonfeature:5:63668","ZIP Code 94586","country:us/state:ca/zip:94586","94586","0","1","29","0","23","0","8","14","26","15","0","3","0","0","24","38","23","12","18","19","15","20","36","80","17","2","5","0","78","2","33","0","6","0","181","18","38","70","2","0"
"publicpolygonfeature:5:63669","ZIP Code 94587","country:us/state:ca/zip:94587","94587","0","40","617","58","299","177","585","525","2561","924","165","260","164","0","68","1244","4391","551","2723","2505","1009","862","4043","6546","2023","980","941","36","4877","466","768","34","230","0","12111","4872","4891","1507","4534","7"
"publicpolygonfeature:5:63671","ZIP Code 94595","country:us/state:ca/zip:94595","94595","0","90","134","0","112","42","357","38","530","313","18","13","74","0","15","227","277","13","231","36","274","91","635","1075","126","39","189","0","1319","69","244","16","73","0","2039","342","689","15","143","0"
"publicpolygonfeature:5:63672","ZIP Code 94588","country:us/state:ca/zip:94588","94588","0","146","623","47","398","72","466","360","2223","604","69","201","47","0","53","631","1507","260","903","366","880","561","2687","2468","775","297","440","0","3954","121","1146","28","7","0","7902","1201","1715","548","462","0"
"publicpolygonfeature:5:63677","ZIP Code 94597","country:us/state:ca/zip:94597","94597","0","61","182","49","224","178","568","155","1232","322","76","253","35","0","4","552","528","130","1295","669","779","185","1727","1957","875","262","328","96","2490","113","667","0","65","0","5237","1556","1595","425","549","25"
"publicpolygonfeature:5:63678","ZIP Code 94598","country:us/state:ca/zip:94598","94598","19","25","329","94","364","163","614","175","1607","783","252","187","56","0","29","523","396","114","759","531","926","123","1299","1762","564","516","266","20","3732","185","611","10","130","0","4922","945","1255","272","422","12"
"publicpolygonfeature:5:63680","ZIP Code 94601","country:us/state:ca/zip:94601","94601","19","83","171","24","192","199","306","108","691","972","270","345","289","0","117","2671","1985","317","2247","1371","751","288","2571","3658","2541","721","1664","55","2002","736","669","63","199","0","5831","5031","4048","2789","3219","39"
"publicpolygonfeature:5:63681","ZIP Code 94602","country:us/state:ca/zip:94602","94602","7","54","250","63","298","64","482","397","1798","1215","166","151","309","0","9","676","764","152","1163","668","429","390","1644","3232","1014","419","584","6","4060","307","754","22","111","0","5998","1635","1967","405","1139","6"
"publicpolygonfeature:5:63682","ZIP Code 94603","country:us/state:ca/zip:94603","94603","0","59","78","40","159","87","50","54","282","230","49","76","78","0","82","2170","1288","372","1798","1606","303","89","1739","2273","1801","603","1130","10","565","217","315","53","92","0","2709","4080","3055","2266","3144","10"
"publicpolygonfeature:5:63683","ZIP Code 94605","country:us/state:ca/zip:94605","94605","0","164","168","76","222","88","539","416","1091","1069","155","212","274","0","24","1109","1393","312","1599","1525","758","323","2682","3955","1536","1104","798","18","3344","89","615","213","213","0","7845","2929","2740","1160","2462","0"
"publicpolygonfeature:5:63684","ZIP Code 94606","country:us/state:ca/zip:94606","94606","0","80","137","0","141","178","114","450","1233","1171","244","242","461","0","136","860","1230","502","1355","1118","778","331","2196","4573","2514","505","1263","134","3289","604","510","14","34","0","6920","4299","2968","1240","2019","49"
"publicpolygonfeature:5:63685","ZIP Code 94607","country:us/state:ca/zip:94607","94607","20","43","205","105","274","191","271","464","1611","620","156","256","224","0","69","501","745","177","952","697","620","350","2319","2513","1275","597","474","57","3291","285","773","39","52","0","5991","2103","1660","654","917","21"
"publicpolygonfeature:5:63686","ZIP Code 94608","country:us/state:ca/zip:94608","94608","76","240","575","153","535","254","664","607","2647","1150","371","126","445","24","24","664","1137","109","1142","795","684","645","2874","3361","1205","459","560","0","6033","279","1073","168","290","24","8572","1751","1598","552","1186","0"
"publicpolygonfeature:5:63687","ZIP Code 94609","country:us/state:ca/zip:94609","94609","0","131","359","139","227","193","220","433","1495","700","223","176","292","0","81","738","347","17","1004","534","467","546","1609","2686","884","247","448","17","3723","139","506","99","121","0","5358","1386","1467","606","800","8"
"publicpolygonfeature:5:63688","ZIP Code 94610","country:us/state:ca/zip:94610","94610","0","143","329","56","217","350","675","854","2606","1357","331","400","500","0","52","273","661","225","714","531","735","425","2444","3879","910","466","509","9","6513","280","821","69","135","0","8103","1312","1588","168","653","9"
"publicpolygonfeature:5:63689","ZIP Code 94611","country:us/state:ca/zip:94611","94611","0","236","542","165","247","126","931","757","3460","1735","470","339","506","0","0","448","724","176","813","501","1055","318","2567","3294","1027","585","566","24","7993","268","1066","41","146","0","8555","1147","1486","255","655","0"
"publicpolygonfeature:5:63690","ZIP Code 94612","country:us/state:ca/zip:94612","94612","0","17","171","23","200","86","221","287","1007","475","98","116","125","0","0","171","375","18","408","508","434","359","1539","2386","960","465","339","0","2131","172","475","14","34","0","4041","1911","1386","120","504","0"
"publicpolygonfeature:5:63691","ZIP Code 94613","country:us/state:ca/zip:94613","94613","0","0","0","0","0","0","0","0","0","9","0","0","0","0","9","0","0","0","13","0","22","13","3","30","39","5","5","0","9","0","0","0","0","0","48","39","39","9","4","0"
"publicpolygonfeature:5:63692","ZIP Code 94618","country:us/state:ca/zip:94618","94618","34","46","133","95","168","130","265","359","1523","768","152","38","224","0","14","163","304","33","344","209","549","272","1169","1339","339","215","315","13","3469","97","302","29","38","0","3898","327","843","61","136","13"
"publicpolygonfeature:5:63693","ZIP Code 94619","country:us/state:ca/zip:94619","94619","4","52","196","170","84","110","326","331","1384","806","357","167","126","0","0","802","642","126","634","727","552","246","1574","2412","628","483","525","20","3253","231","532","15","82","0","4545","1244","1747","732","1093","10"
"publicpolygonfeature:5:63694","ZIP Code 94621","country:us/state:ca/zip:94621","94621","15","22","59","21","114","93","31","123","188","242","89","182","123","0","138","2027","843","402","1616","1365","288","211","1190","2138","1329","441","876","63","488","371","174","22","247","0","2198","3290","2620","2422","2376","21"
"publicpolygonfeature:5:63695","ZIP Code 94702","country:us/state:ca/zip:94702","94702","0","46","226","5","144","110","197","194","1144","675","147","187","225","0","23","250","450","114","470","243","170","222","912","1691","449","435","146","0","2729","211","273","25","62","0","3167","1019","827","165","397","0"
"publicpolygonfeature:5:63696","ZIP Code 94703","country:us/state:ca/zip:94703","94703","4","43","117","55","191","66","249","432","1321","830","116","212","459","0","27","466","368","20","512","318","291","148","1319","2783","483","223","324","9","3439","271","314","10","61","0","4868","585","718","452","659","9"
"publicpolygonfeature:5:63697","ZIP Code 94704","country:us/state:ca/zip:94704","94704","25","72","175","101","141","79","317","114","891","877","170","281","161","0","10","280","260","9","350","114","540","535","922","2448","1024","95","302","40","2540","396","355","50","63","0","4081","1140","1432","171","96","9"
"publicpolygonfeature:5:63698","ZIP Code 94705","country:us/state:ca/zip:94705","94705","12","120","105","28","32","16","128","355","962","704","185","35","117","0","38","50","207","51","246","165","348","122","822","1478","362","134","262","0","2437","103","169","90","0","0","2892","493","671","60","169","0"
"publicpolygonfeature:5:63699","ZIP Code 94706","country:us/state:ca/zip:94706","94706","15","77","189","157","85","73","215","171","1477","1081","127","117","89","0","38","180","573","30","298","240","336","263","999","2170","595","344","381","0","3294","95","425","40","19","0","4237","806","940","183","281","0"
"publicpolygonfeature:5:63700","ZIP Code 94708","country:us/state:ca/zip:94708","94708","19","39","100","34","81","90","95","185","898","745","170","99","149","0","9","85","122","57","176","94","205","77","670","1084","195","83","114","49","2380","88","205","31","0","0","2316","191","334","71","59","49"
"publicpolygonfeature:5:63701","ZIP Code 94709","country:us/state:ca/zip:94709","94709","17","84","101","62","148","14","222","170","483","793","187","46","60","0","40","217","116","54","451","93","203","240","650","1742","418","28","116","11","1822","154","398","7","6","0","2825","596","684","139","124","11"
"publicpolygonfeature:5:63702","ZIP Code 94710","country:us/state:ca/zip:94710","94710","37","41","141","0","56","75","103","121","579","347","68","59","114","0","0","106","152","26","231","143","123","115","628","678","201","22","144","0","1284","69","228","62","98","0","1559","267","399","124","220","0"
"publicpolygonfeature:5:63703","ZIP Code 94720","country:us/state:ca/zip:94720","94720","0","0","22","0","27","0","15","0","61","91","55","0","9","0","0","0","36","0","94","0","47","0","70","817","472","12","86","8","178","36","66","0","0","0","678","410","495","19","40","0"
"publicpolygonfeature:5:63704","ZIP Code 94801","country:us/state:ca/zip:94801","94801","51","107","20","31","157","177","196","36","566","266","59","94","89","0","124","2263","757","441","1592","1050","306","5","1383","2501","1335","390","938","15","903","180","482","145","139","0","2769","3515","1921","2922","1973","0"
"publicpolygonfeature:5:63705","ZIP Code 94803","country:us/state:ca/zip:94803","94803","0","41","25","19","81","143","271","99","594","594","170","27","58","0","32","511","655","341","1280","1187","535","204","1393","2922","960","596","919","0","1521","149","341","41","70","0","4389","2265","2689","693","1499","0"
"publicpolygonfeature:5:63706","ZIP Code 94804","country:us/state:ca/zip:94804","94804","0","100","169","63","119","164","233","98","713","755","53","236","138","0","24","1988","1122","430","1738","1444","671","382","2668","4101","2472","582","1089","29","1912","412","420","31","66","0","5774","4862","3421","2017","2666","0"
"publicpolygonfeature:5:63707","ZIP Code 94805","country:us/state:ca/zip:94805","94805","0","8","67","41","119","13","135","143","528","204","103","39","52","0","41","506","686","172","756","309","194","170","821","1546","643","370","357","45","1215","43","157","0","37","0","2233","1288","1484","741","825","45"
"publicpolygonfeature:5:63708","ZIP Code 94806","country:us/state:ca/zip:94806","94806","0","77","207","45","319","61","192","59","836","732","76","143","154","0","308","2632","1649","540","3351","2375","871","231","3046","5257","2704","836","1869","0","1588","459","624","82","148","0","6913","6542","4581","3532","4101","0"
"publicpolygonfeature:5:63710","ZIP Code 94901","country:us/state:ca/zip:94901","94901","244","344","354","73","169","65","655","535","1331","820","180","176","245","0","82","2139","663","259","1871","412","866","372","2420","3196","1631","493","843","0","3515","220","941","442","73","0","5175","4149","2798","2000","1125","0"
"publicpolygonfeature:5:63712","ZIP Code 94903","country:us/state:ca/zip:94903","94903","48","213","149","81","149","287","374","397","1618","604","57","23","188","62","43","572","541","105","1395","663","452","202","1841","2446","892","525","617","6","3265","171","554","71","189","0","5248","1438","2186","516","906","6"
"publicpolygonfeature:5:63713","ZIP Code 94904","country:us/state:ca/zip:94904","94904","0","56","143","9","84","11","396","152","719","401","125","76","219","0","9","137","120","55","320","157","411","78","662","1167","315","69","144","0","1695","155","523","0","18","0","2300","554","640","47","103","0"
"publicpolygonfeature:5:63714","ZIP Code 94920","country:us/state:ca/zip:94920","94920","0","68","57","92","98","46","562","31","975","309","15","46","141","0","12","191","60","24","146","132","460","72","596","829","219","60","104","0","1975","83","354","8","20","0","1762","314","556","147","126","0"
"publicpolygonfeature:5:63718","ZIP Code 94924","country:us/state:ca/zip:94924","94924","23","42","0","0","0","0","0","0","44","33","26","5","0","0","14","40","15","40","75","44","0","0","63","95","34","10","21","0","92","23","7","43","8","0","157","63","97","61","73","0"
"publicpolygonfeature:5:63719","ZIP Code 94925","country:us/state:ca/zip:94925","94925","21","150","133","18","54","14","336","341","727","209","40","0","13","0","0","44","106","53","220","108","226","123","664","840","114","35","72","3","1746","18","260","0","32","0","1998","127","348","0","132","3"
"publicpolygonfeature:5:63720","ZIP Code 94930","country:us/state:ca/zip:94930","94930","2","106","85","35","19","26","129","41","832","199","27","14","116","0","6","186","60","4","357","89","253","109","304","793","230","135","232","0","1430","45","124","30","2","0","1454","539","527","136","102","0"
"publicpolygonfeature:5:63722","ZIP Code 94933","country:us/state:ca/zip:94933","94933","0","0","0","0","0","0","0","0","67","30","0","0","49","0","0","63","0","0","36","0","32","16","143","71","42","0","0","0","108","38","0","0","0","0","286","28","56","28","5","0"
"publicpolygonfeature:5:63723","ZIP Code 94940","country:us/state:ca/zip:94940","94940","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","60","0","0","0","0","0","0","0","0","0","0","0","16","0","60","0","0","0"
"publicpolygonfeature:5:63725","ZIP Code 94937","country:us/state:ca/zip:94937","94937","7","8","0","0","0","0","62","0","0","25","19","0","0","0","28","30","22","8","29","13","19","43","46","14","114","0","0","0","59","0","54","8","0","0","225","90","42","9","0","0"
"publicpolygonfeature:5:63726","ZIP Code 94938","country:us/state:ca/zip:94938","94938","0","0","0","0","0","0","0","49","59","0","0","0","0","0","0","0","9","0","0","0","0","44","22","32","45","0","0","0","108","0","0","0","0","0","152","0","0","0","0","0"
"publicpolygonfeature:5:63727","ZIP Code 94939","country:us/state:ca/zip:94939","94939","0","69","102","15","49","25","141","117","425","141","150","31","52","0","28","59","62","130","244","31","251","68","452","607","115","66","338","0","1010","69","192","0","46","0","1179","385","731","24","132","0"
"publicpolygonfeature:5:63729","ZIP Code 94941","country:us/state:ca/zip:94941","94941","7","173","369","72","506","62","866","480","2097","895","299","104","245","11","14","423","442","133","939","279","1135","235","1658","2045","968","342","596","0","4929","227","807","110","113","0","5710","1312","1427","346","414","0"
"publicpolygonfeature:5:63730","ZIP Code 94945","country:us/state:ca/zip:94945","94945","4","72","85","91","57","7","129","155","635","391","43","32","70","0","106","459","249","173","999","306","227","116","1028","1452","504","540","299","0","1393","108","244","9","17","0","3064","1252","1421","378","343","0"
"publicpolygonfeature:5:63732","ZIP Code 94946","country:us/state:ca/zip:94946","94946","27","0","5","7","0","0","12","12","16","18","8","3","4","0","16","22","7","4","53","3","7","13","63","68","26","9","5","7","104","2","3","0","3","0","156","49","63","26","9","0"
"publicpolygonfeature:5:63733","ZIP Code 94947","country:us/state:ca/zip:94947","94947","12","42","108","72","67","88","267","89","535","429","63","26","158","0","63","747","464","139","1039","387","532","183","1401","1893","869","490","988","31","1281","86","515","13","61","0","4103","2164","1535","682","724","18"
"publicpolygonfeature:5:63734","ZIP Code 94949","country:us/state:ca/zip:94949","94949","0","89","162","38","79","0","377","215","599","214","76","33","82","0","13","430","392","33","841","248","401","110","854","1654","687","188","413","59","1284","15","597","9","59","0","2682","1425","1300","459","434","23"
