"feature id","feature label","shid","geoid","Workers in Agriculture, Fishing, and Mining who Work From Home (2020-2024)","Workers in Construction who Work From Home (2020-2024)","Workers in Manufacturing who Work From Home (2020-2024)","Workers in Wholesale Trade who Work From Home (2020-2024)","Workers in Retail Trade who Work From Home (2020-2024)","Workers in Transportation who Work From Home (2020-2024)","Workers in Finance and Insurance who Work From Home (2020-2024)","Workers in Information who Work From Home (2020-2024)","Workers in Scientific and Professional who Work From Home (2020-2024)","Workers in Education and Health Care who Work From Home (2020-2024)","Workers in Arts, Food, and Entertainment who Work From Home (2020-2024)","Workers in Public Administration who Work From Home (2020-2024)","Workers in Other Services who Work From Home (2020-2024)","Workers in Armed Forces who Work From Home (2020-2024)","Workers in Agriculture, Fishing, and Mining who Commute to Work (2020-2024)","Workers in Construction who Commute to Work (2020-2024)","Workers in Manufacturing who Commute to Work (2020-2024)","Workers in Wholesale Trade who Commute to Work (2020-2024)","Workers in Retail Trade who Commute to Work (2020-2024)","Workers in Transportation who Commute to Work (2020-2024)","Workers in Finance and Insurance who Commute to Work (2020-2024)","Workers in Information who Commute to Work (2020-2024)","Workers in Scientific and Professional who Commute to Work (2020-2024)","Workers in Education and Health Care who Commute to Work (2020-2024)","Workers in Arts, Food, and Entertainment who Commute to Work (2020-2024)","Workers in Public Administration who Commute to Work (2020-2024)","Workers in Other Services who Commute to Work (2020-2024)","Workers in Armed Forces who Commute to Work (2020-2024)","Management, Business, Science, and Arts Occupations Work From Home (2020-2024)","Service Occupations Work From Home (2020-2024)","Sales and Office Occupations Work From Home (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Work From Home (2020-2024)","Production, Transportation, and Material Moving Occupations Work From Home (2020-2024)","Military Occupations Work From Home (2020-2024)","Management, Business, Science, and Arts Occupations Commute to Work (2020-2024)","Service Occupations Commute to Work (2020-2024)","Sales and Office Occupations Commute to Work (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute to Work (2020-2024)","Production, Transportation, and Material Moving Occupations Commute to Work (2020-2024)","Military Occupations Commute to Work (2020-2024)"
"publicpolygonfeature:5:41814","ZIP Code 33128","country:us/state:fl/zip:33128","33128","0","4","0","0","0","0","44","9","203","70","0","37","0","0","0","773","160","142","378","272","443","52","465","586","620","148","563","0","301","47","19","0","0","0","906","1399","1025","870","402","0"
"publicpolygonfeature:5:41815","ZIP Code 33129","country:us/state:fl/zip:33129","33129","0","163","107","15","36","119","430","44","530","195","133","98","47","0","40","525","270","228","581","558","1233","204","1370","1015","529","234","238","0","1474","29","333","0","81","0","4259","591","1335","305","535","0"
"publicpolygonfeature:5:41830","ZIP Code 33130","country:us/state:fl/zip:33130","33130","0","89","54","166","183","270","431","106","1625","466","152","129","54","0","50","2668","516","206","1967","1244","1639","284","2948","2611","2222","548","982","40","2411","145","929","50","190","0","7143","3733","2686","2396","1927","40"
"publicpolygonfeature:5:41831","ZIP Code 33131","country:us/state:fl/zip:33131","33131","21","412","343","260","238","119","969","295","2027","385","300","91","79","10","29","293","509","187","706","776","3052","407","1746","1685","951","315","293","0","4418","148","857","39","77","10","6672","781","2888","123","485","0"
"publicpolygonfeature:5:41834","ZIP Code 33132","country:us/state:fl/zip:33132","33132","0","197","129","129","355","19","568","176","1002","710","414","59","127","0","0","487","411","373","519","708","1211","216","1671","2006","1771","210","498","151","2712","432","592","97","52","0","5900","1856","1402","306","617","151"
"publicpolygonfeature:5:41835","ZIP Code 33133","country:us/state:fl/zip:33133","33133","23","212","196","58","315","126","944","346","1644","689","100","56","190","0","14","1064","482","295","1130","1038","1799","452","3252","2647","1374","298","999","100","3780","107","853","49","110","0","7560","2493","3089","1084","630","88"
"publicpolygonfeature:5:41844","ZIP Code 33134","country:us/state:fl/zip:33134","33134","0","269","232","93","164","112","425","177","1219","843","152","53","238","0","75","957","560","436","1078","1247","1711","349","2936","3471","1517","1046","1132","0","2854","262","583","255","23","0","8764","2969","2590","895","1297","0"
"publicpolygonfeature:5:41869","ZIP Code 33135","country:us/state:fl/zip:33135","33135","0","153","28","62","115","26","201","36","412","172","52","133","125","0","0","3801","646","204","1870","1458","1071","147","1625","2643","1932","326","1476","0","737","220","351","153","54","0","3130","4818","2800","3774","2677","0"
"publicpolygonfeature:5:41877","ZIP Code 33136","country:us/state:fl/zip:33136","33136","0","40","0","0","61","90","38","44","281","96","59","0","0","0","95","397","155","87","957","759","397","38","840","1336","1911","195","329","0","314","17","293","40","45","0","2015","2001","1600","616","1264","0"
"publicpolygonfeature:5:41884","ZIP Code 33137","country:us/state:fl/zip:33137","33137","0","167","112","324","296","185","912","283","1675","391","370","95","82","0","14","1226","574","447","1604","1211","1447","625","1948","1825","1990","279","322","14","3603","266","753","127","143","0","6192","2141","2970","1068","1155","0"
"publicpolygonfeature:5:41890","ZIP Code 33138","country:us/state:fl/zip:33138","33138","0","78","49","114","285","122","873","232","1073","366","142","83","63","0","1","605","603","231","1273","770","805","278","2374","2716","1685","460","644","65","1901","173","1372","23","11","0","4763","3463","2448","456","1315","65"
"publicpolygonfeature:5:41891","ZIP Code 33139","country:us/state:fl/zip:33139","33139","97","136","262","141","261","204","1098","177","1744","706","157","39","145","10","19","793","384","295","1278","917","1517","218","2106","1832","3779","274","726","75","3773","135","1017","116","126","10","6264","3786","2410","883","858","12"
"publicpolygonfeature:5:41896","ZIP Code 33140","country:us/state:fl/zip:33140","33140","2","36","409","29","119","49","444","170","957","361","238","28","191","0","2","198","160","155","947","265","739","58","1139","1231","1376","417","335","0","2275","172","457","33","96","0","3859","1364","1437","50","312","0"
"publicpolygonfeature:5:41899","ZIP Code 33141","country:us/state:fl/zip:33141","33141","8","77","171","49","185","365","783","295","1168","483","105","144","161","0","35","803","597","416","1921","1343","1444","352","2601","3198","3440","274","1115","0","2331","422","891","95","255","0","6356","4793","3499","1189","1702","0"
"publicpolygonfeature:5:41902","ZIP Code 33142","country:us/state:fl/zip:33142","33142","0","469","20","0","84","143","43","17","182","387","0","0","112","0","110","3587","1066","381","2667","2206","924","126","3543","4027","2196","549","1324","16","449","284","238","406","80","0","3992","6464","3941","4322","4003","0"
"publicpolygonfeature:5:41909","ZIP Code 33143","country:us/state:fl/zip:33143","33143","1","123","38","73","186","165","489","171","1105","488","159","44","216","10","75","700","354","511","1199","458","1340","129","2527","4154","981","417","714","0","2151","351","622","66","78","0","7968","1727","2599","725","540","0"
"publicpolygonfeature:5:41914","ZIP Code 33144","country:us/state:fl/zip:33144","33144","19","92","26","0","152","143","223","78","533","303","28","48","2","0","53","1131","508","329","898","1225","693","71","1248","3062","898","211","853","41","671","255","409","129","183","0","2935","2490","2495","1500","1760","41"
"publicpolygonfeature:5:41915","ZIP Code 33145","country:us/state:fl/zip:33145","33145","0","19","117","39","192","119","534","117","858","392","48","19","123","0","87","1377","508","167","1242","1074","1030","186","1756","3136","1679","261","610","7","1540","170","721","90","56","0","5503","2429","2651","1233","1304","0"
"publicpolygonfeature:5:41917","ZIP Code 33146","country:us/state:fl/zip:33146","33146","0","40","154","42","90","153","498","46","567","463","14","18","11","39","8","81","107","119","385","172","877","83","1284","1915","853","90","122","30","1486","165","333","60","52","39","3847","842","1172","46","189","30"
"publicpolygonfeature:5:41918","ZIP Code 33147","country:us/state:fl/zip:33147","33147","0","159","3","83","50","68","230","34","153","326","14","38","176","0","80","2642","745","580","2473","2427","784","250","2527","3661","2051","775","1229","0","516","169","379","155","115","0","4241","4957","4036","3291","3699","0"
"publicpolygonfeature:5:41922","ZIP Code 33149","country:us/state:fl/zip:33149","33149","0","45","112","59","157","96","317","113","739","175","95","110","161","0","0","85","118","167","264","95","1431","218","506","702","369","46","117","0","1460","168","417","87","47","0","2854","257","789","42","176","0"
"publicpolygonfeature:5:41945","ZIP Code 33150","country:us/state:fl/zip:33150","33150","0","111","6","3","75","251","121","3","227","313","73","54","15","0","50","1375","446","204","953","1662","752","60","1342","2335","1688","330","537","32","538","238","298","93","85","0","2323","3555","1998","1666","2192","32"
"publicpolygonfeature:5:41947","ZIP Code 33154","country:us/state:fl/zip:33154","33154","0","208","103","60","126","53","222","22","576","102","101","42","53","0","9","264","70","171","297","384","588","119","399","1421","548","64","255","0","1080","0","284","228","76","0","2244","1134","677","199","335","0"
"publicpolygonfeature:5:41951","ZIP Code 33155","country:us/state:fl/zip:33155","33155","58","547","181","104","266","228","207","107","1429","786","182","86","151","0","100","1643","861","726","1901","1390","1294","376","2300","4665","1702","700","1481","39","2168","475","918","432","339","0","7227","3638","4063","2323","1906","21"
"publicpolygonfeature:5:41956","ZIP Code 33156","country:us/state:fl/zip:33156","33156","12","61","38","140","281","93","699","202","1213","503","42","59","107","0","55","427","306","402","1334","932","1197","79","2812","3003","1036","435","696","25","2491","67","726","105","61","0","7489","1575","2656","386","633","0"
"publicpolygonfeature:5:41999","ZIP Code 33175","country:us/state:fl/zip:33175","33175","19","263","187","33","169","194","451","95","471","561","157","64","128","0","176","2174","1010","977","2367","2048","1634","298","2456","5150","1186","760","1273","7","1657","304","482","216","133","0","7698","3046","5694","2289","2782","7"
"publicpolygonfeature:5:42012","ZIP Code 33176","country:us/state:fl/zip:33176","33176","3","249","119","110","308","222","418","72","996","695","347","128","167","0","57","1628","894","349","1767","1305","1743","273","3293","6220","1753","1351","1315","19","2154","370","995","187","128","0","10035","3851","4580","1890","1592","19"
"publicpolygonfeature:5:42026","ZIP Code 33177","country:us/state:fl/zip:33177","33177","22","213","182","37","109","216","560","62","437","723","175","50","100","0","156","2688","779","593","3119","2578","1278","289","2797","6209","2474","797","1315","29","1145","287","1119","155","180","0","8168","5139","5793","3183","2818","0"
"publicpolygonfeature:5:42039","ZIP Code 33178","country:us/state:fl/zip:33178","33178","0","313","185","301","341","494","1222","406","1672","590","432","35","224","0","125","1726","1503","1866","2984","3228","2720","832","3668","3905","2625","657","1022","207","3631","455","1668","216","245","0","12600","3714","7264","1237","2218","35"
"publicpolygonfeature:5:42043","ZIP Code 33179","country:us/state:fl/zip:33179","33179","0","281","64","55","278","300","442","261","433","375","136","0","44","0","86","1401","849","474","2575","1704","1623","119","2936","5831","3027","1138","1469","42","1279","207","826","92","265","0","8435","5211","5209","1587","2801","31"
"publicpolygonfeature:5:42050","ZIP Code 33180","country:us/state:fl/zip:33180","33180","22","184","177","142","214","200","596","80","1088","832","292","281","47","0","6","550","303","552","1582","797","1677","195","1726","2126","760","347","399","0","2625","449","985","79","17","0","6033","1109","2637","404","837","0"
"publicpolygonfeature:5:42051","ZIP Code 33181","country:us/state:fl/zip:33181","33181","0","110","18","119","146","99","315","54","407","236","47","10","30","0","10","670","431","237","964","697","588","347","1330","1854","1258","279","728","14","877","163","342","118","91","0","3642","2217","1873","871","804","0"
"publicpolygonfeature:5:42054","ZIP Code 33182","country:us/state:fl/zip:33182","33182","0","27","7","9","78","80","42","11","93","312","19","10","41","0","22","530","308","94","691","805","246","47","762","1607","453","186","312","37","346","90","217","7","69","0","2336","781","1558","536","852","37"
"publicpolygonfeature:5:42059","ZIP Code 33183","country:us/state:fl/zip:33183","33183","39","124","29","0","154","51","268","25","389","488","82","86","41","0","58","889","654","578","1795","1316","1171","89","1496","4338","1338","415","528","0","902","220","471","63","120","0","5438","2930","3847","1025","1425","0"
"publicpolygonfeature:5:42136","ZIP Code 33184","country:us/state:fl/zip:33184","33184","0","52","33","78","76","222","81","40","228","193","12","0","244","0","1","629","394","305","1007","1151","594","67","1097","2937","662","223","424","0","436","76","605","39","103","0","3603","1724","2115","913","1136","0"
"publicpolygonfeature:5:42139","ZIP Code 33185","country:us/state:fl/zip:33185","33185","27","83","112","129","152","147","459","52","726","321","22","20","57","0","42","685","562","403","1106","819","1128","198","1459","3177","694","809","646","18","1600","30","570","57","50","0","5489","1730","2849","870","790","18"
"publicpolygonfeature:5:42142","ZIP Code 33186","country:us/state:fl/zip:33186","33186","105","287","222","204","403","275","579","121","1388","668","277","123","127","0","158","2119","1058","1037","3879","3104","2490","642","3910","7757","3009","1485","1252","46","2962","178","1270","107","262","0","13006","4743","8187","2553","3411","46"
"publicpolygonfeature:5:42144","ZIP Code 33187","country:us/state:fl/zip:33187","33187","44","27","0","3","25","34","290","17","179","262","32","0","20","0","171","857","332","157","600","644","430","136","947","1955","532","608","325","0","633","11","289","0","0","0","3423","1160","1526","763","822","0"
"publicpolygonfeature:5:42211","ZIP Code 33189","country:us/state:fl/zip:33189","33189","18","85","41","11","149","92","357","187","193","454","42","35","24","0","82","988","591","294","1603","900","696","127","1255","2401","1009","390","417","24","1130","98","282","96","82","0","4222","1683","2408","1224","1222","18"
"publicpolygonfeature:5:42214","ZIP Code 33190","country:us/state:fl/zip:33190","33190","0","0","36","54","49","119","330","44","142","121","75","36","29","0","77","773","253","156","907","781","513","109","689","2333","542","727","374","7","530","47","458","0","0","0","3003","2055","1756","612","808","7"
"publicpolygonfeature:5:42215","ZIP Code 33193","country:us/state:fl/zip:33193","33193","62","47","42","92","91","231","396","53","474","397","64","77","70","11","141","2060","970","358","3106","1691","1513","467","2448","5371","1697","637","1492","8","1082","197","520","130","178","0","8127","3730","4726","2567","2801","8"
"publicpolygonfeature:5:42233","ZIP Code 33194","country:us/state:fl/zip:33194","33194","0","96","0","0","26","20","130","59","151","86","57","14","0","0","1","200","81","123","377","233","417","24","202","773","219","89","107","0","431","23","69","96","20","0","1380","469","633","173","191","0"
"publicpolygonfeature:5:42239","ZIP Code 33196","country:us/state:fl/zip:33196","33196","5","94","292","89","144","228","681","98","909","702","205","67","133","0","142","1692","855","940","2616","2565","2059","381","2802","5910","2272","1124","1032","16","2179","174","920","197","177","0","10416","4434","5768","1393","2395","0"
"publicpolygonfeature:5:42247","ZIP Code 33301","country:us/state:fl/zip:33301","33301","0","53","375","59","138","248","836","156","1313","227","82","67","111","0","8","415","435","310","779","999","932","81","2071","1168","920","139","275","0","2471","82","1040","50","22","0","4737","1104","1643","545","503","0"
"publicpolygonfeature:5:42252","ZIP Code 33304","country:us/state:fl/zip:33304","33304","0","23","60","98","201","47","612","104","862","385","90","126","57","0","38","633","486","188","1107","539","532","24","1441","1003","1185","37","415","0","1729","166","675","47","48","0","3505","1393","1512","583","635","0"
"publicpolygonfeature:5:42254","ZIP Code 33305","country:us/state:fl/zip:33305","33305","0","82","63","164","107","9","292","28","766","246","164","10","27","0","0","217","257","86","528","531","453","151","889","1083","772","151","158","0","1473","103","366","0","16","0","2653","666","1229","212","516","0"
"publicpolygonfeature:5:42256","ZIP Code 33306","country:us/state:fl/zip:33306","33306","0","7","99","0","9","30","123","18","88","21","19","0","0","0","0","53","109","14","93","33","118","5","221","242","264","177","4","0","174","19","154","18","49","0","503","317","328","108","77","0"
"publicpolygonfeature:5:42264","ZIP Code 33308","country:us/state:fl/zip:33308","33308","0","176","253","52","157","147","629","44","881","526","175","101","120","0","0","613","487","307","1130","609","1386","120","1814","1915","607","407","413","18","2184","110","851","5","111","0","4868","1021","2539","650","730","18"
"publicpolygonfeature:5:42267","ZIP Code 33309","country:us/state:fl/zip:33309","33309","0","56","40","0","151","299","204","221","623","315","181","65","83","0","55","1740","900","685","2432","1276","1004","204","2785","3444","1637","557","1251","16","915","125","936","71","191","0","4964","4247","4499","2097","2163","16"
"publicpolygonfeature:5:42273","ZIP Code 33311","country:us/state:fl/zip:33311","33311","1","83","105","13","227","84","211","196","694","656","89","106","183","0","108","2291","1166","556","3915","2295","1541","249","3356","5700","4551","1461","1661","78","1473","237","607","139","192","0","6786","8499","5672","3281","4635","55"
"publicpolygonfeature:5:42323","ZIP Code 33312","country:us/state:fl/zip:33312","33312","0","269","48","74","176","157","455","34","725","537","145","165","188","0","80","3055","1527","496","2717","1855","1061","177","3828","3239","3057","555","1264","0","1337","453","860","211","112","0","6758","5374","4504","3152","3123","0"
"publicpolygonfeature:5:42336","ZIP Code 33313","country:us/state:fl/zip:33313","33313","0","23","5","132","179","37","195","128","500","510","148","165","25","0","0","1794","964","571","3532","1895","1102","675","2844","6787","3853","1204","1123","0","916","423","657","44","7","0","6725","7507","5841","2358","3913","0"
"publicpolygonfeature:5:42345","ZIP Code 33314","country:us/state:fl/zip:33314","33314","12","0","57","101","156","36","267","53","396","411","96","43","43","0","16","930","645","244","2289","762","667","532","2471","2983","1611","174","1173","92","895","279","434","0","63","0","4697","3465","4015","916","1486","10"
"publicpolygonfeature:5:42348","ZIP Code 33315","country:us/state:fl/zip:33315","33315","0","76","32","45","123","2","214","58","471","132","38","0","76","0","0","474","498","363","725","353","293","99","1453","1012","1043","169","366","0","647","117","330","101","72","0","2195","1807","1413","690","743","0"
"publicpolygonfeature:5:42351","ZIP Code 33316","country:us/state:fl/zip:33316","33316","0","24","98","86","74","35","330","29","352","280","128","21","172","0","0","344","306","167","616","262","528","19","638","682","613","102","182","0","955","249","379","0","46","0","1955","645","1146","237","476","0"
"publicpolygonfeature:5:42361","ZIP Code 33317","country:us/state:fl/zip:33317","33317","2","93","101","44","209","20","443","121","902","479","369","41","227","0","29","1671","691","399","1690","983","1200","248","2151","3461","2010","847","1017","0","1533","371","616","367","164","0","6002","3446","3538","1762","1649","0"
"publicpolygonfeature:5:42382","ZIP Code 33319","country:us/state:fl/zip:33319","33319","0","45","171","33","299","62","713","310","496","482","261","173","100","0","12","1628","1042","568","2810","2219","1434","261","3010","6120","2425","1295","1140","34","1788","319","888","66","84","0","6636","6066","5368","2315","3613","0"
"publicpolygonfeature:5:42388","ZIP Code 33321","country:us/state:fl/zip:33321","33321","0","69","163","35","169","47","506","72","981","354","209","117","278","0","0","1246","1376","615","2269","1545","1552","486","3165","5061","2083","1099","583","0","1562","135","1171","80","52","0","7202","4449","4918","2242","2269","0"
"publicpolygonfeature:5:42389","ZIP Code 33322","country:us/state:fl/zip:33322","33322","0","135","36","86","368","144","601","141","867","620","24","117","57","0","0","1065","1256","807","2243","1022","975","247","2170","3535","1375","575","848","37","1628","201","1081","63","223","0","5785","2731","4345","1202","2069","23"
"publicpolygonfeature:5:42390","ZIP Code 33323","country:us/state:fl/zip:33323","33323","0","135","74","92","234","60","451","154","554","329","43","31","34","0","49","551","653","317","1672","830","1027","76","1595","2447","994","813","417","53","1342","78","625","128","18","0","5111","1755","2893","841","859","35"
"publicpolygonfeature:5:42405","ZIP Code 33324","country:us/state:fl/zip:33324","33324","0","155","185","66","295","250","982","86","1306","628","167","59","123","0","51","1180","1191","344","3075","1706","1793","244","2921","5081","2700","824","1036","73","2908","251","962","33","148","0","10341","3526","5627","989","1714","22"
"publicpolygonfeature:5:42411","ZIP Code 33325","country:us/state:fl/zip:33325","33325","57","245","68","135","314","32","468","129","852","451","59","536","130","0","15","1226","703","360","1687","814","806","389","2146","2526","1362","432","860","24","2001","135","1184","147","9","0","5046","2742","3188","1554","796","24"
"publicpolygonfeature:5:42419","ZIP Code 33326","country:us/state:fl/zip:33326","33326","0","126","387","240","208","449","438","190","1465","455","83","35","194","0","43","741","1108","580","1952","1045","1368","322","1760","2548","1126","195","535","15","2632","285","1089","99","165","0","5773","1732","3655","732","1434","12"
"publicpolygonfeature:5:42423","ZIP Code 33327","country:us/state:fl/zip:33327","33327","26","62","296","154","277","48","676","38","868","351","135","30","28","0","27","323","590","482","494","475","703","360","1177","1509","421","167","362","32","2100","24","767","79","19","0","4429","775","1195","303","420","0"
"publicpolygonfeature:5:42429","ZIP Code 33328","country:us/state:fl/zip:33328","33328","10","90","156","49","108","182","689","131","533","348","64","197","51","0","70","956","445","425","1353","721","1007","220","1811","3190","1033","727","391","0","1776","209","435","93","95","0","6291","1791","2713","887","667","0"
"publicpolygonfeature:5:42434","ZIP Code 33330","country:us/state:fl/zip:33330","33330","14","99","52","105","145","81","274","12","384","320","81","18","0","0","63","406","203","152","727","238","366","103","758","1356","360","310","273","0","1100","125","264","62","34","0","2612","596","1528","206","373","0"
"publicpolygonfeature:5:42440","ZIP Code 33331","country:us/state:fl/zip:33331","33331","44","279","186","107","111","116","356","73","596","287","73","135","90","0","41","439","836","569","460","663","572","161","1328","2040","998","521","324","0","1700","114","408","101","130","0","4890","1227","2008","364","463","0"
"publicpolygonfeature:5:42445","ZIP Code 33332","country:us/state:fl/zip:33332","33332","21","12","482","103","113","66","102","19","515","284","30","53","83","0","2","130","207","213","477","162","463","68","343","802","343","227","103","4","1398","203","224","0","58","0","1878","403","970","112","181","0"
"publicpolygonfeature:5:42471","ZIP Code 33334","country:us/state:fl/zip:33334","33334","0","138","189","119","90","100","486","13","335","331","15","53","89","0","5","1905","889","461","1797","856","708","219","1907","2036","2412","497","1113","37","1147","72","503","35","201","0","4459","3651","2983","1842","1907","0"
"publicpolygonfeature:5:42480","ZIP Code 33351","country:us/state:fl/zip:33351","33351","0","141","33","0","129","181","368","158","487","786","44","66","75","0","0","1031","1056","490","2468","1458","1130","446","1955","4211","2036","637","655","37","1349","305","593","23","198","0","5778","3289","4971","1303","2260","9"
"publicpolygonfeature:5:42490","ZIP Code 33401","country:us/state:fl/zip:33401","33401","0","183","86","85","80","85","618","106","787","209","296","71","134","0","90","1051","498","228","2011","658","1192","213","2092","2841","2250","398","1125","0","1793","174","553","151","69","0","5839","3970","2521","1218","1099","0"
"publicpolygonfeature:5:42496","ZIP Code 33403","country:us/state:fl/zip:33403","33403","0","8","52","0","0","0","144","27","185","134","0","33","26","53","23","792","222","78","658","411","231","11","612","1333","1526","122","190","0","418","117","127","0","0","0","1673","1963","1177","788","608","0"
"publicpolygonfeature:5:42500","ZIP Code 33404","country:us/state:fl/zip:33404","33404","0","35","62","0","378","76","433","61","425","159","45","28","16","0","5","680","451","412","1714","869","640","36","1416","3162","1460","428","497","5","812","182","643","24","57","0","3881","3153","2317","841","1580","3"
"publicpolygonfeature:5:42501","ZIP Code 33405","country:us/state:fl/zip:33405","33405","0","41","182","37","58","51","189","88","429","65","331","0","68","0","23","1977","345","306","977","474","430","21","1556","1521","660","180","460","0","1043","103","277","0","116","0","2792","1620","1776","1757","985","0"
"publicpolygonfeature:5:42507","ZIP Code 33406","country:us/state:fl/zip:33406","33406","1","112","75","70","393","24","119","5","202","298","21","28","49","6","91","1686","611","89","1461","968","648","92","1614","1650","1179","320","891","36","905","53","366","77","2","0","2648","2922","1948","2064","1724","30"
"publicpolygonfeature:5:42513","ZIP Code 33407","country:us/state:fl/zip:33407","33407","0","164","98","75","82","95","165","80","265","121","59","22","140","0","43","1372","919","255","2035","1378","943","284","2063","3180","1920","453","889","9","991","88","158","42","87","0","4568","3944","3038","1689","2495","9"
"publicpolygonfeature:5:42532","ZIP Code 33408","country:us/state:fl/zip:33408","33408","15","19","135","100","143","146","360","76","653","253","218","34","41","0","112","396","222","147","548","333","551","42","892","1185","716","63","300","15","1469","63","542","49","70","0","2852","753","1162","431","309","15"
"publicpolygonfeature:5:42543","ZIP Code 33409","country:us/state:fl/zip:33409","33409","0","197","73","57","291","127","240","17","186","311","69","22","100","0","156","1894","820","207","2248","1053","888","286","1497","2797","1899","704","969","0","801","77","577","181","54","0","4839","3638","3334","2120","1487","0"
"publicpolygonfeature:5:42551","ZIP Code 33410","country:us/state:fl/zip:33410","33410","0","53","160","67","74","78","237","85","857","217","62","14","146","0","24","716","941","259","1736","607","1198","150","2826","3238","2548","258","1353","30","1571","106","311","38","24","0","7500","3545","3134","668","1037","0"
"publicpolygonfeature:5:42567","ZIP Code 33411","country:us/state:fl/zip:33411","33411","33","158","176","134","275","164","779","46","1194","822","592","125","67","0","262","2228","1519","491","4065","2593","1880","426","3284","8432","3404","2793","1972","25","2787","302","1163","109","204","0","13806","6117","7864","2388","3199","0"
"publicpolygonfeature:5:42570","ZIP Code 33412","country:us/state:fl/zip:33412","33412","0","37","0","8","159","0","204","41","312","186","63","41","90","0","4","728","396","74","870","349","441","15","645","1169","426","480","439","29","681","77","372","0","11","0","2385","957","1395","764","564","0"
"publicpolygonfeature:5:42573","ZIP Code 33413","country:us/state:fl/zip:33413","33413","0","0","10","40","66","0","97","30","173","170","0","0","66","0","0","494","247","137","1110","585","255","130","1293","2249","1158","334","221","34","417","133","64","0","38","0","2764","2098","1742","469","1174","0"
"publicpolygonfeature:5:42574","ZIP Code 33414","country:us/state:fl/zip:33414","33414","255","140","377","180","466","111","741","95","1653","860","160","85","182","0","429","1708","834","555","2815","1529","2202","387","2991","5406","2294","1487","1229","11","3594","363","1015","156","177","0","11018","4399","5371","1402","1687","0"
"publicpolygonfeature:5:42578","ZIP Code 33415","country:us/state:fl/zip:33415","33415","0","84","4","4","110","181","162","0","437","201","164","0","78","0","120","3360","853","483","3283","1331","1473","229","3299","4342","2483","575","1763","46","575","236","531","13","70","0","5609","6091","4780","4087","3073","0"
"publicpolygonfeature:5:42579","ZIP Code 33417","country:us/state:fl/zip:33417","33417","0","121","30","24","25","87","56","12","260","104","57","17","49","0","29","1587","798","267","2309","1223","754","54","1880","4208","2355","388","870","25","462","68","205","51","56","0","4596","4215","4044","1886","2006","0"
"publicpolygonfeature:5:42595","ZIP Code 33418","country:us/state:fl/zip:33418","33418","48","325","431","115","299","101","732","200","1595","707","157","85","304","0","146","1105","874","513","1310","1042","1566","94","1943","2932","1404","736","1101","0","3616","96","987","219","181","0","7717","2239","3115","947","748","0"
"publicpolygonfeature:5:42621","ZIP Code 33426","country:us/state:fl/zip:33426","33426","0","20","25","37","55","68","175","34","448","263","0","31","42","0","215","582","410","845","1369","542","522","154","1284","3237","1602","567","493","0","818","112","218","18","32","0","4893","2556","2344","769","1260","0"
"publicpolygonfeature:5:42626","ZIP Code 33428","country:us/state:fl/zip:33428","33428","17","89","86","94","229","144","620","309","1462","440","145","129","108","0","43","2300","916","534","2328","878","994","251","2676","3105","2303","428","1875","0","2429","239","1048","81","75","0","7365","4205","3203","2167","1691","0"
"publicpolygonfeature:5:42628","ZIP Code 33437","country:us/state:fl/zip:33437","33437","36","125","20","30","171","45","691","70","604","344","85","54","268","0","47","589","133","92","2007","225","996","199","1026","2933","843","249","899","14","1622","89","679","102","51","0","4093","2497","2578","429","655","0"
"publicpolygonfeature:5:42650","ZIP Code 33438","country:us/state:fl/zip:33438","33438","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","24","0","23","42","15","8","8","0","0","0","0","0","0","0","73","15","15","17","18","0"
"publicpolygonfeature:5:42666","ZIP Code 33469","country:us/state:fl/zip:33469","33469","36","18","339","104","110","8","262","0","386","183","158","49","7","0","39","321","204","162","384","182","413","104","861","850","705","150","208","8","993","102","521","31","13","0","2412","552","995","337","287","8"
"publicpolygonfeature:5:42674","ZIP Code 33470","country:us/state:fl/zip:33470","33470","59","86","203","13","195","104","295","163","621","493","79","98","172","0","201","1529","699","472","1739","1058","1038","104","2153","3118","1161","1359","844","0","1193","179","1030","87","92","0","6190","2741","2867","2042","1635","0"
"publicpolygonfeature:5:42686","ZIP Code 33483","country:us/state:fl/zip:33483","33483","0","130","102","45","34","46","196","36","753","193","77","45","117","0","16","334","300","174","289","153","612","68","839","524","593","28","273","11","1243","148","328","20","35","0","1826","994","820","294","269","11"
"publicpolygonfeature:5:42687","ZIP Code 33484","country:us/state:fl/zip:33484","33484","13","81","210","34","102","74","179","97","743","309","4","139","117","0","19","565","297","199","1090","394","669","222","765","1639","837","141","369","12","1428","55","543","10","66","0","3420","1216","1691","303","576","12"
"publicpolygonfeature:5:42697","ZIP Code 33486","country:us/state:fl/zip:33486","33486","0","0","91","70","97","68","372","80","1053","147","71","35","79","0","47","564","254","327","1005","397","1517","64","1732","1653","862","337","383","0","1296","73","751","31","12","0","4158","1583","2442","442","517","0"
"publicpolygonfeature:5:42700","ZIP Code 33487","country:us/state:fl/zip:33487","33487","0","398","149","72","168","78","386","54","947","454","8","56","77","0","0","338","270","139","725","361","577","83","1185","1418","1018","75","402","41","1970","116","512","218","31","0","3232","1132","1703","251","273","41"
